,subject,list,item,input,output,study,recall,repeat,intrusion,condition
3725,123,12,12,36,,True,False,0,False,1
3726,123,12,2,37,,True,False,0,False,1
3727,123,12,15,38,,True,False,0,False,1
3728,123,12,16,39,,True,False,0,False,1
3729,123,12,13,40,,True,False,0,False,1
3730,123,12,14,41,10.0,True,True,0,False,1
3731,123,12,17,42,,True,False,0,False,1
3732,123,12,7,43,9.0,True,True,0,False,1
3733,123,12,18,44,,True,False,0,False,1
3734,123,12,11,45,,True,False,0,False,1
3735,123,12,9,46,,True,False,0,False,1
3736,123,12,19,47,,True,False,0,False,1
3737,123,12,15,48,,True,False,0,False,1
3738,123,12,17,49,,True,False,0,False,1
3739,123,12,13,50,,True,False,0,False,1
3740,123,12,18,51,,True,False,0,False,1
3741,123,12,12,52,,True,False,0,False,1
3742,123,12,19,53,,True,False,0,False,1
3743,123,12,15,54,,True,False,0,False,1
3744,123,12,16,55,,True,False,0,False,1
3745,123,12,17,56,,True,False,0,False,1
3746,123,12,20,57,,True,False,0,False,1
3747,123,12,21,58,,True,False,0,False,1
3748,123,12,22,59,,True,False,0,False,1
3749,123,12,23,60,,True,False,0,False,1
3750,123,12,14,61,10.0,True,True,0,False,1
3751,123,12,24,62,,True,False,0,False,1
3752,123,12,25,63,,True,False,0,False,1
3753,123,12,26,64,,True,False,0,False,1
3754,123,12,18,65,,True,False,0,False,1
3755,123,12,16,66,,True,False,0,False,1
3756,123,12,27,67,2.0,True,True,0,False,1
3757,123,12,28,68,11.0,True,True,0,False,1
3758,123,12,25,69,,True,False,0,False,1
3759,123,12,29,70,8.0,True,True,0,False,1
3760,123,12,26,71,,True,False,0,False,1
3761,123,12,22,72,,True,False,0,False,1
3762,123,12,19,73,,True,False,0,False,1
3763,123,12,21,74,,True,False,0,False,1
3764,123,12,25,75,,True,False,0,False,1
3765,123,12,20,76,,True,False,0,False,1
3766,123,12,26,77,,True,False,0,False,1
3767,123,12,27,78,2.0,True,True,0,False,1
3768,123,12,23,79,,True,False,0,False,1
3769,123,12,28,80,11.0,True,True,0,False,1
3770,123,12,24,81,,True,False,0,False,1
3771,123,12,29,82,8.0,True,True,0,False,1
3772,123,12,22,83,,True,False,0,False,1
3773,123,12,27,84,2.0,True,True,0,False,1
3774,123,12,23,85,,True,False,0,False,1
3775,123,12,28,86,11.0,True,True,0,False,1
3776,123,12,21,87,,True,False,0,False,1
3777,123,12,20,88,,True,False,0,False,1
3778,123,12,24,89,,True,False,0,False,1
3779,123,12,29,90,8.0,True,True,0,False,1
3780,123,13,0,1,,True,False,0,False,2
3781,123,13,1,2,,True,False,0,False,2
3782,123,13,2,3,,True,False,0,False,2
3783,123,13,0,4,,True,False,0,False,2
3784,123,13,1,5,,True,False,0,False,2
3785,123,13,2,6,,True,False,0,False,2
3786,123,13,0,7,,True,False,0,False,2
3787,123,13,3,8,,True,False,0,False,2
3788,123,13,1,9,,True,False,0,False,2
3789,123,13,4,10,2.0,True,True,0,False,2
3790,123,13,5,11,,True,False,0,False,2
3791,123,13,2,12,,True,False,0,False,2
3792,123,13,3,13,,True,False,0,False,2
3793,123,13,4,14,2.0,True,True,0,False,2
3794,123,13,6,15,1.0,True,True,0,False,2
3795,123,13,5,16,,True,False,0,False,2
3796,123,13,7,17,5.0,True,True,0,False,2
3797,123,13,3,18,,True,False,0,False,2
3798,123,13,5,19,,True,False,0,False,2
3799,123,13,4,20,2.0,True,True,0,False,2
3800,123,13,6,21,1.0,True,True,0,False,2
3801,123,13,7,22,5.0,True,True,0,False,2
3802,123,13,8,23,,True,False,0,False,2
3803,123,13,9,24,,True,False,0,False,2
3804,123,13,7,25,5.0,True,True,0,False,2
3805,123,13,6,26,1.0,True,True,0,False,2
3806,123,13,8,27,,True,False,0,False,2
3807,123,13,10,28,,True,False,0,False,2
3808,123,13,9,29,,True,False,0,False,2
3809,123,13,11,30,,True,False,0,False,2
3810,123,13,12,31,,True,False,0,False,2
3811,123,13,10,32,,True,False,0,False,2
3812,123,13,8,33,,True,False,0,False,2
3813,123,13,9,34,,True,False,0,False,2
3814,123,13,11,35,,True,False,0,False,2
3815,123,13,12,36,,True,False,0,False,2
3816,123,13,10,37,,True,False,0,False,2
3817,123,13,11,38,,True,False,0,False,2
3818,123,13,13,39,,True,False,0,False,2
3819,123,13,14,40,,True,False,0,False,2
3820,123,13,12,41,,True,False,0,False,2
3821,123,13,15,42,,True,False,0,False,2
3822,123,13,13,43,,True,False,0,False,2
3823,123,13,14,44,,True,False,0,False,2
3824,123,13,16,45,,True,False,0,False,2
3825,123,13,17,46,6.0,True,True,0,False,2
3826,123,13,13,47,,True,False,0,False,2
3827,123,13,15,48,,True,False,0,False,2
3828,123,13,14,49,,True,False,0,False,2
3829,123,13,17,50,6.0,True,True,0,False,2
3830,123,13,16,51,,True,False,0,False,2
3831,123,13,15,52,,True,False,0,False,2
3832,123,13,18,53,,True,False,0,False,2
3833,123,13,19,54,7.0,True,True,0,False,2
3834,123,13,17,55,6.0,True,True,0,False,2
3835,123,13,20,56,,True,False,0,False,2
3836,123,13,16,57,,True,False,0,False,2
3837,123,13,19,58,7.0,True,True,0,False,2
3838,123,13,18,59,,True,False,0,False,2
3839,123,13,20,60,,True,False,0,False,2
3840,123,13,19,61,7.0,True,True,0,False,2
3841,123,13,18,62,,True,False,0,False,2
3842,123,13,21,63,,True,False,0,False,2
3843,123,13,22,64,,True,False,0,False,2
3844,123,13,20,65,,True,False,0,False,2
3845,123,13,23,66,,True,False,0,False,2
3846,123,13,21,67,,True,False,0,False,2
3847,123,13,22,68,,True,False,0,False,2
3848,123,13,24,69,,True,False,0,False,2
3849,123,13,21,70,,True,False,0,False,2
3850,123,13,23,71,,True,False,0,False,2
3851,123,13,22,72,,True,False,0,False,2
3852,123,13,24,73,,True,False,0,False,2
3853,123,13,25,74,,True,False,0,False,2
3854,123,13,23,75,,True,False,0,False,2
3855,123,13,26,76,3.0,True,True,0,False,2
3856,123,13,24,77,,True,False,0,False,2
3857,123,13,25,78,,True,False,0,False,2
3858,123,13,27,79,4.0,True,True,0,False,2
3859,123,13,28,80,,True,False,0,False,2
3860,123,13,29,81,,True,False,0,False,2
3861,123,13,26,82,3.0,True,True,0,False,2
3862,123,13,25,83,,True,False,0,False,2
3863,123,13,28,84,,True,False,0,False,2
3864,123,13,27,85,4.0,True,True,0,False,2
3865,123,13,29,86,,True,False,0,False,2
3866,123,13,26,87,3.0,True,True,0,False,2
3867,123,13,27,88,4.0,True,True,0,False,2
3868,123,13,28,89,,True,False,0,False,2
3869,123,13,29,90,,True,False,0,False,2
3870,123,14,0,1,,True,False,0,False,2
3871,123,14,1,2,,True,False,0,False,2
3872,123,14,2,3,11.0,True,True,0,False,2
3873,123,14,3,4,12.0,True,True,0,False,2
3874,123,14,1,5,,True,False,0,False,2
3875,123,14,0,6,,True,False,0,False,2
3876,123,14,2,7,11.0,True,True,0,False,2
3877,123,14,1,8,,True,False,0,False,2
3878,123,14,3,9,12.0,True,True,0,False,2
3879,123,14,0,10,,True,False,0,False,2
3880,123,14,4,11,5.0,True,True,0,False,2
3881,123,14,2,12,11.0,True,True,0,False,2
3882,123,14,5,13,,True,False,0,False,2
3883,123,14,6,14,,True,False,0,False,2
3884,123,14,3,15,12.0,True,True,0,False,2
3885,123,14,4,16,5.0,True,True,0,False,2
3886,123,14,5,17,,True,False,0,False,2
3887,123,14,7,18,,True,False,0,False,2
3888,123,14,8,19,6.0,True,True,0,False,2
3889,123,14,6,20,,True,False,0,False,2
3890,123,14,4,21,5.0,True,True,0,False,2
3891,123,14,5,22,,True,False,0,False,2
3892,123,14,7,23,,True,False,0,False,2
3893,123,14,8,24,6.0,True,True,0,False,2
3894,123,14,9,25,,True,False,0,False,2
3895,123,14,6,26,,True,False,0,False,2
3896,123,14,7,27,,True,False,0,False,2
3897,123,14,9,28,,True,False,0,False,2
3898,123,14,10,29,,True,False,0,False,2
3899,123,14,8,30,6.0,True,True,0,False,2
3900,123,14,11,31,,True,False,0,False,2
3901,123,14,12,32,,True,False,0,False,2
3902,123,14,10,33,,True,False,0,False,2
3903,123,14,9,34,,True,False,0,False,2
3904,123,14,11,35,,True,False,0,False,2
3905,123,14,10,36,,True,False,0,False,2
3906,123,14,12,37,,True,False,0,False,2
3907,123,14,13,38,2.0,True,True,0,False,2
3908,123,14,14,39,3.0,True,True,0,False,2
3909,123,14,11,40,,True,False,0,False,2
3910,123,14,13,41,2.0,True,True,0,False,2
3911,123,14,15,42,7.0,True,True,0,False,2
3912,123,14,12,43,,True,False,0,False,2
3913,123,14,13,44,2.0,True,True,0,False,2
3914,123,14,14,45,3.0,True,True,0,False,2
3915,123,14,16,46,4.0,True,True,0,False,2
3916,123,14,15,47,7.0,True,True,0,False,2
3917,123,14,17,48,,True,False,0,False,2
3918,123,14,16,49,4.0,True,True,0,False,2
3919,123,14,18,50,1.0,True,True,0,False,2
3920,123,14,14,51,3.0,True,True,0,False,2
3921,123,14,15,52,7.0,True,True,0,False,2
3922,123,14,16,53,4.0,True,True,0,False,2
3923,123,14,17,54,,True,False,0,False,2
3924,123,14,18,55,1.0,True,True,0,False,2
3925,123,14,19,56,,True,False,0,False,2
3926,123,14,17,57,,True,False,0,False,2
3927,123,14,20,58,14.0,True,True,0,False,2
3928,123,14,19,59,,True,False,0,False,2
3929,123,14,18,60,1.0,True,True,0,False,2
3930,123,14,20,61,14.0,True,True,0,False,2
3931,123,14,21,62,13.0,True,True,0,False,2
3932,123,14,22,63,,True,False,0,False,2
3933,123,14,19,64,,True,False,0,False,2
3934,123,14,21,65,13.0,True,True,0,False,2
3935,123,14,22,66,,True,False,0,False,2
3936,123,14,20,67,14.0,True,True,0,False,2
3937,123,14,23,68,8.0,True,True,0,False,2
3938,123,14,21,69,13.0,True,True,0,False,2
3939,123,14,22,70,,True,False,0,False,2
3940,123,14,24,71,,True,False,0,False,2
3941,123,14,25,72,,True,False,0,False,2
3942,123,14,23,73,8.0,True,True,0,False,2
3943,123,14,24,74,,True,False,0,False,2
3944,123,14,25,75,,True,False,0,False,2
3945,123,14,26,76,,True,False,0,False,2
3946,123,14,23,77,8.0,True,True,0,False,2
3947,123,14,24,78,,True,False,0,False,2
3948,123,14,26,79,,True,False,0,False,2
3949,123,14,27,80,9.0,True,True,0,False,2
3950,123,14,25,81,,True,False,0,False,2
3951,123,14,26,82,,True,False,0,False,2
3952,123,14,28,83,10.0,True,True,0,False,2
3953,123,14,29,84,,True,False,0,False,2
3954,123,14,27,85,9.0,True,True,0,False,2
3955,123,14,28,86,10.0,True,True,0,False,2
3956,123,14,29,87,,True,False,0,False,2
3957,123,14,27,88,9.0,True,True,0,False,2
3958,123,14,28,89,10.0,True,True,0,False,2
3959,123,14,29,90,,True,False,0,False,2
3960,123,15,0,1,,True,False,0,False,2
3961,123,15,1,2,,True,False,0,False,2
3962,123,15,2,3,,True,False,0,False,2
3963,123,15,3,4,,True,False,0,False,2
3964,123,15,1,5,,True,False,0,False,2
3965,123,15,2,6,,True,False,0,False,2
3966,123,15,0,7,,True,False,0,False,2
3967,123,15,3,8,,True,False,0,False,2
3968,123,15,2,9,,True,False,0,False,2
3969,123,15,0,10,,True,False,0,False,2
3970,123,15,1,11,,True,False,0,False,2
3971,123,15,4,12,,True,False,0,False,2
3972,123,15,5,13,,True,False,0,False,2
3973,123,15,3,14,,True,False,0,False,2
3974,123,15,6,15,,True,False,0,False,2
3975,123,15,4,16,,True,False,0,False,2
3976,123,15,5,17,,True,False,0,False,2
3977,123,15,6,18,,True,False,0,False,2
3978,123,15,4,19,,True,False,0,False,2
3979,123,15,7,20,,True,False,0,False,2
3980,123,15,6,21,,True,False,0,False,2
3981,123,15,8,22,,True,False,0,False,2
3982,123,15,5,23,,True,False,0,False,2
3983,123,15,7,24,,True,False,0,False,2
3984,123,15,8,25,,True,False,0,False,2
3985,123,15,9,26,2.0,True,True,0,False,2
3986,123,15,10,27,,True,False,0,False,2
3987,123,15,7,28,,True,False,0,False,2
3988,123,15,8,29,,True,False,0,False,2
3989,123,15,10,30,,True,False,0,False,2
3990,123,15,9,31,2.0,True,True,0,False,2
3991,123,15,11,32,,True,False,0,False,2
3992,123,15,10,33,,True,False,0,False,2
3993,123,15,12,34,,True,False,0,False,2
3994,123,15,9,35,2.0,True,True,0,False,2
3995,123,15,13,36,,True,False,0,False,2
3996,123,15,12,37,,True,False,0,False,2
3997,123,15,11,38,,True,False,0,False,2
3998,123,15,14,39,,True,False,0,False,2
3999,123,15,12,40,,True,False,0,False,2
4000,123,15,15,41,,True,False,0,False,2
4001,123,15,13,42,,True,False,0,False,2
4002,123,15,11,43,,True,False,0,False,2
4003,123,15,14,44,,True,False,0,False,2
4004,123,15,13,45,,True,False,0,False,2
4005,123,15,15,46,,True,False,0,False,2
4006,123,15,16,47,,True,False,0,False,2
4007,123,15,17,48,,True,False,0,False,2
4008,123,15,15,49,,True,False,0,False,2
4009,123,15,14,50,,True,False,0,False,2
4010,123,15,18,51,,True,False,0,False,2
4011,123,15,19,52,,True,False,0,False,2
4012,123,15,16,53,,True,False,0,False,2
4013,123,15,17,54,,True,False,0,False,2
4014,123,15,18,55,,True,False,0,False,2
4015,123,15,19,56,,True,False,0,False,2
4016,123,15,17,57,,True,False,0,False,2
4017,123,15,16,58,,True,False,0,False,2
4018,123,15,19,59,,True,False,0,False,2
4019,123,15,20,60,6.0,True,True,0,False,2
4020,123,15,18,61,,True,False,0,False,2
4021,123,15,21,62,8.0,True,True,0,False,2
4022,123,15,20,63,6.0,True,True,0,False,2
4023,123,15,22,64,7.0,True,True,0,False,2
4024,123,15,23,65,9.0,True,True,0,False,2
4025,123,15,24,66,10.0,True,True,0,False,2
4026,123,15,21,67,8.0,True,True,0,False,2
4027,123,15,22,68,7.0,True,True,0,False,2
4028,123,15,20,69,6.0,True,True,0,False,2
4029,123,15,21,70,8.0,True,True,0,False,2
4030,123,15,23,71,9.0,True,True,0,False,2
4031,123,15,24,72,10.0,True,True,0,False,2
4032,123,15,25,73,,True,False,0,False,2
4033,123,15,22,74,7.0,True,True,0,False,2
4034,123,15,24,75,10.0,True,True,0,False,2
4035,123,15,25,76,,True,False,0,False,2
4036,123,15,23,77,9.0,True,True,0,False,2
4037,123,15,26,78,5.0,True,True,0,False,2
4038,123,15,25,79,,True,False,0,False,2
4039,123,15,27,80,3.0,True,True,0,False,2
4040,123,15,28,81,4.0,True,True,0,False,2
4041,123,15,29,82,1.0,True,True,0,False,2
4042,123,15,26,83,5.0,True,True,0,False,2
4043,123,15,27,84,3.0,True,True,0,False,2
4044,123,15,28,85,4.0,True,True,0,False,2
4045,123,15,29,86,1.0,True,True,0,False,2
4046,123,15,27,87,3.0,True,True,0,False,2
4047,123,15,26,88,5.0,True,True,0,False,2
4048,123,15,28,89,4.0,True,True,0,False,2
4049,123,15,29,90,1.0,True,True,0,False,2
4050,124,1,0,1,1.0,True,True,0,False,0
4051,124,1,0,2,1.0,True,True,0,False,0
4052,124,1,0,3,1.0,True,True,0,False,0
4053,124,1,1,4,2.0,True,True,0,False,0
4054,124,1,1,5,2.0,True,True,0,False,0
4055,124,1,1,6,2.0,True,True,0,False,0
4056,124,1,2,7,3.0,True,True,0,False,0
4057,124,1,2,8,3.0,True,True,0,False,0
4058,124,1,2,9,3.0,True,True,0,False,0
4059,124,1,3,10,,True,False,0,False,0
4060,124,1,3,11,,True,False,0,False,0
4061,124,1,3,12,,True,False,0,False,0
4062,124,1,4,13,16.0,True,True,0,False,0
4063,124,1,4,14,16.0,True,True,0,False,0
4064,124,1,4,15,16.0,True,True,0,False,0
4065,124,1,5,16,11.0,True,True,0,False,0
4066,124,1,5,17,11.0,True,True,0,False,0
4067,124,1,5,18,11.0,True,True,0,False,0
4068,124,1,6,19,10.0,True,True,0,False,0
4069,124,1,6,20,10.0,True,True,0,False,0
4070,124,1,6,21,10.0,True,True,0,False,0
4071,124,1,7,22,,True,False,0,False,0
4072,124,1,7,23,,True,False,0,False,0
4073,124,1,7,24,,True,False,0,False,0
4074,124,1,8,25,,True,False,0,False,0
4075,124,1,8,26,,True,False,0,False,0
4076,124,1,8,27,,True,False,0,False,0
4077,124,1,9,28,4.0,True,True,0,False,0
4078,124,1,9,29,4.0,True,True,0,False,0
4079,124,1,9,30,4.0,True,True,0,False,0
4080,124,1,10,31,,True,False,0,False,0
4081,124,1,10,32,,True,False,0,False,0
4082,124,1,10,33,,True,False,0,False,0
4083,124,1,11,34,,True,False,0,False,0
4084,124,1,11,35,,True,False,0,False,0
4085,124,1,11,36,,True,False,0,False,0
4086,124,1,12,37,,True,False,0,False,0
4087,124,1,12,38,,True,False,0,False,0
4088,124,1,12,39,,True,False,0,False,0
4089,124,1,13,40,,True,False,0,False,0
4090,124,1,13,41,,True,False,0,False,0
4091,124,1,13,42,,True,False,0,False,0
4092,124,1,14,43,,True,False,0,False,0
4093,124,1,14,44,,True,False,0,False,0
4094,124,1,14,45,,True,False,0,False,0
4095,124,1,15,46,,True,False,0,False,0
4096,124,1,15,47,,True,False,0,False,0
4097,124,1,15,48,,True,False,0,False,0
4098,124,1,16,49,17.0,True,True,0,False,0
4099,124,1,16,50,17.0,True,True,0,False,0
4100,124,1,16,51,17.0,True,True,0,False,0
4101,124,1,17,52,13.0,True,True,0,False,0
4102,124,1,17,53,13.0,True,True,0,False,0
4103,124,1,17,54,13.0,True,True,0,False,0
4104,124,1,18,55,14.0,True,True,0,False,0
4105,124,1,18,56,14.0,True,True,0,False,0
4106,124,1,18,57,14.0,True,True,0,False,0
4107,124,1,19,58,15.0,True,True,0,False,0
4108,124,1,19,59,15.0,True,True,0,False,0
4109,124,1,19,60,15.0,True,True,0,False,0
4110,124,1,20,61,9.0,True,True,0,False,0
4111,124,1,20,62,9.0,True,True,0,False,0
4112,124,1,20,63,9.0,True,True,0,False,0
4113,124,1,21,64,5.0,True,True,0,False,0
4114,124,1,21,65,5.0,True,True,0,False,0
4115,124,1,21,66,5.0,True,True,0,False,0
4116,124,1,22,67,12.0,True,True,0,False,0
4117,124,1,22,68,12.0,True,True,0,False,0
4118,124,1,22,69,12.0,True,True,0,False,0
4119,124,1,23,70,,True,False,0,False,0
4120,124,1,23,71,,True,False,0,False,0
4121,124,1,23,72,,True,False,0,False,0
4122,124,1,24,73,,True,False,0,False,0
4123,124,1,24,74,,True,False,0,False,0
4124,124,1,24,75,,True,False,0,False,0
4125,124,1,25,76,,True,False,0,False,0
4126,124,1,25,77,,True,False,0,False,0
4127,124,1,25,78,,True,False,0,False,0
4128,124,1,26,79,,True,False,0,False,0
4129,124,1,26,80,,True,False,0,False,0
4130,124,1,26,81,,True,False,0,False,0
4131,124,1,27,82,6.0,True,True,0,False,0
4132,124,1,27,83,6.0,True,True,0,False,0
4133,124,1,27,84,6.0,True,True,0,False,0
4134,124,1,28,85,7.0,True,True,0,False,0
4135,124,1,28,86,7.0,True,True,0,False,0
4136,124,1,28,87,7.0,True,True,0,False,0
4137,124,1,29,88,8.0,True,True,0,False,0
4138,124,1,29,89,8.0,True,True,0,False,0
4139,124,1,29,90,8.0,True,True,0,False,0
4140,124,2,0,1,,True,False,0,False,2
4141,124,2,1,2,,True,False,0,False,2
4142,124,2,2,3,,True,False,0,False,2
4143,124,2,3,4,,True,False,0,False,2
4144,124,2,0,5,,True,False,0,False,2
4145,124,2,1,6,,True,False,0,False,2
4146,124,2,2,7,,True,False,0,False,2
4147,124,2,3,8,,True,False,0,False,2
4148,124,2,4,9,,True,False,0,False,2
4149,124,2,1,10,,True,False,0,False,2
4150,124,2,0,11,,True,False,0,False,2
4151,124,2,2,12,,True,False,0,False,2
4152,124,2,3,13,,True,False,0,False,2
4153,124,2,4,14,,True,False,0,False,2
4154,124,2,5,15,,True,False,0,False,2
4155,124,2,6,16,8.0,True,True,0,False,2
4156,124,2,7,17,,True,False,0,False,2
4157,124,2,4,18,,True,False,0,False,2
4158,124,2,8,19,7.0,True,True,0,False,2
4159,124,2,6,20,8.0,True,True,0,False,2
4160,124,2,5,21,,True,False,0,False,2
4161,124,2,8,22,7.0,True,True,0,False,2
4162,124,2,7,23,,True,False,0,False,2
4163,124,2,9,24,,True,False,0,False,2
4164,124,2,5,25,,True,False,0,False,2
4165,124,2,6,26,8.0,True,True,0,False,2
4166,124,2,7,27,,True,False,0,False,2
4167,124,2,8,28,7.0,True,True,0,False,2
4168,124,2,9,29,,True,False,0,False,2
4169,124,2,10,30,,True,False,0,False,2
4170,124,2,11,31,,True,False,0,False,2
4171,124,2,9,32,,True,False,0,False,2
4172,124,2,12,33,,True,False,0,False,2
4173,124,2,13,34,,True,False,0,False,2
4174,124,2,10,35,,True,False,0,False,2
4175,124,2,11,36,,True,False,0,False,2
4176,124,2,12,37,,True,False,0,False,2
4177,124,2,13,38,,True,False,0,False,2
4178,124,2,11,39,,True,False,0,False,2
4179,124,2,10,40,,True,False,0,False,2
4180,124,2,13,41,,True,False,0,False,2
4181,124,2,12,42,,True,False,0,False,2
4182,124,2,14,43,,True,False,0,False,2
4183,124,2,15,44,,True,False,0,False,2
4184,124,2,16,45,,True,False,0,False,2
4185,124,2,14,46,,True,False,0,False,2
4186,124,2,17,47,,True,False,0,False,2
4187,124,2,16,48,,True,False,0,False,2
4188,124,2,15,49,,True,False,0,False,2
4189,124,2,14,50,,True,False,0,False,2
4190,124,2,18,51,10.0,True,True,0,False,2
4191,124,2,17,52,,True,False,0,False,2
4192,124,2,15,53,,True,False,0,False,2
4193,124,2,16,54,,True,False,0,False,2
4194,124,2,19,55,1.0,True,True,0,False,2
4195,124,2,17,56,,True,False,0,False,2
4196,124,2,18,57,10.0,True,True,0,False,2
4197,124,2,20,58,3.0,True,True,0,False,2
4198,124,2,21,59,4.0,True,True,0,False,2
4199,124,2,19,60,1.0,True,True,0,False,2
4200,124,2,18,61,10.0,True,True,0,False,2
4201,124,2,20,62,3.0,True,True,0,False,2
4202,124,2,19,63,1.0,True,True,0,False,2
4203,124,2,21,64,4.0,True,True,0,False,2
4204,124,2,22,65,5.0,True,True,0,False,2
4205,124,2,20,66,3.0,True,True,0,False,2
4206,124,2,23,67,11.0,True,True,0,False,2
4207,124,2,24,68,12.0,True,True,0,False,2
4208,124,2,25,69,6.0,True,True,0,False,2
4209,124,2,21,70,4.0,True,True,0,False,2
4210,124,2,22,71,5.0,True,True,0,False,2
4211,124,2,24,72,12.0,True,True,0,False,2
4212,124,2,23,73,11.0,True,True,0,False,2
4213,124,2,25,74,6.0,True,True,0,False,2
4214,124,2,22,75,5.0,True,True,0,False,2
4215,124,2,24,76,12.0,True,True,0,False,2
4216,124,2,25,77,6.0,True,True,0,False,2
4217,124,2,23,78,11.0,True,True,0,False,2
4218,124,2,26,79,,True,False,0,False,2
4219,124,2,27,80,9.0,True,True,0,False,2
4220,124,2,28,81,2.0,True,True,0,False,2
4221,124,2,29,82,,True,False,0,False,2
4222,124,2,27,83,9.0,True,True,0,False,2
4223,124,2,28,84,2.0,True,True,0,False,2
4224,124,2,26,85,,True,False,0,False,2
4225,124,2,29,86,,True,False,0,False,2
4226,124,2,27,87,9.0,True,True,0,False,2
4227,124,2,26,88,,True,False,0,False,2
4228,124,2,29,89,,True,False,0,False,2
4229,124,2,28,90,2.0,True,True,0,False,2
4230,124,3,0,1,,True,False,0,False,2
4231,124,3,1,2,5.0,True,True,0,False,2
4232,124,3,2,3,,True,False,0,False,2
4233,124,3,3,4,,True,False,0,False,2
4234,124,3,1,5,5.0,True,True,0,False,2
4235,124,3,2,6,,True,False,0,False,2
4236,124,3,0,7,,True,False,0,False,2
4237,124,3,1,8,5.0,True,True,0,False,2
4238,124,3,3,9,,True,False,0,False,2
4239,124,3,0,10,,True,False,0,False,2
4240,124,3,2,11,,True,False,0,False,2
4241,124,3,4,12,,True,False,0,False,2
4242,124,3,5,13,,True,False,0,False,2
4243,124,3,3,14,,True,False,0,False,2
4244,124,3,6,15,,True,False,0,False,2
4245,124,3,4,16,,True,False,0,False,2
4246,124,3,5,17,,True,False,0,False,2
4247,124,3,6,18,,True,False,0,False,2
4248,124,3,7,19,,True,False,0,False,2
4249,124,3,5,20,,True,False,0,False,2
4250,124,3,4,21,,True,False,0,False,2
4251,124,3,6,22,,True,False,0,False,2
4252,124,3,8,23,,True,False,0,False,2
4253,124,3,7,24,,True,False,0,False,2
4254,124,3,9,25,,True,False,0,False,2
4255,124,3,8,26,,True,False,0,False,2
4256,124,3,10,27,9.0,True,True,0,False,2
4257,124,3,7,28,,True,False,0,False,2
4258,124,3,11,29,,True,False,0,False,2
4259,124,3,10,30,9.0,True,True,0,False,2
4260,124,3,9,31,,True,False,0,False,2
4261,124,3,8,32,,True,False,0,False,2
4262,124,3,11,33,,True,False,0,False,2
4263,124,3,12,34,8.0,True,True,0,False,2
4264,124,3,10,35,9.0,True,True,0,False,2
4265,124,3,9,36,,True,False,0,False,2
4266,124,3,13,37,6.0,True,True,0,False,2
4267,124,3,11,38,,True,False,0,False,2
4268,124,3,14,39,,True,False,0,False,2
4269,124,3,12,40,8.0,True,True,0,False,2
4270,124,3,15,41,,True,False,0,False,2
4271,124,3,13,42,6.0,True,True,0,False,2
4272,124,3,12,43,8.0,True,True,0,False,2
4273,124,3,14,44,,True,False,0,False,2
4274,124,3,13,45,6.0,True,True,0,False,2
4275,124,3,15,46,,True,False,0,False,2
4276,124,3,16,47,,True,False,0,False,2
4277,124,3,14,48,,True,False,0,False,2
4278,124,3,15,49,,True,False,0,False,2
4279,124,3,16,50,,True,False,0,False,2
4280,124,3,17,51,10.0,True,True,0,False,2
4281,124,3,18,52,11.0,True,True,0,False,2
4282,124,3,19,53,7.0,True,True,0,False,2
4283,124,3,16,54,,True,False,0,False,2
4284,124,3,18,55,11.0,True,True,0,False,2
4285,124,3,17,56,10.0,True,True,0,False,2
4286,124,3,19,57,7.0,True,True,0,False,2
4287,124,3,20,58,,True,False,0,False,2
4288,124,3,17,59,10.0,True,True,0,False,2
4289,124,3,18,60,11.0,True,True,0,False,2
4290,124,3,21,61,,True,False,0,False,2
4291,124,3,20,62,,True,False,0,False,2
4292,124,3,19,63,7.0,True,True,0,False,2
4293,124,3,21,64,,True,False,0,False,2
4294,124,3,22,65,,True,False,0,False,2
4295,124,3,23,66,,True,False,0,False,2
4296,124,3,21,67,,True,False,0,False,2
4297,124,3,20,68,,True,False,0,False,2
4298,124,3,22,69,,True,False,0,False,2
4299,124,3,24,70,,True,False,0,False,2
4300,124,3,25,71,12.0,True,True,0,False,2
4301,124,3,23,72,,True,False,0,False,2
4302,124,3,24,73,,True,False,0,False,2
4303,124,3,22,74,,True,False,0,False,2
4304,124,3,25,75,12.0,True,True,0,False,2
4305,124,3,24,76,,True,False,0,False,2
4306,124,3,26,77,3.0,True,True,0,False,2
4307,124,3,23,78,,True,False,0,False,2
4308,124,3,25,79,12.0,True,True,0,False,2
4309,124,3,27,80,1.0,True,True,0,False,2
4310,124,3,28,81,2.0,True,True,0,False,2
4311,124,3,29,82,4.0,True,True,0,False,2
4312,124,3,26,83,3.0,True,True,0,False,2
4313,124,3,28,84,2.0,True,True,0,False,2
4314,124,3,27,85,1.0,True,True,0,False,2
4315,124,3,29,86,4.0,True,True,0,False,2
4316,124,3,26,87,3.0,True,True,0,False,2
4317,124,3,27,88,1.0,True,True,0,False,2
4318,124,3,28,89,2.0,True,True,0,False,2
4319,124,3,29,90,4.0,True,True,0,False,2
4320,124,4,0,1,4.0,True,True,0,False,2
4321,124,4,1,2,2.0,True,True,0,False,2
4322,124,4,2,3,3.0,True,True,0,False,2
4323,124,4,3,4,5.0,True,True,0,False,2
4324,124,4,1,5,2.0,True,True,0,False,2
4325,124,4,0,6,4.0,True,True,0,False,2
4326,124,4,2,7,3.0,True,True,0,False,2
