subject,list,item,list_type,category,intrusion,position,trial_type
91,4,tripod,light,obj,0,10.0,recall
91,4,Jonah Hill,light,cel,0,11.0,recall
91,4,Tobey Maguire,light,cel,0,12.0,recall
91,4,hammer,light,obj,0,13.0,recall
91,5,thermometer,heavy,obj,[],1.0,study
91,5,sink,heavy,obj,[],2.0,study
91,5,ladder,heavy,obj,[],3.0,study
91,5,Bill Gates,heavy,cel,[],4.0,study
91,5,David Beckham,heavy,cel,[],5.0,study
91,5,Tina Fey,heavy,cel,[],6.0,study
91,5,Times Square,heavy,loc,[],7.0,study
91,5,Universal Studios,heavy,loc,[],8.0,study
91,5,Colosseum,heavy,loc,[],9.0,study
91,5,candle,heavy,obj,[],10.0,study
91,5,whistle,heavy,obj,[],11.0,study
91,5,medal,heavy,obj,[],12.0,study
91,5,Sylvester Stallone,heavy,cel,[],13.0,study
91,5,Ellen Page,heavy,cel,[],14.0,study
91,5,Reese Witherspoon,heavy,cel,[],15.0,study
91,5,Versailles,heavy,loc,[],16.0,study
91,5,Salt Flats,heavy,loc,[],17.0,study
91,5,Cinderella Castle,heavy,loc,[],18.0,study
91,5,Alicia Keys,heavy,cel,[],19.0,study
91,5,Jay-Z,heavy,cel,[],20.0,study
91,5,Andy Samberg,heavy,cel,[],21.0,study
91,5,Ayers Rock,heavy,loc,[],22.0,study
91,5,Brooklyn Bridge,heavy,loc,[],23.0,study
91,5,Florence,heavy,loc,[],24.0,study
91,5,teapot,heavy,obj,[],25.0,study
91,5,ketchup,heavy,obj,[],26.0,study
91,5,skateboard,heavy,obj,[],27.0,study
91,5,ketchup,heavy,obj,0,1.0,recall
91,5,skateboard,heavy,obj,0,2.0,recall
91,5,Andy Samberg,heavy,cel,0,3.0,recall
91,5,Ellen Page,heavy,cel,0,4.0,recall
91,5,Jay-Z,heavy,cel,0,5.0,recall
91,5,Versailles,heavy,loc,0,6.0,recall
91,5,candle,heavy,obj,0,7.0,recall
91,5,sink,heavy,obj,0,8.0,recall
91,5,Sylvester Stallone,heavy,cel,0,9.0,recall
91,5,Alicia Keys,heavy,cel,0,10.0,recall
91,6,Angelina Jolie,light,cel,[],1.0,study
91,6,Lisa Kudrow,light,cel,[],2.0,study
91,6,Eminem,light,cel,[],3.0,study
91,6,fireplace,light,obj,[],4.0,study
91,6,tire,light,obj,[],5.0,study
91,6,feather,light,obj,[],6.0,study
91,6,Monticello,light,loc,[],7.0,study
91,6,Yankee Stadium,light,loc,[],8.0,study
91,6,Giza Pyramids,light,loc,[],9.0,study
91,6,water gun,light,obj,[],10.0,study
91,6,trash can,light,obj,[],11.0,study
91,6,scarf,light,obj,[],12.0,study
91,6,Trevi Fountain,light,loc,[],13.0,study
91,6,White House,light,loc,[],14.0,study
91,6,Machu Picchu,light,loc,[],15.0,study
91,6,Drake,light,cel,[],16.0,study
91,6,Jessica Simpson,light,cel,[],17.0,study
91,6,Keira Knightley,light,cel,[],18.0,study
91,6,speaker,light,obj,[],19.0,study
91,6,bottle,light,obj,[],20.0,study
91,6,saucepan,light,obj,[],21.0,study
91,6,Louvre,light,loc,[],22.0,study
91,6,Swiss Alps,light,loc,[],23.0,study
91,6,Stonehenge,light,loc,[],24.0,study
91,6,Britney Spears,light,cel,[],25.0,study
91,6,Meryl Streep,light,cel,[],26.0,study
91,6,Johnny Depp,light,cel,[],27.0,study
91,6,Johnny Depp,light,cel,0,1.0,recall
91,6,Keira Knightley,light,cel,0,2.0,recall
91,6,bottle,light,obj,0,3.0,recall
91,6,ladder,light,obj,1,4.0,recall
91,6,Johnny Depp,light,cel,-1,5.0,recall
91,6,Angelina Jolie,light,cel,0,6.0,recall
91,6,Swiss Alps,light,loc,0,7.0,recall
91,6,Louvre,light,loc,0,8.0,recall
91,6,Giza Pyramids,light,loc,0,9.0,recall
91,6,Jay-Z,light,cel,1,10.0,recall
91,6,Meryl Streep,light,cel,0,11.0,recall
91,7,Brad Pitt,heavy,cel,[],1.0,study
91,7,Orlando Bloom,heavy,cel,[],2.0,study
91,7,Kristen Stewart,heavy,cel,[],3.0,study
91,7,cactus,heavy,obj,[],4.0,study
91,7,tent,heavy,obj,[],5.0,study
91,7,brick,heavy,obj,[],6.0,study
91,7,Kyoto,heavy,loc,[],7.0,study
91,7,Space Needle,heavy,loc,[],8.0,study
91,7,San Francisco,heavy,loc,[],9.0,study
91,7,Drew Barrymore,heavy,cel,[],10.0,study
91,7,Madonna,heavy,cel,[],11.0,study
91,7,Snoop Dogg,heavy,cel,[],12.0,study
91,7,Delphi,heavy,loc,[],13.0,study
91,7,United Nations Building,heavy,loc,[],14.0,study
91,7,Petra,heavy,loc,[],15.0,study
91,7,globe,heavy,obj,[],16.0,study
91,7,keychain,heavy,obj,[],17.0,study
91,7,purse,heavy,obj,[],18.0,study
91,7,Beyonce Knowles,heavy,cel,[],19.0,study
91,7,George Clooney,heavy,cel,[],20.0,study
91,7,Justin Bieber,heavy,cel,[],21.0,study
91,7,cradle,heavy,obj,[],22.0,study
91,7,box,heavy,obj,[],23.0,study
91,7,projector,heavy,obj,[],24.0,study
91,7,Serengeti Plain,heavy,loc,[],25.0,study
91,7,Tower of Pisa,heavy,loc,[],26.0,study
91,7,Gettysburg,heavy,loc,[],27.0,study
91,7,Gettysburg,heavy,loc,0,1.0,recall
91,7,Beyonce Knowles,heavy,cel,0,2.0,recall
91,7,Justin Bieber,heavy,cel,0,3.0,recall
91,7,Tower of Pisa,heavy,loc,0,4.0,recall
91,7,box,heavy,obj,0,5.0,recall
91,7,cactus,heavy,obj,0,6.0,recall
91,7,Snoop Dogg,heavy,cel,0,7.0,recall
91,7,Tom Cruise,heavy,cel,1,8.0,recall
91,7,Brad Pitt,heavy,cel,0,9.0,recall
91,8,Pompeii,light,loc,[],1.0,study
91,8,Bunker Hill,light,loc,[],2.0,study
91,8,Mecca,light,loc,[],3.0,study
91,8,Mariah Carey,light,cel,[],4.0,study
91,8,Amy Poehler,light,cel,[],5.0,study
91,8,Taylor Swift,light,cel,[],6.0,study
91,8,hanger,light,obj,[],7.0,study
91,8,bowling ball,light,obj,[],8.0,study
91,8,backpack,light,obj,[],9.0,study
91,8,Julianne Moore,light,cel,[],10.0,study
91,8,Owen Wilson,light,cel,[],11.0,study
91,8,Halle Berry,light,cel,[],12.0,study
91,8,satellite dish,light,obj,[],13.0,study
91,8,helmet,light,obj,[],14.0,study
91,8,mango,light,obj,[],15.0,study
91,8,Sistine Chapel,light,loc,[],16.0,study
91,8,Amazon River,light,loc,[],17.0,study
91,8,Hong Kong,light,loc,[],18.0,study
91,8,calculator,light,obj,[],19.0,study
91,8,bed,light,obj,[],20.0,study
91,8,shelf,light,obj,[],21.0,study
91,8,Leonardo DiCaprio,light,cel,[],22.0,study
91,8,Denzel Washington,light,cel,[],23.0,study
91,8,Sofia Vergara,light,cel,[],24.0,study
91,8,Vatican City,light,loc,[],25.0,study
91,8,Petronas Towers,light,loc,[],26.0,study
91,8,Roman Forum,light,loc,[],27.0,study
91,8,Roman Forum,light,loc,0,1.0,recall
91,8,Petronas Towers,light,loc,0,2.0,recall
91,8,Petra,light,loc,1,3.0,recall
91,8,Sistine Chapel,light,loc,0,4.0,recall
91,8,Taylor Swift,light,cel,0,5.0,recall
91,8,Amy Poehler,light,cel,0,6.0,recall
91,8,Halle Berry,light,cel,0,7.0,recall
91,8,backpack,light,obj,0,8.0,recall
91,8,bed,light,obj,0,9.0,recall
91,8,Denzel Washington,light,cel,0,10.0,recall
91,8,Mariah Carey,light,cel,0,11.0,recall
91,8,hanger,light,obj,0,12.0,recall
91,8,Roman Forum,light,loc,-1,13.0,recall
92,1,Arc de Triomphe,heavy,loc,[],1.0,study
92,1,Hoover Dam,heavy,loc,[],2.0,study
92,1,Delphi,heavy,loc,[],3.0,study
92,1,Amy Poehler,heavy,cel,[],4.0,study
92,1,Uma Thurman,heavy,cel,[],5.0,study
92,1,Jay-Z,heavy,cel,[],6.0,study
92,1,shirt,heavy,obj,[],7.0,study
92,1,calculator,heavy,obj,[],8.0,study
92,1,mango,heavy,obj,[],9.0,study
92,1,Mall of America,heavy,loc,[],10.0,study
92,1,Indianapolis Speedway,heavy,loc,[],11.0,study
92,1,Vienna,heavy,loc,[],12.0,study
92,1,umbrella,heavy,obj,[],13.0,study
92,1,violin,heavy,obj,[],14.0,study
92,1,perfume,heavy,obj,[],15.0,study
92,1,Usher,heavy,cel,[],16.0,study
92,1,Morgan Freeman,heavy,cel,[],17.0,study
92,1,Britney Spears,heavy,cel,[],18.0,study
92,1,Bunker Hill,heavy,loc,[],19.0,study
92,1,Roman Forum,heavy,loc,[],20.0,study
92,1,Walk of Fame,heavy,loc,[],21.0,study
92,1,Beyonce Knowles,heavy,cel,[],22.0,study
92,1,Tobey Maguire,heavy,cel,[],23.0,study
92,1,Sylvester Stallone,heavy,cel,[],24.0,study
92,1,tent,heavy,obj,[],25.0,study
92,1,earrings,heavy,obj,[],26.0,study
92,1,hanger,heavy,obj,[],27.0,study
92,1,Sylvester Stallone,heavy,cel,0,1.0,recall
92,1,Tobey Maguire,heavy,cel,0,2.0,recall
92,1,perfume,heavy,obj,0,3.0,recall
92,1,earrings,heavy,obj,0,4.0,recall
92,1,Arc de Triomphe,heavy,loc,0,5.0,recall
92,1,Amy Poehler,heavy,cel,0,6.0,recall
92,1,Beyonce Knowles,heavy,cel,0,7.0,recall
92,1,Jay-Z,heavy,cel,0,8.0,recall
92,1,Jackie Chan,heavy,cel,1,9.0,recall
92,1,shirt,heavy,obj,0,10.0,recall
92,1,calculator,heavy,obj,0,11.0,recall
92,1,Usher,heavy,cel,0,12.0,recall
92,1,Uma Thurman,heavy,cel,0,13.0,recall
92,1,Acropolis,heavy,loc,1,14.0,recall
92,1,Lincoln Memorial,heavy,loc,1,15.0,recall
92,2,Brad Pitt,light,cel,[],1.0,study
92,2,Snoop Dogg,light,cel,[],2.0,study
92,2,Lisa Kudrow,light,cel,[],3.0,study
92,2,Machu Picchu,light,loc,[],4.0,study
92,2,Yankee Stadium,light,loc,[],5.0,study
92,2,Petronas Towers,light,loc,[],6.0,study
92,2,bowling ball,light,obj,[],7.0,study
92,2,hurdle,light,obj,[],8.0,study
92,2,balloon,light,obj,[],9.0,study
92,2,Churchill Downs,light,loc,[],10.0,study
92,2,Sistine Chapel,light,loc,[],11.0,study
92,2,White House,light,loc,[],12.0,study
92,2,blender,light,obj,[],13.0,study
92,2,shelf,light,obj,[],14.0,study
92,2,briefcase,light,obj,[],15.0,study
92,2,Eminem,light,cel,[],16.0,study
92,2,Reese Witherspoon,light,cel,[],17.0,study
92,2,Kobe Bryant,light,cel,[],18.0,study
92,2,safe,light,obj,[],19.0,study
92,2,ladder,light,obj,[],20.0,study
92,2,sink,light,obj,[],21.0,study
92,2,Kyoto,light,loc,[],22.0,study
92,2,Globe Theater,light,loc,[],23.0,study
92,2,Mecca,light,loc,[],24.0,study
92,2,Oprah Winfrey,light,cel,[],25.0,study
92,2,Jonah Hill,light,cel,[],26.0,study
92,2,Meryl Streep,light,cel,[],27.0,study
92,2,Meryl Streep,light,cel,0,1.0,recall
92,2,Jonah Hill,light,cel,0,2.0,recall
92,2,Oprah Winfrey,light,cel,0,3.0,recall
92,2,Snoop Dogg,light,cel,0,4.0,recall
92,2,Lisa Kudrow,light,cel,0,5.0,recall
92,2,Machu Picchu,light,loc,0,6.0,recall
92,2,Mecca,light,loc,0,7.0,recall
92,2,shelf,light,obj,0,8.0,recall
92,2,hanger,light,obj,1,9.0,recall
92,2,Petronas Towers,light,loc,0,10.0,recall
92,2,Jonah Hill,light,cel,-1,11.0,recall
92,2,Kyoto,light,loc,0,12.0,recall
92,2,Brad Pitt,light,cel,0,13.0,recall
92,3,saucepan,heavy,obj,[],1.0,study
92,3,scarf,heavy,obj,[],2.0,study
92,3,candle,heavy,obj,[],3.0,study
92,3,Colosseum,heavy,loc,[],4.0,study
92,3,Brooklyn Bridge,heavy,loc,[],5.0,study
92,3,Redwood Forest,heavy,loc,[],6.0,study
92,3,Jamie Foxx,heavy,cel,[],7.0,study
92,3,Leonardo DiCaprio,heavy,cel,[],8.0,study
92,3,Jim Carrey,heavy,cel,[],9.0,study
92,3,Serengeti Plain,heavy,loc,[],10.0,study
92,3,Cinderella Castle,heavy,loc,[],11.0,study
92,3,Rio de Janeiro,heavy,loc,[],12.0,study
92,3,Cameron Diaz,heavy,cel,[],13.0,study
92,3,Ben Stiller,heavy,cel,[],14.0,study
92,3,Julianne Moore,heavy,cel,[],15.0,study
92,3,cradle,heavy,obj,[],16.0,study
92,3,ketchup,heavy,obj,[],17.0,study
92,3,satellite dish,heavy,obj,[],18.0,study
92,3,Swiss Alps,heavy,loc,[],19.0,study
92,3,Alamo,heavy,loc,[],20.0,study
92,3,Monte Carlo,heavy,loc,[],21.0,study
92,3,dollar,heavy,obj,[],22.0,study
92,3,helmet,heavy,obj,[],23.0,study
92,3,whistle,heavy,obj,[],24.0,study
92,3,Alec Baldwin,heavy,cel,[],25.0,study
92,3,Anne Hathaway,heavy,cel,[],26.0,study
92,3,Drew Barrymore,heavy,cel,[],27.0,study
92,3,Drew Barrymore,heavy,cel,0,1.0,recall
92,3,Anne Hathaway,heavy,cel,0,2.0,recall
92,3,Jim Carrey,heavy,cel,0,3.0,recall
92,3,Ben Stiller,heavy,cel,0,4.0,recall
92,3,Alec Baldwin,heavy,cel,0,5.0,recall
92,3,Monte Carlo,heavy,loc,0,6.0,recall
92,3,Jamie Foxx,heavy,cel,0,7.0,recall
92,4,onion,light,obj,[],1.0,study
92,4,medal,light,obj,[],2.0,study
92,4,printer,light,obj,[],3.0,study
92,4,Orlando Bloom,light,cel,[],4.0,study
92,4,David Beckham,light,cel,[],5.0,study
92,4,Ian McKellan,light,cel,[],6.0,study
92,4,Giza Pyramids,light,loc,[],7.0,study
92,4,Sydney Opera House,light,loc,[],8.0,study
92,4,Carnegie Hall,light,loc,[],9.0,study
92,4,trash can,light,obj,[],10.0,study
92,4,mascara,light,obj,[],11.0,study
92,4,shovel,light,obj,[],12.0,study
92,4,Oxford,light,loc,[],13.0,study
92,4,Barcelona Cathedral,light,loc,[],14.0,study
92,4,Timbuktu,light,loc,[],15.0,study
92,4,Kristen Stewart,light,cel,[],16.0,study
92,4,Angelina Jolie,light,cel,[],17.0,study
92,4,Barack Obama,light,cel,[],18.0,study
92,4,Hungarian Parliament,light,loc,[],19.0,study
92,4,San Francisco,light,loc,[],20.0,study
92,4,Alcatraz,light,loc,[],21.0,study
92,4,box,light,obj,[],22.0,study
92,4,book,light,obj,[],23.0,study
92,4,hammer,light,obj,[],24.0,study
92,4,Jennifer Lawrence,light,cel,[],25.0,study
92,4,Simon Cowell,light,cel,[],26.0,study
92,4,Steven Spielberg,light,cel,[],27.0,study
92,4,Steven Spielberg,light,cel,0,1.0,recall
92,4,Simon Cowell,light,cel,0,2.0,recall
92,4,Kristen Stewart,light,cel,0,3.0,recall
92,4,Jennifer Lawrence,light,cel,0,4.0,recall
92,4,Angelina Jolie,light,cel,0,5.0,recall
92,4,Orlando Bloom,light,cel,0,6.0,recall
92,4,onion,light,obj,0,7.0,recall
92,4,Colosseum,light,loc,1,8.0,recall
92,4,Timbuktu,light,loc,0,9.0,recall
92,4,hammer,light,obj,0,10.0,recall
92,4,ketchup,light,obj,1,11.0,recall
92,5,Everglades,heavy,loc,[],1.0,study
92,5,Masada,heavy,loc,[],2.0,study
92,5,United Nations Building,heavy,loc,[],3.0,study
92,5,Johnny Depp,heavy,cel,[],4.0,study
92,5,Alicia Keys,heavy,cel,[],5.0,study
92,5,Matt Damon,heavy,cel,[],6.0,study
92,5,soap,heavy,obj,[],7.0,study
92,5,cigar,heavy,obj,[],8.0,study
92,5,brick,heavy,obj,[],9.0,study
92,5,Times Square,heavy,loc,[],10.0,study
92,5,Vatican City,heavy,loc,[],11.0,study
92,5,Big Ben,heavy,loc,[],12.0,study
92,5,bottle,heavy,obj,[],13.0,study
92,5,birdhouse,heavy,obj,[],14.0,study
92,5,bicycle,heavy,obj,[],15.0,study
92,5,Bruce Willis,heavy,cel,[],16.0,study
92,5,Bill Gates,heavy,cel,[],17.0,study
92,5,Halle Berry,heavy,cel,[],18.0,study
92,5,teapot,heavy,obj,[],19.0,study
92,5,tire,heavy,obj,[],20.0,study
92,5,crayon,heavy,obj,[],21.0,study
92,5,George Clooney,heavy,cel,[],22.0,study
92,5,Lindsay Lohan,heavy,cel,[],23.0,study
92,5,Owen Wilson,heavy,cel,[],24.0,study
92,5,Quebec,heavy,loc,[],25.0,study
92,5,Pompeii,heavy,loc,[],26.0,study
92,5,Universal Studios,heavy,loc,[],27.0,study
92,5,Pompeii,heavy,loc,0,1.0,recall
92,5,Owen Wilson,heavy,cel,0,2.0,recall
92,5,Bruce Willis,heavy,cel,0,3.0,recall
92,5,Everglades,heavy,loc,0,4.0,recall
92,5,Lindsay Lohan,heavy,cel,0,5.0,recall
92,5,soap,heavy,obj,0,6.0,recall
92,5,Alicia Keys,heavy,cel,0,7.0,recall
92,6,tripod,light,obj,[],1.0,study
92,6,projector,light,obj,[],2.0,study
92,6,cactus,light,obj,[],3.0,study
92,6,Tina Fey,light,cel,[],4.0,study
92,6,Jessica Simpson,light,cel,[],5.0,study
92,6,Justin Bieber,light,cel,[],6.0,study
92,6,Petra,light,loc,[],7.0,study
92,6,Prague,light,loc,[],8.0,study
92,6,North Pole,light,loc,[],9.0,study
92,6,fireplace,light,obj,[],10.0,study
92,6,vase,light,obj,[],11.0,study
92,6,flower,light,obj,[],12.0,study
92,6,Mariah Carey,light,cel,[],13.0,study
92,6,Will Smith,light,cel,[],14.0,study
92,6,Harrison Ford,light,cel,[],15.0,study
92,6,Grand Central Station,light,loc,[],16.0,study
92,6,Tower of Pisa,light,loc,[],17.0,study
92,6,Ayers Rock,light,loc,[],18.0,study
92,6,Denzel Washington,light,cel,[],19.0,study
92,6,Hugh Jackman,light,cel,[],20.0,study
92,6,Ricky Martin,light,cel,[],21.0,study
92,6,Gettysburg,light,loc,[],22.0,study
92,6,Atomium,light,loc,[],23.0,study
92,6,Wimbledon,light,loc,[],24.0,study
92,6,football,light,obj,[],25.0,study
92,6,water gun,light,obj,[],26.0,study
92,6,backpack,light,obj,[],27.0,study
92,6,water gun,light,obj,0,1.0,recall
92,6,backpack,light,obj,0,2.0,recall
92,6,Denzel Washington,light,cel,0,3.0,recall
92,6,Harrison Ford,light,cel,0,4.0,recall
92,6,Tina Fey,light,cel,0,5.0,recall
92,6,Wimbledon,light,loc,0,6.0,recall
92,6,Hugh Jackman,light,cel,0,7.0,recall
92,6,Justin Bieber,light,cel,0,8.0,recall
92,6,Tower of Pisa,light,loc,0,9.0,recall
92,7,Emma Watson,heavy,cel,[],1.0,study
92,7,Sofia Vergara,heavy,cel,[],2.0,study
92,7,Madonna,heavy,cel,[],3.0,study
92,7,Amazon River,heavy,loc,[],4.0,study
92,7,Shanghai,heavy,loc,[],5.0,study
92,7,Monticello,heavy,loc,[],6.0,study
92,7,glass,heavy,obj,[],7.0,study
92,7,kleenex,heavy,obj,[],8.0,study
92,7,highlighter,heavy,obj,[],9.0,study
92,7,Drake,heavy,cel,[],10.0,study
92,7,Keira Knightley,heavy,cel,[],11.0,study
92,7,Taylor Swift,heavy,cel,[],12.0,study
92,7,Salt Flats,heavy,loc,[],13.0,study
92,7,Space Needle,heavy,loc,[],14.0,study
92,7,Florence,heavy,loc,[],15.0,study
92,7,globe,heavy,obj,[],16.0,study
92,7,basket,heavy,obj,[],17.0,study
92,7,skateboard,heavy,obj,[],18.0,study
92,7,Niagara Falls,heavy,loc,[],19.0,study
92,7,Soho,heavy,loc,[],20.0,study
92,7,Stonehenge,heavy,loc,[],21.0,study
92,7,Andy Samberg,heavy,cel,[],22.0,study
92,7,Scarlett Johansson,heavy,cel,[],23.0,study
92,7,Larry King,heavy,cel,[],24.0,study
92,7,towel,heavy,obj,[],25.0,study
92,7,bed,heavy,obj,[],26.0,study
92,7,feather,heavy,obj,[],27.0,study
92,7,Andy Samberg,heavy,cel,0,1.0,recall
92,7,Stonehenge,heavy,loc,0,2.0,recall
92,7,Keira Knightley,heavy,cel,0,3.0,recall
92,7,Shanghai,heavy,loc,0,4.0,recall
92,7,Niagara Falls,heavy,loc,0,5.0,recall
92,7,Drake,heavy,cel,0,6.0,recall
92,7,Monticello,heavy,loc,0,7.0,recall
92,7,Florence,heavy,loc,0,8.0,recall
92,8,speaker,light,obj,[],1.0,study
92,8,vacuum cleaner,light,obj,[],2.0,study
92,8,thermometer,light,obj,[],3.0,study
92,8,Kate Winslet,light,cel,[],4.0,study
92,8,Tom Cruise,light,cel,[],5.0,study
92,8,Gwyneth Paltrow,light,cel,[],6.0,study
92,8,Tahiti,light,loc,[],7.0,study
92,8,Versailles,light,loc,[],8.0,study
92,8,Great Wall of China,light,loc,[],9.0,study
92,8,Ashton Kutcher,light,cel,[],10.0,study
92,8,Elton John,light,cel,[],11.0,study
92,8,Ellen Page,light,cel,[],12.0,study
92,8,Louvre,light,loc,[],13.0,study
92,8,Florida Keys,light,loc,[],14.0,study
92,8,Chicago,light,loc,[],15.0,study
92,8,bell,light,obj,[],16.0,study
92,8,keychain,light,obj,[],17.0,study
92,8,staple remover,light,obj,[],18.0,study
92,8,Lil Wayne,light,cel,[],19.0,study
92,8,Paul McCartney,light,cel,[],20.0,study
92,8,Vin Diesel,light,cel,[],21.0,study
92,8,anchor,light,obj,[],22.0,study
92,8,purse,light,obj,[],23.0,study
92,8,lantern,light,obj,[],24.0,study
92,8,Hong Kong,light,loc,[],25.0,study
92,8,Venice,light,loc,[],26.0,study
92,8,Trevi Fountain,light,loc,[],27.0,study
92,8,Trevi Fountain,light,loc,0,1.0,recall
92,8,Hong Kong,light,loc,0,2.0,recall
92,8,Great Wall of China,light,loc,0,3.0,recall
92,8,Lil Wayne,light,cel,0,4.0,recall
92,8,Elton John,light,cel,0,5.0,recall
92,8,Paul McCartney,light,cel,0,6.0,recall
92,8,purse,light,obj,0,7.0,recall
92,8,Ayers Rock,light,loc,1,8.0,recall
92,8,Emma Watson,light,cel,1,9.0,recall
92,8,Venice,light,loc,0,10.0,recall
94,1,globe,heavy,obj,[],1.0,study
94,1,dollar,heavy,obj,[],2.0,study
94,1,cradle,heavy,obj,[],3.0,study
94,1,Bunker Hill,heavy,loc,[],4.0,study
94,1,Venice,heavy,loc,[],5.0,study
94,1,Indianapolis Speedway,heavy,loc,[],6.0,study
94,1,Jim Carrey,heavy,cel,[],7.0,study
94,1,Keira Knightley,heavy,cel,[],8.0,study
94,1,Ashton Kutcher,heavy,cel,[],9.0,study
94,1,candle,heavy,obj,[],10.0,study
94,1,scarf,heavy,obj,[],11.0,study
94,1,saucepan,heavy,obj,[],12.0,study
94,1,Hoover Dam,heavy,loc,[],13.0,study
94,1,Grand Central Station,heavy,loc,[],14.0,study
94,1,Salt Flats,heavy,loc,[],15.0,study
94,1,Alicia Keys,heavy,cel,[],16.0,study
94,1,Andy Samberg,heavy,cel,[],17.0,study
94,1,Barack Obama,heavy,cel,[],18.0,study
94,1,brick,heavy,obj,[],19.0,study
94,1,shirt,heavy,obj,[],20.0,study
94,1,cactus,heavy,obj,[],21.0,study
94,1,Cinderella Castle,heavy,loc,[],22.0,study
94,1,Ayers Rock,heavy,loc,[],23.0,study
94,1,Universal Studios,heavy,loc,[],24.0,study
94,1,Tina Fey,heavy,cel,[],25.0,study
94,1,Tobey Maguire,heavy,cel,[],26.0,study
94,1,Meryl Streep,heavy,cel,[],27.0,study
94,1,Tobey Maguire,heavy,cel,0,1.0,recall
94,1,Ashton Kutcher,heavy,cel,0,2.0,recall
94,1,Meryl Streep,heavy,cel,0,3.0,recall
94,1,Tina Fey,heavy,cel,0,4.0,recall
94,1,Alicia Keys,heavy,cel,0,5.0,recall
94,1,globe,heavy,obj,0,6.0,recall
94,1,brush,heavy,obj,1,7.0,recall
94,1,Cinderella Castle,heavy,loc,0,8.0,recall
94,1,cradle,heavy,obj,0,9.0,recall
94,1,Zooey Deschanel,heavy,cel,1,10.0,recall
94,2,football,light,obj,[],1.0,study
94,2,basket,light,obj,[],2.0,study
94,2,bell,light,obj,[],3.0,study
94,2,Delphi,light,loc,[],4.0,study
94,2,Mecca,light,loc,[],5.0,study
94,2,Amazon River,light,loc,[],6.0,study
94,2,Jessica Simpson,light,cel,[],7.0,study
94,2,Ellen Page,light,cel,[],8.0,study
94,2,Bruce Willis,light,cel,[],9.0,study
94,2,Monticello,light,loc,[],10.0,study
94,2,Tahiti,light,loc,[],11.0,study
94,2,Great Wall of China,light,loc,[],12.0,study
94,2,Britney Spears,light,cel,[],13.0,study
94,2,Johnny Depp,light,cel,[],14.0,study
94,2,Sofia Vergara,light,cel,[],15.0,study
94,2,cigar,light,obj,[],16.0,study
94,2,onion,light,obj,[],17.0,study
94,2,vase,light,obj,[],18.0,study
94,2,Tom Cruise,light,cel,[],19.0,study
94,2,Jennifer Lawrence,light,cel,[],20.0,study
94,2,Morgan Freeman,light,cel,[],21.0,study
94,2,Hong Kong,light,loc,[],22.0,study
94,2,Churchill Downs,light,loc,[],23.0,study
94,2,Machu Picchu,light,loc,[],24.0,study
94,2,blender,light,obj,[],25.0,study
94,2,soap,light,obj,[],26.0,study
94,2,safe,light,obj,[],27.0,study
94,2,football,light,obj,0,1.0,recall
94,2,basket,light,obj,0,2.0,recall
94,2,Machu Picchu,light,loc,0,3.0,recall
94,2,Delphi,light,loc,0,4.0,recall
94,2,Jennifer Lawrence,light,cel,0,5.0,recall
94,2,Morgan Freeman,light,cel,0,6.0,recall
94,2,soap,light,obj,0,7.0,recall
94,2,cigar,light,obj,0,8.0,recall
94,2,Hong Kong,light,loc,0,9.0,recall
94,2,Great Wall of China,light,loc,0,10.0,recall
94,2,vase,light,obj,0,11.0,recall
94,2,Tom Cruise,light,cel,0,12.0,recall
94,2,Tahiti,light,loc,0,13.0,recall
94,3,medal,heavy,obj,[],1.0,study
94,3,flower,heavy,obj,[],2.0,study
94,3,vacuum cleaner,heavy,obj,[],3.0,study
94,3,Leonardo DiCaprio,heavy,cel,[],4.0,study
94,3,Harrison Ford,heavy,cel,[],5.0,study
94,3,Sylvester Stallone,heavy,cel,[],6.0,study
94,3,Colosseum,heavy,loc,[],7.0,study
94,3,Globe Theater,heavy,loc,[],8.0,study
94,3,Barcelona Cathedral,heavy,loc,[],9.0,study
94,3,Kate Winslet,heavy,cel,[],10.0,study
94,3,Steven Spielberg,heavy,cel,[],11.0,study
94,3,David Beckham,heavy,cel,[],12.0,study
94,3,Masada,heavy,loc,[],13.0,study
94,3,Wimbledon,heavy,loc,[],14.0,study
94,3,Redwood Forest,heavy,loc,[],15.0,study
94,3,crayon,heavy,obj,[],16.0,study
94,3,briefcase,heavy,obj,[],17.0,study
94,3,fireplace,heavy,obj,[],18.0,study
94,3,Florida Keys,heavy,loc,[],19.0,study
94,3,Louvre,heavy,loc,[],20.0,study
94,3,Florence,heavy,loc,[],21.0,study
94,3,Cameron Diaz,heavy,cel,[],22.0,study
94,3,Brad Pitt,heavy,cel,[],23.0,study
94,3,Bill Gates,heavy,cel,[],24.0,study
94,3,ketchup,heavy,obj,[],25.0,study
94,3,projector,heavy,obj,[],26.0,study
94,3,shelf,heavy,obj,[],27.0,study
94,3,medal,heavy,obj,0,1.0,recall
94,3,briefcase,heavy,obj,0,2.0,recall
94,3,Bill Gates,heavy,cel,0,3.0,recall
94,3,ketchup,heavy,obj,0,4.0,recall
94,3,Cameron Diaz,heavy,cel,0,5.0,recall
94,3,shelf,heavy,obj,0,6.0,recall
94,3,flower,heavy,obj,0,7.0,recall
94,3,Globe Theater,heavy,loc,0,8.0,recall
94,3,Louvre,heavy,loc,0,9.0,recall
