subject,list,item,input,output,study,recall,repeat,intrusion,category,list_type,item_string,item_string_index
87,2,9.0,10.0,21.0,False,True,1,False,loc,light,Shanghai,15
87,2,10.0,11.0,5.0,True,True,0,False,loc,light,Wimbledon,231
87,2,11.0,12.0,,True,False,0,False,loc,light,Bunker Hill,116
87,2,12.0,13.0,19.0,True,True,0,False,cel,light,Ellen Page,69
87,2,13.0,14.0,,True,False,0,False,cel,light,Kate Winslet,82
87,2,14.0,15.0,14.0,True,True,0,False,cel,light,Will Smith,227
87,2,15.0,16.0,12.0,True,True,0,False,obj,light,water gun,222
87,2,16.0,17.0,10.0,True,True,0,False,obj,light,flower,77
87,2,17.0,18.0,6.0,True,True,0,False,obj,light,mango,145
87,2,18.0,19.0,,True,False,0,False,cel,light,Ricky Martin,79
87,2,19.0,20.0,,True,False,0,False,cel,light,Jay-Z,103
87,2,20.0,21.0,20.0,True,True,0,False,cel,light,Hugh Jackman,170
87,2,21.0,22.0,,True,False,0,False,loc,light,Pompeii,6
87,2,22.0,23.0,7.0,True,True,0,False,loc,light,Sydney Opera House,90
87,2,23.0,24.0,8.0,True,True,0,False,loc,light,Tahiti,213
87,2,24.0,25.0,18.0,True,True,0,False,obj,light,feather,209
87,2,25.0,26.0,,True,False,0,False,obj,light,tripod,118
87,2,26.0,27.0,17.0,True,True,0,False,obj,light,scarf,177
87,3,0.0,1.0,3.0,True,True,0,False,loc,heavy,Arc de Triomphe,192
87,3,1.0,2.0,1.0,True,True,0,False,loc,heavy,Soho,64
87,3,2.0,3.0,2.0,True,True,0,False,loc,heavy,Walk of Fame,219
87,3,3.0,4.0,11.0,True,True,0,False,obj,heavy,briefcase,26
87,3,4.0,5.0,,True,False,0,False,obj,heavy,lantern,11
87,3,5.0,6.0,13.0,True,True,0,False,obj,heavy,violin,228
87,3,6.0,7.0,,True,False,0,False,cel,heavy,Halle Berry,0
87,3,7.0,8.0,6.0,True,True,0,False,cel,heavy,Beyonce Knowles,93
87,3,8.0,9.0,5.0,True,True,0,False,cel,heavy,Lisa Kudrow,80
87,3,9.0,10.0,,True,False,0,False,obj,heavy,cradle,70
87,3,10.0,11.0,,True,False,0,False,obj,heavy,tent,63
87,3,11.0,12.0,,True,False,0,False,obj,heavy,glass,25
87,3,12.0,13.0,,True,False,0,False,cel,heavy,Anne Hathaway,91
87,3,13.0,14.0,,True,False,0,False,cel,heavy,Oprah Winfrey,110
87,3,14.0,15.0,4.0,True,True,0,False,cel,heavy,Ben Stiller,211
87,3,15.0,16.0,9.0,True,True,0,False,loc,heavy,Serengeti Plain,193
87,3,16.0,17.0,,True,False,0,False,loc,heavy,Ayers Rock,115
87,3,17.0,18.0,12.0,True,True,0,False,loc,heavy,Chicago,16
87,3,18.0,19.0,,True,False,0,False,obj,heavy,bell,112
87,3,19.0,20.0,,True,False,0,False,obj,heavy,fireplace,178
87,3,20.0,21.0,7.0,True,True,0,False,obj,heavy,sink,24
87,3,21.0,22.0,,True,False,0,False,cel,heavy,Kobe Bryant,212
87,3,22.0,23.0,,True,False,0,False,cel,heavy,Jennifer Lawrence,210
87,3,23.0,24.0,,True,False,0,False,cel,heavy,Orlando Bloom,174
87,3,24.0,25.0,,True,False,0,False,loc,heavy,Hungarian Parliament,96
87,3,25.0,26.0,8.0,True,True,0,False,loc,heavy,Everglades,183
87,3,26.0,27.0,10.0,True,True,0,False,loc,heavy,Kyoto,22
87,4,0.0,1.0,9.0,True,True,0,False,obj,light,balloon,163
87,4,1.0,2.0,,True,False,0,False,obj,light,blender,189
87,4,2.0,3.0,,True,False,0,False,obj,light,cigar,53
87,4,3.0,4.0,11.0,True,True,0,False,cel,light,Madonna,150
87,4,4.0,5.0,,True,False,0,False,cel,light,Cameron Diaz,59
87,4,5.0,6.0,,True,False,0,False,cel,light,Tom Cruise,220
87,4,6.0,7.0,2.0,True,True,0,False,loc,light,Times Square,151
87,4,7.0,8.0,3.0,True,True,0,False,loc,light,Alamo,131
87,4,8.0,9.0,5.0,True,True,0,False,loc,light,Vienna,226
87,4,9.0,10.0,6.0,True,True,0,False,obj,light,cactus,52
87,4,10.0,11.0,,True,False,0,False,obj,light,birdhouse,32
87,4,11.0,12.0,,True,False,0,False,obj,light,earrings,188
87,4,12.0,13.0,,True,False,0,False,loc,light,Atomium,7
87,4,13.0,14.0,,True,False,0,False,loc,light,Grand Central Station,199
87,4,14.0,15.0,4.0,True,True,0,False,loc,light,Roman Forum,102
87,4,15.0,16.0,,True,False,0,False,cel,light,Keira Knightley,81
87,4,16.0,17.0,10.0,True,True,0,False,cel,light,Steven Spielberg,104
87,4,17.0,18.0,,True,False,0,False,cel,light,Andy Samberg,68
87,4,18.0,19.0,,True,False,0,False,loc,light,Petronas Towers,95
87,4,19.0,20.0,1.0,True,True,0,False,loc,light,Quebec,44
87,4,20.0,21.0,,True,False,0,False,loc,light,Gettysburg,43
87,4,21.0,22.0,8.0,True,True,0,False,obj,light,bed,78
87,4,22.0,23.0,7.0,True,True,0,False,obj,light,tire,119
87,4,23.0,24.0,,True,False,0,False,obj,light,satellite dish,87
87,4,24.0,25.0,,True,False,0,False,cel,light,Sylvester Stallone,196
87,4,25.0,26.0,,True,False,0,False,cel,light,Mariah Carey,20
87,4,26.0,27.0,,True,False,0,False,cel,light,Paul McCartney,195
87,5,0.0,1.0,1.0,True,True,0,False,loc,heavy,Niagara Falls,89
87,5,1.0,2.0,3.0,True,True,0,False,loc,heavy,Yankee Stadium,218
87,5,2.0,3.0,,True,False,0,False,loc,heavy,Trevi Fountain,157
87,5,3.0,4.0,8.0,True,True,0,False,cel,heavy,George Clooney,60
87,5,4.0,5.0,,True,False,0,False,cel,heavy,Ian McKellan,105
87,5,5.0,6.0,,True,False,0,False,cel,heavy,Simon Cowell,1
87,5,6.0,7.0,4.0,True,True,0,False,obj,heavy,highlighter,3
87,5,7.0,8.0,5.0,True,True,0,False,obj,heavy,shelf,207
87,5,8.0,9.0,6.0,True,True,0,False,obj,heavy,book,161
87,5,9.0,10.0,,True,False,0,False,cel,heavy,Kristen Stewart,2
87,5,10.0,11.0,,True,False,0,False,cel,heavy,Drake,19
87,5,11.0,12.0,,True,False,0,False,cel,heavy,Jim Carrey,122
87,5,12.0,13.0,,True,False,0,False,loc,heavy,Monticello,125
87,5,13.0,14.0,2.0,True,True,0,False,loc,heavy,White House,217
87,5,14.0,15.0,12.0,True,True,0,False,loc,heavy,Florence,173
87,5,15.0,16.0,,True,False,0,False,obj,heavy,onion,165
87,5,16.0,17.0,7.0,True,True,0,False,obj,heavy,backpack,201
87,5,17.0,18.0,,True,False,0,False,obj,heavy,anchor,134
87,5,18.0,19.0,11.0,True,True,0,False,loc,heavy,Great Wall of China,136
87,5,19.0,20.0,,True,False,0,False,loc,heavy,Colosseum,21
87,5,20.0,21.0,10.0,True,True,0,False,loc,heavy,Stonehenge,130
87,5,21.0,22.0,,True,False,0,False,obj,heavy,helmet,141
87,5,22.0,23.0,,True,False,0,False,obj,heavy,speaker,98
87,5,23.0,24.0,,True,False,0,False,obj,heavy,perfume,160
87,5,24.0,25.0,,True,False,0,False,cel,heavy,Vin Diesel,225
87,5,25.0,26.0,,True,False,0,False,cel,heavy,Scarlett Johansson,36
87,5,26.0,27.0,13.0,True,True,0,False,cel,heavy,Justin Bieber,149
87,6,0.0,1.0,2.0,True,True,0,False,loc,light,Masada,172
87,6,1.0,2.0,,True,False,0,False,loc,light,Louvre,50
87,6,2.0,3.0,,True,False,0,False,loc,light,Petra,65
87,6,3.0,4.0,5.0,True,True,0,False,obj,light,hurdle,99
87,6,4.0,5.0,4.0,True,True,0,False,obj,light,printer,9
87,6,5.0,6.0,,True,False,0,False,obj,light,teapot,31
87,6,6.0,7.0,,True,False,0,False,cel,light,Britney Spears,83
87,6,7.0,8.0,,True,False,0,False,cel,light,Matt Damon,169
87,6,8.0,9.0,14.0,True,True,0,False,cel,light,Meryl Streep,14
87,6,9.0,10.0,,True,False,0,False,obj,light,saucepan,187
87,6,10.0,11.0,3.0,True,True,0,False,obj,light,bowling ball,39
87,6,11.0,12.0,9.0,True,True,0,False,obj,light,shirt,133
87,6,12.0,13.0,,True,False,0,False,loc,light,Rio de Janeiro,56
87,6,13.0,14.0,,True,False,0,False,loc,light,Carnegie Hall,101
87,6,14.0,15.0,12.0,True,True,0,False,loc,light,Globe Theater,117
87,6,15.0,16.0,,True,False,0,False,cel,light,Morgan Freeman,148
87,6,16.0,17.0,,True,False,0,False,cel,light,Eminem,121
87,6,17.0,18.0,,True,False,0,False,cel,light,Uma Thurman,229
87,6,18.0,19.0,13.0,True,True,0,False,loc,light,Oxford,132
87,6,19.0,20.0,1.0,True,True,0,False,loc,light,Tower of Pisa,126
87,6,20.0,21.0,8.0,True,True,0,False,loc,light,United Nations Building,152
87,6,21.0,22.0,6.0,True,True,0,False,cel,light,Gwyneth Paltrow,176
87,6,22.0,23.0,7.0,True,True,0,False,cel,light,Larry King,181
87,6,23.0,24.0,,True,False,0,False,cel,light,Drew Barrymore,67
87,6,24.0,25.0,,True,False,0,False,obj,light,ketchup,71
87,6,25.0,26.0,10.0,True,True,0,False,obj,light,dollar,61
87,6,26.0,27.0,11.0,True,True,0,False,obj,light,football,139
87,7,0.0,1.0,,True,False,0,False,cel,heavy,Lil Wayne,13
87,7,1.0,2.0,9.0,True,True,0,False,cel,heavy,Emma Watson,12
87,7,2.0,3.0,,True,False,0,False,cel,heavy,Julianne Moore,144
87,7,3.0,4.0,2.0,True,True,0,False,loc,heavy,Barcelona Cathedral,45
87,7,4.0,5.0,,True,False,0,False,loc,heavy,Alcatraz,55
87,7,5.0,6.0,,True,False,0,False,loc,heavy,Venice,215
87,7,6.0,7.0,8.0,True,True,0,False,obj,heavy,umbrella,203
87,7,7.0,8.0,,True,False,0,False,obj,heavy,vase,221
87,7,8.0,9.0,11.0,True,True,0,False,obj,heavy,candle,135
87,7,9.0,10.0,,True,False,0,False,loc,heavy,Delphi,23
87,7,10.0,11.0,3.0,True,True,0,False,loc,heavy,Timbuktu,158
87,7,11.0,12.0,,True,False,0,False,loc,heavy,Hong Kong,168
87,7,12.0,13.0,,True,False,0,False,cel,heavy,Jamie Foxx,47
87,7,13.0,14.0,,True,False,0,False,cel,heavy,Alicia Keys,42
87,7,14.0,15.0,,True,False,0,False,cel,heavy,Lindsay Lohan,58
87,7,15.0,16.0,,True,False,0,False,obj,heavy,staple remover,62
87,7,16.0,17.0,6.0,True,True,0,False,obj,heavy,bottle,85
87,7,17.0,18.0,7.0,True,True,0,False,obj,heavy,safe,162
87,7,18.0,19.0,1.0,True,True,0,False,cel,heavy,Reese Witherspoon,182
87,7,19.0,20.0,,True,False,0,False,cel,heavy,Jessica Simpson,123
87,7,20.0,21.0,,True,False,0,False,cel,heavy,Tobey Maguire,180
87,7,21.0,22.0,,True,False,0,False,loc,heavy,San Francisco,198
87,7,22.0,23.0,10.0,True,True,0,False,loc,heavy,Machu Picchu,75
87,7,23.0,24.0,4.0,True,True,0,False,loc,heavy,Giza Pyramids,138
87,7,24.0,25.0,5.0,True,True,0,False,obj,heavy,hanger,54
87,7,25.0,26.0,,True,False,0,False,obj,heavy,whistle,230
87,7,26.0,27.0,,True,False,0,False,obj,heavy,projector,72
87,8,0.0,1.0,9.0,True,True,0,False,loc,light,North Pole,137
87,8,1.0,2.0,8.0,True,True,0,False,loc,light,Prague,214
87,8,2.0,3.0,10.0,True,True,0,False,loc,light,Cinderella Castle,8
87,8,3.0,4.0,14.0,True,True,0,False,obj,light,box,106
87,8,4.0,5.0,,True,False,0,False,obj,light,kleenex,37
87,8,5.0,6.0,,True,False,0,False,obj,light,vacuum cleaner,223
87,8,6.0,7.0,,True,False,0,False,cel,light,Tina Fey,143
87,8,7.0,8.0,5.0,True,True,0,False,cel,light,Elton John,84
87,8,8.0,9.0,1.0,True,True,0,False,cel,light,Brad Pitt,48
87,8,9.0,10.0,,True,False,0,False,obj,light,mascara,113
87,8,10.0,11.0,,True,False,0,False,obj,light,globe,202
87,8,11.0,12.0,12.0,True,True,0,False,obj,light,thermometer,107
87,8,12.0,13.0,,True,False,0,False,loc,light,Churchill Downs,153
87,8,13.0,14.0,,True,False,0,False,loc,light,Vatican City,29
87,8,14.0,15.0,11.0,True,True,0,False,loc,light,Florida Keys,166
87,8,15.0,16.0,4.0,True,True,0,False,cel,light,David Beckham,155
87,8,16.0,17.0,,True,False,0,False,cel,light,Owen Wilson,156
87,8,17.0,18.0,,True,False,0,False,cel,light,Bruce Willis,128
87,8,18.0,19.0,,True,False,0,False,loc,light,Big Ben,200
87,8,19.0,20.0,,True,False,0,False,loc,light,Indianapolis Speedway,184
87,8,20.0,21.0,,True,False,0,False,loc,light,Mall of America,185
87,8,21.0,22.0,6.0,True,True,0,False,obj,light,towel,108
87,8,22.0,23.0,7.0,True,True,0,False,obj,light,shovel,76
87,8,23.0,24.0,13.0,True,True,0,False,obj,light,calculator,86
87,8,24.0,25.0,3.0,True,True,0,False,cel,light,Snoop Dogg,171
87,8,25.0,26.0,,True,False,0,False,cel,light,Johnny Depp,46
87,8,26.0,27.0,2.0,True,True,0,False,cel,light,Angelina Jolie,205
89,1,0.0,1.0,6.0,True,True,0,False,cel,heavy,Lisa Kudrow,80
89,1,1.0,2.0,7.0,True,True,0,False,cel,heavy,Halle Berry,0
89,1,2.0,3.0,,True,False,0,False,cel,heavy,David Beckham,155
89,1,3.0,4.0,4.0,True,True,0,False,obj,heavy,printer,9
89,1,4.0,5.0,5.0,True,True,0,False,obj,heavy,highlighter,3
89,1,5.0,6.0,12.0,True,True,0,False,obj,heavy,vase,221
89,1,6.0,7.0,10.0,True,True,0,False,loc,heavy,Monticello,125
89,1,7.0,8.0,,True,False,0,False,loc,heavy,Stonehenge,130
89,1,8.0,9.0,,True,False,0,False,loc,heavy,Chicago,16
89,1,9.0,10.0,13.0,True,True,0,False,obj,heavy,ladder,97
89,1,10.0,11.0,,True,False,0,False,obj,heavy,earrings,188
89,1,11.0,12.0,11.0,True,True,0,False,obj,heavy,glass,25
89,1,12.0,13.0,14.0,True,True,0,False,cel,heavy,Meryl Streep,14
89,1,13.0,14.0,,True,False,0,False,cel,heavy,Will Smith,227
89,1,14.0,15.0,15.0,True,True,0,False,cel,heavy,Orlando Bloom,174
89,1,15.0,16.0,2.0,True,True,0,False,loc,heavy,Mecca,17
89,1,15.0,16.0,16.0,False,True,1,False,loc,heavy,Mecca,17
89,1,16.0,17.0,,True,False,0,False,loc,heavy,Walk of Fame,219
89,1,17.0,18.0,,True,False,0,False,loc,heavy,Redwood Forest,74
89,1,18.0,19.0,1.0,True,True,0,False,cel,heavy,Tom Cruise,220
89,1,18.0,19.0,8.0,False,True,1,False,cel,heavy,Tom Cruise,220
89,1,19.0,20.0,,True,False,0,False,cel,heavy,Simon Cowell,1
89,1,20.0,21.0,,True,False,0,False,cel,heavy,Madonna,150
89,1,21.0,22.0,,True,False,0,False,obj,heavy,blender,189
89,1,22.0,23.0,,True,False,0,False,obj,heavy,vacuum cleaner,223
89,1,23.0,24.0,9.0,True,True,0,False,obj,heavy,football,139
89,1,24.0,25.0,,True,False,0,False,loc,heavy,Prague,214
89,1,25.0,26.0,,True,False,0,False,loc,heavy,Gettysburg,43
89,1,26.0,27.0,,True,False,0,False,loc,heavy,Sydney Opera House,90
89,2,0.0,1.0,1.0,True,True,0,False,obj,light,staple remover,62
89,2,1.0,2.0,2.0,True,True,0,False,obj,light,speaker,98
89,2,2.0,3.0,3.0,True,True,0,False,obj,light,tripod,118
89,2,3.0,4.0,,True,False,0,False,loc,light,Quebec,44
89,2,4.0,5.0,16.0,True,True,0,False,loc,light,Shanghai,15
89,2,5.0,6.0,12.0,True,True,0,False,loc,light,Roman Forum,102
89,2,6.0,7.0,,True,False,0,False,cel,light,Andy Samberg,68
89,2,7.0,8.0,18.0,True,True,0,False,cel,light,Angelina Jolie,205
89,2,8.0,9.0,5.0,True,True,0,False,cel,light,Taylor Swift,142
89,2,9.0,10.0,11.0,True,True,0,False,loc,light,Ayers Rock,115
89,2,10.0,11.0,10.0,True,True,0,False,loc,light,Barcelona Cathedral,45
89,2,11.0,12.0,,True,False,0,False,loc,light,Vienna,226
89,2,12.0,13.0,19.0,True,True,0,False,cel,light,George Clooney,60
89,2,13.0,14.0,6.0,True,True,0,False,cel,light,Vin Diesel,225
89,2,14.0,15.0,,True,False,0,False,cel,light,Scarlett Johansson,36
89,2,15.0,16.0,,True,False,0,False,obj,light,brick,114
89,2,16.0,17.0,14.0,True,True,0,False,obj,light,whistle,230
89,2,17.0,18.0,9.0,True,True,0,False,obj,light,book,161
89,2,18.0,19.0,8.0,True,True,0,False,loc,light,Swiss Alps,194
89,2,19.0,20.0,13.0,True,True,0,False,loc,light,Petra,65
89,2,20.0,21.0,15.0,True,True,0,False,loc,light,Hong Kong,168
89,2,21.0,22.0,7.0,True,True,0,False,cel,light,Denzel Washington,40
89,2,22.0,23.0,4.0,True,True,0,False,cel,light,Ashton Kutcher,35
89,2,23.0,24.0,,True,False,0,False,cel,light,Paul McCartney,195
89,2,24.0,25.0,,True,False,0,False,obj,light,dollar,61
89,2,25.0,26.0,17.0,True,True,0,False,obj,light,scarf,177
89,2,26.0,27.0,,True,False,0,False,obj,light,onion,165
89,3,0.0,1.0,8.0,True,True,0,False,cel,heavy,Hugh Jackman,170
89,3,1.0,2.0,7.0,True,True,0,False,cel,heavy,Leonardo DiCaprio,204
89,3,2.0,3.0,9.0,True,True,0,False,cel,heavy,Emma Watson,12
89,3,3.0,4.0,,True,False,0,False,loc,heavy,Bunker Hill,116
89,3,4.0,5.0,,True,False,0,False,loc,heavy,Giza Pyramids,138
89,3,5.0,6.0,3.0,True,True,0,False,loc,heavy,Pompeii,6
89,3,6.0,7.0,,True,False,0,False,obj,heavy,projector,72
89,3,7.0,8.0,,True,False,0,False,obj,heavy,birdhouse,32
89,3,8.0,9.0,,True,False,0,False,obj,heavy,fireplace,178
89,3,9.0,10.0,,True,False,0,False,cel,heavy,Gwyneth Paltrow,176
89,3,10.0,11.0,13.0,True,True,0,False,cel,heavy,Jennifer Lawrence,210
89,3,11.0,12.0,,True,False,0,False,cel,heavy,Eminem,121
89,3,12.0,13.0,12.0,True,True,0,False,obj,heavy,calculator,86
89,3,13.0,14.0,10.0,True,True,0,False,obj,heavy,soap,179
89,3,14.0,15.0,14.0,True,True,0,False,obj,heavy,medal,164
89,3,15.0,16.0,,True,False,0,False,loc,heavy,Wimbledon,231
89,3,16.0,17.0,,True,False,0,False,loc,heavy,Monte Carlo,88
89,3,17.0,18.0,2.0,True,True,0,False,loc,heavy,Colosseum,21
89,3,18.0,19.0,4.0,True,True,0,False,cel,heavy,Amy Poehler,92
89,3,19.0,20.0,11.0,True,True,0,False,cel,heavy,Owen Wilson,156
89,3,20.0,21.0,,True,False,0,False,cel,heavy,Alicia Keys,42
89,3,21.0,22.0,5.0,True,True,0,False,loc,heavy,Space Needle,94
89,3,22.0,23.0,6.0,True,True,0,False,loc,heavy,Serengeti Plain,193
89,3,23.0,24.0,1.0,True,True,0,False,loc,heavy,Oxford,132
89,3,24.0,25.0,,True,False,0,False,obj,heavy,skateboard,146
89,3,25.0,26.0,,True,False,0,False,obj,heavy,satellite dish,87
89,3,26.0,27.0,,True,False,0,False,obj,heavy,bed,78
89,4,0.0,1.0,14.0,True,True,0,False,obj,light,cigar,53
89,4,1.0,2.0,15.0,True,True,0,False,obj,light,saucepan,187
89,4,2.0,3.0,,True,False,0,False,obj,light,bell,112
89,4,3.0,4.0,,True,False,0,False,cel,light,Jessica Simpson,123
89,4,4.0,5.0,16.0,True,True,0,False,cel,light,Mariah Carey,20
89,4,5.0,6.0,,True,False,0,False,cel,light,Harrison Ford,206
89,4,6.0,7.0,,True,False,0,False,loc,light,Globe Theater,117
89,4,7.0,8.0,,True,False,0,False,loc,light,Delphi,23
89,4,8.0,9.0,,True,False,0,False,loc,light,Rio de Janeiro,56
89,4,9.0,10.0,,True,False,0,False,obj,light,basket,38
89,4,10.0,11.0,,True,False,0,False,obj,light,candle,135
89,4,11.0,12.0,,True,False,0,False,obj,light,keychain,33
89,4,12.0,13.0,8.0,True,True,0,False,cel,light,Ellen Page,69
89,4,13.0,14.0,9.0,True,True,0,False,cel,light,Lil Wayne,13
89,4,14.0,15.0,10.0,True,True,0,False,cel,light,Jonah Hill,109
89,4,15.0,16.0,11.0,True,True,0,False,loc,light,Arc de Triomphe,192
89,4,16.0,17.0,17.0,True,True,0,False,loc,light,Great Wall of China,136
89,4,17.0,18.0,13.0,True,True,0,False,loc,light,Salt Flats,73
89,4,18.0,19.0,2.0,True,True,0,False,obj,light,towel,108
89,4,19.0,20.0,3.0,True,True,0,False,obj,light,shovel,76
89,4,20.0,21.0,4.0,True,True,0,False,obj,light,thermometer,107
89,4,21.0,22.0,7.0,True,True,0,False,cel,light,Matt Damon,169
89,4,22.0,23.0,5.0,True,True,0,False,cel,light,Tina Fey,143
89,4,23.0,24.0,6.0,True,True,0,False,cel,light,Snoop Dogg,171
89,4,24.0,25.0,1.0,True,True,0,False,loc,light,Timbuktu,158
89,4,25.0,26.0,,True,False,0,False,loc,light,Churchill Downs,153
89,4,26.0,27.0,12.0,True,True,0,False,loc,light,Versailles,49
89,5,0.0,1.0,4.0,True,True,0,False,loc,heavy,Amazon River,57
89,5,1.0,2.0,3.0,True,True,0,False,loc,heavy,Alamo,131
89,5,2.0,3.0,6.0,True,True,0,False,loc,heavy,Hungarian Parliament,96
89,5,3.0,4.0,12.0,True,True,0,False,obj,heavy,backpack,201
89,5,4.0,5.0,11.0,True,True,0,False,obj,heavy,hurdle,99
89,5,5.0,6.0,10.0,True,True,0,False,obj,heavy,safe,162
89,5,6.0,7.0,9.0,True,True,0,False,cel,heavy,Jamie Foxx,47
89,5,7.0,8.0,2.0,True,True,0,False,cel,heavy,Barack Obama,197
89,5,8.0,9.0,,True,False,0,False,cel,heavy,Kate Winslet,82
89,5,9.0,10.0,,True,False,0,False,loc,heavy,Atomium,7
89,5,10.0,11.0,,True,False,0,False,loc,heavy,North Pole,137
89,5,11.0,12.0,,True,False,0,False,loc,heavy,Everglades,183
89,5,12.0,13.0,14.0,True,True,0,False,obj,heavy,trash can,190
89,5,13.0,14.0,,True,False,0,False,obj,heavy,mascara,113
89,5,14.0,15.0,,True,False,0,False,obj,heavy,cactus,52
89,5,15.0,16.0,,True,False,0,False,cel,heavy,Bruce Willis,128
89,5,16.0,17.0,,True,False,0,False,cel,heavy,Ricky Martin,79
89,5,17.0,18.0,13.0,True,True,0,False,cel,heavy,Anne Hathaway,91
89,5,18.0,19.0,,True,False,0,False,loc,heavy,Petronas Towers,95
89,5,19.0,20.0,,True,False,0,False,loc,heavy,Sistine Chapel,167
89,5,20.0,21.0,5.0,True,True,0,False,loc,heavy,Trevi Fountain,157
89,5,21.0,22.0,8.0,True,True,0,False,cel,heavy,Larry King,181
89,5,22.0,23.0,,True,False,0,False,cel,heavy,Morgan Freeman,148
89,5,23.0,24.0,1.0,True,True,0,False,cel,heavy,Alec Baldwin,34
89,5,24.0,25.0,,True,False,0,False,obj,heavy,umbrella,203
89,5,25.0,26.0,,True,False,0,False,obj,heavy,water gun,222
89,5,26.0,27.0,7.0,True,True,0,False,obj,heavy,cradle,70
89,6,0.0,1.0,13.0,True,True,0,False,cel,light,Bill Gates,18
89,6,1.0,2.0,14.0,True,True,0,False,cel,light,Elton John,84
89,6,2.0,3.0,12.0,True,True,0,False,cel,light,Beyonce Knowles,93
89,6,3.0,4.0,,True,False,0,False,loc,light,Hoover Dam,100
89,6,4.0,5.0,10.0,True,True,0,False,loc,light,Brooklyn Bridge,159
89,6,5.0,6.0,,True,False,0,False,loc,light,United Nations Building,152
89,6,6.0,7.0,,True,False,0,False,obj,light,anchor,134
89,6,7.0,8.0,4.0,True,True,0,False,obj,light,violin,228
89,6,8.0,9.0,3.0,True,True,0,False,obj,light,bottle,85
89,6,9.0,10.0,21.0,True,True,0,False,cel,light,Justin Bieber,149
89,6,10.0,11.0,15.0,True,True,0,False,cel,light,Drew Barrymore,67
89,6,11.0,12.0,5.0,True,True,0,False,cel,light,Britney Spears,83
89,6,12.0,13.0,7.0,True,True,0,False,obj,light,balloon,163
89,6,13.0,14.0,6.0,True,True,0,False,obj,light,perfume,160
89,6,14.0,15.0,2.0,True,True,0,False,obj,light,tent,63
89,6,15.0,16.0,18.0,True,True,0,False,loc,light,Vatican City,29
89,6,16.0,17.0,9.0,True,True,0,False,loc,light,Times Square,151
89,6,17.0,18.0,11.0,True,True,0,False,loc,light,Yankee Stadium,218
89,6,18.0,19.0,,True,False,0,False,obj,light,crayon,147
89,6,19.0,20.0,,True,False,0,False,obj,light,briefcase,26
89,6,20.0,21.0,1.0,True,True,0,False,obj,light,flower,77
89,6,21.0,22.0,17.0,True,True,0,False,cel,light,Kobe Bryant,212
89,6,22.0,23.0,16.0,True,True,0,False,cel,light,Jim Carrey,122
89,6,23.0,24.0,20.0,True,True,0,False,cel,light,Sofia Vergara,111
89,6,24.0,25.0,,True,False,0,False,loc,light,Tower of Pisa,126
89,6,25.0,26.0,8.0,True,True,0,False,loc,light,Machu Picchu,75
89,6,26.0,27.0,19.0,True,True,0,False,loc,light,White House,217
89,7,0.0,1.0,,True,False,0,False,obj,heavy,feather,209
89,7,1.0,2.0,14.0,True,True,0,False,obj,heavy,tire,119
89,7,2.0,3.0,15.0,True,True,0,False,obj,heavy,teapot,31
89,7,3.0,4.0,5.0,True,True,0,False,cel,heavy,Sylvester Stallone,196
89,7,4.0,5.0,7.0,True,True,0,False,cel,heavy,Steven Spielberg,104
89,7,5.0,6.0,18.0,True,True,0,False,cel,heavy,Jay-Z,103
89,7,6.0,7.0,6.0,True,True,0,False,loc,heavy,Cinderella Castle,8
89,7,7.0,8.0,,True,False,0,False,loc,heavy,Tahiti,213
89,7,8.0,9.0,,True,False,0,False,loc,heavy,Mall of America,185
89,7,9.0,10.0,1.0,True,True,0,False,obj,heavy,bowling ball,39
89,7,10.0,11.0,2.0,True,True,0,False,obj,heavy,helmet,141
89,7,11.0,12.0,3.0,True,True,0,False,obj,heavy,kleenex,37
89,7,12.0,13.0,,True,False,0,False,loc,heavy,Florida Keys,166
89,7,13.0,14.0,9.0,True,True,0,False,loc,heavy,Louvre,50
89,7,14.0,15.0,10.0,True,True,0,False,loc,heavy,Niagara Falls,89
89,7,15.0,16.0,19.0,True,True,0,False,cel,heavy,Uma Thurman,229
89,7,16.0,17.0,,True,False,0,False,cel,heavy,Tobey Maguire,180
89,7,17.0,18.0,,True,False,0,False,cel,heavy,Oprah Winfrey,110
89,7,18.0,19.0,,True,False,0,False,obj,heavy,hammer,186
89,7,19.0,20.0,4.0,True,True,0,False,obj,heavy,globe,202
89,7,20.0,21.0,,True,False,0,False,obj,heavy,purse,120
89,7,21.0,22.0,13.0,True,True,0,False,loc,heavy,Alcatraz,55
89,7,22.0,23.0,12.0,True,True,0,False,loc,heavy,Grand Central Station,199
89,7,23.0,24.0,11.0,True,True,0,False,loc,heavy,Carnegie Hall,101
89,7,24.0,25.0,16.0,True,True,0,False,cel,heavy,Usher,224
89,7,25.0,26.0,8.0,True,True,0,False,cel,heavy,Lindsay Lohan,58
89,7,26.0,27.0,17.0,True,True,0,False,cel,heavy,Julianne Moore,144
89,8,0.0,1.0,4.0,True,True,0,False,obj,light,mango,145
89,8,1.0,2.0,,True,False,0,False,obj,light,bicycle,208
89,8,2.0,3.0,8.0,True,True,0,False,obj,light,shelf,207
89,8,3.0,4.0,14.0,True,True,0,False,cel,light,Ben Stiller,211
89,8,4.0,5.0,,True,False,0,False,cel,light,Cameron Diaz,59
89,8,5.0,6.0,,True,False,0,False,cel,light,Brad Pitt,48
