subject,trial_count,likelihood,model,0_encoding_drift_rate,0_start_drift_rate,1_start_drift_rate,0_recall_drift_rate,0_shared_support,0_item_support,0_learning_rate,0_primacy_scale,0_primacy_decay,0_stop_probability_scale,0_stop_probability_growth,0_choice_sensitivity,0_delay_drift_rate,0_semantic_scale,1_encoding_drift_rate,1_recall_drift_rate,1_shared_support,1_item_support,1_learning_rate,1_primacy_scale,1_primacy_decay,1_stop_probability_scale,1_stop_probability_growth,1_choice_sensitivity,1_delay_drift_rate,1_semantic_scale
71,8,250.951649424262,free_start_drift_rate_Semantic_CMR,0.944932157701155,0.16758303704299377,0.32103910829407434,0.46271583290206186,0.6686337557504451,0.7400062402097853,0.7832480347761779,2.3283920364835637,31.051328950893232,0.024286430947045523,0.16605927564986178,5.133140212385346,0.5729136040656815,2.3049599179323548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,8,280.54289863781594,free_start_drift_rate_Semantic_CMR,0.702576641509458,0.08701764047392412,0.15033955716185068,0.5987156884007796,0.6808643806049324,0.6067066861246317,0.718185735829784,7.211813439026598,0.32347936628633556,0.012412400792648087,0.23511859592827086,5.740417874609786,0.13647011437333198,2.740339457238975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,8,208.32014020072538,free_start_drift_rate_Semantic_CMR,0.9316555112427158,0.34682317198210966,0.18242217763862556,0.14613270076653018,0.08725316962866381,0.4787415135378767,0.2957502162538923,7.553188497949584,0.30900745043413025,0.0702441740646167,0.12967740295307628,1.9965334998102744,0.1354179560043478,1.2325899063449475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,8,219.90391460289626,free_start_drift_rate_Semantic_CMR,0.7613315342237558,0.006830929071050151,0.6442931042731042,0.669313108452785,0.008106142758245782,0.6232364326338182,0.6223603813228327,4.65873591895614,63.00034495335922,0.0025558733114405263,0.5379900894755583,1.5213110928656177,0.26187573366913725,1.107415083704101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,8,251.1219239617528,free_start_drift_rate_Semantic_CMR,0.7756728523764178,0.058317034614404295,0.13285844478399728,0.3116860779985374,0.22727365642623482,0.8113017187992135,0.5273658781734634,5.446060964117059,58.79832505737145,0.019406464886370822,0.22470439870791203,2.2245003772169087,0.17195795471338132,0.48204367909328294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,8,269.8659755482737,free_start_drift_rate_Semantic_CMR,0.49096126556099073,0.5777999346261087,0.8616987372283738,0.6487035317637202,0.47583326520557323,0.12998570166487006,0.6393829656185475,0.2837528764069006,58.51990532043823,0.029357543565699806,0.1066614879375214,9.159235927867163,0.05271945722693239,0.4555042347734446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,8,334.3699332585876,free_start_drift_rate_Semantic_CMR,0.9173728407330588,0.31744466485140677,0.47090351455556984,0.9786392539327771,0.11752475824728209,0.20599366418537557,0.4181490269308789,2.655481223360944,1.1884573266126992,0.008353827367766298,0.1580875204318497,4.171289233913853,0.6992784815068396,0.2682197412888172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,8,318.3636626866702,free_start_drift_rate_Semantic_CMR,0.7490814001222083,0.2594207681189413,0.6286728941993218,0.7175035994521389,0.6855502726417371,0.7506348241711537,0.5876451759863044,0.29702875426946207,49.716713421397216,0.001131531736781044,0.4077411493137788,7.378198133161051,0.05001121243920498,0.16195952553130777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8,251.8396623158045,free_start_drift_rate_Semantic_CMR,0.4326362674584717,0.18628316305310166,0.547561437237304,0.016254390550784592,0.3674637828775425,0.3351913884638257,0.6226948610400569,0.7539092135181136,11.20195680858658,0.018246462290235188,0.1755139138239601,5.975544754699106,0.5927662419420967,0.8254000349971715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,8,340.9095228994501,free_start_drift_rate_Semantic_CMR,0.6372559780500633,0.19012923890917177,0.2383853140827083,0.956819303276101,0.41691034505742397,0.6745407000533697,0.8711056282393286,3.5805682892852815,50.88877222928569,0.0006341173784849552,0.3487426744140558,4.391229994229443,0.4138482109136685,1.315982524182635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8,278.9016423046504,free_start_drift_rate_Semantic_CMR,0.7494147057766565,0.8485406948027325,0.8668968099975147,0.5587825887847859,0.023308629514208867,0.4580958608857363,0.9055642638297527,0.7260322173901557,70.73024929470651,0.0027123156702063,0.3628965012566132,1.80207419482052,0.5059326091225516,1.1330662018029414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,8,290.9113156183097,free_start_drift_rate_Semantic_CMR,0.6308316059333234,0.08129865492535554,0.9411106419745016,0.3220850097189968,0.24282455684767656,0.04885869850577895,0.6140441032143551,0.2309178350546759,32.86907731738172,0.000834653886542025,0.41339345533494853,8.086207814767857,0.46916480447745224,0.337303903549488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,8,247.31607823363672,free_start_drift_rate_Semantic_CMR,0.5733696411883824,0.33933907400651253,0.8653043052567946,0.12024369369422522,0.1649915195459039,0.3934570730959358,0.2847201664394826,0.008065067265249581,20.782673623933505,0.01113474086741667,0.2567388150948551,5.077492085785953,0.0706645839526186,0.4588026657694524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8,196.50726467155664,free_start_drift_rate_Semantic_CMR,0.3718609253713427,0.054023667564310096,0.00342063399910314,0.6614627381646039,0.06078174766145028,0.49830384220870194,0.4524650101092721,1.9391082128838448,16.5515507865629,0.030349404763187482,0.24849465359657685,3.9906698978796538,0.2915977542497158,0.1799805305165041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,8,248.44151515754936,free_start_drift_rate_Semantic_CMR,0.35014021676576484,0.34535789695410135,0.20583162985777248,0.36810334769071523,0.020243434469389365,0.21102312060148815,0.25432146867766015,1.3725572528547758,49.85542138221781,0.014047098077452469,0.2706770035012447,3.8225740870557527,0.33467205466150607,0.9762529554930666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,8,306.07719716252245,free_start_drift_rate_Semantic_CMR,0.8457843344728967,0.14308963349846088,0.24532486337566184,0.852441072118549,0.5580765221665864,0.880799488003138,0.5499084059788039,24.73634493122997,59.9535221400188,0.012892533259228461,0.18368990053859965,2.1996700172949906,0.5690711786429105,3.639258664739336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,8,353.1816602718957,free_start_drift_rate_Semantic_CMR,0.8590182944604772,0.10795088635153643,0.148813328208875,0.9369711389530717,0.9617771156989953,0.3359075185685697,0.8301822621366544,2.1435591862817205,2.163607110401422,0.005633701802903901,0.23559922599139949,7.4856226777553765,0.31840995930353133,0.364117395395148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,8,324.97930149534807,free_start_drift_rate_Semantic_CMR,0.669570979981689,0.06674066852298405,0.30989002913208685,0.887710705631668,0.9097529398724931,0.3125966093155579,0.7797704264281051,6.23638553982849,42.046673153275606,0.005016848463389678,0.2324748601138822,7.6223901660288504,0.0911199126722575,0.9445065132930992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,8,248.57075713108026,free_start_drift_rate_Semantic_CMR,0.9715490993791036,0.035385745998833706,0.017795667602924503,0.5304459327929308,0.1091368558431241,0.5139943086444048,0.529741273972427,1.0268471852201984,86.15421154057054,0.009786985661115022,0.26489119744467526,1.9468165240709743,0.018768729750800517,1.8353785200931787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,8,205.426999100895,free_start_drift_rate_Semantic_CMR,0.793276294184486,0.8966540058150201,0.014992873118200467,0.37698734071780554,0.014063052360807016,0.7920645201644309,0.3451998060990192,0.10717306801318216,21.768826300486666,0.015771844307117755,0.32811533619839395,2.0428256553052093,0.3208457278698784,0.4532308926082953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,8,254.46311718692522,free_start_drift_rate_Semantic_CMR,0.5875969446052127,0.21573593225717352,0.16317138389627656,0.46887004723864095,0.13495706042833017,0.8407440717721737,0.24755913076686664,4.833988595579989,84.43244385393385,0.005941001356964903,0.32550762040115533,3.923249979408428,0.3144524200856703,0.4054035286913793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,8,153.31712423482037,free_start_drift_rate_Semantic_CMR,0.4899705613957961,0.9874543312390633,0.46024128068937853,0.37610742787556384,0.6308332386204771,0.2816450750426315,0.7501332427310882,0.4200576136569225,8.581542521578534,0.03173753635304316,0.3816925394866164,1.6551851532088282,0.5555596396986011,5.924297122096721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,8,309.6089294618997,free_start_drift_rate_Semantic_CMR,0.3655766785539078,0.06869926141416599,0.06560149680589061,0.4242490097782706,0.680578220879552,0.3609278882862635,0.608310354155255,17.16985084370979,0.7372940486693125,0.01054522643329997,0.23350674892150636,3.0637126105587194,0.23470419012280452,4.881015658774521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,8,258.3345764362951,free_start_drift_rate_Semantic_CMR,0.5737495282635836,0.19178377045221368,0.8640687098947071,0.47034383437406,0.8376056975676629,0.9025056595678589,0.8198193025355145,0.44518681138858796,58.92804852935967,0.0007033672936910818,0.476345472925904,9.926293045975282,0.6554242241494412,1.499677737334959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
