subject,trial_count,likelihood,model,0_encoding_drift_rate,0_start_drift_rate,0_recall_drift_rate,1_recall_drift_rate,0_shared_support,0_item_support,0_learning_rate,0_primacy_scale,0_primacy_decay,0_stop_probability_scale,0_stop_probability_growth,0_choice_sensitivity,0_delay_drift_rate,0_semantic_scale,1_encoding_drift_rate,1_start_drift_rate,1_shared_support,1_item_support,1_learning_rate,1_primacy_scale,1_primacy_decay,1_stop_probability_scale,1_stop_probability_growth,1_choice_sensitivity,1_delay_drift_rate,1_semantic_scale
70,8,350.73042338906146,free_recall_drift_rate_Semantic_CMR,0.6510232454983531,0.4325878194347277,0.47687441480014725,0.9456395033782227,0.20951479605914208,0.28253625867786536,0.42026656076680075,0.6470890825415552,79.5481350341233,0.011163854479707525,0.20988677586223226,4.5173104344694215,0.32904030364118686,0.7452798192362673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,8,251.02149634137015,free_recall_drift_rate_Semantic_CMR,0.7596998459913862,0.07342873571433789,0.17271329664915763,0.7154519995419271,0.6949088763145107,0.8913388676579708,0.617487302022302,3.6755075553146455,45.61365576710758,0.025875244813693465,0.1662124462186112,6.5722115896036275,0.5894412022927076,1.566284779746633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,8,284.41431106562305,free_recall_drift_rate_Semantic_CMR,0.5634802523661938,0.1751983172595165,0.4741079138093297,0.6530003581169803,0.5577060242893043,0.3894238040483951,0.6541443843612536,10.091511532224139,0.21212771815214637,0.03326635855440435,0.12217977088521348,4.482763658802992,0.39786685733406607,6.877665388120381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,8,208.68774292190983,free_recall_drift_rate_Semantic_CMR,0.8389982002032215,0.7919406276375694,0.7665924496424995,0.828007505446043,0.5114204860205506,0.6653995424362119,0.14668619497038832,0.3973275573372561,68.9023890453308,0.043276649289272606,0.1283295706900036,3.3592200677402246,0.20154426224212763,0.8742100185607251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,8,218.28460296367962,free_recall_drift_rate_Semantic_CMR,0.7640159543098781,0.46581782584188774,0.49934369000646295,0.5734571022475934,0.1408664691530258,0.6379754938252837,0.5847703091440648,0.06807078136390032,28.086375083821906,0.008230876499790318,0.41486686720871546,1.594250149469313,0.0766621389586154,0.18378010312616944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,8,245.26835808413614,free_recall_drift_rate_Semantic_CMR,0.9677276342898142,0.1653580988219927,0.6928207117057961,0.07243465373499991,0.16640752042375112,0.46394479194501903,0.5515677913741575,4.359887330297354,16.49660800708066,0.02408678156689925,0.21842624712241054,3.2373125500523727,0.40576973031779173,0.19196535544668514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,8,271.99247325531826,free_recall_drift_rate_Semantic_CMR,0.6038845782637752,0.7060253741974677,0.6129221932576883,0.6159888386797117,0.49676689501063287,0.1761938873290525,0.5324852306872156,0.4102537032638125,95.791521303532,0.022038019398386732,0.13452525876606192,8.71429169483033,0.1355682320545591,0.5101654243675027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,8,332.31312891055165,free_recall_drift_rate_Semantic_CMR,0.9440694013111017,0.9125850273736471,0.8638493991301885,0.9441191431281882,0.5771561935540025,0.5579538286510577,0.5606169111459168,0.5385894958734738,0.1848353983824893,0.0023765916149192656,0.24982368057657567,9.415727049531716,0.6951312061900564,0.3293960224005543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,8,333.52958547218304,free_recall_drift_rate_Semantic_CMR,0.8277315754642123,0.25873018236078665,0.4908481526166961,0.6032569693771627,0.2663285395755946,0.6360885368969904,0.1723553164173141,1.536409747458869,2.906396136250123,0.014220661858330763,0.20156721662808508,1.536998890985556,0.0975529306631927,0.8170958617313238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8,252.6797131287293,free_recall_drift_rate_Semantic_CMR,0.7025169663579947,0.009319262700305364,0.11818238398489461,0.5678415331131983,0.5677376582915773,0.35468069210869113,0.20400173577149433,1.7968350206894286,23.59442406535226,0.021489847040077725,0.18331175517254117,4.8608066339483225,0.13885363892223634,1.0018288540526132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,8,339.85887222872464,free_recall_drift_rate_Semantic_CMR,0.7850016952988222,0.1803785054147209,0.5584196262785895,0.7662315060494437,0.537297773783582,0.5364945047069821,0.8071550106349542,6.058427674465662,79.66762398540581,0.002912315687109479,0.2779953666086836,4.880277665642955,0.36891107395335765,2.2541473317270135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8,279.1880235302852,free_recall_drift_rate_Semantic_CMR,0.5792015440541493,0.31362911657599635,0.8302742111358166,0.45939012060769896,0.06561947487201286,0.45763288327397317,0.6143714001179816,3.2002854345860925,30.795405951570647,0.0030995913334704306,0.4061845706516678,1.989804438350638,0.022744641485042127,1.6131424130405314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,8,294.81158371487925,free_recall_drift_rate_Semantic_CMR,0.6000142796717731,0.8486624113001819,0.42338776800590106,0.663083970495035,0.2901899146763074,0.618125591186792,0.7485564388693695,0.054115469258654514,13.944584983833053,0.001507719097695981,0.3836055352952892,8.2416636964047,0.31000193574609836,0.4370968259046917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,8,248.17866222723535,free_recall_drift_rate_Semantic_CMR,0.6232963777066145,0.20379955442322328,0.23103664058691137,0.8762128409463057,0.5007466951619195,0.9110122788049593,0.5908780105720182,0.5416711747711602,49.21490760795153,0.006495649386295543,0.3073804471535677,6.827491948303328,0.15020340018871253,0.6461586137400257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8,195.16403469425921,free_recall_drift_rate_Semantic_CMR,0.3442699832421266,0.04146304535515005,0.5974690368332323,0.4105136605059732,0.13216645226057555,0.8771328253093194,0.5787817603979291,2.11973558849801,64.77142525923792,0.03654568247676476,0.2214338623901222,6.212857962092892,0.49084192626319356,0.1330987952027094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,8,247.5654828593144,free_recall_drift_rate_Semantic_CMR,0.3131512698562279,0.18552693602740483,0.2732752517307887,0.48005043252889745,0.13720885298055424,0.12418049559411065,0.6868771278660736,0.8746175087537935,6.575117414667915,0.006853650532024247,0.3262715062419428,6.220308074862773,0.1591311240614507,0.9539457713260759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,8,304.7837423248974,free_recall_drift_rate_Semantic_CMR,0.9844729607501066,0.30873698587698883,0.3627389884056896,0.1775420062026704,0.9439941771262881,0.39505534859814906,0.7286277957556375,19.973173196337413,18.26377764148906,0.007924711867931422,0.21468896485040556,3.3596722196011033,0.4861340863552256,3.0491033681647997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,8,352.76345066445805,free_recall_drift_rate_Semantic_CMR,0.7820129289859274,0.3744925020708842,0.9584157651491753,0.9668132765358974,0.871662953266358,0.6573599016522861,0.7052940909443511,2.888788532035413,51.358924697036315,0.008293561030396523,0.18822804935016801,6.247554451943687,0.0766861236396334,0.39446550455294727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,8,321.06560131611525,free_recall_drift_rate_Semantic_CMR,0.6406417573030208,0.27330551643838263,0.10893934109876385,0.9430919335140693,0.7597577387991582,0.1360443252905142,0.8406952991214216,3.948536964522276,63.31457562247239,0.00046287232397745903,0.40106555704343627,7.845488826636476,0.7212387482266853,0.9084424046776389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,8,248.22129567743102,free_recall_drift_rate_Semantic_CMR,0.9209985455046017,0.07075743230890225,0.45430592863060965,0.35382214212694174,0.06454891858947887,0.19016081689115472,0.5070510689231905,1.4985526586156084,18.886906761910193,0.01017460829248712,0.26988029720141604,1.5945845469951747,0.03345832986783015,8.114345151464187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,8,204.11231131514916,free_recall_drift_rate_Semantic_CMR,0.7335962478582565,0.14902451338481543,0.6295096731909713,0.3917932193405882,0.00986302164669245,0.8632813212728192,0.43318059445941626,1.1823528994635595,89.39575122490236,0.010712987122936335,0.38233057760159195,1.980534380255885,0.07959203152492988,0.5998360046346729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,8,249.46964794080853,free_recall_drift_rate_Semantic_CMR,0.6001825274402066,0.6563134093733144,0.0812102930534607,0.5213915821358067,0.015957849587205437,0.7715681485525313,0.6500648307653472,1.0801533692376746,83.61595899173376,0.011117656241325486,0.29636281557100286,2.559696696356016,0.19422177060212287,0.3568712240296513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,8,153.47345031247505,free_recall_drift_rate_Semantic_CMR,0.24271023591038654,0.7594002639541211,0.39073101681469913,0.326365617225176,0.9951476970162423,0.35602098111312225,0.6333140017465406,0.37170117064173525,70.69011189552545,0.023683926113989173,0.4518192946591002,1.811785936590855,0.205183343699406,9.534100384182505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,8,306.03297054269433,free_recall_drift_rate_Semantic_CMR,0.8518604441829947,0.028786887300133124,0.37264671390816345,0.8217127562821636,0.6611414241202014,0.539547988913041,0.966664023779629,11.378488817941943,57.716981191778515,0.009922505240864521,0.2215229014461091,5.502365423844099,0.2264685967760165,0.783102845007436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,8,260.47604654187404,free_recall_drift_rate_Semantic_CMR,0.46958049586620493,0.7048915636706751,0.6646656532239917,0.4187622789362114,0.779557147616061,0.8997460082693245,0.5146863875532162,0.4820592419713634,42.48619262526895,0.003984092943833228,0.3439984956176598,9.779697724360561,0.9641647938472254,1.3652862693014511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
