subject,trial_count,likelihood,model,0_encoding_drift_rate,0_start_drift_rate,0_recall_drift_rate,1_recall_drift_rate,0_shared_support,0_item_support,1_item_support,0_learning_rate,0_primacy_scale,0_primacy_decay,1_primacy_decay,0_stop_probability_scale,0_stop_probability_growth,1_stop_probability_growth,0_choice_sensitivity,1_choice_sensitivity,0_delay_drift_rate,0_semantic_scale,1_encoding_drift_rate,1_start_drift_rate,1_shared_support,1_learning_rate,1_primacy_scale,1_stop_probability_scale,1_delay_drift_rate,1_semantic_scale
65,8,306.98921574645647,free_4_primacy_decay_Semantic_CMR,0.5798171651166834,0.33744108537528344,0.8618922839764949,0.46666366354667127,0.25219988015881856,0.30534204871553805,0.997987535347461,0.6096534456600189,2.4675044744887034,97.59557159866768,0.27959799686202924,0.005973679503756627,0.2629603220550731,0.19571324452240518,4.089978627907091,5.1837783634083765,0.4664158490885388,1.0701002130962989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,8,240.90707477990634,free_4_primacy_decay_Semantic_CMR,0.5903026108401662,0.040570429144904774,0.2287876601431948,0.6184472146485904,0.2249267620266031,0.3306016506404148,0.3252184095426459,0.3589181323860284,9.048363191447208,74.36035301037677,15.25337325780768,0.019939249276233917,0.3299300681777311,0.20955645051235994,2.7748163827130705,2.9656528644371125,0.0071543733396054465,1.2969399988022507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,8,259.32738685396316,free_4_primacy_decay_Semantic_CMR,0.41992008619272186,0.5239825463727429,0.13726357908423914,0.27429472207206373,0.05633269924076317,0.8384645927336036,0.035928746524058475,0.3121804459841555,0.5569552451154038,11.804049485010083,71.20554477038647,0.011463608534112657,0.38334161985732695,0.22670493267089675,3.31630760340448,3.4888646250421997,0.5936715551589404,0.8296387071368096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,8,190.9139201417527,free_4_primacy_decay_Semantic_CMR,0.75610692592249,0.1381792883372427,0.19087980827389295,0.8705929254344482,0.7881588324215797,0.8745252117294073,0.323459763275209,0.36120817409108125,6.7833939449212295,33.794290148889985,50.00892275190435,0.019570297807485648,0.43603519526520884,0.24634543480402193,3.8800196383027052,8.66653540776983,0.11310349336966818,0.2508504742114459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,8,191.67251630767174,free_4_primacy_decay_Semantic_CMR,0.5658923795718662,0.0063561163192001335,0.11466557009349182,0.2886854795343148,0.03510463261579061,0.5663504085017491,0.6734050458834504,0.6073762303358283,1.0685421234750834,35.06054008900834,25.554737693315378,0.010378278755119263,0.4911545155019752,0.42260215278418567,2.238234275277521,1.7440715253036294,0.3605326465664484,1.491763667251396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,8,350.26500243587697,free_4_primacy_decay_Semantic_CMR,0.6960250753767354,0.5694621504444608,0.8386591781342001,0.9805862003359224,0.19568598565123885,0.027475523976272287,0.13004845658679925,0.5868665562392695,1.5610625493940589,7.193810998791662,84.05677541605193,0.006356260658523627,0.23126645585593852,0.22689294720394937,2.2162025682567457,3.558865203336129,0.05797601807557329,1.1444927238528968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,8,249.6931195536929,free_4_primacy_decay_Semantic_CMR,0.9100854105863221,0.3471045210488431,0.12359771014205306,0.4823756831386078,0.716808752813239,0.8903049071583886,0.40109505429221076,0.8960894714284953,3.0633250550026077,90.71276134082959,4.866373181402821,0.012849722267580077,0.2873810972487174,0.20927102513650553,4.187268918843843,5.424758946541201,0.3463052584162563,1.747287831075793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,8,279.2904209580246,free_4_primacy_decay_Semantic_CMR,0.49088706134311266,0.024428736382837934,0.5800428811850278,0.4812596905455946,0.3515381759901701,0.46203511035736244,0.1621670127228757,0.7176552839087493,6.304381039169428,20.832207082748887,20.77786072359913,0.0012336724710775293,0.40828328827709903,0.3664159903499975,5.293145791915601,6.716519348463363,0.3069933289037019,2.2399329344126615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,8,210.61999151877922,free_4_primacy_decay_Semantic_CMR,0.6704592460957912,0.153152115152495,0.3629920147358629,0.23952667722081306,0.06862641054838414,0.46337091981223577,0.477412014204364,0.703945832656321,2.1018110063374706,60.50951329729768,51.84777121923281,0.028687340982658516,0.18761342603176168,0.1884008817266194,2.2293707805462795,1.9118426157254955,0.56569435954422,6.304450440220375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,8,212.0015335954823,free_4_primacy_decay_Semantic_CMR,0.4383893043507955,0.24808479977236972,0.25696508798558065,0.48771715305350594,0.1600584870370478,0.15473525723769735,0.5781056426924838,0.6531647812562754,0.19498114085082496,87.9838333176259,97.4307413429379,0.007519755456687121,0.47765106013106046,0.40577914193185755,5.388233497735573,0.8363671180370152,2.4948412985320864e-05,0.24772693355797945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,8,248.83129418777906,free_4_primacy_decay_Semantic_CMR,0.9493973382064993,0.22307638472251878,0.6673551112860756,0.2464440559979469,0.09577828595467497,0.5385032197773658,0.7558652620336462,0.9785126237930493,4.219700869823427,87.41806866544424,14.947784619366765,0.028933465538087955,0.20650359820832875,0.2488715687151668,1.6672447849488012,1.5964268685583405,0.1575121745553204,0.2268340269168565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,8,276.681761650178,free_4_primacy_decay_Semantic_CMR,0.515881335025499,0.4418730431119231,0.6499593856575491,0.7174909786449272,0.37440599622611126,0.6766747615712729,0.387341045321274,0.7319054472427862,1.650185962929475,29.35860754611783,0.28373809191731403,0.04958433299947001,0.12634349320230867,0.0825541190034024,7.561762331577111,7.703325711116239,0.6658114525895094,0.7900064306069754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,8,330.6215041445008,free_4_primacy_decay_Semantic_CMR,0.8792485758032118,0.8432639307469425,0.9349244508391639,0.9820242220859031,0.5483058174764002,0.3803572350952071,0.1864476274885452,0.5614041177752058,0.2057819009086188,19.010454473952965,40.72178076829253,0.0005150272741628048,0.3676782651594772,0.3028464978543033,8.161522769614763,7.661304883220474,0.3180074211408972,0.34258404530194575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,8,321.0589988506829,free_4_primacy_decay_Semantic_CMR,0.7602168451122301,0.24418548004527924,0.6558760120556693,0.7389167728061905,0.44159595416769637,0.9230001479999832,0.9171339405550845,0.10923530383399532,2.0452912519495925,27.341984586971456,32.75691516531667,0.003533650176212877,0.3376409329899088,0.3120369640688567,5.7508003650594315,5.511419104084448,0.27630023773118634,0.10659730749356289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8,250.6075447070075,free_4_primacy_decay_Semantic_CMR,0.3799766973544184,0.028935168541353862,0.4330342262822269,0.8939047874022821,0.15903739236008113,0.4512118019883969,0.31098619442357767,0.08494091487615435,1.4303254888029215,62.125750381994315,39.585722580843736,0.012543640432640779,0.2275255186753764,0.3276017089718808,4.28996988761389,1.4431488590127026,0.46630742764414046,0.8657762963660804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,8,340.4095876242271,free_4_primacy_decay_Semantic_CMR,0.6328544090733323,0.17804435925043743,0.7842656586366967,0.4033735086022837,0.47535011567910856,0.6662368005999031,0.2507334955535471,0.7189776545283336,2.383297681541677,60.65490234136672,37.29055152386803,0.0019683049036385847,0.2948952773436373,0.25639437043774294,4.724063943984361,7.673960482035059,0.44502953968739367,1.5145666846310224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8,279.33972083708477,free_4_primacy_decay_Semantic_CMR,0.6323652782140239,0.4638626262761959,0.6590747341463211,0.31086061198573334,0.019008635142342578,0.2525011289076837,0.643878726138913,0.6662031542281777,3.092557735397115,4.230311330372345,82.94319592778909,0.0023191843507827103,0.3674816508300802,0.4042005686613841,1.8578939193318074,2.233544283324964,0.22936690195096904,0.7096923394320962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,8,293.4369122685688,free_4_primacy_decay_Semantic_CMR,0.6630789318224535,0.6347319447864237,0.30194193943187564,0.6298026017807383,0.3410451749026018,0.9537441750602553,0.036640443784587196,0.9597095475950675,0.8614956949927688,55.844425936831634,87.9444949317218,0.0068335502395799885,0.2779560359373896,0.22097356215627784,4.212362633260371,9.441701570176333,0.010596301538882524,0.42121009025153633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,8,244.0844409741271,free_4_primacy_decay_Semantic_CMR,0.6741728523971153,0.13878361285830026,0.15248462500935744,0.9093633992258918,0.49304822870270204,0.8434342019220173,0.8506208027443602,0.7279084220903183,1.0631534665997506,79.14403047910606,90.66740461059155,0.008442264451815784,0.4254845642269398,0.27180504604399935,9.644819434564013,4.865595086669581,0.23033359198348424,0.417399123194647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8,195.38579742477327,free_4_primacy_decay_Semantic_CMR,0.40142488089915684,0.027300436538501893,0.7085398217597075,0.18836737216115684,0.13532787934032992,0.2456107096479072,0.9670876294153292,0.5481562915279189,1.7189711517597104,39.256899911170166,59.86094954725567,0.022897013011490108,0.3504448103337596,0.27632964177113717,6.080364546372914,5.858588858689856,0.6633164027225535,0.24404194466369677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,8,248.3701891479717,free_4_primacy_decay_Semantic_CMR,0.4131283018641163,0.02483460836381729,0.32489215873819954,0.4612995484832558,0.17572897643333857,0.04110137893963761,0.46552059653521705,0.6033351103430764,2.8978905561542803,49.04705140112283,83.74080009828039,0.011563094671137308,0.2570844454757095,0.33836689759722915,5.425600422549771,4.916338365081571,0.5087766740909508,1.051420627206039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,8,303.08413016073735,free_4_primacy_decay_Semantic_CMR,0.8784992463014178,0.4387636222280257,0.30243613441828654,0.23679425269631632,0.9701297407916206,0.4452920560437742,0.6495284475205043,0.25828951938247846,11.603724814098996,45.55894482707436,13.949214401101145,0.0043132844021236405,0.35141323933300583,0.23671588092155815,2.423945503355918,3.4379873705451525,0.4164197453551938,3.9362727027858324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,8,353.2389884571813,free_4_primacy_decay_Semantic_CMR,0.7979890209666264,0.07958886269286813,0.9692441687365634,0.7666480610124196,0.6860746703901709,0.7755245813842693,0.4515426174227417,0.7359464620921237,6.522688669941701,95.61418085767505,93.19428790778117,0.011303264465033602,0.19087100360301168,0.14941508347646426,3.250327778903385,7.200067413964815,0.4233462850459907,0.5022358308539445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,8,326.0957732346068,free_4_primacy_decay_Semantic_CMR,0.8986906834721161,0.7342267262419226,0.6312517190173532,0.7895272507474174,0.9643645864307681,0.4634474545006073,0.2819871266362042,0.7037269038268236,1.3408443923457685,89.4467319971347,90.22166617131228,0.005139008528306825,0.24336613809475283,0.2198811742827415,6.356590688807124,9.541918220233809,0.31920019468730176,0.6214393881272313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,8,248.60345023826696,free_4_primacy_decay_Semantic_CMR,0.9504971361191098,0.152896482873278,0.020211748047437916,0.8179709793067413,0.07909540349562899,0.8517427179435295,0.6698343401710168,0.8561884955394989,3.745115590525927,33.00118703959529,59.30579113751566,0.005455467215593979,0.34505759506465683,0.2815520698101137,1.7311461873810376,2.1308492221092274,0.16578092313754605,5.370495342945554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,8,198.52772438580493,free_4_primacy_decay_Semantic_CMR,0.7743552169196687,0.05462679824098754,0.7185053524528342,0.21885467503211298,0.32832884484855696,0.8836443432001926,0.5606818235667177,0.6929445160180816,0.00860663426759345,52.08398192911577,58.19000014246279,0.0067758400359217985,0.4087440651358385,0.5374598047231096,3.4868415476838526,6.355792724044375,0.1375855421387071,0.389895910086798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,8,246.9027776201563,free_4_primacy_decay_Semantic_CMR,0.5892067243308918,0.6725342534762596,0.08502115477358857,0.5360846337360299,0.015553582920444564,0.6594888847370498,0.6121393985124175,0.5196895230184954,0.6012079764596052,28.410476600568344,69.70128579063288,0.00809854312023317,0.4108300212479925,0.2751344418720558,3.56250407082608,2.5557969706313273,0.36505271855246446,0.3001691970419005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,8,153.32431764546965,free_4_primacy_decay_Semantic_CMR,0.4516213821722843,0.14828806700402508,0.9008431179026868,0.5542118326423935,0.8967632473434908,0.4026039509364791,0.5963335840517796,0.6216984210695382,7.007577502517705,78.56714259600894,48.46955665604354,0.02215745852486961,0.454998992345244,0.46204334626014987,2.5011224881912577,2.627812254700993,0.8002879861671618,3.0713518412311047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,8,306.01739218807785,free_4_primacy_decay_Semantic_CMR,0.8594602601419092,0.14369142800804963,0.24868740058490812,0.6289889160413109,0.8160191537535504,0.36356489284030713,0.30742524178433084,0.5829529846353332,9.57499285006459,59.854355060692576,90.9552837076554,0.017002658152876715,0.18892333785231052,0.17253118827434566,5.995724286469421,7.817386834623262,0.035143796875641176,0.719891000145612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,8,263.657105542884,free_4_primacy_decay_Semantic_CMR,0.3857475540226096,0.14018366398545107,0.3125622592953403,0.5177719413280572,0.6791202998808386,0.9997988911381437,0.7175056556087072,0.8379328480347596,2.8750146053144974,38.63593565035366,45.642125594018715,0.00543422092970991,0.33262861980137437,0.3128098917535702,5.590264431857879,7.10036235047153,0.2460327558677735,3.3750447725413766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
