subject,trial_count,likelihood,model,0_encoding_drift_rate,0_start_drift_rate,0_recall_drift_rate,1_recall_drift_rate,0_shared_support,0_item_support,0_learning_rate,0_primacy_scale,0_primacy_decay,1_primacy_decay,0_stop_probability_scale,0_stop_probability_growth,1_stop_probability_growth,0_choice_sensitivity,1_choice_sensitivity,0_delay_drift_rate,0_semantic_scale,1_encoding_drift_rate,1_start_drift_rate,1_shared_support,1_item_support,1_learning_rate,1_primacy_scale,1_stop_probability_scale,1_delay_drift_rate,1_semantic_scale
68,8,191.31285337572785,free_3_primacy_decay_Semantic_CMR,0.9085097455679667,0.04079772968635342,0.12259677359369514,0.9346366184730146,0.3972876453340426,0.20472482246694557,0.3373676951551149,15.997195419825964,59.08927994148286,17.337378664125005,0.016853774137993882,0.3823372762089585,0.22936524707118178,1.705783243719833,5.131124253247923,0.1446371054314209,0.16586252980733462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,8,192.05140344899587,free_3_primacy_decay_Semantic_CMR,0.5554425186197618,0.10074575027023608,0.33926630674329716,0.4412143833673092,0.27662034638510485,0.27068684728433745,0.3535088855565787,0.018450797494963922,78.43558680685422,87.30627583196832,0.005343752482692143,0.6417511087839864,0.5362298826749123,5.488129318932689,2.283193411876836,0.24170454167308725,1.0551317428200195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,8,346.8158978018662,free_3_primacy_decay_Semantic_CMR,0.9095248053447813,0.2108855285802873,0.8477282077443564,0.9510760006486849,0.5357544125869934,0.8908327427150926,0.5227448747854739,0.9778152476587749,52.76702806835014,1.581540447436268,0.00207341187682214,0.3324985161049838,0.2967431960301248,2.956270100417208,5.895453049534374,0.09379129464136254,0.6393459224983626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,8,251.39117683445681,free_3_primacy_decay_Semantic_CMR,0.6230374867541559,0.01318473073349874,0.2223004556344652,0.2575011767650029,0.696991770946489,0.32038570823097723,0.5036429479183006,11.298726874585228,1.0771072462285503,22.601640854292565,0.025281854910205848,0.16231958108417466,0.1618044228235913,4.060777391970115,4.633198817734509,0.6705333392453363,3.5748621801655784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,8,282.0398943166447,free_3_primacy_decay_Semantic_CMR,0.4710347022685359,0.1572569474454984,0.5257097090387006,0.9308879241290577,0.561344268562641,0.0010227749215113713,0.8013711036906987,6.3134412916382345,78.76472379464172,0.2657480509959953,0.00578706251446065,0.23076420676107112,0.26079479797664806,4.631382654413888,4.415210624566005,0.5292981111383218,3.560321177283223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,8,210.29120544635686,free_3_primacy_decay_Semantic_CMR,0.9175760644772888,0.8331046523963774,0.3989738590365742,0.2857714012727902,0.10740944079835252,0.19955453163004422,0.9785459651368529,0.07428240783918483,13.752781809619982,42.4483970948062,0.05463022329385725,0.1297439450904898,0.13973047535849403,1.7593391573639434,2.1770946337352948,0.285552815863914,5.991518155192609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,8,210.11268585506087,free_3_primacy_decay_Semantic_CMR,0.5244617911535152,0.22945546130371047,0.22600921959082204,0.6932713077551468,0.11274266338526746,0.7653190873575251,0.9921063045296603,0.9135574678801562,27.04610161749601,65.6078633132617,0.001205268341377497,0.7032326307843179,0.6689356614001252,3.857722314515848,0.32777996032333423,0.014146681832086913,0.3194111038011328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,8,246.0377779621951,free_3_primacy_decay_Semantic_CMR,0.9976365550843759,0.25903796599798395,0.7657527880464176,0.10674131941598136,0.5181060010507611,0.8399608003494403,0.17975582834699078,3.42878758891478,58.37086394518756,31.442999851649954,0.017307836221497896,0.23720559753815085,0.28903739506163006,4.651059987278224,1.5960120792121826,0.17367578873146045,0.2878827844976781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,8,271.15536568077493,free_3_primacy_decay_Semantic_CMR,0.6115507772182245,0.815183627613127,0.5534254260890945,0.768217267286809,0.4300306999105994,0.15685121837598215,0.8298011012749587,0.11637654948474108,82.9385498971557,68.53985734488043,0.014680778181698939,0.2264069733096994,0.16737521522829546,9.446640016004618,8.229344320838294,0.23527414250045997,0.5574547013441693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,8,334.3570124491106,free_3_primacy_decay_Semantic_CMR,0.8104666110926619,0.7938809264827639,0.3750031742582764,0.9322600894299486,0.47587517793943096,0.20695810953189775,0.5580882984035105,0.16983626184736522,25.06894556552861,58.75346439853099,0.005317596242927047,0.1999645060485955,0.15212435592086315,9.683574436966094,9.085277822885413,0.23542268467250205,0.49953249643904574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,8,320.0896569257734,free_3_primacy_decay_Semantic_CMR,0.747980919230211,0.6392334710177394,0.6279039636760355,0.5652268971121713,0.6696464818764517,0.8425860677020847,0.9094560922509392,0.008421075946188239,53.6458638925467,47.443702858479845,0.0010871181436022392,0.3881200856411553,0.3644323603572728,5.693948236917008,8.124050069234183,0.03984289356113324,0.41711250551595125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8,250.82987861757752,free_3_primacy_decay_Semantic_CMR,0.37098942860482,0.0605535161260708,0.34030078853372187,0.26421854603828226,0.339062886229078,0.5825812270800131,0.030395420485759675,1.6817039174500497,83.20785868519458,39.35544525079312,0.030309000827613883,0.15225262766065478,0.2414220798399389,6.721981819449169,4.703347764887454,0.6022619244740898,0.8629477660394108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,8,344.39860870967516,free_3_primacy_decay_Semantic_CMR,0.6331259468046899,0.24699015977472027,0.9777605135489262,0.8707086498328402,0.4588648735377038,0.735395696316593,0.9790999953552848,3.082873401455508,92.25858074080872,37.11291597324814,0.016978229061263173,0.14461059073556104,0.13472020530327722,4.097202532132817,5.173851972135761,0.8145091303764163,1.9602465119287111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8,281.68942544671984,free_3_primacy_decay_Semantic_CMR,0.7971480245006294,0.10351650699325743,0.33818182013521036,0.852450263179398,0.2451015863577466,0.8395750018771213,0.879521566448336,9.152583719296295,34.818227009215626,70.80630164466086,0.0011865148245451818,0.4662852932265604,0.45336038360923325,2.2016477380333415,1.920891962360498,0.3244603161791416,6.086880834420568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,8,293.2039720966418,free_3_primacy_decay_Semantic_CMR,0.6600706874379526,0.8670678257405147,0.5603592577193738,0.48567107923215025,0.325095423493047,0.4994583645547586,0.5584705373238126,0.09330507117891784,55.692738275719,62.652355442033866,0.0022309865095163084,0.35647165853562335,0.304832386599899,6.083138551156011,9.546877686434902,0.19143635956431398,0.416643859922611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,8,244.55008564759856,free_3_primacy_decay_Semantic_CMR,0.7002924802548701,0.04244746838655994,0.2886461142814455,0.9156403774055937,0.5203993552048044,0.8237622794698498,0.7036699658412227,1.3093772851189769,63.05222716050514,13.073639699800857,0.00717945973681311,0.42773584421699873,0.25643492491663444,7.5975263826898285,5.12662187335048,0.022372122538170836,0.6182958571601773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8,196.16834946081832,free_3_primacy_decay_Semantic_CMR,0.4097853200014373,0.030400334570714338,0.5995374891229034,0.49434500767571654,0.1240488048027279,0.6522067796696986,0.5099302598028187,2.5509533018638777,1.7029710732056174,40.71956462746487,0.046113061581962045,0.16381100419827188,0.18116567544986584,5.903561716160196,3.589365783048171,0.05462254965617369,0.2815552983169418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,8,250.58062139783,free_3_primacy_decay_Semantic_CMR,0.4873462441511236,0.106548724954175,0.3446691252011663,0.2995267387311572,0.21119838600708823,0.135309120718277,0.6115586196753386,2.4817472051397402,91.77595687448563,59.69241183323206,0.011224778285399695,0.26964374816823433,0.34911217152894736,7.928792740177329,2.9686762553685324,0.5316606228369813,0.9733487752487404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,8,303.14522535077435,free_3_primacy_decay_Semantic_CMR,0.6404158169108658,0.7542144099487377,0.7337161661190692,0.12038849573578042,0.9232390279447451,0.3440888883109566,0.2516949722382146,3.0383037378138766,54.016383304808755,59.18645829177376,0.0011626925425326506,0.5265568799478242,0.3206174242727915,2.041396048950532,3.8803598790603755,0.25123510162804763,3.7315009152262935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,8,352.6045388334197,free_3_primacy_decay_Semantic_CMR,0.7492193974755451,0.1821068872502759,0.9899874453983348,0.9293531675877839,0.8597345434492604,0.46733678367569753,0.7743494542099351,3.231453652663049,63.756506528683225,54.47014532489604,0.011072775958847748,0.16136517594748467,0.16655583704954877,4.715482263569444,7.8848514226572295,0.08848218662739997,0.592109699212616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,8,320.74615705474605,free_3_primacy_decay_Semantic_CMR,0.7585188063900173,0.2897215676224131,0.19341272566723788,0.9694856614668983,0.9181885511909433,0.15291423062352066,0.7969370205225,2.6484298796209416,88.17799572202279,83.92789527498338,0.0019840246100584213,0.2710273689065952,0.29522793825380766,9.612614653507064,9.483949915585068,0.14417968415229748,0.5256570679611965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,8,247.53850281145805,free_3_primacy_decay_Semantic_CMR,0.9393149245542254,0.05327576342460638,0.3853162329299306,0.2991336776076039,0.02176290986986812,0.2572158934040366,0.46921607403561494,0.7010282796213616,99.77415745769687,10.629625895448036,0.0170800840057867,0.2861398165935052,0.23109977624163225,1.4339125338910028,1.5806495818254644,0.32293703050831923,2.2916077387957046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,8,199.7335677948917,free_3_primacy_decay_Semantic_CMR,0.8069466352963424,0.04231506644868216,0.9371223920259197,0.2941423494178895,0.05518602847196952,0.6095508881304761,0.6934141334314168,1.9765810749534012,73.0989796997367,97.28495857079153,0.007635172932455303,0.37249820030677405,0.49579808213966725,1.5253797953191528,2.9899945839343895,0.11867362093554018,0.5200589721463897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,8,249.79707778058975,free_3_primacy_decay_Semantic_CMR,0.5963859696301829,0.4293121092375106,0.02702308515873325,0.6228210586307277,0.08579807333466877,0.677327574456135,0.7192245740983587,2.2583370479396407,85.97173226085063,1.207856054807813,0.010496589078796581,0.39068637200641554,0.23129890540344622,3.9659481994309447,2.826724170468915,0.2650066757228964,0.5350417865341672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,8,151.11026235598862,free_3_primacy_decay_Semantic_CMR,0.5482635022892426,0.24170248900401586,0.10639850145026264,0.9647520828586079,0.5589453345624575,0.1404186632741739,0.52706119084858,3.3154528670416,37.75015969795019,17.790892373827447,0.02788488174795395,0.417391300403823,0.40111176161409823,2.4435133592561127,5.037741925863717,0.5792814378947413,0.49542626235673204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,8,305.28611736179187,free_3_primacy_decay_Semantic_CMR,0.6820317781444046,0.22123771495136169,0.8416966891781505,0.8664458759048219,0.8793360024238255,0.7199889943373401,0.8075102529066025,8.305102540860418,49.93400202639876,0.8919798892901198,0.0017261244842189938,0.3570146051130676,0.3710147851888639,3.396405010334157,6.9025244779439054,0.24613437764173035,1.2013673429763214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,8,262.458004979135,free_3_primacy_decay_Semantic_CMR,0.4211160529391088,0.3985001137431408,0.51142341166005,0.20996210457894804,0.4422718247915477,0.35169873234900967,0.917234305607183,2.5100683415065816,32.819943333565064,88.49310169734898,0.005401794062102228,0.344843726901626,0.31445883093245186,5.649467344692507,5.834497709564034,0.446840755615515,2.7422984224427616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
