subject,list,item,input,output,study,recall,repeat,intrusion,first_input,condition,prior_list,prior_input
118,2,25,83,,True,False,0,False,83,2.0,,
118,2,26,78,,True,False,0,False,78,2.0,,
118,2,26,82,,True,False,0,False,82,2.0,,
118,2,26,85,,True,False,0,False,85,2.0,,
118,2,27,79,,True,False,0,False,79,2.0,,
118,2,27,84,,True,False,0,False,84,2.0,,
118,2,27,88,,True,False,0,False,88,2.0,,
118,2,28,80,,True,False,0,False,80,2.0,,
118,2,28,86,,True,False,0,False,86,2.0,,
118,2,28,89,,True,False,0,False,89,2.0,,
118,2,29,81,,True,False,0,False,81,2.0,,
118,2,29,87,,True,False,0,False,87,2.0,,
118,2,29,90,,True,False,0,False,90,2.0,,
118,3,0,1,,True,False,0,False,1,2.0,,
118,3,0,6,,True,False,0,False,6,2.0,,
118,3,0,9,,True,False,0,False,9,2.0,,
118,3,1,2,,True,False,0,False,2,2.0,,
118,3,1,5,,True,False,0,False,5,2.0,,
118,3,1,8,,True,False,0,False,8,2.0,,
118,3,2,3,,True,False,0,False,3,2.0,,
118,3,2,7,,True,False,0,False,7,2.0,,
118,3,2,11,,True,False,0,False,11,2.0,,
118,3,3,4,1.0,True,True,0,False,4,2.0,,
118,3,3,10,,True,False,0,False,10,2.0,,
118,3,3,14,,True,False,0,False,14,2.0,,
118,3,4,12,2.0,True,True,0,False,12,2.0,,
118,3,5,13,3.0,True,True,0,False,13,2.0,,
118,3,6,15,,True,False,0,False,15,2.0,,
118,3,6,18,,True,False,0,False,18,2.0,,
118,3,6,22,,True,False,0,False,22,2.0,,
118,3,5,16,,True,False,0,False,16,2.0,,
118,3,5,19,,True,False,0,False,19,2.0,,
118,3,4,17,,True,False,0,False,17,2.0,,
118,3,4,20,,True,False,0,False,20,2.0,,
118,3,7,21,,True,False,0,False,21,2.0,,
118,3,7,26,,True,False,0,False,26,2.0,,
118,3,7,31,,True,False,0,False,31,2.0,,
118,3,8,23,,True,False,0,False,23,2.0,,
118,3,8,29,,True,False,0,False,29,2.0,,
118,3,8,32,,True,False,0,False,32,2.0,,
118,3,9,24,,True,False,0,False,24,2.0,,
118,3,9,27,,True,False,0,False,27,2.0,,
118,3,9,30,,True,False,0,False,30,2.0,,
118,3,10,25,,True,False,0,False,25,2.0,,
118,3,10,28,,True,False,0,False,28,2.0,,
118,3,10,33,,True,False,0,False,33,2.0,,
118,3,11,34,,True,False,0,False,34,2.0,,
118,3,11,40,,True,False,0,False,40,2.0,,
118,3,11,43,,True,False,0,False,43,2.0,,
118,3,12,35,,True,False,0,False,35,2.0,,
118,3,12,38,,True,False,0,False,38,2.0,,
118,3,12,42,,True,False,0,False,42,2.0,,
118,3,13,36,,True,False,0,False,36,2.0,,
118,3,13,39,,True,False,0,False,39,2.0,,
118,3,13,44,,True,False,0,False,44,2.0,,
118,3,14,37,4.0,True,True,0,False,37,2.0,,
118,3,14,41,,True,False,0,False,41,2.0,,
118,3,14,45,,True,False,0,False,45,2.0,,
118,3,15,46,,True,False,0,False,46,2.0,,
118,3,15,49,,True,False,0,False,49,2.0,,
118,3,15,53,,True,False,0,False,53,2.0,,
118,3,16,47,,True,False,0,False,47,2.0,,
118,3,16,52,,True,False,0,False,52,2.0,,
118,3,16,56,,True,False,0,False,56,2.0,,
118,3,17,48,,True,False,0,False,48,2.0,,
118,3,17,51,,True,False,0,False,51,2.0,,
118,3,17,54,,True,False,0,False,54,2.0,,
118,3,18,50,,True,False,0,False,50,2.0,,
118,3,18,55,,True,False,0,False,55,2.0,,
118,3,18,59,,True,False,0,False,59,2.0,,
118,3,19,57,,True,False,0,False,57,2.0,,
118,3,19,62,,True,False,0,False,62,2.0,,
118,3,19,65,,True,False,0,False,65,2.0,,
118,3,20,58,,True,False,0,False,58,2.0,,
118,3,20,61,,True,False,0,False,61,2.0,,
118,3,20,64,,True,False,0,False,64,2.0,,
118,3,21,60,,True,False,0,False,60,2.0,,
118,3,21,63,,True,False,0,False,63,2.0,,
118,3,21,68,,True,False,0,False,68,2.0,,
118,3,22,66,,True,False,0,False,66,2.0,,
118,3,22,72,,True,False,0,False,72,2.0,,
118,3,22,77,,True,False,0,False,77,2.0,,
118,3,23,67,,True,False,0,False,67,2.0,,
118,3,23,70,,True,False,0,False,70,2.0,,
118,3,23,74,,True,False,0,False,74,2.0,,
118,3,24,69,,True,False,0,False,69,2.0,,
118,3,24,73,,True,False,0,False,73,2.0,,
118,3,24,76,,True,False,0,False,76,2.0,,
118,3,25,71,,True,False,0,False,71,2.0,,
118,3,25,75,,True,False,0,False,75,2.0,,
118,3,25,79,,True,False,0,False,79,2.0,,
118,3,26,78,,True,False,0,False,78,2.0,,
118,3,26,83,,True,False,0,False,83,2.0,,
118,3,26,87,,True,False,0,False,87,2.0,,
118,3,27,80,5.0,True,True,0,False,80,2.0,,
118,3,28,81,,True,False,0,False,81,2.0,,
118,3,28,84,,True,False,0,False,84,2.0,,
118,3,28,89,,True,False,0,False,89,2.0,,
118,3,29,82,6.0,True,True,0,False,82,2.0,,
118,3,27,85,,True,False,0,False,85,2.0,,
118,3,27,88,,True,False,0,False,88,2.0,,
118,3,29,86,,True,False,0,False,86,2.0,,
118,3,29,90,,True,False,0,False,90,2.0,,
118,4,0,1,6.0,True,True,0,False,1,2.0,,
118,4,1,2,,True,False,0,False,2,2.0,,
118,4,1,7,,True,False,0,False,7,2.0,,
118,4,1,10,,True,False,0,False,10,2.0,,
118,4,2,3,5.0,True,True,0,False,3,2.0,,
118,4,3,4,7.0,True,True,0,False,4,2.0,,
118,4,0,5,,True,False,0,False,5,2.0,,
118,4,0,9,,True,False,0,False,9,2.0,,
118,4,2,6,,True,False,0,False,6,2.0,,
118,4,2,12,,True,False,0,False,12,2.0,,
118,4,3,8,,True,False,0,False,8,2.0,,
118,4,3,11,,True,False,0,False,11,2.0,,
118,4,4,13,,True,False,0,False,13,2.0,,
118,4,4,16,,True,False,0,False,16,2.0,,
118,4,4,20,,True,False,0,False,20,2.0,,
118,4,5,14,,True,False,0,False,14,2.0,,
118,4,5,17,,True,False,0,False,17,2.0,,
118,4,5,21,,True,False,0,False,21,2.0,,
118,4,6,15,,True,False,0,False,15,2.0,,
118,4,6,18,,True,False,0,False,18,2.0,,
118,4,6,22,,True,False,0,False,22,2.0,,
118,4,7,19,9.0,True,True,0,False,19,2.0,,
118,4,7,23,,True,False,0,False,23,2.0,,
118,4,7,26,,True,False,0,False,26,2.0,,
118,4,8,24,,True,False,0,False,24,2.0,,
118,4,8,27,,True,False,0,False,27,2.0,,
118,4,8,33,,True,False,0,False,33,2.0,,
118,4,9,25,,True,False,0,False,25,2.0,,
118,4,9,29,,True,False,0,False,29,2.0,,
118,4,9,32,,True,False,0,False,32,2.0,,
118,4,10,28,,True,False,0,False,28,2.0,,
118,4,10,31,,True,False,0,False,31,2.0,,
118,4,10,36,,True,False,0,False,36,2.0,,
118,4,11,30,,True,False,0,False,30,2.0,,
118,4,11,34,,True,False,0,False,34,2.0,,
118,4,11,38,,True,False,0,False,38,2.0,,
118,4,12,35,,True,False,0,False,35,2.0,,
118,4,12,40,,True,False,0,False,40,2.0,,
118,4,12,44,,True,False,0,False,44,2.0,,
118,4,13,37,4.0,True,True,0,False,37,2.0,,
118,4,14,39,,True,False,0,False,39,2.0,,
118,4,14,43,,True,False,0,False,43,2.0,,
118,4,14,49,,True,False,0,False,49,2.0,,
118,4,15,41,,True,False,0,False,41,2.0,,
118,4,15,46,,True,False,0,False,46,2.0,,
118,4,15,51,,True,False,0,False,51,2.0,,
118,4,13,42,,True,False,0,False,42,2.0,,
118,4,13,45,,True,False,0,False,45,2.0,,
118,4,16,47,,True,False,0,False,47,2.0,,
118,4,16,50,,True,False,0,False,50,2.0,,
118,4,16,54,,True,False,0,False,54,2.0,,
118,4,17,48,,True,False,0,False,48,2.0,,
118,4,17,52,,True,False,0,False,52,2.0,,
118,4,17,55,,True,False,0,False,55,2.0,,
118,4,18,53,3.0,True,True,0,False,53,2.0,,
118,4,19,56,,True,False,0,False,56,2.0,,
118,4,19,60,,True,False,0,False,60,2.0,,
118,4,19,65,,True,False,0,False,65,2.0,,
118,4,20,57,,True,False,0,False,57,2.0,,
118,4,20,61,,True,False,0,False,61,2.0,,
118,4,20,66,,True,False,0,False,66,2.0,,
118,4,18,58,,True,False,0,False,58,2.0,,
118,4,18,64,,True,False,0,False,64,2.0,,
118,4,21,59,10.0,True,True,0,False,59,2.0,,
118,4,21,62,,True,False,0,False,62,2.0,,
118,4,21,67,,True,False,0,False,67,2.0,,
118,4,22,63,,True,False,0,False,63,2.0,,
118,4,22,68,,True,False,0,False,68,2.0,,
118,4,22,72,,True,False,0,False,72,2.0,,
118,4,23,69,8.0,True,True,0,False,69,2.0,,
118,4,24,70,1.0,True,True,0,False,70,2.0,,
118,4,25,71,2.0,True,True,0,False,71,2.0,,
118,4,24,73,,True,False,0,False,73,2.0,,
118,4,24,76,,True,False,0,False,76,2.0,,
118,4,23,74,,True,False,0,False,74,2.0,,
118,4,23,79,,True,False,0,False,79,2.0,,
118,4,26,75,,True,False,0,False,75,2.0,,
118,4,26,78,,True,False,0,False,78,2.0,,
118,4,26,81,,True,False,0,False,81,2.0,,
118,4,25,77,,True,False,0,False,77,2.0,,
118,4,25,80,,True,False,0,False,80,2.0,,
118,4,27,82,,True,False,0,False,82,2.0,,
118,4,27,85,,True,False,0,False,85,2.0,,
118,4,27,88,,True,False,0,False,88,2.0,,
118,4,28,83,,True,False,0,False,83,2.0,,
118,4,28,86,,True,False,0,False,86,2.0,,
118,4,28,89,,True,False,0,False,89,2.0,,
118,4,29,84,,True,False,0,False,84,2.0,,
118,4,29,87,,True,False,0,False,87,2.0,,
118,4,29,90,,True,False,0,False,90,2.0,,
118,5,0,1,1.0,True,True,0,False,1,2.0,,
118,5,1,2,,True,False,0,False,2,2.0,,
118,5,1,7,,True,False,0,False,7,2.0,,
118,5,1,12,,True,False,0,False,12,2.0,,
118,5,2,3,3.0,True,True,0,False,3,2.0,,
118,5,3,4,2.0,True,True,0,False,4,2.0,,
118,5,4,5,,True,False,0,False,5,2.0,,
118,5,4,10,,True,False,0,False,10,2.0,,
118,5,4,16,,True,False,0,False,16,2.0,,
118,5,0,6,,True,False,0,False,6,2.0,,
118,5,0,11,,True,False,0,False,11,2.0,,
118,5,2,8,,True,False,0,False,8,2.0,,
118,5,2,14,,True,False,0,False,14,2.0,,
118,5,3,9,,True,False,0,False,9,2.0,,
118,5,3,13,,True,False,0,False,13,2.0,,
118,5,5,15,,True,False,0,False,15,2.0,,
118,5,5,18,,True,False,0,False,18,2.0,,
118,5,5,22,,True,False,0,False,22,2.0,,
118,5,6,17,,True,False,0,False,17,2.0,,
118,5,6,23,,True,False,0,False,23,2.0,,
118,5,6,28,,True,False,0,False,28,2.0,,
118,5,7,19,,True,False,0,False,19,2.0,,
118,5,7,24,,True,False,0,False,24,2.0,,
118,5,7,29,,True,False,0,False,29,2.0,,
118,5,8,20,,True,False,0,False,20,2.0,,
118,5,8,25,,True,False,0,False,25,2.0,,
118,5,8,30,,True,False,0,False,30,2.0,,
118,5,9,21,,True,False,0,False,21,2.0,,
118,5,9,27,,True,False,0,False,27,2.0,,
118,5,9,31,,True,False,0,False,31,2.0,,
118,5,10,26,,True,False,0,False,26,2.0,,
118,5,10,32,,True,False,0,False,32,2.0,,
118,5,10,37,,True,False,0,False,37,2.0,,
118,5,11,33,,True,False,0,False,33,2.0,,
118,5,11,39,,True,False,0,False,39,2.0,,
118,5,11,43,,True,False,0,False,43,2.0,,
118,5,12,34,,True,False,0,False,34,2.0,,
118,5,12,40,,True,False,0,False,40,2.0,,
118,5,12,44,,True,False,0,False,44,2.0,,
118,5,13,35,,True,False,0,False,35,2.0,,
118,5,13,38,,True,False,0,False,38,2.0,,
118,5,13,42,,True,False,0,False,42,2.0,,
118,5,14,36,,True,False,0,False,36,2.0,,
118,5,14,41,,True,False,0,False,41,2.0,,
118,5,14,45,,True,False,0,False,45,2.0,,
118,5,15,46,,True,False,0,False,46,2.0,,
118,5,15,50,,True,False,0,False,50,2.0,,
118,5,15,53,,True,False,0,False,53,2.0,,
118,5,16,47,,True,False,0,False,47,2.0,,
118,5,16,51,,True,False,0,False,51,2.0,,
118,5,16,56,,True,False,0,False,56,2.0,,
118,5,17,48,,True,False,0,False,48,2.0,,
118,5,17,52,,True,False,0,False,52,2.0,,
118,5,17,55,,True,False,0,False,55,2.0,,
118,5,18,49,,True,False,0,False,49,2.0,,
118,5,18,54,,True,False,0,False,54,2.0,,
118,5,18,59,,True,False,0,False,59,2.0,,
118,5,19,57,4.0,True,True,0,False,57,2.0,,
118,5,20,58,5.0,True,True,0,False,58,2.0,,
118,5,21,60,,True,False,0,False,60,2.0,,
118,5,21,65,,True,False,0,False,65,2.0,,
118,5,21,69,,True,False,0,False,69,2.0,,
118,5,20,61,,True,False,0,False,61,2.0,,
118,5,20,64,,True,False,0,False,64,2.0,,
118,5,19,62,,True,False,0,False,62,2.0,,
118,5,19,67,,True,False,0,False,67,2.0,,
118,5,22,63,,True,False,0,False,63,2.0,,
118,5,22,68,,True,False,0,False,68,2.0,,
118,5,22,74,,True,False,0,False,74,2.0,,
118,5,23,66,,True,False,0,False,66,2.0,,
118,5,23,72,,True,False,0,False,72,2.0,,
118,5,23,76,,True,False,0,False,76,2.0,,
118,5,24,70,,True,False,0,False,70,2.0,,
118,5,24,75,,True,False,0,False,75,2.0,,
118,5,24,79,,True,False,0,False,79,2.0,,
118,5,25,71,,True,False,0,False,71,2.0,,
118,5,25,77,,True,False,0,False,77,2.0,,
118,5,25,83,,True,False,0,False,83,2.0,,
118,5,26,73,,True,False,0,False,73,2.0,,
118,5,26,78,,True,False,0,False,78,2.0,,
118,5,26,81,,True,False,0,False,81,2.0,,
118,5,27,80,,True,False,0,False,80,2.0,,
118,5,27,85,,True,False,0,False,85,2.0,,
118,5,27,88,,True,False,0,False,88,2.0,,
118,5,28,82,,True,False,0,False,82,2.0,,
118,5,28,86,,True,False,0,False,86,2.0,,
118,5,28,89,,True,False,0,False,89,2.0,,
118,5,29,84,,True,False,0,False,84,2.0,,
118,5,29,87,,True,False,0,False,87,2.0,,
118,5,29,90,,True,False,0,False,90,2.0,,
119,0,0,1,,True,False,0,False,1,2.0,,
119,0,0,6,,True,False,0,False,6,2.0,,
119,0,0,10,,True,False,0,False,10,2.0,,
119,0,1,2,9.0,True,True,0,False,2,2.0,,
119,0,2,3,,True,False,0,False,3,2.0,,
119,0,2,9,,True,False,0,False,9,2.0,,
119,0,2,14,,True,False,0,False,14,2.0,,
119,0,3,4,,True,False,0,False,4,2.0,,
119,0,3,7,,True,False,0,False,7,2.0,,
119,0,3,13,,True,False,0,False,13,2.0,,
