subject,list,item,input,output,study,recall,repeat,intrusion,first_input,item_string_index,session,session_list,task,prior_list,prior_input
66,22,15,16,15.0,True,True,0,False,16,759.75,6.0,1.0,-1.0,,
66,23,0,1,,True,False,0,False,1,855.9375,6.0,1.0,-1.0,,
66,23,1,2,,True,False,0,False,2,855.9375,6.0,1.0,-1.0,,
66,23,2,3,,True,False,0,False,3,855.9375,6.0,1.0,-1.0,,
66,23,3,4,6.0,True,True,0,False,4,855.9375,6.0,1.0,-1.0,,
66,23,4,5,7.0,True,True,0,False,5,855.9375,6.0,1.0,-1.0,,
66,23,5,6,,True,False,0,False,6,855.9375,6.0,1.0,-1.0,,
66,23,6,7,5.0,True,True,0,False,7,855.9375,6.0,1.0,-1.0,,
66,23,7,8,1.0,True,True,0,False,8,855.9375,6.0,1.0,-1.0,,
66,23,8,9,2.0,True,True,0,False,9,855.9375,6.0,1.0,-1.0,,
66,23,9,10,,True,False,0,False,10,855.9375,6.0,1.0,-1.0,,
66,23,10,11,,True,False,0,False,11,855.9375,6.0,1.0,-1.0,,
66,23,11,12,3.0,True,True,0,False,12,855.9375,6.0,1.0,-1.0,,
66,23,12,13,,True,False,0,False,13,855.9375,6.0,1.0,-1.0,,
66,23,13,14,4.0,True,True,0,False,14,855.9375,6.0,1.0,-1.0,,
66,23,14,15,,True,False,0,False,15,855.9375,6.0,1.0,-1.0,,
66,23,15,16,,True,False,0,False,16,855.9375,6.0,1.0,-1.0,,
66,24,0,1,12.0,True,True,0,False,1,822.625,7.0,1.0,-1.0,,
66,24,1,2,13.0,True,True,0,False,2,822.625,7.0,1.0,-1.0,,
66,24,2,3,9.0,True,True,0,False,3,822.625,7.0,1.0,-1.0,,
66,24,3,4,10.0,True,True,0,False,4,822.625,7.0,1.0,-1.0,,
66,24,4,5,11.0,True,True,0,False,5,822.625,7.0,1.0,-1.0,,
66,24,5,6,7.0,True,True,0,False,6,822.625,7.0,1.0,-1.0,,
66,24,6,7,8.0,True,True,0,False,7,822.625,7.0,1.0,-1.0,,
66,24,7,8,6.0,True,True,0,False,8,822.625,7.0,1.0,-1.0,,
66,24,8,9,2.0,True,True,0,False,9,822.625,7.0,1.0,-1.0,,
66,24,9,10,16.0,True,True,0,False,10,822.625,7.0,1.0,-1.0,,
66,24,10,11,3.0,True,True,0,False,11,822.625,7.0,1.0,-1.0,,
66,24,11,12,14.0,True,True,0,False,12,822.625,7.0,1.0,-1.0,,
66,24,12,13,15.0,True,True,0,False,13,822.625,7.0,1.0,-1.0,,
66,24,13,14,5.0,True,True,0,False,14,822.625,7.0,1.0,-1.0,,
66,24,14,15,4.0,True,True,0,False,15,822.625,7.0,1.0,-1.0,,
66,24,15,16,1.0,True,True,0,False,16,822.625,7.0,1.0,-1.0,,
66,25,0,1,,True,False,0,False,1,811.3125,7.0,1.0,-1.0,,
66,25,1,2,10.0,True,True,0,False,2,811.3125,7.0,1.0,-1.0,,
66,25,2,3,,True,False,0,False,3,811.3125,7.0,1.0,-1.0,,
66,25,3,4,,True,False,0,False,4,811.3125,7.0,1.0,-1.0,,
66,25,4,5,,True,False,0,False,5,811.3125,7.0,1.0,-1.0,,
66,25,5,6,7.0,True,True,0,False,6,811.3125,7.0,1.0,-1.0,,
66,25,6,7,8.0,True,True,0,False,7,811.3125,7.0,1.0,-1.0,,
66,25,7,8,9.0,True,True,0,False,8,811.3125,7.0,1.0,-1.0,,
66,25,8,9,,True,False,0,False,9,811.3125,7.0,1.0,-1.0,,
66,25,9,10,,True,False,0,False,10,811.3125,7.0,1.0,-1.0,,
66,25,10,11,3.0,True,True,0,False,11,811.3125,7.0,1.0,-1.0,,
66,25,11,12,5.0,True,True,0,False,12,811.3125,7.0,1.0,-1.0,,
66,25,12,13,2.0,True,True,0,False,13,811.3125,7.0,1.0,-1.0,,
66,25,13,14,4.0,True,True,0,False,14,811.3125,7.0,1.0,-1.0,,
66,25,14,15,6.0,True,True,0,False,15,811.3125,7.0,1.0,-1.0,,
66,25,15,16,1.0,True,True,0,False,16,811.3125,7.0,1.0,-1.0,,
66,26,0,1,1.0,True,True,0,False,1,692.0625,7.0,1.0,-1.0,,
66,26,1,2,2.0,True,True,0,False,2,692.0625,7.0,1.0,-1.0,,
66,26,2,3,3.0,True,True,0,False,3,692.0625,7.0,1.0,-1.0,,
66,26,3,4,,True,False,0,False,4,692.0625,7.0,1.0,-1.0,,
66,26,4,5,,True,False,0,False,5,692.0625,7.0,1.0,-1.0,,
66,26,5,6,,True,False,0,False,6,692.0625,7.0,1.0,-1.0,,
66,26,6,7,,True,False,0,False,7,692.0625,7.0,1.0,-1.0,,
66,26,7,8,,True,False,0,False,8,692.0625,7.0,1.0,-1.0,,
66,26,8,9,,True,False,0,False,9,692.0625,7.0,1.0,-1.0,,
66,26,9,10,,True,False,0,False,10,692.0625,7.0,1.0,-1.0,,
66,26,10,11,,True,False,0,False,11,692.0625,7.0,1.0,-1.0,,
66,26,11,12,,True,False,0,False,12,692.0625,7.0,1.0,-1.0,,
66,26,12,13,,True,False,0,False,13,692.0625,7.0,1.0,-1.0,,
66,26,13,14,,True,False,0,False,14,692.0625,7.0,1.0,-1.0,,
66,26,14,15,,True,False,0,False,15,692.0625,7.0,1.0,-1.0,,
66,26,15,16,,True,False,0,False,16,692.0625,7.0,1.0,-1.0,,
66,27,0,1,14.0,True,True,0,False,1,710.6875,7.0,1.0,-1.0,,
66,27,1,2,13.0,True,True,0,False,2,710.6875,7.0,1.0,-1.0,,
66,27,2,3,6.0,True,True,0,False,3,710.6875,7.0,1.0,-1.0,,
66,27,3,4,4.0,True,True,0,False,4,710.6875,7.0,1.0,-1.0,,
66,27,4,5,7.0,True,True,0,False,5,710.6875,7.0,1.0,-1.0,,
66,27,5,6,11.0,True,True,0,False,6,710.6875,7.0,1.0,-1.0,,
66,27,6,7,8.0,True,True,0,False,7,710.6875,7.0,1.0,-1.0,,
66,27,7,8,9.0,True,True,0,False,8,710.6875,7.0,1.0,-1.0,,
66,27,8,9,,True,False,0,False,9,710.6875,7.0,1.0,-1.0,,
66,27,9,10,,True,False,0,False,10,710.6875,7.0,1.0,-1.0,,
66,27,10,11,10.0,True,True,0,False,11,710.6875,7.0,1.0,-1.0,,
66,27,11,12,5.0,True,True,0,False,12,710.6875,7.0,1.0,-1.0,,
66,27,12,13,12.0,True,True,0,False,13,710.6875,7.0,1.0,-1.0,,
66,27,13,14,3.0,True,True,0,False,14,710.6875,7.0,1.0,-1.0,,
66,27,14,15,1.0,True,True,0,False,15,710.6875,7.0,1.0,-1.0,,
66,27,15,16,2.0,True,True,0,False,16,710.6875,7.0,1.0,-1.0,,
67,0,0,1,5.0,True,True,0,False,1,904.5625,1.0,1.0,-1.0,,
67,0,1,2,4.0,True,True,0,False,2,904.5625,1.0,1.0,-1.0,,
67,0,2,3,,True,False,0,False,3,904.5625,1.0,1.0,-1.0,,
67,0,3,4,7.0,True,True,0,False,4,904.5625,1.0,1.0,-1.0,,
67,0,4,5,6.0,True,True,0,False,5,904.5625,1.0,1.0,-1.0,,
67,0,5,6,8.0,True,True,0,False,6,904.5625,1.0,1.0,-1.0,,
67,0,6,7,10.0,True,True,0,False,7,904.5625,1.0,1.0,-1.0,,
67,0,7,8,,True,False,0,False,8,904.5625,1.0,1.0,-1.0,,
67,0,8,9,9.0,True,True,0,False,9,904.5625,1.0,1.0,-1.0,,
67,0,9,10,,True,False,0,False,10,904.5625,1.0,1.0,-1.0,,
67,0,10,11,,True,False,0,False,11,904.5625,1.0,1.0,-1.0,,
67,0,11,12,1.0,True,True,0,False,12,904.5625,1.0,1.0,-1.0,,
67,0,12,13,2.0,True,True,0,False,13,904.5625,1.0,1.0,-1.0,,
67,0,13,14,3.0,True,True,0,False,14,904.5625,1.0,1.0,-1.0,,
67,0,14,15,11.0,True,True,0,False,15,904.5625,1.0,1.0,-1.0,,
67,0,15,16,,True,False,0,False,16,904.5625,1.0,1.0,-1.0,,
67,1,0,1,8.0,True,True,0,False,1,870.9375,1.0,2.0,-1.0,,
67,1,1,2,9.0,True,True,0,False,2,870.9375,1.0,2.0,-1.0,,
67,1,2,3,7.0,True,True,0,False,3,870.9375,1.0,2.0,-1.0,,
67,1,3,4,4.0,True,True,0,False,4,870.9375,1.0,2.0,-1.0,,
67,1,4,5,5.0,True,True,0,False,5,870.9375,1.0,2.0,-1.0,,
67,1,5,6,6.0,True,True,0,False,6,870.9375,1.0,2.0,-1.0,,
67,1,6,7,10.0,True,True,0,False,7,870.9375,1.0,2.0,-1.0,,
67,1,7,8,11.0,True,True,0,False,8,870.9375,1.0,2.0,-1.0,,
67,1,8,9,2.0,True,True,0,False,9,870.9375,1.0,2.0,-1.0,,
67,1,9,10,,True,False,0,False,10,870.9375,1.0,2.0,-1.0,,
67,1,10,11,,True,False,0,False,11,870.9375,1.0,2.0,-1.0,,
67,1,11,12,,True,False,0,False,12,870.9375,1.0,2.0,-1.0,,
67,1,12,13,3.0,True,True,0,False,13,870.9375,1.0,2.0,-1.0,,
67,1,13,14,,True,False,0,False,14,870.9375,1.0,2.0,-1.0,,
67,1,14,15,,True,False,0,False,15,870.9375,1.0,2.0,-1.0,,
67,1,15,16,1.0,True,True,0,False,16,870.9375,1.0,2.0,-1.0,,
67,2,0,1,12.0,True,True,0,False,1,800.9375,1.0,1.0,-1.0,,
67,2,1,2,11.0,True,True,0,False,2,800.9375,1.0,1.0,-1.0,,
67,2,2,3,3.0,True,True,0,False,3,800.9375,1.0,1.0,-1.0,,
67,2,3,4,,True,False,0,False,4,800.9375,1.0,1.0,-1.0,,
67,2,4,5,8.0,True,True,0,False,5,800.9375,1.0,1.0,-1.0,,
67,2,5,6,9.0,True,True,0,False,6,800.9375,1.0,1.0,-1.0,,
67,2,6,7,,True,False,0,False,7,800.9375,1.0,1.0,-1.0,,
67,2,7,8,10.0,True,True,0,False,8,800.9375,1.0,1.0,-1.0,,
67,2,8,9,2.0,True,True,0,False,9,800.9375,1.0,1.0,-1.0,,
67,2,9,10,1.0,True,True,0,False,10,800.9375,1.0,1.0,-1.0,,
67,2,10,11,,True,False,0,False,11,800.9375,1.0,1.0,-1.0,,
67,2,11,12,6.0,True,True,0,False,12,800.9375,1.0,1.0,-1.0,,
67,2,12,13,5.0,True,True,0,False,13,800.9375,1.0,1.0,-1.0,,
67,2,13,14,4.0,True,True,0,False,14,800.9375,1.0,1.0,-1.0,,
67,2,14,15,,True,False,0,False,15,800.9375,1.0,1.0,-1.0,,
67,2,15,16,7.0,True,True,0,False,16,800.9375,1.0,1.0,-1.0,,
67,3,0,1,12.0,True,True,0,False,1,1152.1875,1.0,1.0,-1.0,,
67,3,1,2,8.0,True,True,0,False,2,1152.1875,1.0,1.0,-1.0,,
67,3,2,3,,True,False,0,False,3,1152.1875,1.0,1.0,-1.0,,
67,3,3,4,9.0,True,True,0,False,4,1152.1875,1.0,1.0,-1.0,,
67,3,4,5,,True,False,0,False,5,1152.1875,1.0,1.0,-1.0,,
67,3,5,6,10.0,True,True,0,False,6,1152.1875,1.0,1.0,-1.0,,
67,3,6,7,,True,False,0,False,7,1152.1875,1.0,1.0,-1.0,,
67,3,7,8,,True,False,0,False,8,1152.1875,1.0,1.0,-1.0,,
67,3,8,9,5.0,True,True,0,False,9,1152.1875,1.0,1.0,-1.0,,
67,3,9,10,11.0,True,True,0,False,10,1152.1875,1.0,1.0,-1.0,,
67,3,10,11,6.0,True,True,0,False,11,1152.1875,1.0,1.0,-1.0,,
67,3,11,12,7.0,True,True,0,False,12,1152.1875,1.0,1.0,-1.0,,
67,3,12,13,3.0,True,True,0,False,13,1152.1875,1.0,1.0,-1.0,,
67,3,13,14,4.0,True,True,0,False,14,1152.1875,1.0,1.0,-1.0,,
67,3,14,15,1.0,True,True,0,False,15,1152.1875,1.0,1.0,-1.0,,
67,3,15,16,2.0,True,True,0,False,16,1152.1875,1.0,1.0,-1.0,,
67,4,0,1,5.0,True,True,0,False,1,663.125,2.0,1.0,-1.0,,
67,4,1,2,4.0,True,True,0,False,2,663.125,2.0,1.0,-1.0,,
67,4,2,3,6.0,True,True,0,False,3,663.125,2.0,1.0,-1.0,,
67,4,3,4,7.0,True,True,0,False,4,663.125,2.0,1.0,-1.0,,
67,4,4,5,8.0,True,True,0,False,5,663.125,2.0,1.0,-1.0,,
67,4,5,6,10.0,True,True,0,False,6,663.125,2.0,1.0,-1.0,,
67,4,6,7,9.0,True,True,0,False,7,663.125,2.0,1.0,-1.0,,
67,4,7,8,11.0,True,True,0,False,8,663.125,2.0,1.0,-1.0,,
67,4,8,9,13.0,True,True,0,False,9,663.125,2.0,1.0,-1.0,,
67,4,9,10,12.0,True,True,0,False,10,663.125,2.0,1.0,-1.0,,
67,4,10,11,14.0,True,True,0,False,11,663.125,2.0,1.0,-1.0,,
67,4,11,12,15.0,True,True,0,False,12,663.125,2.0,1.0,-1.0,,
67,4,12,13,3.0,True,True,0,False,13,663.125,2.0,1.0,-1.0,,
67,4,13,14,2.0,True,True,0,False,14,663.125,2.0,1.0,-1.0,,
67,4,14,15,16.0,True,True,0,False,15,663.125,2.0,1.0,-1.0,,
67,4,15,16,1.0,True,True,0,False,16,663.125,2.0,1.0,-1.0,,
67,5,0,1,,True,False,0,False,1,750.3125,2.0,1.0,-1.0,,
67,5,1,2,,True,False,0,False,2,750.3125,2.0,1.0,-1.0,,
67,5,2,3,,True,False,0,False,3,750.3125,2.0,1.0,-1.0,,
67,5,3,4,,True,False,0,False,4,750.3125,2.0,1.0,-1.0,,
67,5,4,5,11.0,True,True,0,False,5,750.3125,2.0,1.0,-1.0,,
67,5,5,6,9.0,True,True,0,False,6,750.3125,2.0,1.0,-1.0,,
67,5,6,7,10.0,True,True,0,False,7,750.3125,2.0,1.0,-1.0,,
67,5,7,8,7.0,True,True,0,False,8,750.3125,2.0,1.0,-1.0,,
67,5,8,9,8.0,True,True,0,False,9,750.3125,2.0,1.0,-1.0,,
67,5,9,10,5.0,True,True,0,False,10,750.3125,2.0,1.0,-1.0,,
67,5,10,11,6.0,True,True,0,False,11,750.3125,2.0,1.0,-1.0,,
67,5,11,12,2.0,True,True,0,False,12,750.3125,2.0,1.0,-1.0,,
67,5,12,13,,True,False,0,False,13,750.3125,2.0,1.0,-1.0,,
67,5,13,14,4.0,True,True,0,False,14,750.3125,2.0,1.0,-1.0,,
67,5,14,15,3.0,True,True,0,False,15,750.3125,2.0,1.0,-1.0,,
67,5,15,16,1.0,True,True,0,False,16,750.3125,2.0,1.0,-1.0,,
67,6,0,1,10.0,True,True,0,False,1,787.3125,2.0,1.0,-1.0,,
67,6,1,2,9.0,True,True,0,False,2,787.3125,2.0,1.0,-1.0,,
67,6,2,3,11.0,True,True,0,False,3,787.3125,2.0,1.0,-1.0,,
67,6,3,4,,True,False,0,False,4,787.3125,2.0,1.0,-1.0,,
67,6,4,5,,True,False,0,False,5,787.3125,2.0,1.0,-1.0,,
67,6,5,6,12.0,True,True,0,False,6,787.3125,2.0,1.0,-1.0,,
67,6,6,7,,True,False,0,False,7,787.3125,2.0,1.0,-1.0,,
67,6,7,8,8.0,True,True,0,False,8,787.3125,2.0,1.0,-1.0,,
67,6,8,9,6.0,True,True,0,False,9,787.3125,2.0,1.0,-1.0,,
67,6,9,10,4.0,True,True,0,False,10,787.3125,2.0,1.0,-1.0,,
67,6,10,11,5.0,True,True,0,False,11,787.3125,2.0,1.0,-1.0,,
67,6,11,12,7.0,True,True,0,False,12,787.3125,2.0,1.0,-1.0,,
67,6,12,13,,True,False,0,False,13,787.3125,2.0,1.0,-1.0,,
67,6,13,14,3.0,True,True,0,False,14,787.3125,2.0,1.0,-1.0,,
67,6,14,15,2.0,True,True,0,False,15,787.3125,2.0,1.0,-1.0,,
67,6,15,16,1.0,True,True,0,False,16,787.3125,2.0,1.0,-1.0,,
67,7,0,1,,True,False,0,False,1,654.75,2.0,1.0,-1.0,,
67,7,1,2,,True,False,0,False,2,654.75,2.0,1.0,-1.0,,
67,7,2,3,,True,False,0,False,3,654.75,2.0,1.0,-1.0,,
67,7,3,4,3.0,True,True,0,False,4,654.75,2.0,1.0,-1.0,,
67,7,4,5,12.0,True,True,0,False,5,654.75,2.0,1.0,-1.0,,
67,7,5,6,5.0,True,True,0,False,6,654.75,2.0,1.0,-1.0,,
67,7,6,7,13.0,True,True,0,False,7,654.75,2.0,1.0,-1.0,,
67,7,7,8,11.0,True,True,0,False,8,654.75,2.0,1.0,-1.0,,
67,7,8,9,8.0,True,True,0,False,9,654.75,2.0,1.0,-1.0,,
67,7,9,10,9.0,True,True,0,False,10,654.75,2.0,1.0,-1.0,,
67,7,10,11,10.0,True,True,0,False,11,654.75,2.0,1.0,-1.0,,
67,7,11,12,4.0,True,True,0,False,12,654.75,2.0,1.0,-1.0,,
67,7,12,13,7.0,True,True,0,False,13,654.75,2.0,1.0,-1.0,,
67,7,13,14,6.0,True,True,0,False,14,654.75,2.0,1.0,-1.0,,
67,7,14,15,2.0,True,True,0,False,15,654.75,2.0,1.0,-1.0,,
67,7,15,16,1.0,True,True,0,False,16,654.75,2.0,1.0,-1.0,,
67,8,0,1,13.0,True,True,0,False,1,647.8125,3.0,1.0,-1.0,,
67,8,1,2,14.0,True,True,0,False,2,647.8125,3.0,1.0,-1.0,,
67,8,2,3,9.0,True,True,0,False,3,647.8125,3.0,1.0,-1.0,,
67,8,3,4,12.0,True,True,0,False,4,647.8125,3.0,1.0,-1.0,,
67,8,4,5,11.0,True,True,0,False,5,647.8125,3.0,1.0,-1.0,,
67,8,5,6,2.0,True,True,0,False,6,647.8125,3.0,1.0,-1.0,,
67,8,6,7,4.0,True,True,0,False,7,647.8125,3.0,1.0,-1.0,,
67,8,7,8,3.0,True,True,0,False,8,647.8125,3.0,1.0,-1.0,,
67,8,8,9,5.0,True,True,0,False,9,647.8125,3.0,1.0,-1.0,,
67,8,9,10,15.0,True,True,0,False,10,647.8125,3.0,1.0,-1.0,,
67,8,10,11,,True,False,0,False,11,647.8125,3.0,1.0,-1.0,,
67,8,11,12,6.0,True,True,0,False,12,647.8125,3.0,1.0,-1.0,,
67,8,12,13,7.0,True,True,0,False,13,647.8125,3.0,1.0,-1.0,,
67,8,13,14,8.0,True,True,0,False,14,647.8125,3.0,1.0,-1.0,,
67,8,14,15,10.0,True,True,0,False,15,647.8125,3.0,1.0,-1.0,,
67,8,15,16,1.0,True,True,0,False,16,647.8125,3.0,1.0,-1.0,,
67,9,0,1,9.0,True,True,0,False,1,902.4375,3.0,1.0,-1.0,,
67,9,1,2,8.0,True,True,0,False,2,902.4375,3.0,1.0,-1.0,,
67,9,2,3,7.0,True,True,0,False,3,902.4375,3.0,1.0,-1.0,,
67,9,3,4,10.0,True,True,0,False,4,902.4375,3.0,1.0,-1.0,,
67,9,4,5,11.0,True,True,0,False,5,902.4375,3.0,1.0,-1.0,,
67,9,5,6,,True,False,0,False,6,902.4375,3.0,1.0,-1.0,,
67,9,6,7,1.0,True,True,0,False,7,902.4375,3.0,1.0,-1.0,,
67,9,7,8,12.0,True,True,0,False,8,902.4375,3.0,1.0,-1.0,,
67,9,8,9,,True,False,0,False,9,902.4375,3.0,1.0,-1.0,,
67,9,9,10,,True,False,0,False,10,902.4375,3.0,1.0,-1.0,,
67,9,10,11,3.0,True,True,0,False,11,902.4375,3.0,1.0,-1.0,,
67,9,11,12,4.0,True,True,0,False,12,902.4375,3.0,1.0,-1.0,,
67,9,12,13,5.0,True,True,0,False,13,902.4375,3.0,1.0,-1.0,,
67,9,13,14,6.0,True,True,0,False,14,902.4375,3.0,1.0,-1.0,,
67,9,14,15,2.0,True,True,0,False,15,902.4375,3.0,1.0,-1.0,,
67,9,15,16,,True,False,0,False,16,902.4375,3.0,1.0,-1.0,,
67,10,0,1,10.0,True,True,0,False,1,717.5625,3.0,1.0,-1.0,,
67,10,1,2,12.0,True,True,0,False,2,717.5625,3.0,1.0,-1.0,,
67,10,2,3,9.0,True,True,0,False,3,717.5625,3.0,1.0,-1.0,,
67,10,3,4,6.0,True,True,0,False,4,717.5625,3.0,1.0,-1.0,,
67,10,4,5,7.0,True,True,0,False,5,717.5625,3.0,1.0,-1.0,,
67,10,5,6,8.0,True,True,0,False,6,717.5625,3.0,1.0,-1.0,,
67,10,6,7,,True,False,0,False,7,717.5625,3.0,1.0,-1.0,,
67,10,7,8,,True,False,0,False,8,717.5625,3.0,1.0,-1.0,,
67,10,8,9,11.0,True,True,0,False,9,717.5625,3.0,1.0,-1.0,,
67,10,9,10,14.0,True,True,0,False,10,717.5625,3.0,1.0,-1.0,,
67,10,10,11,13.0,True,True,0,False,11,717.5625,3.0,1.0,-1.0,,
67,10,11,12,5.0,True,True,0,False,12,717.5625,3.0,1.0,-1.0,,
67,10,12,13,3.0,True,True,0,False,13,717.5625,3.0,1.0,-1.0,,
67,10,13,14,4.0,True,True,0,False,14,717.5625,3.0,1.0,-1.0,,
67,10,14,15,2.0,True,True,0,False,15,717.5625,3.0,1.0,-1.0,,
67,10,15,16,1.0,True,True,0,False,16,717.5625,3.0,1.0,-1.0,,
67,11,0,1,8.0,True,True,0,False,1,885.8125,3.0,1.0,-1.0,,
67,11,1,2,9.0,True,True,0,False,2,885.8125,3.0,1.0,-1.0,,
67,11,2,3,10.0,True,True,0,False,3,885.8125,3.0,1.0,-1.0,,
67,11,3,4,11.0,True,True,0,False,4,885.8125,3.0,1.0,-1.0,,
67,11,4,5,12.0,True,True,0,False,5,885.8125,3.0,1.0,-1.0,,
67,11,5,6,14.0,True,True,0,False,6,885.8125,3.0,1.0,-1.0,,
67,11,6,7,,True,False,0,False,7,885.8125,3.0,1.0,-1.0,,
67,11,7,8,13.0,True,True,0,False,8,885.8125,3.0,1.0,-1.0,,
67,11,8,9,7.0,True,True,0,False,9,885.8125,3.0,1.0,-1.0,,
67,11,9,10,5.0,True,True,0,False,10,885.8125,3.0,1.0,-1.0,,
67,11,10,11,6.0,True,True,0,False,11,885.8125,3.0,1.0,-1.0,,
67,11,11,12,3.0,True,True,0,False,12,885.8125,3.0,1.0,-1.0,,
67,11,12,13,4.0,True,True,0,False,13,885.8125,3.0,1.0,-1.0,,
67,11,13,14,1.0,True,True,0,False,14,885.8125,3.0,1.0,-1.0,,
67,11,14,15,,True,False,0,False,15,885.8125,3.0,1.0,-1.0,,
67,11,15,16,2.0,True,True,0,False,16,885.8125,3.0,1.0,-1.0,,
67,12,0,1,,True,False,0,False,1,865.125,4.0,1.0,-1.0,,
67,12,1,2,,True,False,0,False,2,865.125,4.0,1.0,-1.0,,
67,12,2,3,9.0,True,True,0,False,3,865.125,4.0,1.0,-1.0,,
67,12,3,4,8.0,True,True,0,False,4,865.125,4.0,1.0,-1.0,,
67,12,4,5,,True,False,0,False,5,865.125,4.0,1.0,-1.0,,
67,12,5,6,5.0,True,True,0,False,6,865.125,4.0,1.0,-1.0,,
67,12,6,7,6.0,True,True,0,False,7,865.125,4.0,1.0,-1.0,,
67,12,7,8,7.0,True,True,0,False,8,865.125,4.0,1.0,-1.0,,
67,12,8,9,,True,False,0,False,9,865.125,4.0,1.0,-1.0,,
67,12,9,10,,True,False,0,False,10,865.125,4.0,1.0,-1.0,,
67,12,10,11,4.0,True,True,0,False,11,865.125,4.0,1.0,-1.0,,
67,12,11,12,,True,False,0,False,12,865.125,4.0,1.0,-1.0,,
67,12,12,13,,True,False,0,False,13,865.125,4.0,1.0,-1.0,,
67,12,13,14,2.0,True,True,0,False,14,865.125,4.0,1.0,-1.0,,
67,12,14,15,3.0,True,True,0,False,15,865.125,4.0,1.0,-1.0,,
67,12,15,16,1.0,True,True,0,False,16,865.125,4.0,1.0,-1.0,,
67,13,0,1,8.0,True,True,0,False,1,965.375,4.0,1.0,-1.0,,
67,13,1,2,9.0,True,True,0,False,2,965.375,4.0,1.0,-1.0,,
67,13,2,3,10.0,True,True,0,False,3,965.375,4.0,1.0,-1.0,,
67,13,3,4,5.0,True,True,0,False,4,965.375,4.0,1.0,-1.0,,
67,13,4,5,4.0,True,True,0,False,5,965.375,4.0,1.0,-1.0,,
67,13,5,6,6.0,True,True,0,False,6,965.375,4.0,1.0,-1.0,,
67,13,6,7,11.0,True,True,0,False,7,965.375,4.0,1.0,-1.0,,
67,13,7,8,7.0,True,True,0,False,8,965.375,4.0,1.0,-1.0,,
67,13,8,9,12.0,True,True,0,False,9,965.375,4.0,1.0,-1.0,,
67,13,9,10,,True,False,0,False,10,965.375,4.0,1.0,-1.0,,
67,13,10,11,14.0,True,True,0,False,11,965.375,4.0,1.0,-1.0,,
67,13,11,12,13.0,True,True,0,False,12,965.375,4.0,1.0,-1.0,,
67,13,12,13,15.0,True,True,0,False,13,965.375,4.0,1.0,-1.0,,
67,13,13,14,3.0,True,True,0,False,14,965.375,4.0,1.0,-1.0,,
67,13,14,15,2.0,True,True,0,False,15,965.375,4.0,1.0,-1.0,,
67,13,15,16,1.0,True,True,0,False,16,965.375,4.0,1.0,-1.0,,
67,14,0,1,5.0,True,True,0,False,1,1015.25,4.0,1.0,-1.0,,
67,14,1,2,6.0,True,True,0,False,2,1015.25,4.0,1.0,-1.0,,
67,14,2,3,3.0,True,True,0,False,3,1015.25,4.0,1.0,-1.0,,
67,14,3,4,,True,False,0,False,4,1015.25,4.0,1.0,-1.0,,
67,14,4,5,7.0,True,True,0,False,5,1015.25,4.0,1.0,-1.0,,
67,14,5,6,,True,False,0,False,6,1015.25,4.0,1.0,-1.0,,
67,14,6,7,,True,False,0,False,7,1015.25,4.0,1.0,-1.0,,
67,14,7,8,,True,False,0,False,8,1015.25,4.0,1.0,-1.0,,
67,14,8,9,,True,False,0,False,9,1015.25,4.0,1.0,-1.0,,
67,14,9,10,,True,False,0,False,10,1015.25,4.0,1.0,-1.0,,
67,14,10,11,,True,False,0,False,11,1015.25,4.0,1.0,-1.0,,
67,14,11,12,,True,False,0,False,12,1015.25,4.0,1.0,-1.0,,
67,14,12,13,,True,False,0,False,13,1015.25,4.0,1.0,-1.0,,
67,14,13,14,4.0,True,True,0,False,14,1015.25,4.0,1.0,-1.0,,
67,14,14,15,2.0,True,True,0,False,15,1015.25,4.0,1.0,-1.0,,
67,14,15,16,1.0,True,True,0,False,16,1015.25,4.0,1.0,-1.0,,
67,15,0,1,3.0,True,True,0,False,1,884.625,4.0,1.0,-1.0,,
67,15,1,2,,True,False,0,False,2,884.625,4.0,1.0,-1.0,,
67,15,2,3,10.0,True,True,0,False,3,884.625,4.0,1.0,-1.0,,
67,15,3,4,13.0,True,True,0,False,4,884.625,4.0,1.0,-1.0,,
67,15,4,5,14.0,True,True,0,False,5,884.625,4.0,1.0,-1.0,,
67,15,5,6,11.0,True,True,0,False,6,884.625,4.0,1.0,-1.0,,
67,15,6,7,12.0,True,True,0,False,7,884.625,4.0,1.0,-1.0,,
67,15,7,8,1.0,True,True,0,False,8,884.625,4.0,1.0,-1.0,,
67,15,8,9,7.0,True,True,0,False,9,884.625,4.0,1.0,-1.0,,
67,15,9,10,8.0,True,True,0,False,10,884.625,4.0,1.0,-1.0,,
67,15,10,11,6.0,True,True,0,False,11,884.625,4.0,1.0,-1.0,,
67,15,11,12,9.0,True,True,0,False,12,884.625,4.0,1.0,-1.0,,
67,15,12,13,5.0,True,True,0,False,13,884.625,4.0,1.0,-1.0,,
67,15,13,14,,True,False,0,False,14,884.625,4.0,1.0,-1.0,,
67,15,14,15,4.0,True,True,0,False,15,884.625,4.0,1.0,-1.0,,
67,15,15,16,2.0,True,True,0,False,16,884.625,4.0,1.0,-1.0,,
67,16,0,1,8.0,True,True,0,False,1,910.9375,5.0,1.0,-1.0,,
67,16,1,2,9.0,True,True,0,False,2,910.9375,5.0,1.0,-1.0,,
67,16,2,3,7.0,True,True,0,False,3,910.9375,5.0,1.0,-1.0,,
