index,subject,input,recall,source
11,244,12,0.03571428571428571,data
12,244,13,0.07142857142857142,data
13,244,14,0.0,data
14,244,15,0.07142857142857142,data
15,244,16,0.5,data
0,63,1,0.13071428571428573,Semantic_CMR
1,63,2,0.03428571428571429,Semantic_CMR
2,63,3,0.03142857142857143,Semantic_CMR
3,63,4,0.0275,Semantic_CMR
4,63,5,0.027857142857142858,Semantic_CMR
5,63,6,0.023928571428571428,Semantic_CMR
6,63,7,0.022857142857142857,Semantic_CMR
7,63,8,0.023571428571428573,Semantic_CMR
8,63,9,0.027142857142857142,Semantic_CMR
9,63,10,0.02892857142857143,Semantic_CMR
10,63,11,0.029285714285714286,Semantic_CMR
11,63,12,0.03464285714285714,Semantic_CMR
12,63,13,0.04321428571428571,Semantic_CMR
13,63,14,0.07214285714285715,Semantic_CMR
14,63,15,0.11321428571428571,Semantic_CMR
15,63,16,0.32071428571428573,Semantic_CMR
0,64,1,0.05035714285714286,Semantic_CMR
1,64,2,0.019285714285714285,Semantic_CMR
2,64,3,0.022857142857142857,Semantic_CMR
3,64,4,0.028214285714285713,Semantic_CMR
4,64,5,0.026785714285714284,Semantic_CMR
5,64,6,0.0375,Semantic_CMR
6,64,7,0.03357142857142857,Semantic_CMR
7,64,8,0.029642857142857144,Semantic_CMR
8,64,9,0.038214285714285715,Semantic_CMR
9,64,10,0.04178571428571429,Semantic_CMR
10,64,11,0.047857142857142855,Semantic_CMR
11,64,12,0.05821428571428571,Semantic_CMR
12,64,13,0.07892857142857143,Semantic_CMR
13,64,14,0.10785714285714286,Semantic_CMR
14,64,15,0.14142857142857143,Semantic_CMR
15,64,16,0.23392857142857143,Semantic_CMR
0,65,1,0.005357142857142857,Semantic_CMR
1,65,2,0.00035714285714285714,Semantic_CMR
2,65,3,0.0010714285714285715,Semantic_CMR
3,65,4,0.00035714285714285714,Semantic_CMR
4,65,5,0.0,Semantic_CMR
5,65,6,0.0,Semantic_CMR
6,65,7,0.00035714285714285714,Semantic_CMR
7,65,8,0.00035714285714285714,Semantic_CMR
8,65,9,0.0007142857142857143,Semantic_CMR
9,65,10,0.0010714285714285715,Semantic_CMR
10,65,11,0.0035714285714285713,Semantic_CMR
11,65,12,0.003928571428571429,Semantic_CMR
12,65,13,0.006071428571428571,Semantic_CMR
13,65,14,0.01607142857142857,Semantic_CMR
14,65,15,0.105,Semantic_CMR
15,65,16,0.845,Semantic_CMR
0,66,1,0.26035714285714284,Semantic_CMR
1,66,2,0.048214285714285716,Semantic_CMR
2,66,3,0.036071428571428574,Semantic_CMR
3,66,4,0.02642857142857143,Semantic_CMR
4,66,5,0.03,Semantic_CMR
5,66,6,0.025,Semantic_CMR
6,66,7,0.024642857142857143,Semantic_CMR
7,66,8,0.024642857142857143,Semantic_CMR
8,66,9,0.025357142857142856,Semantic_CMR
9,66,10,0.024285714285714285,Semantic_CMR
10,66,11,0.02642857142857143,Semantic_CMR
11,66,12,0.04392857142857143,Semantic_CMR
12,66,13,0.05285714285714286,Semantic_CMR
13,66,14,0.05964285714285714,Semantic_CMR
14,66,15,0.1025,Semantic_CMR
15,66,16,0.18892857142857142,Semantic_CMR
0,67,1,0.021785714285714287,Semantic_CMR
1,67,2,0.0035714285714285713,Semantic_CMR
2,67,3,0.005714285714285714,Semantic_CMR
3,67,4,0.0025,Semantic_CMR
4,67,5,0.004642857142857143,Semantic_CMR
5,67,6,0.004642857142857143,Semantic_CMR
6,67,7,0.0064285714285714285,Semantic_CMR
7,67,8,0.0075,Semantic_CMR
8,67,9,0.0064285714285714285,Semantic_CMR
9,67,10,0.008214285714285714,Semantic_CMR
10,67,11,0.010357142857142856,Semantic_CMR
11,67,12,0.013214285714285715,Semantic_CMR
12,67,13,0.02642857142857143,Semantic_CMR
13,67,14,0.05285714285714286,Semantic_CMR
14,67,15,0.16607142857142856,Semantic_CMR
15,67,16,0.6589285714285714,Semantic_CMR
0,69,1,0.05142857142857143,Semantic_CMR
1,69,2,0.006071428571428571,Semantic_CMR
2,69,3,0.0064285714285714285,Semantic_CMR
3,69,4,0.004642857142857143,Semantic_CMR
4,69,5,0.005357142857142857,Semantic_CMR
5,69,6,0.005357142857142857,Semantic_CMR
6,69,7,0.003928571428571429,Semantic_CMR
7,69,8,0.005,Semantic_CMR
8,69,9,0.004285714285714286,Semantic_CMR
9,69,10,0.007857142857142858,Semantic_CMR
10,69,11,0.008928571428571428,Semantic_CMR
11,69,12,0.016428571428571428,Semantic_CMR
12,69,13,0.02892857142857143,Semantic_CMR
13,69,14,0.0525,Semantic_CMR
14,69,15,0.17107142857142857,Semantic_CMR
15,69,16,0.6135714285714285,Semantic_CMR
0,70,1,0.10428571428571429,Semantic_CMR
1,70,2,0.011785714285714287,Semantic_CMR
2,70,3,0.01107142857142857,Semantic_CMR
3,70,4,0.007857142857142858,Semantic_CMR
4,70,5,0.014285714285714285,Semantic_CMR
5,70,6,0.010357142857142856,Semantic_CMR
6,70,7,0.009642857142857142,Semantic_CMR
7,70,8,0.013928571428571429,Semantic_CMR
8,70,9,0.01,Semantic_CMR
9,70,10,0.013571428571428571,Semantic_CMR
10,70,11,0.013214285714285715,Semantic_CMR
11,70,12,0.018571428571428572,Semantic_CMR
12,70,13,0.018571428571428572,Semantic_CMR
13,70,14,0.024642857142857143,Semantic_CMR
14,70,15,0.0775,Semantic_CMR
15,70,16,0.6296428571428572,Semantic_CMR
0,73,1,0.17285714285714285,Semantic_CMR
1,73,2,0.009642857142857142,Semantic_CMR
2,73,3,0.005,Semantic_CMR
3,73,4,0.0075,Semantic_CMR
4,73,5,0.004285714285714286,Semantic_CMR
5,73,6,0.0025,Semantic_CMR
6,73,7,0.003928571428571429,Semantic_CMR
7,73,8,0.002142857142857143,Semantic_CMR
8,73,9,0.002142857142857143,Semantic_CMR
9,73,10,0.005357142857142857,Semantic_CMR
10,73,11,0.007142857142857143,Semantic_CMR
11,73,12,0.007857142857142858,Semantic_CMR
12,73,13,0.024285714285714285,Semantic_CMR
13,73,14,0.04321428571428571,Semantic_CMR
14,73,15,0.14035714285714285,Semantic_CMR
15,73,16,0.5528571428571428,Semantic_CMR
0,74,1,0.10285714285714286,Semantic_CMR
1,74,2,0.018214285714285714,Semantic_CMR
2,74,3,0.017857142857142856,Semantic_CMR
3,74,4,0.020714285714285713,Semantic_CMR
4,74,5,0.02107142857142857,Semantic_CMR
5,74,6,0.02142857142857143,Semantic_CMR
6,74,7,0.022857142857142857,Semantic_CMR
7,74,8,0.02214285714285714,Semantic_CMR
8,74,9,0.021785714285714287,Semantic_CMR
9,74,10,0.020714285714285713,Semantic_CMR
10,74,11,0.03428571428571429,Semantic_CMR
11,74,12,0.03678571428571428,Semantic_CMR
12,74,13,0.055357142857142855,Semantic_CMR
13,74,14,0.0825,Semantic_CMR
14,74,15,0.14607142857142857,Semantic_CMR
15,74,16,0.3517857142857143,Semantic_CMR
0,75,1,0.006071428571428571,Semantic_CMR
1,75,2,0.0014285714285714286,Semantic_CMR
2,75,3,0.0014285714285714286,Semantic_CMR
3,75,4,0.0007142857142857143,Semantic_CMR
4,75,5,0.0007142857142857143,Semantic_CMR
5,75,6,0.0,Semantic_CMR
6,75,7,0.0,Semantic_CMR
7,75,8,0.0,Semantic_CMR
8,75,9,0.0007142857142857143,Semantic_CMR
9,75,10,0.0025,Semantic_CMR
10,75,11,0.002857142857142857,Semantic_CMR
11,75,12,0.005357142857142857,Semantic_CMR
12,75,13,0.013571428571428571,Semantic_CMR
13,75,14,0.03464285714285714,Semantic_CMR
14,75,15,0.14714285714285713,Semantic_CMR
15,75,16,0.7692857142857142,Semantic_CMR
0,76,1,0.25607142857142856,Semantic_CMR
1,76,2,0.054642857142857146,Semantic_CMR
2,76,3,0.030357142857142857,Semantic_CMR
3,76,4,0.0175,Semantic_CMR
4,76,5,0.022857142857142857,Semantic_CMR
5,76,6,0.018214285714285714,Semantic_CMR
6,76,7,0.017857142857142856,Semantic_CMR
7,76,8,0.012857142857142857,Semantic_CMR
8,76,9,0.01892857142857143,Semantic_CMR
9,76,10,0.015357142857142857,Semantic_CMR
10,76,11,0.0225,Semantic_CMR
11,76,12,0.030357142857142857,Semantic_CMR
12,76,13,0.03571428571428571,Semantic_CMR
13,76,14,0.05107142857142857,Semantic_CMR
14,76,15,0.11964285714285715,Semantic_CMR
15,76,16,0.27535714285714286,Semantic_CMR
0,77,1,0.020714285714285713,Semantic_CMR
1,77,2,0.0035714285714285713,Semantic_CMR
2,77,3,0.0025,Semantic_CMR
3,77,4,0.0032142857142857142,Semantic_CMR
4,77,5,0.0025,Semantic_CMR
5,77,6,0.0035714285714285713,Semantic_CMR
6,77,7,0.0035714285714285713,Semantic_CMR
7,77,8,0.002857142857142857,Semantic_CMR
8,77,9,0.0035714285714285713,Semantic_CMR
9,77,10,0.0025,Semantic_CMR
10,77,11,0.0032142857142857142,Semantic_CMR
11,77,12,0.01,Semantic_CMR
12,77,13,0.014285714285714285,Semantic_CMR
13,77,14,0.04,Semantic_CMR
14,77,15,0.13892857142857143,Semantic_CMR
15,77,16,0.7428571428571429,Semantic_CMR
0,79,1,0.0175,Semantic_CMR
1,79,2,0.0067857142857142855,Semantic_CMR
2,79,3,0.008928571428571428,Semantic_CMR
3,79,4,0.004642857142857143,Semantic_CMR
4,79,5,0.006071428571428571,Semantic_CMR
5,79,6,0.007142857142857143,Semantic_CMR
6,79,7,0.0067857142857142855,Semantic_CMR
7,79,8,0.0125,Semantic_CMR
8,79,9,0.006071428571428571,Semantic_CMR
9,79,10,0.006071428571428571,Semantic_CMR
10,79,11,0.0064285714285714285,Semantic_CMR
11,79,12,0.008928571428571428,Semantic_CMR
12,79,13,0.015,Semantic_CMR
13,79,14,0.020714285714285713,Semantic_CMR
14,79,15,0.07678571428571429,Semantic_CMR
15,79,16,0.7839285714285714,Semantic_CMR
0,81,1,0.02214285714285714,Semantic_CMR
1,81,2,0.0010714285714285715,Semantic_CMR
2,81,3,0.0010714285714285715,Semantic_CMR
3,81,4,0.0010714285714285715,Semantic_CMR
4,81,5,0.00035714285714285714,Semantic_CMR
5,81,6,0.0007142857142857143,Semantic_CMR
6,81,7,0.0010714285714285715,Semantic_CMR
7,81,8,0.0010714285714285715,Semantic_CMR
8,81,9,0.0035714285714285713,Semantic_CMR
9,81,10,0.0014285714285714286,Semantic_CMR
10,81,11,0.0035714285714285713,Semantic_CMR
11,81,12,0.0064285714285714285,Semantic_CMR
12,81,13,0.011785714285714287,Semantic_CMR
13,81,14,0.03964285714285714,Semantic_CMR
14,81,15,0.14821428571428572,Semantic_CMR
15,81,16,0.7567857142857143,Semantic_CMR
0,82,1,0.002857142857142857,Semantic_CMR
1,82,2,0.0025,Semantic_CMR
2,82,3,0.0010714285714285715,Semantic_CMR
3,82,4,0.0035714285714285713,Semantic_CMR
4,82,5,0.0025,Semantic_CMR
5,82,6,0.002142857142857143,Semantic_CMR
6,82,7,0.002142857142857143,Semantic_CMR
7,82,8,0.005,Semantic_CMR
8,82,9,0.0025,Semantic_CMR
9,82,10,0.005,Semantic_CMR
10,82,11,0.006071428571428571,Semantic_CMR
11,82,12,0.0064285714285714285,Semantic_CMR
12,82,13,0.015714285714285715,Semantic_CMR
13,82,14,0.04428571428571428,Semantic_CMR
14,82,15,0.14785714285714285,Semantic_CMR
15,82,16,0.7478571428571429,Semantic_CMR
0,84,1,0.06035714285714286,Semantic_CMR
1,84,2,0.008928571428571428,Semantic_CMR
2,84,3,0.011785714285714287,Semantic_CMR
3,84,4,0.015357142857142857,Semantic_CMR
4,84,5,0.011428571428571429,Semantic_CMR
5,84,6,0.018214285714285714,Semantic_CMR
6,84,7,0.022857142857142857,Semantic_CMR
7,84,8,0.026071428571428572,Semantic_CMR
8,84,9,0.028214285714285713,Semantic_CMR
9,84,10,0.03357142857142857,Semantic_CMR
10,84,11,0.04928571428571429,Semantic_CMR
11,84,12,0.06392857142857143,Semantic_CMR
12,84,13,0.08142857142857143,Semantic_CMR
13,84,14,0.115,Semantic_CMR
14,84,15,0.1775,Semantic_CMR
15,84,16,0.24821428571428572,Semantic_CMR
0,85,1,0.745,Semantic_CMR
1,85,2,0.15678571428571428,Semantic_CMR
2,85,3,0.04964285714285714,Semantic_CMR
3,85,4,0.019642857142857142,Semantic_CMR
4,85,5,0.007857142857142858,Semantic_CMR
5,85,6,0.0035714285714285713,Semantic_CMR
6,85,7,0.0032142857142857142,Semantic_CMR
7,85,8,0.0025,Semantic_CMR
8,85,9,0.0017857142857142857,Semantic_CMR
9,85,10,0.0017857142857142857,Semantic_CMR
10,85,11,0.002142857142857143,Semantic_CMR
11,85,12,0.0010714285714285715,Semantic_CMR
12,85,13,0.0007142857142857143,Semantic_CMR
13,85,14,0.0007142857142857143,Semantic_CMR
14,85,15,0.0014285714285714286,Semantic_CMR
15,85,16,0.0017857142857142857,Semantic_CMR
0,86,1,0.1775,Semantic_CMR
1,86,2,0.04607142857142857,Semantic_CMR
2,86,3,0.027857142857142858,Semantic_CMR
3,86,4,0.025,Semantic_CMR
4,86,5,0.020714285714285713,Semantic_CMR
5,86,6,0.02,Semantic_CMR
6,86,7,0.024642857142857143,Semantic_CMR
7,86,8,0.023571428571428573,Semantic_CMR
8,86,9,0.02142857142857143,Semantic_CMR
9,86,10,0.029285714285714286,Semantic_CMR
10,86,11,0.02892857142857143,Semantic_CMR
11,86,12,0.036071428571428574,Semantic_CMR
12,86,13,0.04857142857142857,Semantic_CMR
13,86,14,0.07428571428571429,Semantic_CMR
14,86,15,0.11142857142857143,Semantic_CMR
15,86,16,0.2757142857142857,Semantic_CMR
0,87,1,0.027142857142857142,Semantic_CMR
1,87,2,0.0017857142857142857,Semantic_CMR
2,87,3,0.002142857142857143,Semantic_CMR
3,87,4,0.002857142857142857,Semantic_CMR
4,87,5,0.0017857142857142857,Semantic_CMR
5,87,6,0.002857142857142857,Semantic_CMR
6,87,7,0.0025,Semantic_CMR
7,87,8,0.002857142857142857,Semantic_CMR
8,87,9,0.0014285714285714286,Semantic_CMR
9,87,10,0.0032142857142857142,Semantic_CMR
10,87,11,0.002142857142857143,Semantic_CMR
11,87,12,0.0025,Semantic_CMR
12,87,13,0.0032142857142857142,Semantic_CMR
13,87,14,0.014642857142857143,Semantic_CMR
14,87,15,0.07178571428571429,Semantic_CMR
15,87,16,0.8153571428571429,Semantic_CMR
0,88,1,0.21642857142857144,Semantic_CMR
1,88,2,0.03214285714285714,Semantic_CMR
2,88,3,0.0064285714285714285,Semantic_CMR
3,88,4,0.006071428571428571,Semantic_CMR
4,88,5,0.0032142857142857142,Semantic_CMR
5,88,6,0.0025,Semantic_CMR
6,88,7,0.0017857142857142857,Semantic_CMR
7,88,8,0.0032142857142857142,Semantic_CMR
8,88,9,0.0017857142857142857,Semantic_CMR
9,88,10,0.005,Semantic_CMR
10,88,11,0.006071428571428571,Semantic_CMR
11,88,12,0.0125,Semantic_CMR
12,88,13,0.02107142857142857,Semantic_CMR
13,88,14,0.044642857142857144,Semantic_CMR
14,88,15,0.1332142857142857,Semantic_CMR
15,88,16,0.4932142857142857,Semantic_CMR
0,89,1,0.5714285714285714,Semantic_CMR
1,89,2,0.1375,Semantic_CMR
2,89,3,0.04392857142857143,Semantic_CMR
3,89,4,0.013928571428571429,Semantic_CMR
4,89,5,0.01,Semantic_CMR
5,89,6,0.009642857142857142,Semantic_CMR
6,89,7,0.004285714285714286,Semantic_CMR
7,89,8,0.0064285714285714285,Semantic_CMR
8,89,9,0.002857142857142857,Semantic_CMR
9,89,10,0.0032142857142857142,Semantic_CMR
10,89,11,0.005,Semantic_CMR
11,89,12,0.007142857142857143,Semantic_CMR
12,89,13,0.0125,Semantic_CMR
13,89,14,0.0225,Semantic_CMR
14,89,15,0.039285714285714285,Semantic_CMR
15,89,16,0.10928571428571429,Semantic_CMR
0,90,1,0.007142857142857143,Semantic_CMR
1,90,2,0.0025,Semantic_CMR
2,90,3,0.0010714285714285715,Semantic_CMR
3,90,4,0.0007142857142857143,Semantic_CMR
4,90,5,0.0010714285714285715,Semantic_CMR
5,90,6,0.0014285714285714286,Semantic_CMR
6,90,7,0.00035714285714285714,Semantic_CMR
7,90,8,0.0014285714285714286,Semantic_CMR
8,90,9,0.0014285714285714286,Semantic_CMR
9,90,10,0.0010714285714285715,Semantic_CMR
10,90,11,0.0010714285714285715,Semantic_CMR
11,90,12,0.0014285714285714286,Semantic_CMR
12,90,13,0.0014285714285714286,Semantic_CMR
13,90,14,0.005357142857142857,Semantic_CMR
14,90,15,0.03892857142857143,Semantic_CMR
15,90,16,0.93,Semantic_CMR
0,91,1,0.18428571428571427,Semantic_CMR
1,91,2,0.015357142857142857,Semantic_CMR
2,91,3,0.014285714285714285,Semantic_CMR
3,91,4,0.008214285714285714,Semantic_CMR
4,91,5,0.012142857142857143,Semantic_CMR
5,91,6,0.013928571428571429,Semantic_CMR
6,91,7,0.012142857142857143,Semantic_CMR
7,91,8,0.01107142857142857,Semantic_CMR
8,91,9,0.011428571428571429,Semantic_CMR
9,91,10,0.012857142857142857,Semantic_CMR
10,91,11,0.02035714285714286,Semantic_CMR
11,91,12,0.019285714285714285,Semantic_CMR
12,91,13,0.025,Semantic_CMR
13,91,14,0.0375,Semantic_CMR
14,91,15,0.0825,Semantic_CMR
15,91,16,0.5078571428571429,Semantic_CMR
0,92,1,0.17964285714285713,Semantic_CMR
1,92,2,0.048928571428571425,Semantic_CMR
2,92,3,0.027142857142857142,Semantic_CMR
3,92,4,0.02107142857142857,Semantic_CMR
4,92,5,0.0225,Semantic_CMR
5,92,6,0.014285714285714285,Semantic_CMR
6,92,7,0.017142857142857144,Semantic_CMR
7,92,8,0.01607142857142857,Semantic_CMR
8,92,9,0.015714285714285715,Semantic_CMR
9,92,10,0.015714285714285715,Semantic_CMR
10,92,11,0.02,Semantic_CMR
11,92,12,0.0325,Semantic_CMR
12,92,13,0.04214285714285714,Semantic_CMR
13,92,14,0.065,Semantic_CMR
14,92,15,0.13285714285714287,Semantic_CMR
15,92,16,0.32607142857142857,Semantic_CMR
0,93,1,0.025357142857142856,Semantic_CMR
1,93,2,0.0025,Semantic_CMR
2,93,3,0.0010714285714285715,Semantic_CMR
3,93,4,0.0017857142857142857,Semantic_CMR
4,93,5,0.0007142857142857143,Semantic_CMR
5,93,6,0.0010714285714285715,Semantic_CMR
6,93,7,0.0025,Semantic_CMR
7,93,8,0.0014285714285714286,Semantic_CMR
8,93,9,0.0,Semantic_CMR
9,93,10,0.0,Semantic_CMR
10,93,11,0.0025,Semantic_CMR
11,93,12,0.0025,Semantic_CMR
12,93,13,0.004642857142857143,Semantic_CMR
13,93,14,0.0125,Semantic_CMR
14,93,15,0.07178571428571429,Semantic_CMR
15,93,16,0.8632142857142857,Semantic_CMR
0,94,1,0.04285714285714286,Semantic_CMR
1,94,2,0.004285714285714286,Semantic_CMR
2,94,3,0.006071428571428571,Semantic_CMR
3,94,4,0.004642857142857143,Semantic_CMR
4,94,5,0.003928571428571429,Semantic_CMR
5,94,6,0.004642857142857143,Semantic_CMR
6,94,7,0.0067857142857142855,Semantic_CMR
7,94,8,0.008214285714285714,Semantic_CMR
8,94,9,0.0075,Semantic_CMR
9,94,10,0.0067857142857142855,Semantic_CMR
10,94,11,0.008214285714285714,Semantic_CMR
11,94,12,0.015357142857142857,Semantic_CMR
12,94,13,0.024642857142857143,Semantic_CMR
13,94,14,0.0525,Semantic_CMR
14,94,15,0.14714285714285713,Semantic_CMR
15,94,16,0.6385714285714286,Semantic_CMR
0,95,1,0.008928571428571428,Semantic_CMR
1,95,2,0.005714285714285714,Semantic_CMR
2,95,3,0.006071428571428571,Semantic_CMR
3,95,4,0.007857142857142858,Semantic_CMR
4,95,5,0.008214285714285714,Semantic_CMR
5,95,6,0.0075,Semantic_CMR
6,95,7,0.010357142857142856,Semantic_CMR
7,95,8,0.012142857142857143,Semantic_CMR
8,95,9,0.016785714285714286,Semantic_CMR
9,95,10,0.0225,Semantic_CMR
10,95,11,0.030714285714285715,Semantic_CMR
11,95,12,0.030714285714285715,Semantic_CMR
12,95,13,0.06464285714285714,Semantic_CMR
13,95,14,0.10678571428571429,Semantic_CMR
14,95,15,0.19607142857142856,Semantic_CMR
15,95,16,0.43642857142857144,Semantic_CMR
0,96,1,0.16178571428571428,Semantic_CMR
1,96,2,0.013214285714285715,Semantic_CMR
2,96,3,0.01,Semantic_CMR
3,96,4,0.010357142857142856,Semantic_CMR
4,96,5,0.005357142857142857,Semantic_CMR
5,96,6,0.0067857142857142855,Semantic_CMR
6,96,7,0.004642857142857143,Semantic_CMR
7,96,8,0.005714285714285714,Semantic_CMR
8,96,9,0.0075,Semantic_CMR
9,96,10,0.008928571428571428,Semantic_CMR
10,96,11,0.004285714285714286,Semantic_CMR
11,96,12,0.009285714285714286,Semantic_CMR
12,96,13,0.015714285714285715,Semantic_CMR
13,96,14,0.031785714285714285,Semantic_CMR
14,96,15,0.09142857142857143,Semantic_CMR
15,96,16,0.5757142857142857,Semantic_CMR
0,98,1,0.06535714285714286,Semantic_CMR
1,98,2,0.005714285714285714,Semantic_CMR
2,98,3,0.010357142857142856,Semantic_CMR
3,98,4,0.012142857142857143,Semantic_CMR
4,98,5,0.009285714285714286,Semantic_CMR
5,98,6,0.015714285714285715,Semantic_CMR
6,98,7,0.013928571428571429,Semantic_CMR
7,98,8,0.019285714285714285,Semantic_CMR
8,98,9,0.020714285714285713,Semantic_CMR
9,98,10,0.021785714285714287,Semantic_CMR
10,98,11,0.032857142857142856,Semantic_CMR
11,98,12,0.04535714285714286,Semantic_CMR
12,98,13,0.06714285714285714,Semantic_CMR
13,98,14,0.105,Semantic_CMR
14,98,15,0.2092857142857143,Semantic_CMR
15,98,16,0.3392857142857143,Semantic_CMR
0,99,1,0.028214285714285713,Semantic_CMR
1,99,2,0.002142857142857143,Semantic_CMR
2,99,3,0.0025,Semantic_CMR
3,99,4,0.0007142857142857143,Semantic_CMR
4,99,5,0.0010714285714285715,Semantic_CMR
5,99,6,0.0025,Semantic_CMR
6,99,7,0.002857142857142857,Semantic_CMR
7,99,8,0.0010714285714285715,Semantic_CMR
8,99,9,0.002857142857142857,Semantic_CMR
9,99,10,0.0010714285714285715,Semantic_CMR
10,99,11,0.0017857142857142857,Semantic_CMR
11,99,12,0.0025,Semantic_CMR
12,99,13,0.003928571428571429,Semantic_CMR
13,99,14,0.013928571428571429,Semantic_CMR
14,99,15,0.056428571428571425,Semantic_CMR
15,99,16,0.87,Semantic_CMR
0,100,1,0.0175,Semantic_CMR
1,100,2,0.0064285714285714285,Semantic_CMR
2,100,3,0.0064285714285714285,Semantic_CMR
3,100,4,0.005,Semantic_CMR
4,100,5,0.007857142857142858,Semantic_CMR
5,100,6,0.005714285714285714,Semantic_CMR
6,100,7,0.004642857142857143,Semantic_CMR
7,100,8,0.0064285714285714285,Semantic_CMR
8,100,9,0.009285714285714286,Semantic_CMR
9,100,10,0.010714285714285714,Semantic_CMR
10,100,11,0.02,Semantic_CMR
11,100,12,0.023571428571428573,Semantic_CMR
12,100,13,0.04214285714285714,Semantic_CMR
13,100,14,0.075,Semantic_CMR
14,100,15,0.20285714285714285,Semantic_CMR
15,100,16,0.545,Semantic_CMR
0,101,1,0.044642857142857144,Semantic_CMR
1,101,2,0.007857142857142858,Semantic_CMR
2,101,3,0.002857142857142857,Semantic_CMR
3,101,4,0.005714285714285714,Semantic_CMR
4,101,5,0.0010714285714285715,Semantic_CMR
5,101,6,0.0017857142857142857,Semantic_CMR
6,101,7,0.002857142857142857,Semantic_CMR
7,101,8,0.002142857142857143,Semantic_CMR
8,101,9,0.003928571428571429,Semantic_CMR
9,101,10,0.002857142857142857,Semantic_CMR
10,101,11,0.004642857142857143,Semantic_CMR
11,101,12,0.01,Semantic_CMR
12,101,13,0.010357142857142856,Semantic_CMR
13,101,14,0.03142857142857143,Semantic_CMR
14,101,15,0.12,Semantic_CMR
15,101,16,0.7471428571428571,Semantic_CMR
0,102,1,0.01107142857142857,Semantic_CMR
1,102,2,0.0014285714285714286,Semantic_CMR
2,102,3,0.0010714285714285715,Semantic_CMR
3,102,4,0.0025,Semantic_CMR
4,102,5,0.0014285714285714286,Semantic_CMR
5,102,6,0.0014285714285714286,Semantic_CMR
6,102,7,0.0,Semantic_CMR
7,102,8,0.0007142857142857143,Semantic_CMR
8,102,9,0.002142857142857143,Semantic_CMR
9,102,10,0.002142857142857143,Semantic_CMR
10,102,11,0.00035714285714285714,Semantic_CMR
11,102,12,0.0032142857142857142,Semantic_CMR
12,102,13,0.0064285714285714285,Semantic_CMR
13,102,14,0.015357142857142857,Semantic_CMR
14,102,15,0.10285714285714286,Semantic_CMR
15,102,16,0.8396428571428571,Semantic_CMR
0,103,1,0.015357142857142857,Semantic_CMR
1,103,2,0.004285714285714286,Semantic_CMR
2,103,3,0.004642857142857143,Semantic_CMR
3,103,4,0.003928571428571429,Semantic_CMR
4,103,5,0.0035714285714285713,Semantic_CMR
5,103,6,0.003928571428571429,Semantic_CMR
6,103,7,0.005357142857142857,Semantic_CMR
7,103,8,0.005357142857142857,Semantic_CMR
8,103,9,0.004642857142857143,Semantic_CMR
9,103,10,0.0064285714285714285,Semantic_CMR
10,103,11,0.008571428571428572,Semantic_CMR
11,103,12,0.011785714285714287,Semantic_CMR
12,103,13,0.017857142857142856,Semantic_CMR
13,103,14,0.04642857142857143,Semantic_CMR
14,103,15,0.15428571428571428,Semantic_CMR
15,103,16,0.6675,Semantic_CMR
0,104,1,0.1225,Semantic_CMR
1,104,2,0.02857142857142857,Semantic_CMR
2,104,3,0.02214285714285714,Semantic_CMR
3,104,4,0.0125,Semantic_CMR
4,104,5,0.009642857142857142,Semantic_CMR
5,104,6,0.013214285714285715,Semantic_CMR
6,104,7,0.0125,Semantic_CMR
7,104,8,0.01607142857142857,Semantic_CMR
8,104,9,0.023571428571428573,Semantic_CMR
9,104,10,0.0175,Semantic_CMR
10,104,11,0.027142857142857142,Semantic_CMR
11,104,12,0.030714285714285715,Semantic_CMR
12,104,13,0.04928571428571429,Semantic_CMR
13,104,14,0.075,Semantic_CMR
14,104,15,0.1475,Semantic_CMR
15,104,16,0.39107142857142857,Semantic_CMR
0,105,1,0.10357142857142858,Semantic_CMR
1,105,2,0.025,Semantic_CMR
2,105,3,0.025,Semantic_CMR
3,105,4,0.02142857142857143,Semantic_CMR
4,105,5,0.0225,Semantic_CMR
5,105,6,0.02142857142857143,Semantic_CMR
6,105,7,0.0175,Semantic_CMR
7,105,8,0.024642857142857143,Semantic_CMR
8,105,9,0.022857142857142857,Semantic_CMR
9,105,10,0.029285714285714286,Semantic_CMR
10,105,11,0.032857142857142856,Semantic_CMR
11,105,12,0.0325,Semantic_CMR
12,105,13,0.047857142857142855,Semantic_CMR
13,105,14,0.065,Semantic_CMR
14,105,15,0.13892857142857143,Semantic_CMR
15,105,16,0.3625,Semantic_CMR
0,106,1,0.0075,Semantic_CMR
1,106,2,0.003928571428571429,Semantic_CMR
2,106,3,0.0014285714285714286,Semantic_CMR
3,106,4,0.0035714285714285713,Semantic_CMR
4,106,5,0.004285714285714286,Semantic_CMR
5,106,6,0.0035714285714285713,Semantic_CMR
6,106,7,0.002142857142857143,Semantic_CMR
7,106,8,0.0010714285714285715,Semantic_CMR
8,106,9,0.002857142857142857,Semantic_CMR
9,106,10,0.007142857142857143,Semantic_CMR
10,106,11,0.008928571428571428,Semantic_CMR
11,106,12,0.011785714285714287,Semantic_CMR
12,106,13,0.026071428571428572,Semantic_CMR
13,106,14,0.06821428571428571,Semantic_CMR
14,106,15,0.19785714285714287,Semantic_CMR
15,106,16,0.6485714285714286,Semantic_CMR
0,107,1,0.0,Semantic_CMR
1,107,2,0.0,Semantic_CMR
2,107,3,0.0,Semantic_CMR
