subject,trial_count,likelihood,model,0_encoding_drift_rate,0_start_drift_rate,1_start_drift_rate,0_recall_drift_rate,1_recall_drift_rate,0_shared_support,0_item_support,1_item_support,0_learning_rate,0_primacy_scale,0_primacy_decay,0_stop_probability_scale,0_stop_probability_growth,1_stop_probability_growth,0_choice_sensitivity,1_choice_sensitivity,0_delay_drift_rate,0_semantic_scale,1_encoding_drift_rate,1_shared_support,1_learning_rate,1_primacy_scale,1_primacy_decay,1_stop_probability_scale,1_delay_drift_rate,1_semantic_scale
65,8,306.4598458459327,free_4_start_drift_rate_Semantic_CMR,0.6543870526190148,0.5900990060941506,0.7045337860412558,0.9711077709703393,0.7632253850692999,0.4178356092390291,0.03609325515838757,0.8232558821067062,0.780938566157632,1.0324034579880887,0.26952062046854053,0.004691755059461067,0.2673046255955054,0.22897591539804552,4.125353046097096,7.151571331066085,0.4980497586716549,0.7806955237869238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,8,238.7869108686125,free_4_start_drift_rate_Semantic_CMR,0.5137013920452249,0.09685393200914033,0.16632940924859696,0.3782502047747031,0.6226264862755477,0.1701387945764763,0.6629725359441949,0.6070715018032125,0.7503578047568067,1.6220151187105643,34.7431661183592,0.01729866554321946,0.3484913128278251,0.18544482269043172,4.5110158837855865,4.70001985274942,0.3845087895924816,0.8977582964948203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,8,253.10995457650841,free_4_start_drift_rate_Semantic_CMR,0.37410001142295396,0.1433038159884733,0.8071543103174218,0.2837194946660525,0.34067024660986855,0.2807361075474626,0.6845363939313526,0.2969215122140283,0.9510531197904138,0.570597505839487,96.47257291602105,0.007858147112232705,0.4924611982575362,0.29154129373630244,9.292055157706201,5.146405437452522,0.47897206949173043,0.7055187661741149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,8,191.10764077754078,free_4_start_drift_rate_Semantic_CMR,0.8507983673778367,0.07296594016517545,0.12154811283107758,0.0630680707154823,0.9563170118301072,0.8664470244452132,0.3234406480927484,0.4187075703339718,0.6509788495741888,8.825717312212285,70.47434192824682,0.019378765808097158,0.42841301822668343,0.2367417503367177,1.438760236295527,8.09039535181592,0.041267588329580704,0.12756613594126648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,8,190.39638903409326,free_4_start_drift_rate_Semantic_CMR,0.551057094702983,0.09191394459456696,0.18190112767741154,0.002682526985181039,0.47214818181703644,0.022558367019003715,0.09743523030861707,0.5040760015064838,0.8974757150149233,0.2719916971927908,97.762060188036,0.008135690059948748,0.6093927357697491,0.46375541330080133,2.2060313004459284,1.2752037360336719,0.05216151231656393,2.759589966400517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,8,350.3915936240584,free_4_start_drift_rate_Semantic_CMR,0.8096208232194326,0.6166470088837452,0.34039897620621606,0.49909624468073943,0.9020126637445212,0.3851485778400265,0.6978572196783921,0.9712063817492365,0.4775087722319915,1.2822878415397838,86.9776969471753,0.00861911290453582,0.23392215973722852,0.23502075550177626,2.813745759625511,5.209111619154315,0.29845867430012274,1.1199074735651826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,8,249.6206146699741,free_4_start_drift_rate_Semantic_CMR,0.9544183430630037,0.32615518345078565,0.03856225515166334,0.2554718514299118,0.857277131327064,0.6054295122071806,0.6354598719238529,0.27515886297166287,0.5317468873762815,3.019599301543579,62.577564249436044,0.013957485999187058,0.17530902544794102,0.20649869903697038,5.331382997510571,4.753346100521733,0.49400961017049294,1.3296263768289807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,8,281.1861995204289,free_4_start_drift_rate_Semantic_CMR,0.5229331682057553,0.11760153674297463,0.06663831406499715,0.5910481493423634,0.6280865364206025,0.5823725936970964,0.68899597793017,0.29479871283178993,0.6916092807639653,12.342469038838097,76.75886817912428,0.007098507697483214,0.28426140722794546,0.2614329050470596,3.760990140962183,5.434567984621492,0.07037864263820998,4.662436726097836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,8,209.85113179919247,free_4_start_drift_rate_Semantic_CMR,0.9401393939707234,0.47020643455499966,0.44970414736458664,0.18510852729594546,0.422012300662989,0.4932771615532521,0.5812774373913927,0.8316006892137862,0.7007644559523969,5.18618465997212,25.07975478471694,0.02906287563758625,0.20380236808844643,0.15068456901969096,2.2542204457103643,2.3962183873269787,0.04573137050481929,3.1732926369973002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,8,209.31509042305393,free_4_start_drift_rate_Semantic_CMR,0.5009435994618952,0.17336727896655857,0.9454195575402567,0.09017752325054992,0.5216897970544536,0.09091870065926068,0.6090574851533503,0.37831728561777384,0.713760252881024,0.0537159917575327,75.93093189262407,0.00040756347724610624,0.8209466691909828,0.7323163343256053,3.4771251049400376,1.0810924901524288,0.0006271015258956245,0.25739011743108975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,8,246.19502958969989,free_4_start_drift_rate_Semantic_CMR,0.996576831583125,0.06251440916564915,0.4095824815612618,0.7721004211210597,0.29608501961214684,0.2521855235897102,0.5996252605469763,0.8640800020079287,0.6319002009864711,7.8928938962492765,28.92436164517872,0.021531513498896093,0.19691469237782222,0.3281103262752172,3.2131985299599624,3.48299319152134,0.19825085232318695,0.18463811202939784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,8,268.78005846132817,free_4_start_drift_rate_Semantic_CMR,0.5875136255181266,0.5961334741056674,0.9113809311505898,0.3994871410860678,0.7621830208547353,0.39143794412256516,0.20222459253950537,0.25366652304179904,0.7458803264508392,0.2887997537002889,76.25717615242121,0.010537476992289851,0.22800693297942676,0.17741724571649709,9.915389461511062,6.436228320781307,0.7448059637298006,0.5064068003485547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,8,330.56419944126407,free_4_start_drift_rate_Semantic_CMR,0.9430392297602957,0.3491287943380523,0.8141052382983618,0.9767005704322913,0.9835731695386006,0.670564221921299,0.6651167756177578,0.4756088694592939,0.4493246008897352,2.496428357475537,0.32558081659762905,0.004801218700391963,0.2338290360506825,0.18957431387094026,8.988099040375525,8.780715134867608,0.5307753133697822,0.3445829793574795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,8,319.33549549933645,free_4_start_drift_rate_Semantic_CMR,0.7241157462868338,0.1543066322169801,0.446768487034984,0.6890928040691292,0.4430697524892646,0.24982892311821436,0.5119666822008886,0.36117118356927064,0.4008370298652116,0.6757673571653271,0.595182638360491,0.0026962474336376108,0.3040673670748433,0.32625626961708765,2.3318845227527216,4.528475156024905,0.11783946313254984,0.20580625838822364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8,250.93858207021316,free_4_start_drift_rate_Semantic_CMR,0.3508736221161951,0.4934196408750681,0.21320519206390276,0.14259660576924088,0.4890678343105256,0.16206211559238554,0.698997836950664,0.48581862765325584,0.4439283238650279,0.61726143185372,24.671445063874998,0.01610589381171401,0.19359399327243043,0.28112933866542633,5.259405566792658,4.126350754281696,0.7314291825023704,1.262590692414789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,8,338.06731717418086,free_4_start_drift_rate_Semantic_CMR,0.7925983580020344,0.21138117633419568,0.01837616756454208,0.7958719440509154,0.011260940443735823,0.6698979840912399,0.7046180929127104,0.10298946682449966,0.8187957268179951,9.211431840720493,79.94235066893197,0.0016924764203088416,0.29324907919835397,0.305029814531129,4.58886540184563,5.677702438567041,0.2817918310860833,1.5223567173041759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8,281.72625874905975,free_4_start_drift_rate_Semantic_CMR,0.7509236201007713,0.3460500281470252,0.18687594468418445,0.5936941365428797,0.5707304616411951,0.056384618400228625,0.6150911475043603,0.4407854286419446,0.5345264310309392,3.7353040580181798,58.010497789826886,0.007447125688328615,0.3329294268201295,0.29008972178839,1.584391473689407,1.7251615769087358,0.2978113132663873,0.6866551654585731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,8,291.1188240433995,free_4_start_drift_rate_Semantic_CMR,0.5599356280900132,0.2908927085059448,0.7334225911304796,0.3312401102625275,0.6398350514243296,0.0784992375032144,0.8980039111108199,0.12075579214622309,0.5681442000176625,0.8569457662146609,31.73466927740235,0.0006236525760310316,0.45830205761848775,0.407586109601143,3.234524651454668,6.353388776406786,0.09915869509769987,0.5271637771642499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,8,240.79704320426157,free_4_start_drift_rate_Semantic_CMR,0.6977331734022041,0.06253906829629344,0.8306504215769426,0.19026818328806713,0.9101652988215854,0.5049908172458939,0.9760928719586646,0.7271115090469306,0.742517550482438,0.19862795132100625,12.197512660955041,0.0018936769814303898,0.5406229890002635,0.40619712377369066,7.928019929014594,4.8339625168043145,0.18608050555146874,0.4160166097933003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8,195.69317326337665,free_4_start_drift_rate_Semantic_CMR,0.40944669778433723,0.019157420981503026,0.023654066358049453,0.8865068522255359,0.3177111808034552,0.037928660106238965,0.5842264314124311,0.32615750508980224,0.5658300094397988,1.7779442385389572,37.27494050225464,0.02289131679008788,0.23346522929808344,0.2565598456854188,3.5605538998989985,2.5435061359903246,0.4999290827325482,0.08821306207557988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,8,247.48453095547885,free_4_start_drift_rate_Semantic_CMR,0.3022933635854046,0.6509445466547412,0.2919597660847859,0.16402226370358225,0.4772182353953284,0.1038330528634816,0.15684248133415407,0.6540602980824823,0.5329193138608578,0.5072874951529229,56.36759310665318,0.011940568638597604,0.2449600424950793,0.36163564995336994,7.596695045396143,7.361615952691646,0.21597308638938006,0.6191355725056633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,8,302.88313995383794,free_4_start_drift_rate_Semantic_CMR,0.7587002861607033,0.22291301600885738,0.4672336818076338,0.9873606823877213,0.5827641489723167,0.900509684783168,0.05050528103927531,0.5438473717028243,0.9005955791905172,10.016887196403406,96.56346181990624,0.002790028571600707,0.45546068968475084,0.2587820113747041,2.8545885850663453,3.843985905707523,0.3240477903041541,3.157735598526466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,8,358.4124838159924,free_4_start_drift_rate_Semantic_CMR,0.6159778858139047,0.12021942870739438,0.17128871669360807,0.9982869246041706,0.7138929005153746,0.3996013520368644,0.8336238919769674,0.3303453375756522,0.6116021990511884,1.7882278456912886,60.676933042201185,0.017014484951343334,0.08493273969290982,0.13061716942380386,1.885209691384953,5.621301546308231,0.0830531634970525,0.6109060807885767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,8,326.8808042832386,free_4_start_drift_rate_Semantic_CMR,0.7074049034173463,0.2186383591301546,0.37378988058463675,0.03590468595874685,0.8632190992613562,0.5591060965003718,0.019250010578111043,0.12096723744151888,0.9972422323239672,5.570910483996585,71.87469725220323,0.014158381401307818,0.14836987645264,0.13420121296940568,5.840802838293094,6.416106225197751,0.8388330669492767,1.1590043341956968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,8,248.4500908818943,free_4_start_drift_rate_Semantic_CMR,0.7878175498677066,0.3393060444100932,0.6292791398977193,0.2696759350014978,0.7537101460261092,0.05175705719811394,0.978395197747277,0.8371160733563561,0.4012667949447411,0.6300630643034921,23.071320915858017,0.008496230078329992,0.3280023203154067,0.29235301245285983,1.951543583555465,1.9245880236268473,0.1167051761856627,0.8506834796294995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,8,199.04268673710132,free_4_start_drift_rate_Semantic_CMR,0.9202676038094877,0.7320365406379157,0.0900328214045466,0.6268193644069646,0.22570207484529187,0.05177999203035727,0.7576104994784068,0.9293167165932619,0.7920160900632037,0.3207799461543104,21.44841715198155,0.002561300443409631,0.42340157511692667,0.6048275504268554,1.7024543083393517,3.741309618855431,0.28119808465917717,0.20206394713982778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,8,248.03133883202656,free_4_start_drift_rate_Semantic_CMR,0.7133715152143556,0.5714941616578781,0.8250912688344574,0.060731580211295044,0.6640223067524934,0.0877076494626487,0.31775669430258147,0.586704942179652,0.6538426889138778,1.1365264069045224,90.8897367975395,0.007246643119009966,0.4212826476417746,0.31724863655326097,3.016953480122098,2.422189097780695,0.18351998727212754,0.28003997355225785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,8,153.73280242105852,free_4_start_drift_rate_Semantic_CMR,0.5335261722027743,0.12328240062308532,0.1787050256377707,0.5645632882427111,0.16150134641337405,0.8240563377616685,0.6017274322015803,0.22259143643287882,0.8178253750419817,4.583562132472707,12.124662989329494,0.020714041885021017,0.4690841365046321,0.4779512864921509,2.0661302396421948,1.9938124899543563,0.014580155605604495,2.908329081634558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,8,305.9785111605245,free_4_start_drift_rate_Semantic_CMR,0.9023713589539422,0.12412785668694398,0.19467582797610206,0.39820632218694246,0.9412189239360825,0.7550647017835793,0.5961374955306491,0.3304025127583823,0.6972811785806823,7.848144272218029,76.69325536634524,0.0178608250132406,0.18774991758816295,0.1813886266806417,6.53959505261247,5.38423164679696,0.036928183434271344,0.5967827401611592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,8,260.1009343227215,free_4_start_drift_rate_Semantic_CMR,0.357489744042315,0.16677287075949793,0.8434180537928495,0.26350171174431697,0.6024846496278384,0.6683397734068534,0.9048210527585341,0.5207838296994053,0.8149691094853282,0.7908792037271724,21.791439162136307,0.0041034882900709,0.3665950609987032,0.3581123972596947,8.877477514262713,6.550068193094579,0.9667894519979569,1.9131387660647103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
