subject,list,item,input,output,study,recall,repeat,intrusion,first_input,condition,prior_list,prior_input
118,3,11,65,,True,False,0,False,65,1.0,,
118,3,21,57,14.0,True,True,0,False,57,1.0,,
118,3,22,59,,True,False,0,False,59,1.0,,
118,3,22,78,,True,False,0,False,78,1.0,,
118,3,22,85,,True,False,0,False,85,1.0,,
118,3,23,64,4.0,True,True,0,False,64,1.0,,
118,3,24,67,1.0,True,True,0,False,67,1.0,,
118,3,25,68,3.0,True,True,0,False,68,1.0,,
118,3,26,69,12.0,True,True,0,False,69,1.0,,
118,3,27,70,10.0,True,True,0,False,70,1.0,,
118,3,21,71,,True,False,0,False,71,1.0,,
118,3,21,83,,True,False,0,False,83,1.0,,
118,3,28,72,13.0,True,True,0,False,72,1.0,,
118,3,29,73,,True,False,0,False,73,1.0,,
118,3,29,81,,True,False,0,False,81,1.0,,
118,3,29,89,,True,False,0,False,89,1.0,,
118,3,24,74,,True,False,0,False,74,1.0,,
118,3,24,84,,True,False,0,False,84,1.0,,
118,3,25,75,,True,False,0,False,75,1.0,,
118,3,25,90,,True,False,0,False,90,1.0,,
118,3,23,76,,True,False,0,False,76,1.0,,
118,3,23,82,,True,False,0,False,82,1.0,,
118,3,27,77,,True,False,0,False,77,1.0,,
118,3,27,86,,True,False,0,False,86,1.0,,
118,3,28,79,,True,False,0,False,79,1.0,,
118,3,28,88,,True,False,0,False,88,1.0,,
118,3,26,80,,True,False,0,False,80,1.0,,
118,3,26,87,,True,False,0,False,87,1.0,,
119,0,0,1,6.0,True,True,0,False,1,1.0,,
119,0,1,2,8.0,True,True,0,False,2,1.0,,
119,0,2,3,,True,False,0,False,3,1.0,,
119,0,2,11,,True,False,0,False,11,1.0,,
119,0,2,23,,True,False,0,False,23,1.0,,
119,0,3,4,1.0,True,True,0,False,4,1.0,,
119,0,4,5,,True,False,0,False,5,1.0,,
119,0,4,12,,True,False,0,False,12,1.0,,
119,0,4,26,,True,False,0,False,26,1.0,,
119,0,5,6,9.0,True,True,0,False,6,1.0,,
119,0,6,7,,True,False,0,False,7,1.0,,
119,0,6,13,,True,False,0,False,13,1.0,,
119,0,6,20,,True,False,0,False,20,1.0,,
119,0,1,8,,True,False,0,False,8,1.0,,
119,0,1,25,,True,False,0,False,25,1.0,,
119,0,7,9,,True,False,0,False,9,1.0,,
119,0,7,18,,True,False,0,False,18,1.0,,
119,0,7,28,,True,False,0,False,28,1.0,,
119,0,8,10,,True,False,0,False,10,1.0,,
119,0,8,16,,True,False,0,False,16,1.0,,
119,0,8,22,,True,False,0,False,22,1.0,,
119,0,0,14,,True,False,0,False,14,1.0,,
119,0,0,27,,True,False,0,False,27,1.0,,
119,0,5,15,,True,False,0,False,15,1.0,,
119,0,5,30,,True,False,0,False,30,1.0,,
119,0,9,17,3.0,True,True,0,False,17,1.0,,
119,0,10,19,,True,False,0,False,19,1.0,,
119,0,10,29,,True,False,0,False,29,1.0,,
119,0,10,42,,True,False,0,False,42,1.0,,
119,0,11,21,2.0,True,True,0,False,21,1.0,,
119,0,3,24,,True,False,0,False,24,1.0,,
119,0,3,39,,True,False,0,False,39,1.0,,
119,0,11,31,,True,False,0,False,31,1.0,,
119,0,11,48,,True,False,0,False,48,1.0,,
119,0,12,32,,True,False,0,False,32,1.0,,
119,0,12,40,,True,False,0,False,40,1.0,,
119,0,12,46,,True,False,0,False,46,1.0,,
119,0,9,33,,True,False,0,False,33,1.0,,
119,0,9,43,,True,False,0,False,43,1.0,,
119,0,13,34,,True,False,0,False,34,1.0,,
119,0,13,41,,True,False,0,False,41,1.0,,
119,0,13,47,,True,False,0,False,47,1.0,,
119,0,14,35,,True,False,0,False,35,1.0,,
119,0,14,44,,True,False,0,False,44,1.0,,
119,0,14,58,,True,False,0,False,58,1.0,,
119,0,15,36,4.0,True,True,0,False,36,1.0,,
119,0,16,37,,True,False,0,False,37,1.0,,
119,0,16,50,,True,False,0,False,50,1.0,,
119,0,16,56,,True,False,0,False,56,1.0,,
119,0,17,38,5.0,True,True,0,False,38,1.0,,
119,0,15,45,,True,False,0,False,45,1.0,,
119,0,15,57,,True,False,0,False,57,1.0,,
119,0,17,49,,True,False,0,False,49,1.0,,
119,0,17,55,,True,False,0,False,55,1.0,,
119,0,18,51,10.0,True,True,0,False,51,1.0,,
119,0,19,52,,True,False,0,False,52,1.0,,
119,0,19,69,,True,False,0,False,69,1.0,,
119,0,19,84,,True,False,0,False,84,1.0,,
119,0,20,53,,True,False,0,False,53,1.0,,
119,0,20,61,,True,False,0,False,61,1.0,,
119,0,20,81,,True,False,0,False,81,1.0,,
119,0,21,54,,True,False,0,False,54,1.0,,
119,0,21,63,,True,False,0,False,63,1.0,,
119,0,21,74,,True,False,0,False,74,1.0,,
119,0,18,59,,True,False,0,False,59,1.0,,
119,0,18,73,,True,False,0,False,73,1.0,,
119,0,22,60,,True,False,0,False,60,1.0,,
119,0,22,66,,True,False,0,False,66,1.0,,
119,0,22,85,,True,False,0,False,85,1.0,,
119,0,23,62,7.0,True,True,0,False,62,1.0,,
119,0,24,64,,True,False,0,False,64,1.0,,
119,0,24,76,,True,False,0,False,76,1.0,,
119,0,24,82,,True,False,0,False,82,1.0,,
119,0,25,65,,True,False,0,False,65,1.0,,
119,0,25,71,,True,False,0,False,71,1.0,,
119,0,25,77,,True,False,0,False,77,1.0,,
119,0,26,67,,True,False,0,False,67,1.0,,
119,0,26,83,,True,False,0,False,83,1.0,,
119,0,26,90,,True,False,0,False,90,1.0,,
119,0,27,68,,True,False,0,False,68,1.0,,
119,0,27,75,,True,False,0,False,75,1.0,,
119,0,27,86,,True,False,0,False,86,1.0,,
119,0,28,70,,True,False,0,False,70,1.0,,
119,0,28,78,,True,False,0,False,78,1.0,,
119,0,28,88,,True,False,0,False,88,1.0,,
119,0,29,72,,True,False,0,False,72,1.0,,
119,0,29,80,,True,False,0,False,80,1.0,,
119,0,29,89,,True,False,0,False,89,1.0,,
119,0,23,79,,True,False,0,False,79,1.0,,
119,0,23,87,,True,False,0,False,87,1.0,,
119,1,0,1,3.0,True,True,0,False,1,1.0,,
119,1,1,2,,True,False,0,False,2,1.0,,
119,1,1,21,,True,False,0,False,21,1.0,,
119,1,1,40,,True,False,0,False,40,1.0,,
119,1,2,3,,True,False,0,False,3,1.0,,
119,1,2,9,,True,False,0,False,9,1.0,,
119,1,2,15,,True,False,0,False,15,1.0,,
119,1,3,4,,True,False,0,False,4,1.0,,
119,1,3,11,,True,False,0,False,11,1.0,,
119,1,3,27,,True,False,0,False,27,1.0,,
119,1,4,5,,True,False,0,False,5,1.0,,
119,1,4,18,,True,False,0,False,18,1.0,,
119,1,4,25,,True,False,0,False,25,1.0,,
119,1,5,6,,True,False,0,False,6,1.0,,
119,1,5,16,,True,False,0,False,16,1.0,,
119,1,5,32,,True,False,0,False,32,1.0,,
119,1,6,7,,True,False,0,False,7,1.0,,
119,1,6,13,,True,False,0,False,13,1.0,,
119,1,6,19,,True,False,0,False,19,1.0,,
119,1,7,8,,True,False,0,False,8,1.0,,
119,1,7,14,,True,False,0,False,14,1.0,,
119,1,7,22,,True,False,0,False,22,1.0,,
119,1,8,10,,True,False,0,False,10,1.0,,
119,1,8,17,,True,False,0,False,17,1.0,,
119,1,8,23,,True,False,0,False,23,1.0,,
119,1,9,12,,True,False,0,False,12,1.0,,
119,1,9,24,,True,False,0,False,24,1.0,,
119,1,9,30,,True,False,0,False,30,1.0,,
119,1,0,20,,True,False,0,False,20,1.0,,
119,1,0,36,,True,False,0,False,36,1.0,,
119,1,10,26,,True,False,0,False,26,1.0,,
119,1,10,33,,True,False,0,False,33,1.0,,
119,1,10,47,,True,False,0,False,47,1.0,,
119,1,11,28,,True,False,0,False,28,1.0,,
119,1,11,46,,True,False,0,False,46,1.0,,
119,1,11,56,,True,False,0,False,56,1.0,,
119,1,12,29,4.0,True,True,0,False,29,1.0,,
119,1,13,31,,True,False,0,False,31,1.0,,
119,1,13,43,,True,False,0,False,43,1.0,,
119,1,13,50,,True,False,0,False,50,1.0,,
119,1,14,34,,True,False,0,False,34,1.0,,
119,1,14,41,,True,False,0,False,41,1.0,,
119,1,14,61,,True,False,0,False,61,1.0,,
119,1,12,35,,True,False,0,False,35,1.0,,
119,1,12,54,,True,False,0,False,54,1.0,,
119,1,15,37,,True,False,0,False,37,1.0,,
119,1,15,49,,True,False,0,False,49,1.0,,
119,1,15,60,,True,False,0,False,60,1.0,,
119,1,16,38,1.0,True,True,0,False,38,1.0,,
119,1,17,39,,True,False,0,False,39,1.0,,
119,1,17,45,,True,False,0,False,45,1.0,,
119,1,17,52,,True,False,0,False,52,1.0,,
119,1,18,42,8.0,True,True,0,False,42,1.0,,
119,1,16,44,,True,False,0,False,44,1.0,,
119,1,16,51,,True,False,0,False,51,1.0,,
119,1,18,48,,True,False,0,False,48,1.0,,
119,1,18,66,,True,False,0,False,66,1.0,,
119,1,19,53,9.0,True,True,0,False,53,1.0,,
119,1,20,55,7.0,True,True,0,False,55,1.0,,
119,1,21,57,10.0,True,True,0,False,57,1.0,,
119,1,22,58,2.0,True,True,0,False,58,1.0,,
119,1,23,59,,True,False,0,False,59,1.0,,
119,1,23,65,,True,False,0,False,65,1.0,,
119,1,23,71,,True,False,0,False,71,1.0,,
119,1,24,62,,True,False,0,False,62,1.0,,
119,1,24,75,,True,False,0,False,75,1.0,,
119,1,24,83,,True,False,0,False,83,1.0,,
119,1,25,63,,True,False,0,False,63,1.0,,
119,1,25,69,,True,False,0,False,69,1.0,,
119,1,25,82,,True,False,0,False,82,1.0,,
119,1,26,64,,True,False,0,False,64,1.0,,
119,1,26,76,,True,False,0,False,76,1.0,,
119,1,26,89,,True,False,0,False,89,1.0,,
119,1,21,67,,True,False,0,False,67,1.0,,
119,1,21,86,,True,False,0,False,86,1.0,,
119,1,27,68,,True,False,0,False,68,1.0,,
119,1,27,79,,True,False,0,False,79,1.0,,
119,1,27,85,,True,False,0,False,85,1.0,,
119,1,19,70,,True,False,0,False,70,1.0,,
119,1,19,77,,True,False,0,False,77,1.0,,
119,1,28,72,6.0,True,True,0,False,72,1.0,,
119,1,29,73,5.0,True,True,0,False,73,1.0,,
119,1,20,74,,True,False,0,False,74,1.0,,
119,1,20,88,,True,False,0,False,88,1.0,,
119,1,22,78,,True,False,0,False,78,1.0,,
119,1,22,84,,True,False,0,False,84,1.0,,
119,1,28,80,,True,False,0,False,80,1.0,,
119,1,28,87,,True,False,0,False,87,1.0,,
119,1,29,81,,True,False,0,False,81,1.0,,
119,1,29,90,,True,False,0,False,90,1.0,,
119,2,0,1,,True,False,0,False,1,1.0,,
119,2,0,21,,True,False,0,False,21,1.0,,
119,2,0,36,,True,False,0,False,36,1.0,,
119,2,1,2,,True,False,0,False,2,1.0,,
119,2,1,9,,True,False,0,False,9,1.0,,
119,2,1,27,,True,False,0,False,27,1.0,,
119,2,2,3,,True,False,0,False,3,1.0,,
119,2,2,14,,True,False,0,False,14,1.0,,
119,2,2,23,,True,False,0,False,23,1.0,,
