subject,trial_count,likelihood,model,0_encoding_drift_rate,0_start_drift_rate,0_recall_drift_rate,1_recall_drift_rate,0_shared_support,0_item_support,1_item_support,0_learning_rate,0_primacy_scale,0_primacy_decay,0_stop_probability_scale,0_stop_probability_growth,1_stop_probability_growth,0_choice_sensitivity,1_choice_sensitivity,0_delay_drift_rate,0_semantic_scale,1_semantic_scale,1_encoding_drift_rate,1_start_drift_rate,1_shared_support,1_learning_rate,1_primacy_scale,1_primacy_decay,1_stop_probability_scale,1_delay_drift_rate
74,8,210.48576865439512,free_4_semantic_scale_Semantic_CMR,0.43902016373627306,0.12617258176470808,0.15305704929259212,0.6006890331260617,0.2531480579043881,0.5740714529437809,0.02878595438240894,0.8434262553632517,0.636599828094873,98.680198875434,0.002818283363105911,0.5962971260436332,0.5830654716311745,7.667260146763455,0.43194623069163907,0.16495509803674452,0.30359545921950826,5.162787760714762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,8,243.1559134134542,free_4_semantic_scale_Semantic_CMR,0.9402872495930422,0.0109261337362343,0.49892725077369926,0.07880400421600581,0.18741665611847969,0.3134756920182602,0.689697750889482,0.45835215025140685,11.463916000587751,38.86413398271623,0.00874826026966219,0.3141015526695776,0.42537128149175363,2.3037616046289857,1.8626176580506622,0.15072868154286656,2.8308321626087163,0.011721344486771201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,8,270.60828676501467,free_4_semantic_scale_Semantic_CMR,0.5738053565982434,0.8253289083308024,0.5775974155467566,0.7805204626196482,0.5429768306682938,0.9278157368946742,0.07391362941012936,0.7198338412475327,0.25905399460277323,17.65684148252911,0.0071070540285161354,0.2662114805616502,0.20465965637525052,7.572911703035333,9.614988408926123,0.28773673600922267,0.6868396121524967,0.6035700663346208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,8,330.13916355510264,free_4_semantic_scale_Semantic_CMR,0.8554646795868457,0.5657474551477963,0.37435180837899557,0.9771330151575542,0.5524957478628673,0.5575135490746963,0.5634284754978982,0.4024701492522835,1.0274022926703594,77.07217943956933,0.0016285569833842106,0.2964681910007432,0.23538491801656303,8.521948732334433,8.344365342603954,0.392862651758675,0.9097160878362001,0.29181105203644453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,8,328.441076269861,free_4_semantic_scale_Semantic_CMR,0.641646636197658,0.5802795320308212,0.5925362186505675,0.7183446857358204,0.1263231686084667,0.30371507267884923,0.37383546929093175,0.46451452744791055,3.0589526894919317,0.01896983308195388,0.005797859700281627,0.2700428056022721,0.2280776537689535,1.2813793650683647,2.504010617856337,0.020835875874728904,0.3133146813220531,4.11574317447065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8,252.8322429612548,free_4_semantic_scale_Semantic_CMR,0.5310663722577172,0.5117841909535926,0.18616388748108392,0.7874499421640191,0.009846665275215463,0.8862108938871658,0.634370111446531,0.6465099734064359,1.2303992611424879,47.96668807295191,0.011770356689710423,0.21748104170831623,0.3049839598144617,2.318177345946194,1.1955200390105707,0.35891644254659993,4.675316695526863,9.941032563667646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,8,335.0911600293239,free_4_semantic_scale_Semantic_CMR,0.8641217861961878,0.021810431698813304,0.8332628108840765,0.37278676295861857,0.7968257604963754,0.9112256772678442,0.9667694427422829,0.6166434453102629,5.454760993318082,26.111998884439263,0.00015470812048312688,0.4936675114049063,0.44717128756354363,4.977215048325776,6.311614439692617,0.6183929309662999,0.7314287110674345,2.2752583226874057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8,281.6763623574028,free_4_semantic_scale_Semantic_CMR,0.6044584217050405,0.14725820373916637,0.6487597241530987,0.5167286735448675,0.27129230290231154,0.9400228669205857,0.40402412764838574,0.717003900267573,4.981539401121189,45.40826882936781,0.005503135492908207,0.3281633907058934,0.36927581060499737,3.0654966813471223,2.301502830904461,0.28847884191500117,2.175470176744909,1.0309106954840832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,8,291.63066014911226,free_4_semantic_scale_Semantic_CMR,0.6305419657500796,0.6662565125311564,0.36531754634627955,0.49174212937980427,0.24282801191989747,0.8651957425392495,0.035249399705181726,0.7468426002985031,0.8340471141709276,1.2387229244015674,0.003094042835640763,0.35610704729860776,0.2769694510763917,5.100088274535979,7.55132803259106,0.19958403250852744,0.5233350940432392,0.47647520607060945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,8,245.53072683624362,free_4_semantic_scale_Semantic_CMR,0.6646389690582434,0.18898685336410592,0.21692108783176592,0.8031781810184399,0.4111354510749351,0.8327396055175282,0.7436071788532875,0.7355819198190305,0.7142906639244129,89.33098647945748,0.008427380288516076,0.3561966282734566,0.2632725604421199,8.835450399503943,4.37964013623469,0.33215092531204893,0.3804826712635049,0.9212708541666325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8,194.90431501485585,free_4_semantic_scale_Semantic_CMR,0.4465564256177087,0.026678741590874133,0.8116886041570323,0.41106482442661835,0.039565518748267414,0.4271396920463264,0.6631501886184793,0.5901111380691307,2.9094576684251905,87.95407980379603,0.01643065214025341,0.30911022160322954,0.2906689647431815,3.6132668942035586,1.9207336283023912,0.08798419080799913,0.13689515631616356,0.7358816344250947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,8,252.37802024039559,free_4_semantic_scale_Semantic_CMR,0.46764619617588254,0.1807903865887327,0.33154726470083884,0.10039268752511726,0.07604549999268301,0.5363512154343247,0.758536582469553,0.6662248477389049,4.395841550243318,86.42136627029998,0.006038361146430249,0.2973448741662983,0.35215195709129343,4.317017423170361,2.534880124500388,0.26477969195859064,2.035648038943517,7.768450250592142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,8,303.42933807191883,free_4_semantic_scale_Semantic_CMR,0.686071047250858,0.0018139740538464233,0.767890811170279,0.4502058135949518,0.8794991153927489,0.9668924574964675,0.5151444928688138,0.9043378169104934,29.77890814892198,22.909886834426956,0.0032983201314359945,0.3803767737475763,0.26544519431822255,1.331343754426031,3.559539062661768,0.9859666425887559,7.821515607230655,4.636273484039199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,8,355.3511957288399,free_4_semantic_scale_Semantic_CMR,0.6135202520857005,0.2810827184730038,0.9476100581146306,0.33239376787136665,0.12556246792305828,0.5619248032283641,0.6570567413213764,0.9468255525829947,2.4025578277734123,40.35507453116915,0.002648329783491642,0.2834430922145455,0.25304017964314135,2.2165358401129502,4.07898886120281,0.5895280248961148,0.993682763038883,1.4836143051827912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,8,325.63440447662697,free_4_semantic_scale_Semantic_CMR,0.6404059483666291,0.17862305328729983,0.5161557314493738,0.9517202600298504,0.7732040741852225,0.6960870318866212,0.7296444826027291,0.47673302841753307,12.879325375287898,24.68940000700608,0.012486528768337612,0.16697567426237825,0.14645969201653308,3.175780310202167,5.17880280148776,0.7439245436437761,6.985864489515604,1.0294842257184316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,8,247.92277403554743,free_4_semantic_scale_Semantic_CMR,0.8850454703371615,0.027018097953677433,0.10824649801005815,0.3877011995919199,0.0884417147177432,0.8786782531240482,0.25653838064550993,0.0401795172542716,0.721776975289572,18.923358672712975,0.014905431556644144,0.31736204497453,0.18705159418349293,1.5690552121940948,1.7324081910723304,0.04675469921111375,4.5142796644262,9.041059722005707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,8,198.94579683749146,free_4_semantic_scale_Semantic_CMR,0.8095056412984194,0.05794999407940197,0.7124372532349352,0.36312317691254126,0.12539260267729838,0.5204934053736963,0.7250657155737574,0.31695609646040845,0.8144142374547882,49.67255472294413,0.002057514539611949,0.517213365485317,0.6713011524981449,1.3024432455493484,4.514045157617738,0.01738405213806016,2.8636252853368758,0.4635551161995053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,8,247.17120412975555,free_4_semantic_scale_Semantic_CMR,0.5082653494556179,0.689633848567089,0.07019136641767154,0.38519147950491506,0.01281950449974445,0.9287953550922179,0.5157119457536775,0.7611011933058486,0.35515401545220016,56.2927345462593,0.007354165017201653,0.43038576598933265,0.27739133953342066,3.1170986471139805,3.046953238072241,0.20487155859865908,0.8696341218220303,0.23097523120616614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,8,151.23306722541713,free_4_semantic_scale_Semantic_CMR,0.758953588415944,0.04912748868424177,0.3513798861941137,0.9087767916790326,0.6491872577399236,0.9452065886249884,0.06409357837742341,0.6579522549508501,41.8391351399458,3.2093567710096096,0.008278601005534292,0.6006222759951507,0.6398304978914648,1.280875566027567,1.6808525213374903,0.19581492544221302,2.175926478953766,0.2133862637784203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,8,305.30881324332654,free_4_semantic_scale_Semantic_CMR,0.7254682888521334,0.07208136243432756,0.05700249687723291,0.3739968863960474,0.8266838245712369,0.443649449984594,0.5691581016860373,0.9006669159919121,18.460615750007047,0.7561902922198627,0.006589957286032011,0.26694055328171284,0.2990637493737056,3.8823649900159207,6.312010021076735,0.23340214185144076,3.0608909086071314,3.9279174671659653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,8,264.28045194471525,free_4_semantic_scale_Semantic_CMR,0.371288883318846,0.6740883309581703,0.7741599701987563,0.23057303889332836,0.8676233582040436,0.4806961921707367,0.6949446223052579,0.7968635424222377,1.9991341837542151,34.26581866926705,0.014006184293840929,0.2421034575273353,0.22274619735736678,3.627621634892089,6.869439300167882,0.3848195612784396,7.17287210591452,3.4064767969027465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
