subject,trial_count,likelihood,model,0_encoding_drift_rate,0_start_drift_rate,0_recall_drift_rate,1_recall_drift_rate,0_shared_support,0_item_support,1_item_support,0_learning_rate,1_learning_rate,0_primacy_scale,0_primacy_decay,0_stop_probability_scale,0_stop_probability_growth,1_stop_probability_growth,0_choice_sensitivity,1_choice_sensitivity,0_delay_drift_rate,0_semantic_scale,1_encoding_drift_rate,1_start_drift_rate,1_shared_support,1_primacy_scale,1_primacy_decay,1_stop_probability_scale,1_delay_drift_rate,1_semantic_scale
66,8,237.54804714734587,free_4_learning_rate_Semantic_CMR,0.5003695204780149,0.046692824034949454,0.12114745378859276,0.811001818124808,0.13518743170644743,0.23870220978191392,0.6633442222081746,0.19270095568977846,0.5072656091357814,1.7255244510322285,81.00648413653538,0.022024179903313956,0.27197475784571523,0.1960004606267045,3.2060863667935253,3.8789848212945355,0.004114502446005197,0.656763103384078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,8,252.44222058270614,free_4_learning_rate_Semantic_CMR,0.3832735541557945,0.29675814543628787,0.38966010934865497,0.8211740736478814,0.06406207173603856,0.5061694253290503,0.299271554402872,0.6184498317289879,0.5905877772896585,1.1376533635638069,28.121303424435418,0.0025565626286120913,0.5665618981621368,0.44456192381056603,5.811834955307676,3.3858782738229776,0.6665799648275635,0.572098642364768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,8,190.73378622284832,free_4_learning_rate_Semantic_CMR,0.7860648598004208,0.18059948228642708,0.06542134781663439,0.9124846747325841,0.6748702962627516,0.2968169803122722,0.1364168069951595,0.3922265749222388,0.4998020652888109,5.3214037303008865,2.337890946840055,0.032492960906913004,0.31576534412739665,0.23568164658564505,3.4953611315521953,7.208469154310278,0.014242996891663862,0.2158464072716999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,8,192.4452575887346,free_4_learning_rate_Semantic_CMR,0.5268234710768382,0.06780479676958118,0.6244845533334185,0.20003266979945872,0.022754342665636307,0.9214374584345153,0.4036484950677235,0.09080067642520634,0.8418881445355859,0.3388895473643103,62.06262239660256,0.016576095656889722,0.4774352215002047,0.40639966412988215,2.1472366120742947,1.0817643093393858,0.19130501386934123,3.580818420463589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,8,351.2792872601095,free_4_learning_rate_Semantic_CMR,0.6332704036765631,0.04589991219889279,0.8581202947881126,0.7311070425096717,0.1729248158890938,0.5931189938628074,0.5791228558877853,0.11373722661567141,0.24698601621921493,8.749695848427399,0.32410604812411775,0.023485847168621465,0.13122176121204795,0.08405745739537014,3.979764477617219,4.417800680819247,0.08952449517898566,1.3979212406363246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,8,250.33805166989876,free_4_learning_rate_Semantic_CMR,0.9349923367911552,0.00943888910177948,0.2779317223955461,0.6501134342493182,0.7602254244726915,0.6612536525225073,0.7348160552568336,0.40563085520024417,0.6508146541511413,7.238815443391147,84.52466614471362,0.009980025476950094,0.2681548765343358,0.21806257044534583,3.452824662413598,4.051455915245976,0.1109932782179811,3.0333724837613674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,8,282.66096607887675,free_4_learning_rate_Semantic_CMR,0.5309736342210953,0.02149580991007566,0.35008402142255857,0.5011099108434673,0.4548586201283111,0.809652815804002,0.5734561117036869,0.8328158173391425,0.798429041210246,9.255497630723674,39.68759223529876,0.014430165726626643,0.2648713125189097,0.22937776205198723,5.526380706814309,6.180153280055314,0.1447995431656121,2.2015696456161447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,8,210.03182958386526,free_4_learning_rate_Semantic_CMR,0.8072635860660453,0.37586201914074285,0.12580039914006097,0.8156141425391321,0.5492417481055907,0.8907299196122571,0.29245437394209395,0.8680385169069791,0.5863231476754097,3.1246310222632516,6.590235944631786,0.023460268732480527,0.23518691979400064,0.18574959221429577,2.7255684960739885,4.150005997115737,0.006055800815995882,0.9907285401978747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,8,210.98431123472122,free_4_learning_rate_Semantic_CMR,0.4127010005164541,0.07239251578883099,0.010822374444763416,0.4723480553629531,0.12305826623400112,0.9963752036790627,0.20250745074919219,0.3803183719299588,0.25571181657497527,0.28492403576285597,33.33343197787618,0.002244483247271445,0.6270334533072566,0.5724836831308169,4.167070580670159,1.1588940328408661,0.17709912789833332,0.2868778389115363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,8,249.70733942745505,free_4_learning_rate_Semantic_CMR,0.9749363868193692,0.3330879868650932,0.6290187919696846,0.1386126067583992,0.10155435640588523,0.39859648844568857,0.5579390044693346,0.3367630854698114,0.9201596356040602,1.8339680089268313,59.96477045008768,0.0039326562361644,0.28848675008109126,0.46150674760494237,2.0863893969477316,0.26038604759743755,0.3777204827014435,1.18884906731786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,8,272.7071943470826,free_4_learning_rate_Semantic_CMR,0.6542103672968538,0.7096166424159358,0.5016570489622642,0.8722165515532447,0.5733970594268991,0.7933908074255179,0.11112827934243624,0.5671903542512708,0.8252091618436197,0.25331875800485193,3.7716279485688347,0.03397399358676578,0.17225888779816323,0.09029860895448927,8.032961453335243,7.551965164455123,0.2605913471597613,0.5318144579090598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,8,329.65844047668355,free_4_learning_rate_Semantic_CMR,0.7149541124146169,0.8175571935039236,0.18784389678544644,0.9711277162069466,0.5473636059013456,0.3219431112986604,0.14610126416045482,0.19053459130716943,0.9195062795528257,0.11695316958824975,53.76443990902202,0.0016605637372289483,0.3037333207719053,0.2384692565793607,9.994465413229365,8.121028861368178,0.2675789475776277,0.6304469255441356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,8,319.48443267689413,free_4_learning_rate_Semantic_CMR,0.6891162548965067,0.5354440995340395,0.6738482581847067,0.5021774599833243,0.3304233514261712,0.7963550181576432,0.22499782405244562,0.8787313772609058,0.489237046583912,0.14171388088847436,70.15807734964486,0.00199297668457199,0.3528270729324934,0.35085702021065845,3.805608940474523,7.687877217766909,0.2547445180525693,0.16947775861214964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8,253.5987395563676,free_4_learning_rate_Semantic_CMR,0.4611797577850927,0.2790182140465349,0.6504664084704318,0.42192342478432404,0.09050803260599702,0.42710449295860514,0.7252205606259476,0.6433981989068225,0.8586390593846144,0.21822654779954162,82.78145479040462,0.01698620248630979,0.1655299634453087,0.26970077903304024,2.6406340576228446,2.305606881176687,0.29405643843136214,2.127591760263246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,8,338.06271743564764,free_4_learning_rate_Semantic_CMR,0.6897775121721642,0.129499666493137,0.3543255691673272,0.05966909884401117,0.4878499486512613,0.0016332281650044411,0.8653100523984405,0.8999160093841996,0.019473566947194154,4.790210243773629,17.39537281549375,0.0003866831116294267,0.4262893700788153,0.4336620224361578,5.533443365866749,4.979484181815113,0.33007566608195005,2.0338838230089804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8,280.2214560809498,free_4_learning_rate_Semantic_CMR,0.7499168722859051,0.27194306237541227,0.8962388916598272,0.6814506653615428,0.24823641510722905,0.2827898124186591,0.020966540873820882,0.569856942286264,0.8154610637309767,2.7349874764398905,46.51278269985028,0.010960201486182264,0.27022522158965323,0.30975151972758486,3.050857511001597,2.8723017287696146,0.37363185941626564,0.621738110220301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,8,292.8372539126781,free_4_learning_rate_Semantic_CMR,0.6996735487477811,0.8013093149161635,0.5588673108467563,0.6287015645242202,0.1868115925670642,0.8462511096375038,0.038082305074107814,0.8199919669828792,0.6166214214211392,0.5410940618917124,77.93929437362993,0.0031894035578935442,0.3148243568622586,0.3292712805438889,3.4620280367204312,6.170319989958134,0.2050158732140276,0.398757844115897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,8,244.59912941946362,free_4_learning_rate_Semantic_CMR,0.7994508704946796,0.045993615829241996,0.3391820098341115,0.9498989592255856,0.35831606113838865,0.6366331112355275,0.5875956208462273,0.26867739322233697,0.570185835337083,2.9075013631822344,84.36834938162286,0.0046932496166185445,0.47725412150076885,0.3051954393243541,6.358696605936553,3.502977581422801,0.16633153230293324,0.3977693807261531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8,194.96342974041409,free_4_learning_rate_Semantic_CMR,0.36093249212404815,0.12314476754559187,0.7844344958854869,0.335610310933432,0.19044654903406583,0.7836644415682459,0.34449634520032213,0.6431271227806307,0.6282104199409605,1.8166867394477302,88.52996975803053,0.020476682475463307,0.3385826474128941,0.2684253398906927,8.012572007111684,5.412006466727169,0.1880879719167114,0.13961616692607723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,8,245.8826792160001,free_4_learning_rate_Semantic_CMR,0.32321815073682936,0.14311330607069833,0.10379009960545882,0.26723111682039974,0.0022609144394625247,0.08529672293870433,0.5670179619063518,0.6403158779928697,0.202872416227512,2.0362648934860204,78.00231879364625,0.003957807408695113,0.36514129216652336,0.44861134156512517,4.209972308005448,3.82541757499307,0.8510853479513458,0.9579893752058872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,8,303.44313074616696,free_4_learning_rate_Semantic_CMR,0.4495543146585338,0.5484154051189483,0.6829796400389844,0.27156155448143404,0.6897349481180445,0.33925795587345775,0.7401692946743315,0.421188696752173,0.21157343511549498,8.749109244485012,44.46673693957992,0.005140837303447332,0.35766479625239,0.21823645966769245,2.466432649020266,3.188834834914937,0.6818064000166589,5.3526194998201415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,8,356.5783030625205,free_4_learning_rate_Semantic_CMR,0.6113070226841097,0.16657835357131828,0.8413152456500155,0.6696532598975049,0.3452832346572364,0.6920476294515677,0.5917598023332676,0.9951237066392467,0.5432461130626567,3.613245324950462,32.91803305782373,0.016936341345389405,0.1458176741955306,0.12339720718392311,2.8927584568753915,6.271897333261654,0.31214994721143896,0.5247275911972089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,8,326.086102575454,free_4_learning_rate_Semantic_CMR,0.6775615636157934,0.06771092099449899,0.4102792297400233,0.9523407644173139,0.820842647408558,0.6278187341768846,0.04724633696910541,0.1151901269914144,0.5047810194335238,11.162203298396797,8.567206129764358,0.014784040821257782,0.1432457103242175,0.1536984668306376,7.519267824032665,5.990632514227095,0.4275182116100914,0.623229760823504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,8,249.31397458080536,free_4_learning_rate_Semantic_CMR,0.8664435479434345,0.0350717992778225,0.3797167129720207,0.43369030166551636,0.1015572802590588,0.7288115967624063,0.19939207870021836,0.45477224376236014,0.2371482143860153,5.472728762213322,70.14586411724318,0.02064942436986239,0.19767944281952143,0.13036244694739807,1.5471548400584116,2.105837198118159,0.004470777584318297,2.346854193731379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,8,198.9147331033286,free_4_learning_rate_Semantic_CMR,0.781109311337618,0.05448694366028451,0.8469799810693542,0.18662209953524833,0.08310619802774528,0.3067320820489747,0.04503541805267249,0.7244431894183662,0.14517916747636056,1.3416330898829232,26.06049154904518,0.010291770760253493,0.3481835637628349,0.4730363215555453,1.3036558749241194,3.702032966120583,0.009929120638483916,0.18188836025531507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,8,247.87990894532282,free_4_learning_rate_Semantic_CMR,0.5299018830978895,0.8057782881199747,0.2963403549681839,0.26548640900105325,0.09362679743078423,0.6164879700724446,0.4310812564619486,0.13033672987792505,0.9886972285036604,0.4086964069589172,32.87365190617106,0.005116929927679592,0.42832234025798055,0.33643483438969746,3.628334817560337,4.564172327538288,0.0706101542869812,0.3025147759524147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,8,150.41886995466035,free_4_learning_rate_Semantic_CMR,0.6082185040281232,0.03826569908735955,0.2866847990889949,0.9707108010535611,0.8363559570957395,0.3098808223579048,0.5138614100555992,0.3959690723149139,0.8080339881917005,8.759789499037232,99.50019328840628,0.027219980714457415,0.40832248904950497,0.3736912777870156,2.2239695095315386,4.402660504220096,0.3729298841344129,0.42246292551751097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,8,309.0654966786535,free_4_learning_rate_Semantic_CMR,0.3621852690346892,0.03356631381147846,0.09754192784269503,0.2841111937188631,0.8660384882571145,0.598442911884231,0.2772630397701979,0.6539786872980323,0.27073498682943553,20.69795106707201,0.7824467638328653,0.011878996687728398,0.20905994389891777,0.21104136033717913,3.528668783626756,4.784221480314625,0.05630050563652192,6.217723178774989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,8,264.3124152864523,free_4_learning_rate_Semantic_CMR,0.6048910021326835,0.268801496642873,0.46403424898363904,0.4544807060113744,0.5565165526650955,0.7982058628765307,0.5452936433200396,0.3562494258776365,0.3809617427184073,1.1463668796907243,4.081618885278296,0.011963598698099764,0.2751278815498974,0.23889227650880418,5.606625578393797,4.058144859451195,0.2936803371960135,2.7189065173520905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
