subject,trial_count,likelihood,model,0_encoding_drift_rate,0_start_drift_rate,0_recall_drift_rate,0_shared_support,0_item_support,0_learning_rate,1_learning_rate,0_primacy_scale,0_primacy_decay,0_stop_probability_scale,0_stop_probability_growth,0_choice_sensitivity,0_delay_drift_rate,0_semantic_scale,1_encoding_drift_rate,1_start_drift_rate,1_recall_drift_rate,1_shared_support,1_item_support,1_primacy_scale,1_primacy_decay,1_stop_probability_scale,1_stop_probability_growth,1_choice_sensitivity,1_delay_drift_rate,1_semantic_scale
73,8,209.4972626781127,free_learning_rate_Semantic_CMR,0.8752477109084039,0.15820606963015033,0.9844907126737553,0.3814272257182359,0.23034297729115305,0.38233281465261276,0.29971871318383847,6.80113616114995,85.68989379980322,0.0381373419427521,0.20313748193569853,2.689756387658729,0.13915446290175734,0.9266514626740274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,8,219.16307947307308,free_learning_rate_Semantic_CMR,0.8817268051997833,0.050734120378899294,0.5853626769985043,0.03945184527733281,0.4134586806161817,0.8307741728788804,0.8475310615609883,6.462054842379914,36.61526344890021,0.004211915747508621,0.5336744525200618,1.0015273777161338,0.2060144883911741,0.4963870344357355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,8,251.97120151921,free_learning_rate_Semantic_CMR,0.7706364412990906,0.248016056469557,0.13433647683738775,0.050449945837943155,0.8322672170224963,0.6698528053638046,0.6878660281256097,4.039858573383491,10.733223708475833,0.012276562993849771,0.24094922011488062,1.6732924980653396,0.5060264444119486,0.9548765525573577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,8,270.62786912645583,free_learning_rate_Semantic_CMR,0.6553168983072688,0.788514795024463,0.7035792755475204,0.4830111866155541,0.09538682271306392,0.5239474650162108,0.8922518829204618,0.2275704259322353,29.474447300809604,0.01531100258964202,0.18528202716064346,9.981536691988923,0.4711638049954588,0.43257300447975666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,8,339.56962908978676,free_learning_rate_Semantic_CMR,0.8629456161790654,0.36696008180114975,0.9357255918821736,0.4970534098166847,0.3065633388724295,0.5613984342424904,0.5597057295153358,1.8767349205235178,0.5673769942237072,0.02657482032618469,0.09443673573158051,7.293291825249634,0.13142915533298494,0.3993288492225098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,8,329.9051248859379,free_learning_rate_Semantic_CMR,0.8029740110972821,0.15714166790442685,0.9248488679514466,0.07595708483257407,0.5387213587316383,0.3925809559754939,0.09227574467225597,2.860442147753993,89.0972260647996,0.01574365878394135,0.19624616716227017,1.4778569834800233,0.7845516301372909,0.13329840943401106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8,255.1459333868125,free_learning_rate_Semantic_CMR,0.5453938007693628,0.026973578844561086,0.3837096342932051,0.19195194762661116,0.20902275583472946,0.08719625107591578,0.24192817162461266,6.148586410901288,53.89746370066507,0.03351994326576452,0.15728769367971207,2.5101493972964235,0.27207185342500223,4.680096660394268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,8,339.18956947326524,free_learning_rate_Semantic_CMR,0.6580651724075547,0.049511787234306825,0.5358371477621612,0.6380040107533957,0.7176312360252609,0.9524004199452495,0.298820793658782,8.076554830117423,79.3200102577645,0.00092530389429063,0.3553925065919561,4.766026943109464,0.36993561994436225,3.188252565157159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8,279.4141559619365,free_learning_rate_Semantic_CMR,0.7805554830305986,0.4803985233945587,0.781716650570628,0.2756615808941858,0.9752995063149954,0.4335256280730878,0.3882899382192671,2.9099011199958156,54.21344803300083,0.009444181365445337,0.30840641506642097,3.5551506052408155,0.22511772924491458,0.47174864735110233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,8,302.1180071451554,free_learning_rate_Semantic_CMR,0.610542351908052,0.4995427369626057,0.779936555826179,0.4422098274186128,0.5720404968029551,0.7368434206819053,0.7451695949642357,2.4174055569086264,0.7157446870974198,0.0067255899917909034,0.26854232191561955,6.357674988596848,0.07007547903699957,0.5246495266696778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,8,251.7048294075133,free_learning_rate_Semantic_CMR,0.7330020502128417,0.5187333416263957,0.288931333120266,0.12452410977322004,0.7647445583779767,0.9170236326096435,0.9848254481870966,0.19344897879673795,70.5249175012951,0.010980661170609751,0.24070128561102067,3.659542275552444,0.5668765212861888,0.7671274827086183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8,197.92373917956274,free_learning_rate_Semantic_CMR,0.38714856466754144,0.07033409542291774,0.5558049584307015,0.13746569281919496,0.3612038745022539,0.9506045930635393,0.4341094056084368,1.7769023693183357,18.519343536397702,0.019745213008246887,0.24444597875110485,5.472427118836628,0.018008738531101964,0.3078159088764174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,8,249.70419702175698,free_learning_rate_Semantic_CMR,0.46307573959643816,0.060583406627156555,0.25591297347267855,0.10651436857058488,0.37410237130102114,0.21111309050116328,0.1145552639458805,5.248520549418799,7.076596606331506,0.011815386904537928,0.2746719261568611,3.9729494522370095,0.421338471171797,1.2683365298059983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,8,305.66007157720605,free_learning_rate_Semantic_CMR,0.822453478113168,0.11502858033184193,0.6322561922182066,0.8959242577573552,0.4039356734655154,0.3531397280229193,0.6936082553582749,33.82369721204778,52.920162196927635,0.017295221074389466,0.17356654197120935,2.4502369882875126,0.5944053752741139,5.848929811199971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,8,358.7075221034525,free_learning_rate_Semantic_CMR,0.6399252032138898,0.17925636967528463,0.9421255345968171,0.3797115524659646,0.8484083386507109,0.5202229000508904,0.24113649986260305,1.9223725549997752,1.390787330913433,0.008770721878380683,0.18628858491076006,2.552599989440271,0.037461765965492166,0.7788065051135451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,8,325.31827569492714,free_learning_rate_Semantic_CMR,0.5346881441006537,0.2507835772382504,0.9445703440942872,0.6306587979098635,0.7023822254620574,0.281054751053732,0.677800287065441,31.106805800319552,0.5184760757717797,0.01033054681281298,0.21455460625428202,3.054927984699179,0.5296334467023018,4.024685357917423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,8,248.50017687150282,free_learning_rate_Semantic_CMR,0.8273431366583435,0.05748437150118829,0.6049286275163237,0.07781284440469444,0.48732049264967026,0.38269535335701593,0.8174524926507234,0.7984092665677025,49.08416092778247,0.021902351996607228,0.22815959618259285,2.0343155625254017,0.1171737151076741,1.5689717185559617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,8,204.99898451067438,free_learning_rate_Semantic_CMR,0.7242634324999593,0.07380724024860968,0.5301722798384768,0.5130594459826376,0.9586805457553583,0.34224394051986795,0.09233147350714221,3.084689234484145,31.71603921712495,0.01411933874964999,0.35415856034659665,6.910413085835133,0.14192031971128022,0.2993827694491653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,8,250.526512115226,free_learning_rate_Semantic_CMR,0.6281929568409099,0.5551084583745044,0.44099912137226005,0.05097445213322105,0.45493607193513913,0.12403395482021223,0.6362172778680266,1.4992372430145764,0.5409247900691625,0.0040831136758092135,0.3401958280007804,2.4198337890373836,0.27769883131333717,0.34754072720273665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,8,152.23391994847137,free_learning_rate_Semantic_CMR,0.5739364890510997,0.007129653011208048,0.9383403069780369,0.9391759339217808,0.5978447361857795,0.09355320945353135,0.8194832689444689,50.8776771845731,53.57673227557305,0.02582700742705102,0.40991949839675446,1.3862462356167167,0.019791851662400606,8.489410007303698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,8,311.4995206044098,free_learning_rate_Semantic_CMR,0.7865884240632691,0.060490339966905615,0.2702632806435058,0.2155875049035626,0.8282933333156755,0.6793236979816657,0.1563757613133498,6.566199031957574,51.437186128376,0.006484449869835596,0.257874233029761,3.2209511103762627,0.7462170955479092,1.7576204140717824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,8,263.46833179425073,free_learning_rate_Semantic_CMR,0.4402485603315597,0.024271606889321895,0.3468485897018907,0.8287958368845882,0.15474241094731206,0.10484238528096501,0.38577614302604035,9.53150504107132,60.10597844859423,0.005097084767724358,0.2905258909090307,5.690383295568382,0.2965846781836523,3.5379398129237187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
