subject,trial_count,likelihood,model,0_encoding_drift_rate,0_start_drift_rate,0_recall_drift_rate,1_recall_drift_rate,0_shared_support,0_item_support,0_learning_rate,0_primacy_scale,1_primacy_scale,0_primacy_decay,0_stop_probability_scale,0_stop_probability_growth,1_stop_probability_growth,0_choice_sensitivity,0_delay_drift_rate,0_semantic_scale,1_encoding_drift_rate,1_start_drift_rate,1_shared_support,1_item_support,1_learning_rate,1_primacy_decay,1_stop_probability_scale,1_choice_sensitivity,1_delay_drift_rate,1_semantic_scale
68,8,189.94029519683951,free_2_primacy_scale_Semantic_CMR,0.8855416212446938,0.03176314704275485,0.15907687975768142,0.9807449879207287,0.5492275817223009,0.47208318802267635,0.32909630938354006,6.033399521441659,11.776818118420017,21.318659414184758,0.030944605280763038,0.3108291906097884,0.22803531528627818,6.706729709017118,0.3208203575083427,0.22322331307896714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,8,190.9367795123396,free_2_primacy_scale_Semantic_CMR,0.6105376488546677,0.017627751774979716,0.682569002966361,0.3597944343932748,0.0014255193690947965,0.704293552032617,0.662132982612947,12.707839886367758,14.312246682818483,52.04199079754548,0.0012200228844464478,0.8699263701910098,0.6622902832013988,1.1618002871391737,0.0785763606284996,8.18845526538085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,8,349.6391002331592,free_2_primacy_scale_Semantic_CMR,0.8724838454340049,0.24217030357866687,0.6320859833257284,0.95374113777432,0.6026054888021455,0.4118164136537517,0.4558437631094798,2.508790288084768,3.705114333514686,3.240373884548596,0.005205369846855212,0.26176742158987487,0.24072767693648434,4.8618791232276894,0.02225144367394316,0.5597506541198447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,8,250.51892866310342,free_2_primacy_scale_Semantic_CMR,0.9607885985804738,0.020810600820914564,0.5908232363773008,0.8317374170860191,0.6857829985487498,0.8331943868597788,0.4992079746738249,21.833219382875292,15.784564088523199,46.85326515916621,0.008663472668426184,0.32039015496466344,0.20084785392710558,3.5897391245833576,0.02902155822538742,2.6891080926926203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,8,281.2733697140485,free_2_primacy_scale_Semantic_CMR,0.7042967798812834,0.006077513401263612,0.37738144051170586,0.5764641402700861,0.9957067013948321,0.8952616390098413,0.5420825584562569,30.2765189823065,65.26062709364642,1.8414429847478715,0.002276298640493224,0.38255939312412934,0.3032767198276378,4.632716903858711,0.08218148946186726,4.926399209412432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,8,208.5421316433748,free_2_primacy_scale_Semantic_CMR,0.9720704719367363,0.011222389987268544,0.7876959827784049,0.37203620983099395,0.19193716976177955,0.44596873325362807,0.47773398708598414,85.27882534720129,48.34463504758773,53.31487820310856,0.05155491487724717,0.16109155677718867,0.11162525543034807,1.7417319389599086,0.034659401779959687,3.7429673374001875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,8,222.96865718343295,free_2_primacy_scale_Semantic_CMR,0.9073737436390876,0.00815383756310134,0.6326027952454267,0.660541261674794,0.020804744886544102,0.38536050620296913,0.8552296888163571,10.056939232040712,99.0387088831107,92.31073510308774,0.005351719029767721,0.5354413363393817,0.3714476104198452,0.8872459580627359,0.06754702718968614,7.4453514538604715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,8,251.5065196825699,free_2_primacy_scale_Semantic_CMR,0.9009162671037543,0.020979329980126693,0.8342075450582211,0.3555987878888882,0.20536740028233846,0.4991527860771302,0.38543528238523944,26.921991681860852,29.7981309800939,92.69079518479022,0.01511930541791956,0.23943485877988646,0.31344221538962014,1.3511839247680237,0.07965613365286661,1.1346576868684628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,8,272.5733702090091,free_2_primacy_scale_Semantic_CMR,0.7858079978858293,0.7612661860253915,0.756699882651381,0.8428618286613511,0.6892836689536906,0.3083740742389686,0.5638696348987691,0.01458329035999305,0.7094810088723223,7.553700927340879,0.029591476896529287,0.16835352394484576,0.10784222201658937,9.49914384601403,0.3176113803006546,0.36833755985716704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,8,333.3692193062257,free_2_primacy_scale_Semantic_CMR,0.6134569708408248,0.7699649897698727,0.08109011151285411,0.9202412667690176,0.3529936533981587,0.051222737393681994,0.6092803000377074,0.1303056850267552,0.38603711873116,84.54676792837441,0.003881169042645294,0.25945590513166294,0.1972524426991864,8.060488274291306,0.11831064175136852,0.6760413308828177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,8,330.3825712007408,free_2_primacy_scale_Semantic_CMR,0.5885769907504043,0.17008766616617793,0.8077267546043645,0.9226878715209621,0.6427238992497218,0.3330191383708825,0.7485801805945237,28.258523630238095,22.699845192168482,0.0013191319673031548,0.025218086815438474,0.1791032650556677,0.09818143178744075,1.6448390270140454,0.07705699920125424,3.813891002949629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8,253.31419677621673,free_2_primacy_scale_Semantic_CMR,0.7508165217501682,0.1389491756140422,0.23152664348014373,0.5714171360232605,0.36803216103895503,0.9424638110972821,0.05122541512203274,4.446262471518784,2.3466429100551998,80.96103557523402,0.014604769115221702,0.20348302391034315,0.28017422617394766,2.2678978492352875,0.1204798676771515,0.9189458423831298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,8,342.327608111993,free_2_primacy_scale_Semantic_CMR,0.8675732594888199,0.07328196746738097,0.8719053388715297,0.7711675295103472,0.7971269448631484,0.8545925742687097,0.8415422157240662,12.37100818662433,8.017790757953847,28.344824029042815,0.008874164266215068,0.22255474932572117,0.17457694447944672,5.0553170803740155,0.2080262961461602,1.8647550309401293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8,282.10824532601384,free_2_primacy_scale_Semantic_CMR,0.8267950968173758,0.06702675472959324,0.5648796034658512,0.39144241535214297,0.07585140990279055,0.379883891173042,0.6609629227761072,9.680039418282874,6.71431888569559,73.99762882467981,0.006850098494358081,0.3391575292486779,0.3362203300288913,2.384754398892834,0.6123267634177019,4.321122099879577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,8,287.4825322518593,free_2_primacy_scale_Semantic_CMR,0.5541454403654476,0.1460817087340756,0.44020748065527404,0.5354252862023954,0.1091862449158783,0.42664365887014577,0.8312170444023856,1.2231486253079922,16.735788946610377,1.0318888964835011,0.0004178539843247009,0.45323602669615504,0.46770372642258806,4.292509083782914,0.036058430421844034,0.4556977202175423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,8,247.6245382925408,free_2_primacy_scale_Semantic_CMR,0.7487338485904775,0.04523575907168672,0.04573827396854982,0.8524442438353972,0.647915679480307,0.31212714575872397,0.4904118278552552,0.2638452643872737,4.808937896275117,92.2911681944437,0.007968972833240502,0.4151685371827989,0.29674411564649855,6.841975010349975,0.006995372623041822,0.4632321136597573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8,196.10010021628278,free_2_primacy_scale_Semantic_CMR,0.5196705201540834,0.0099757107198023,0.7405091866794541,0.61907072563842,0.01742352787586421,0.6353484641004867,0.3859090638200084,8.953924795204713,1.8132196233971598,45.95907375680574,0.01824982562907701,0.31990885651952006,0.260640639382423,1.814312090222768,0.04672484189756315,0.13728415831378538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,8,246.88971035709795,free_2_primacy_scale_Semantic_CMR,0.3920158184767089,0.02825464602995098,0.009345819754260243,0.5174599226597851,0.337461992464296,0.03059346369889321,0.6532174610327071,3.1957550320954553,0.30090559022069385,61.51723868997616,0.012274983781353388,0.2519831200217739,0.3204660324480644,8.138953145501873,0.718885516247631,1.2340526146829758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,8,303.56513172684976,free_2_primacy_scale_Semantic_CMR,0.5979018443072683,0.03394522453219012,0.7341585828678162,0.04213959049288407,0.8866840760882693,0.3173719897219569,0.12484829184698393,24.613763820882717,48.06362369141999,51.752736342600244,0.007929754174428982,0.34126642237811566,0.1771142049135941,2.489432540486635,0.9770208197810543,6.430332444915821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,8,361.5283952378065,free_2_primacy_scale_Semantic_CMR,0.7609758576417907,0.38862976242881914,0.8584985865650405,0.9966820358061274,0.15505232771972535,0.7783849442886588,0.4363919529557416,1.4569398874503465,4.274314553608086,39.63808389323149,0.009741427312034276,0.1734043347977433,0.2131582544215085,1.8368207405334234,0.13844140213221434,0.4004104230391887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,8,328.3501795743521,free_2_primacy_scale_Semantic_CMR,0.8476701382679317,0.0016562968923274912,0.34314393140348043,0.3663648522707513,0.9428408123675931,0.3247529016475368,0.9023171230686922,37.863973635243354,37.68696904660362,25.561781894845627,0.0020876572526598025,0.308648341642372,0.3185770235436056,4.025971435103142,0.4452367619788168,4.752027123455934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,8,247.6792094206392,free_2_primacy_scale_Semantic_CMR,0.8861410156482707,0.09832874839750544,0.1078255379475816,0.9704716473168314,0.07055330925109488,0.6793280489549766,0.22402087096131396,12.012664142282247,2.435815290116075,5.621144657508438,0.010215903167636653,0.3378561791259598,0.24629813439928228,1.6893808223125264,0.03898206844156521,2.4629054629868925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,8,203.6216531957856,free_2_primacy_scale_Semantic_CMR,0.743416578306047,0.04587539699953097,0.6143676471403794,0.22023673789481946,0.0057236976702342846,0.6667666122356772,0.650156160965913,8.318936283639857,2.8859421076878533,71.50383863633184,0.010282408918123875,0.365771034634224,0.4152559863146177,1.6242906443815257,0.06129345770828509,0.608178755659921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,8,261.08126968460294,free_2_primacy_scale_Semantic_CMR,0.7755851563325066,0.5443545274101048,0.1181245729603751,0.8217352128042246,0.10698383921736337,0.6949850952215427,0.09801981927550424,6.671856887134645,8.225372376480564,69.22969452447106,0.009120315375789612,0.3560817651164321,0.19657300964885938,1.4907558607937919,0.1225643853187845,2.559245199495419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,8,151.77405560509857,free_2_primacy_scale_Semantic_CMR,0.6564491777839376,0.0910406289485689,0.04062224982435525,0.9439763953199221,0.7257322057377712,0.3787788319790137,0.9290396698569796,2.9292148976612893,25.39152209256278,68.60055297717463,0.020880927501020996,0.49204977965417207,0.3959271659406607,1.6892592715290822,0.3584136613488689,1.8417889148101163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,8,302.71358987326107,free_2_primacy_scale_Semantic_CMR,0.8511603677131243,0.07281910313639346,0.26270166203412226,0.8815819021511023,0.7542184114625609,0.6169883790987044,0.977420445620646,20.43762259477844,21.59482376261823,0.7004668516117624,0.007949538235055892,0.22055748190393956,0.25927780431511527,4.511703000051305,0.13141381924961534,1.7187322231825009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,8,262.49499803434077,free_2_primacy_scale_Semantic_CMR,0.5304569588081307,0.014756329256149558,0.4210450028914335,0.2590778986807094,0.9548207954987291,0.6628167905416589,0.8415478731403196,5.2041492521938935,26.306225343368865,58.72464308132651,0.025161132137195008,0.17291988498916666,0.16414845816082568,4.751683431807011,0.744488021022679,6.389222870703798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
