subject,trial_count,likelihood,model,0_encoding_drift_rate,0_start_drift_rate,0_recall_drift_rate,1_recall_drift_rate,0_shared_support,0_item_support,0_learning_rate,0_primacy_scale,1_primacy_scale,0_primacy_decay,0_stop_probability_scale,0_stop_probability_growth,1_stop_probability_growth,0_choice_sensitivity,1_choice_sensitivity,0_delay_drift_rate,0_semantic_scale,1_encoding_drift_rate,1_start_drift_rate,1_shared_support,1_item_support,1_learning_rate,1_primacy_decay,1_stop_probability_scale,1_delay_drift_rate,1_semantic_scale
68,8,191.51629150062269,free_3_primacy_scale_Semantic_CMR,0.9205458510597739,0.029984074733386212,0.2841626099083556,0.9198339422818917,0.6673087052539649,0.16540722463744995,0.30328367104881226,29.376918983539298,7.198281935844591,42.54162151080219,0.019778899989319088,0.36141730057477517,0.26513298641546523,1.3855117937183015,8.579462552819281,0.1401198711837694,0.10453539560420921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,8,191.98742872163962,free_3_primacy_scale_Semantic_CMR,0.702209613737114,0.09442176732624358,0.24751241241349553,0.032818177020881856,0.21105289923327886,0.872030618248451,0.26712126180433327,4.49667457750553,1.4178756363279632,83.32102399221755,0.006054609201590788,0.6691233728362231,0.5038172867146802,2.267925127756312,1.73644376722629,0.1564189479678339,1.9819494151684216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,8,353.99995611927227,free_3_primacy_scale_Semantic_CMR,0.5862764890844907,0.30221742591311285,0.8538080660209892,0.6082276195595763,0.8856027530807071,0.5816562822562489,0.6554111990065381,36.59050932753986,3.294499387451353,0.051387751502488754,0.009784625954996573,0.17773319998684478,0.24369327537620045,3.2209405357040035,5.888117147751201,0.3416205396506429,6.6998769566288905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,8,251.1582816214068,free_3_primacy_scale_Semantic_CMR,0.905658456521107,0.17760925751777396,0.01294566905179928,0.6920343925830142,0.47532254873977275,0.6015005545893719,0.8804298259883869,5.096799236255336,0.8583248613062153,67.91084069974715,0.03571044910621374,0.18721539695406886,0.16498591019163555,3.8474410568039366,4.115741185367169,0.4973407650093017,2.460756362783827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,8,279.402329895121,free_3_primacy_scale_Semantic_CMR,0.6306469309561533,0.025839804843588166,0.6130433475694748,0.30612571213102224,0.9352275476238787,0.4577555934938281,0.7573825860796238,7.458339764184807,10.534960237623189,0.4424944177873229,0.009480738987896975,0.2653315098047706,0.26276961447098834,7.379153954928725,8.741991609369373,0.2239160766476327,2.483616982106974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,8,209.350537429182,free_3_primacy_scale_Semantic_CMR,0.9866656323104521,0.11866964932329815,0.933369672487929,0.2504832683117338,0.2832556255341796,0.8437471500145171,0.34073711832212195,13.216284982654273,6.471745422506167,27.283163494450523,0.04721378975387047,0.20530518773880502,0.10807073096939135,2.2810141287909085,2.1121229490513675,0.15003423277566585,0.7445751742915778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,8,211.44579612572193,free_3_primacy_scale_Semantic_CMR,0.49899393894650335,0.08017535470896525,0.2861534353635694,0.48702609190764645,0.032582668371364754,0.7613755406523555,0.7177294139695909,1.2548260707901306,90.2901901710109,8.056673091555233,0.003920670632209244,0.4957378261840937,0.5322439328520847,3.3707641174056526,0.15754345835459915,0.2552336568148612,0.44666918191583527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,8,247.8806745121783,free_3_primacy_scale_Semantic_CMR,0.934094100120195,0.021585288503418676,0.7465769442250089,0.7159866620741144,0.11820054873730845,0.2644052066579241,0.5809536169775412,20.211289335313914,47.68664794945808,64.03249742900606,0.006615658475811026,0.2763938196825215,0.45813816172511146,2.0803580805390416,1.0680883573322966,0.018298182802467422,0.7652438667327397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,8,282.6253258536575,free_3_primacy_scale_Semantic_CMR,0.7024431387895952,0.6203154004322042,0.6007003085152373,0.6757533810839783,0.6764894159113907,0.3446987729918768,0.5534007371477474,14.392169600345618,41.26219143723077,0.05270403353495823,0.027205648483282108,0.14997561739996623,0.13028933694457923,2.399188382509011,2.9699931904772088,0.044075977744801265,7.249441354866518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,8,334.1856891447503,free_3_primacy_scale_Semantic_CMR,0.880541805817515,0.18470729452070203,0.9259416409069383,0.9893887804036723,0.45512009557686056,0.697380361451553,0.37600703412810244,0.09053288050287599,4.554237656462428,0.2725276645312244,0.0015138903032336473,0.28999691874538264,0.24738661621446068,7.575997435691391,5.069218600273919,0.3961285758533616,0.5046561843994859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,8,331.20548183877634,free_3_primacy_scale_Semantic_CMR,0.8392051605822234,0.6948397847820916,0.4118568657072084,0.8335483859729359,0.22825837646048808,0.3261050646762937,0.7907237996249987,52.92342904910489,1.9760149425140863,43.39978358058812,0.0161010456256008,0.2206943059489877,0.15149622040898728,0.19350623833131503,3.137935813843585,0.00519798924521551,0.21493042847579358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8,252.55601356852927,free_3_primacy_scale_Semantic_CMR,0.7040221928261662,0.11083731770007343,0.024647585157176577,0.1865933667014819,0.43378109814541155,0.8631568369670239,0.1762204717632852,7.10094008357197,8.270604973013896,94.5034677961094,0.015623567054070253,0.22296726522561272,0.2517464479865774,2.944556793018189,2.9164353503268305,0.32159637410383224,2.176127975525102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,8,336.9689369049882,free_3_primacy_scale_Semantic_CMR,0.7162244602564211,0.06255876297215762,0.6144625358583977,0.35337872731305453,0.610339066082094,0.46673838080201696,0.44514787890298946,11.900481990483875,4.358364836077072,84.43961733030575,0.001594113321209123,0.3580723655250857,0.28580844092333724,5.574180452266052,7.450184438553614,0.09869313208243419,1.3162519277966527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8,281.7581366639688,free_3_primacy_scale_Semantic_CMR,0.6654620556631374,0.18924073947561804,0.33007814627458065,0.8274497597996622,0.008002732345373853,0.8617389465490468,0.6071907212756741,12.36393629132553,20.19053785576498,0.7723550166431963,0.0053312395685248815,0.3505303560469928,0.3155426432994908,1.934945251628247,1.5116050948764341,0.22968208868789575,2.7789228458810475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,8,295.14814102968137,free_3_primacy_scale_Semantic_CMR,0.6183369208720042,0.1931516786040478,0.5253834872773102,0.9382002960348848,0.17321604587167114,0.7036248544562711,0.6435686546621644,0.9606044478800698,27.667804080660677,1.282469079195645,0.004006251717970515,0.3100493131827611,0.2473604769311752,3.834083634685514,3.249801362258642,0.002340434080051542,0.4486594272705195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,8,249.23277092314325,free_3_primacy_scale_Semantic_CMR,0.758462149118192,0.06518556773384826,0.5727586839422398,0.7516766699806147,0.7083994623477559,0.7987313498633588,0.6030376802488506,1.95818121077928,7.500355651105664,0.5711211781823522,0.04004305053546797,0.14669014622594378,0.15283786928877863,7.41473929681442,5.271641143867312,0.06221847633472244,0.6756855883448232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8,194.59174738904852,free_3_primacy_scale_Semantic_CMR,0.42698191210743563,0.03299223295844367,0.8561582905183485,0.4424026861552861,0.0030837256778371014,0.8859045973266177,0.3344607470741846,3.4344718396103673,4.1236261683068065,50.9551935988713,0.031180515311264978,0.26130837968825027,0.17929915118906692,2.9007459101993494,1.779410498258196,0.016608958672915508,0.19143920163851558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,8,249.00955564363173,free_3_primacy_scale_Semantic_CMR,0.4391758458417052,0.014548802075865008,0.1916087495868684,0.44085046328624566,0.1789321234556071,0.600983630693151,0.2679817608485798,9.418549710296134,1.2353536923028017,25.069522914213692,0.008747450137275514,0.2653026908447522,0.38962728307763594,4.9135543353724564,3.8018834469378926,0.446035573079239,2.246270517420329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,8,304.0702874127488,free_3_primacy_scale_Semantic_CMR,0.7788360614324327,0.2261298456508098,0.5003928657802822,0.9795548473633657,0.9967476826031254,0.14042403129862985,0.6780429252558711,13.38435974275091,11.676453846272032,40.534332442932566,0.01099613814849193,0.27874749032953705,0.17044054838663492,3.413138262433621,2.5363922255983735,0.457652947668278,4.323813703522471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,8,364.85619304231284,free_3_primacy_scale_Semantic_CMR,0.45161546130291774,0.2233830461407067,0.9286906222188887,0.6331754898996647,0.06758079317550697,0.656686071595759,0.5788024826213989,29.08704307443355,11.782841272013414,69.56280373261833,0.0032604283271747136,0.2533227217656675,0.24774534465610287,1.333733061619311,1.7054355489455726,0.22480728294542474,6.625916829543024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,8,327.6799867151249,free_3_primacy_scale_Semantic_CMR,0.8175600395901383,0.01817076765999731,0.1628083152081437,0.7384548735360594,0.9676872605772038,0.4990162166590488,0.6221466801898885,30.283212123783432,75.89200231351634,35.76371707650834,0.012009459519714105,0.19447170213322096,0.1822825731717117,5.296355483485325,4.295020349993047,0.248883143014897,2.670178428282739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,8,248.78074772208979,free_3_primacy_scale_Semantic_CMR,0.97635895383499,0.07588344474427366,0.14589720503106485,0.23553456964575625,0.11660126572361479,0.32974141560524584,0.6756809415842969,7.056409758604119,0.42897101400390625,70.88646591155154,0.022919244454235987,0.2495388409390662,0.19044669336108733,1.5859545325157605,1.6580383079912315,0.017211344442868204,0.9626638976035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,8,199.42836884733964,free_3_primacy_scale_Semantic_CMR,0.8019015102966127,0.028275870141264592,0.7131051984123662,0.36758955900953777,0.24914488232476695,0.9242294710623504,0.3201581129019112,27.75095880484611,0.15347313175940513,62.65357833717135,0.011698815296879828,0.3784280407566367,0.4189618453735058,2.338262794635757,5.216931157059736,0.015722877188452278,0.43268711632304324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,8,252.41141571682647,free_3_primacy_scale_Semantic_CMR,0.7226975981982703,0.3149380753827763,0.3254574344258778,0.49725908526000945,0.06844330512959296,0.5717599065351848,0.4220528527824704,5.796525304085819,9.394111285602449,80.93700056629973,0.0033587555808367586,0.5344191249293075,0.35721034737461554,2.1201846476006643,1.475851727596635,0.06703263950198524,0.5208104956250041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,8,152.57073368244318,free_3_primacy_scale_Semantic_CMR,0.5684768261760729,0.10022368916700264,0.33379094431661205,0.9561922504116435,0.7067311584442273,0.40162221248624946,0.6150548246627217,2.334960195988401,39.570962084900145,63.99147843604356,0.025502262456004954,0.33965017205122816,0.4633072809974985,1.995242336353507,1.6040979519853673,0.4473797555752629,2.9561947383308955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,8,300.9535887560154,free_3_primacy_scale_Semantic_CMR,0.8796790909217034,0.06610343242066413,0.11441687235416692,0.38814260998783506,0.5869472875865019,0.8371744104886782,0.5099345504874468,42.725808531827354,25.467775879905926,0.8784978930612581,0.0007224376194303606,0.45474499723383044,0.40920035549351663,2.833129074137484,4.514798091597882,0.10568655030704793,2.069011343869975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,8,260.99226039962576,free_3_primacy_scale_Semantic_CMR,0.6866022016195701,0.0969029889084772,0.38512321060942606,0.4441022734758562,0.6947130880869329,0.2641102443324892,0.763956533800671,0.5541296652362249,11.749320969349533,15.341035874476049,0.004398937417642745,0.32062941670404754,0.33528968850698426,5.616122001660785,4.9395577851254915,0.5262532870370589,3.273249074736129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
