subject,trial_count,likelihood,model,0_distraction_drift_rate,1_distraction_drift_rate,0_encoding_drift_rate,0_start_drift_rate,0_recall_drift_rate,0_shared_support,0_item_support,0_learning_rate,0_primacy_scale,0_primacy_decay,0_stop_probability_scale,0_stop_probability_growth,0_choice_sensitivity,0_delay_drift_rate,0_semantic_scale,1_encoding_drift_rate,1_start_drift_rate,1_recall_drift_rate,1_shared_support,1_item_support,1_learning_rate,1_primacy_scale,1_primacy_decay,1_stop_probability_scale,1_stop_probability_growth,1_choice_sensitivity,1_delay_drift_rate,1_semantic_scale
67,8,262.305014645822,free_0_distraction_drift_rate_Semantic_CMR,0.1168919595891228,0.8873065994705825,0.4652676464197062,0.0033778724667983305,0.2682344612650229,0.11976225550991851,0.20460561715763773,0.5018841493236218,5.715069352200796,89.1777541118106,0.015895411392040676,0.25805072945610746,2.4954761508795484,0.37438861871959184,1.7964373070870523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,8,194.42926948162494,free_0_distraction_drift_rate_Semantic_CMR,0.9864646898789016,0.013418023595709427,0.8649277522578083,0.5193925129083918,0.9251565822038408,0.6021494018132281,0.09415356396997315,0.41949001729097474,3.044166994864625,33.87677846028082,0.0084195735134312,0.3983597964464227,6.676629659894285,0.3639130695521417,0.1610081899036171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,8,193.05635363381992,free_0_distraction_drift_rate_Semantic_CMR,0.49234649318285134,0.7393193794870206,0.3932800585162323,0.03109966684923382,0.5758144454542579,0.01793659332213826,0.5328032786687783,0.15194350796529504,3.537142657530943,26.306190790711213,0.007656466081133129,0.49608013835711073,1.6854804727223,0.3564419506654308,1.0094439734351996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,8,357.488960406139,free_0_distraction_drift_rate_Semantic_CMR,0.6207155431712486,0.944021507223921,0.19838056448834002,0.04485870620275706,0.8401998755978808,0.7514735597315735,0.642230925204121,0.7250989618392601,53.59111518892692,0.07470093285507318,0.03437889324859916,0.05137829705713681,2.650902980630596,0.5464276295716826,7.763790117021763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,8,251.26482806423536,free_0_distraction_drift_rate_Semantic_CMR,0.5389822514952614,0.4802901146681021,0.8289792070530781,0.07512143245396952,0.03769404888420469,0.3196046619338839,0.11689707850535563,0.5929327341891818,23.018596230338918,0.12352886903591553,0.016139408893998675,0.191071348128645,3.3439103438696263,0.32354388758404784,8.612943384335825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,8,281.52080383521593,free_0_distraction_drift_rate_Semantic_CMR,0.48265400361451566,0.5009889315724362,0.37045755967236094,0.01807662224188358,0.6025277407713304,0.39379192099404264,0.6854282002846369,0.9240044374593255,16.236535498675437,6.385577382854257,0.005230335140230392,0.26268407843340036,4.477430621794311,0.09469614237387103,4.168464591002033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,8,207.60216018915816,free_0_distraction_drift_rate_Semantic_CMR,0.33694098429929603,0.5597800940127209,0.9556838289432502,0.11512834141105573,0.9074900022602393,0.35123108273125775,0.03630198335297607,0.6777684130741404,23.272211600750047,55.80858971586664,0.046397867217780775,0.1528801552218982,3.46721345350312,0.004754251346056148,0.5555032817528363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,8,211.51860372333186,free_0_distraction_drift_rate_Semantic_CMR,0.6305344624901756,0.17189110844039707,0.10886554909404605,0.009873768936122185,0.23600514779472065,0.08143177850650879,0.638827780912191,0.4880283219348799,0.9071697990225687,91.90458446214294,0.0015653144020624787,0.6425617487115121,2.6959081817830484,0.05150116127735099,0.3591022822049741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,8,251.03714878486377,free_0_distraction_drift_rate_Semantic_CMR,0.8671800967699946,0.5805045796775778,0.007723917491176773,0.031021592014806525,0.40606095731276703,0.061381446313100954,0.00047534616177607135,0.3825714874881352,9.716451977511552,24.43545624773534,0.026999415264592246,0.2242967476746285,1.4850418317655316,0.24294388099091513,0.3897153154491756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,8,271.9639850122485,free_0_distraction_drift_rate_Semantic_CMR,0.18762857494383245,0.2320795654209208,0.6690272128774957,0.6628257267086579,0.6823318339017609,0.47811606857028277,0.1381192893752281,0.6230722772725412,0.41444841888013134,16.618389877870303,0.008146872448632811,0.2184169850823929,9.941523036321723,0.195679508427445,0.414539105438422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,8,327.68432935795164,free_0_distraction_drift_rate_Semantic_CMR,0.8285335478203157,0.5298600083388804,0.8209722087709557,0.46950608736325733,0.9942428835382788,0.6502519066013026,0.8202888177617533,0.3183879646514557,4.475552082724896,0.7185358423833463,0.0026211525138465364,0.23002299327055642,8.375314564941966,0.40850717881545845,0.3927838006382398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,8,318.5497842206987,free_0_distraction_drift_rate_Semantic_CMR,0.5329158270969853,0.7874621868825502,0.33090096002421865,0.22523665924687275,0.8047682318547511,0.5193508481311532,0.6157033103632077,0.4875910945688972,0.05853275617025133,64.27151205598511,0.001200493988274376,0.3744125805934244,8.215943620350087,0.09352385635333182,0.2583165002931196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8,252.88024559318325,free_0_distraction_drift_rate_Semantic_CMR,0.4873575389636619,0.4059899212975649,0.18715602768324419,0.22133633891176552,0.06162195172212326,0.38587958558007845,0.5873200149881328,0.7527597973826547,0.7337281561452329,33.373499212904,0.025498426727610657,0.14814567959016234,4.305720164495629,0.17450817083245457,1.8026418063551173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,8,340.25234249677214,free_0_distraction_drift_rate_Semantic_CMR,0.796359561735685,0.9211517642419662,0.04393676491005305,0.015668198767785302,0.49294654533378635,0.5474934867504873,0.9994777551939307,0.5097812248999467,16.88495284876406,59.50129514011152,0.0010989181141114468,0.3269634487954596,4.849774359204099,0.32963331314591904,3.8462620777656227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8,281.8413613904289,free_0_distraction_drift_rate_Semantic_CMR,0.022415945062317588,0.398158338973645,0.6424609975108588,0.5642751256412399,0.47865620790934554,0.16277935020097856,0.18874607663483778,0.22401269774834265,2.312055408225966,80.6562511293912,0.003214632418616137,0.37892009655080017,2.00697937048107,0.08997787183592687,4.913154232748793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,8,295.04791374519317,free_0_distraction_drift_rate_Semantic_CMR,0.19598616802317947,0.4591205086024059,0.3472827863842599,0.8002936115589647,0.5430923082679469,0.1382619521803476,0.5197412553609086,0.59810299563271,0.29707456149900224,1.1195126693147373,0.0012087399675919652,0.3886081015744285,6.968693831363169,0.07348828154255599,0.4202132750101528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,8,250.47814985319752,free_0_distraction_drift_rate_Semantic_CMR,0.860400209296716,0.5503006229710111,0.355662952453528,0.5478732044441886,0.7385169118355321,0.3099346254149755,0.7214773786403664,0.39275485209449745,0.48765655170569033,80.08655402707141,0.004034354498477,0.33350776157408024,5.739333019086658,0.2070028246134175,0.2973181681160808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8,196.65382802757807,free_0_distraction_drift_rate_Semantic_CMR,0.39732984301127194,0.23311780672839857,0.23303438011026012,0.06224288085320146,0.6237022684429391,0.14545252641549813,0.8943781857493885,0.4496201906048788,1.372437005162357,22.770083085160376,0.027946868259988437,0.2430433126280874,7.130805335852625,0.444489412518714,0.18002594521239265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,8,250.27305504406905,free_0_distraction_drift_rate_Semantic_CMR,0.6606226654347598,0.31837246199618274,0.3159103282837099,0.0684975156555922,0.2569835465576873,0.04001170705657858,0.867464845332313,0.24748359483180105,2.5069519509599374,44.73772584393133,0.02142605762551608,0.19829185201670096,3.68896821631174,0.8294120717731897,1.045898917573191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,8,305.1527069278099,free_0_distraction_drift_rate_Semantic_CMR,0.6241835334320698,0.06707813461589957,0.821823312684306,0.007541257014751557,0.538118684687693,0.9317902921495786,0.47952455376170805,0.8098145814576675,54.457982185520116,60.2952926523734,0.016489471331156746,0.16928045572137584,2.8413752120106617,0.40333804319811983,9.476224323178783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,8,352.14466669688966,free_0_distraction_drift_rate_Semantic_CMR,0.6842824175654632,0.7862661192621165,0.38368367521038377,0.2769723977714311,0.996038301784719,0.6185264123696204,0.4195497577570609,0.8287673213226101,1.5027982676400953,32.89111259742599,0.008162212739152352,0.18300200245929688,5.5995608554846825,0.09368285032101636,0.3914247855257029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,8,325.8369789817658,free_0_distraction_drift_rate_Semantic_CMR,0.9625820361688245,0.7403046428690319,0.622753825106614,0.19786091497205127,0.9856673512216286,0.5368722936087177,0.7618847057473671,0.7250371318413873,11.111935845221979,56.29227843552799,0.009158126255571886,0.13928973242177545,5.725215753052914,0.6797733360849162,0.4890368082711163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,8,248.1566463731457,free_0_distraction_drift_rate_Semantic_CMR,0.9739075224689322,0.9056731019110018,0.7936586639262082,0.0026037577173974036,0.4708834547953722,0.10294745969466657,0.4691580937928714,0.17386606234053242,11.508548544771237,6.8961932607811605,0.018266662869719896,0.2196837890985197,1.7164407902528933,0.03290048040552962,9.653352904606251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,8,200.2434466636653,free_0_distraction_drift_rate_Semantic_CMR,0.5185748036374601,0.9495428118722411,0.01178805901223362,0.02612446418092812,0.5566686733597169,0.4584648838704374,0.8919221564748783,0.5014649510506772,1.0832575575987136,36.98137733196455,0.012217440867563822,0.3790262693302049,6.624668278780773,0.03811687306548184,0.315623717669995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,8,252.52220981326377,free_0_distraction_drift_rate_Semantic_CMR,0.8614946539314019,0.3343932748367998,0.5546864465005068,0.5857300566830438,0.5286534191228011,0.02836475325243276,0.6343999157336679,0.2625877311359916,0.8822130095494742,70.81887807086918,0.006939477793173887,0.30005492134925404,2.2939731472558265,0.3599472650752488,0.33041238542277007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,8,148.5709464138705,free_0_distraction_drift_rate_Semantic_CMR,0.9856369610450111,0.4483471096915618,0.1913625034587012,0.013743549146537137,0.9107968035721707,0.8231064523033356,0.7155305094562193,0.7301006907429565,3.550672851566169,1.9002902235896215,0.033650386163983026,0.4155953565921964,6.152095763485226,0.7080045530350351,0.4600043100257274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,8,303.72797721607617,free_0_distraction_drift_rate_Semantic_CMR,0.08660027038496343,0.6550276994227262,0.373473684301819,0.08713994557068216,0.941210209192472,0.632685521307941,0.4811666815274558,0.6310905856897644,16.535537049308473,0.38980646524461093,0.0011846759168929188,0.3737020324825755,3.1018898625495313,0.13838080184406354,3.8166192779379724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,8,263.3031883691974,free_0_distraction_drift_rate_Semantic_CMR,0.5758169371266109,0.152413145648705,0.09893795435765596,0.6193044967192451,0.4805723451838114,0.6585621437361963,0.565618818331699,0.9372632274331942,2.5684672841971548,1.180007277612539,0.009070938342819801,0.2836336209600576,4.820995112859343,0.3199850783315251,6.3673238726236985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
