subject,trial_count,likelihood,model,0_encoding_drift_rate,0_start_drift_rate,0_recall_drift_rate,1_recall_drift_rate,0_shared_support,0_item_support,1_item_support,0_learning_rate,0_primacy_scale,0_primacy_decay,0_stop_probability_scale,0_stop_probability_growth,1_stop_probability_growth,0_choice_sensitivity,1_choice_sensitivity,0_delay_drift_rate,1_delay_drift_rate,0_semantic_scale,1_encoding_drift_rate,1_start_drift_rate,1_shared_support,1_learning_rate,1_primacy_scale,1_primacy_decay,1_stop_probability_scale,1_semantic_scale
66,8,237.98236526298462,free_4_delay_drift_rate_Semantic_CMR,0.41382728510560973,0.031588118715300095,0.007193070467786208,0.7770723548766045,0.06504531528625525,0.7754834429879202,0.9204174467109199,0.5504463963564943,1.029961069755138,62.1652975766083,0.011900765561167273,0.3322824117542437,0.21466806084542522,3.578169928667144,5.302633402579965,0.5541200496013219,0.46753066851478253,0.6546004434755962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,8,252.15754792181787,free_4_delay_drift_rate_Semantic_CMR,0.3185311570966681,0.1416143780995846,0.2889490338437316,0.9917865627857054,0.3123718631429754,0.8966672298779377,0.7057848265498019,0.6851074596323394,0.30622575569178423,55.77307059461276,0.0012051521750258143,0.6489624225376271,0.463883582687898,7.597855841239097,3.143256074444014,0.38764300274756164,0.25135979719494894,0.6866679415335533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,8,190.31465640891162,free_4_delay_drift_rate_Semantic_CMR,0.8267077238128078,0.2558005598791799,0.006309013744430103,0.9665913936289932,0.5627183968939503,0.6199058754590552,0.2530045271860289,0.7441681110551301,3.118102109689346,59.49834051318174,0.01754653711284826,0.3864613399915813,0.2736840674045302,5.087551137327544,7.351018409973734,0.37955047418545945,0.45753089226492716,0.12524077562143177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,8,193.06332996908156,free_4_delay_drift_rate_Semantic_CMR,0.8637145681668741,0.08056811777472744,0.1743355968287557,0.20673954983828274,0.09801178633702501,0.20380077951255593,0.3934585631561183,0.09183276749109676,0.4558352622115649,66.47068318417718,0.014651194402787338,0.46421180072629475,0.4113746631821984,1.8951630725219286,1.2097484397091405,0.31825637669272555,0.006898519902899247,4.561221740269003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,8,351.5746645191731,free_4_delay_drift_rate_Semantic_CMR,0.770655838195972,0.2303182844012155,0.9458491760381188,0.9230834291255403,0.23002609374934968,0.6310800179234581,0.9224062442024787,0.6704544168566977,1.9552321504877028,10.399485895364123,0.019148732718798023,0.11704135830044837,0.17173788752261387,1.8316126736504734,4.449478671913793,0.015066964051267062,0.390062402949046,0.9210135502317431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,8,249.81621533680877,free_4_delay_drift_rate_Semantic_CMR,0.8920055179108386,0.35445751788729396,0.33960213682217866,0.49160724282723234,0.8906337258598618,0.50003729249861,0.5988060327759099,0.7070514557045331,2.6127819602312456,28.788090361765594,0.021273631805967252,0.21743211165649434,0.18348507227528899,5.5695289792251454,7.343044391402238,0.18130136732157887,0.6500862311275644,1.819847655237921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,8,280.14580634757107,free_4_delay_drift_rate_Semantic_CMR,0.36300454611470584,0.16159318559959052,0.48420961402560914,0.3506509851588773,0.7977281810519875,0.8689399772096484,0.8477606421428152,0.6620838986721842,7.768154100062041,0.5677274329357047,0.003253795602176701,0.3434184486717484,0.3222765808874968,4.104218821270287,7.4374846312146,0.7910382712634909,0.33155652724977036,6.710791199573826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,8,209.37942395273973,free_4_delay_drift_rate_Semantic_CMR,0.9071537794420772,0.2623477683414715,0.2349206338745456,0.4908316732710696,0.0066293927597380065,0.7735451782726307,0.7046913574477937,0.3403085446485459,1.6148356069004208,20.246425391634936,0.04680326312564248,0.19009867042852058,0.13253641252478854,1.7876753101899228,1.3267649304900022,0.44106689026605816,0.5654740287175894,3.3807171001323506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,8,211.4389355903441,free_4_delay_drift_rate_Semantic_CMR,0.5521535672862122,0.07392325819701967,0.22559510450928127,0.5299441898669836,0.031782551503942325,0.1193085523975948,0.5756873886012227,0.6670984540229477,0.05919349465744972,44.582703635365775,0.005606794654718639,0.46889450878045036,0.47294302441002145,2.693357115568179,0.2125436436610464,0.043586654949625936,0.18844322593181267,0.3066941197399755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,8,248.17296610581673,free_4_delay_drift_rate_Semantic_CMR,0.9423567004910778,0.2281548171876463,0.5884117027656764,0.3620620397715621,0.19951939965983817,0.460316427079922,0.8028218062791539,0.1419993617431422,4.227051053476089,21.46470722702946,0.014244004999867999,0.22163128805143106,0.3025087589037483,2.9379421919005013,1.1526895135941428,0.09849087087717795,0.1905234598381904,0.6030203844625923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,8,274.1893294023829,free_4_delay_drift_rate_Semantic_CMR,0.8075671197563195,0.5908669904748929,0.49889601261539385,0.9896800622219971,0.16116448317011112,0.14869229171942994,0.05588489407424685,0.6531827169529969,1.094685277582684,52.44642674643244,0.02091406974540644,0.1769223168269125,0.14836748407362066,6.746361386132527,3.31874197251906,0.6021233765326517,0.5117231805666013,0.37455374802494923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,8,334.7774171340314,free_4_delay_drift_rate_Semantic_CMR,0.920513151460469,0.10459876058063283,0.7686953843181853,0.9907395763443237,0.7789148842566948,0.4674487531367066,0.7247663591352161,0.21167473118596286,8.330594378910327,0.6307284582620625,0.002954101255411512,0.2819475667965383,0.15399734697614864,9.092792494606929,7.319067634539213,0.0010251788528444217,0.37525172898678427,0.5791215351884968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,8,320.89390365588764,free_4_delay_drift_rate_Semantic_CMR,0.7166039873760535,0.46060519076360507,0.933861773582451,0.41698964215772877,0.4699399424601904,0.9693461996905846,0.45854146099403514,0.5938015998035501,0.43320601088563393,34.279127363634686,0.004140460841550231,0.2732372818405482,0.2721933028039487,4.274968935873538,9.192406960082087,0.26701491943489375,0.48629950067684785,0.16168182636363682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8,251.18529327498152,free_4_delay_drift_rate_Semantic_CMR,0.46828870449193694,0.06493354399354617,0.15448193670453175,0.5906669265172826,0.6442023365929319,0.8176417336589341,0.8591951077633013,0.31884217114488544,0.9056651999716152,55.64304234190392,0.01754840160488691,0.1665292775741536,0.21641635201107068,7.189548658462515,5.831052582853946,0.26345472246364776,0.1686020486906346,1.1629954785759566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,8,338.7882659710299,free_4_delay_drift_rate_Semantic_CMR,0.8008388789387254,0.1635079546841613,0.5463602404012781,0.522992099048782,0.7896553817533828,0.4559255267197956,0.03229262241118119,0.9386079200569365,2.870666367151884,53.75178632135575,0.00048140516575012615,0.4533601299012444,0.3751416199357678,7.550791445264734,7.970409436743589,0.21097568886351592,0.4157314752078631,1.692393347774304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8,279.14800523088786,free_4_delay_drift_rate_Semantic_CMR,0.7695494928215962,0.24719448650444936,0.6649985530361063,0.46969870672543984,0.08844613881197261,0.6997406758164967,0.24970813774282874,0.35944026841819005,3.8882446709585494,68.82034143562197,0.003132285253042766,0.4040378550694479,0.3888991597457334,2.928088299872862,2.2899358108974455,0.6352201691631556,0.39791213966131556,1.4465506701169293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,8,293.75314198580463,free_4_delay_drift_rate_Semantic_CMR,0.5669773959922317,0.4960613611784416,0.474801821246429,0.5784320357593279,0.24191751240007583,0.8835703003354758,0.3462218419838928,0.8985548612735659,1.4441092404935745,0.6354622128562829,0.008814815012911233,0.254407575772892,0.20929257129094475,5.500521428519598,7.714925513322889,0.4868409548611303,0.05755582654240084,0.5199685539071274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,8,244.22238262049405,free_4_delay_drift_rate_Semantic_CMR,0.88749658758595,0.19206733874102394,0.25104231646141506,0.8399695064419272,0.3700786563678107,0.7644432009098954,0.3297597273944104,0.914388455339848,0.24580142236699487,47.44047621017814,0.0069701224302581855,0.4045689168730764,0.28672047312576243,6.981242122565494,5.716373163766676,0.17537227551878848,0.7148645655734261,0.3092124402229848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8,194.2562571669813,free_4_delay_drift_rate_Semantic_CMR,0.361557902925908,0.01869583898614957,0.6414972955814393,0.1086738412039282,0.037512632996396233,0.6081076505710659,0.1510435645307065,0.8025577818718983,1.9419314713695712,30.599129518588654,0.039685160129015296,0.22430090537245917,0.19103191347333137,5.125740837624982,3.934317239899591,0.2898912199198984,0.6376054580211563,0.28965716614601433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,8,246.4513745222648,free_4_delay_drift_rate_Semantic_CMR,0.2630351272767065,0.03590503755530289,0.5119872551438016,0.4705447869883741,0.0034472379684379884,0.954544759823419,0.4737906606557824,0.42601901715614643,1.3186514346739102,45.410527651213805,0.006542903162628677,0.31669637414399787,0.3341987706627556,6.487886855124443,5.0853198894396465,0.47087417089946626,0.896446027301282,0.8317705099312391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,8,302.33028405582036,free_4_delay_drift_rate_Semantic_CMR,0.9425915560381457,0.05655341743715936,0.5945525846102785,0.0975211401802959,0.9948459944403624,0.34888091895124446,0.4825046890327115,0.9553263361454184,23.369303475096704,13.415680091541113,0.0038432476217101774,0.3779508220861869,0.2199681605942967,3.313545030434071,3.354122078075613,0.7447164050626133,0.7262231776681699,4.809025604900144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,8,353.2505736440625,free_4_delay_drift_rate_Semantic_CMR,0.7132861908212575,0.21500827792371846,0.9992037648126537,0.6519475378638577,0.4390781302863238,0.6094198529314196,0.30641920462987937,0.8914162112800414,6.064536804682945,91.300259487062,0.0053346639493463965,0.24285133025793026,0.17628579991892668,3.0569456258495373,4.9247380910956124,0.7435673362046967,0.22251345439241899,0.7398987432162922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,8,325.1589627050119,free_4_delay_drift_rate_Semantic_CMR,0.5557315767346752,0.7639481843423321,0.29703107834379805,0.9431489305275933,0.7810359658080113,0.7704725102732127,0.5152495801436038,0.9328471280298387,2.3754709959444256,85.2535107061438,0.00841650138211103,0.14681598272958585,0.18932960736711735,7.079291974561656,5.883477617215554,0.22759242568533394,0.5139741574637819,1.1491302707155389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,8,247.7326136245378,free_4_delay_drift_rate_Semantic_CMR,0.8898491947549814,0.05351838241243634,0.3069501291525836,0.34536614339613225,0.04760865869678027,0.390715005015879,0.1748991362623265,0.2674204915877422,3.944301781393186,9.271555387633235,0.011913263784504358,0.345952294551525,0.23683987298186437,1.4572676977445442,1.9621659252004808,0.013690766102185004,0.14165014992143704,8.068888970281998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,8,199.20810570104481,free_4_delay_drift_rate_Semantic_CMR,0.774284436989575,0.007591840958093177,0.8338534660791386,0.2847926139968534,0.2463746127118266,0.8034843597521443,0.438234792126175,0.707202960312668,1.0586064135272863,60.12370303055583,0.00571517782878167,0.38132071729830663,0.5167518130803277,2.8412787343184314,5.564739777834462,0.14036206096699216,0.05047835464420236,0.4516731789363151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,8,246.42901491959557,free_4_delay_drift_rate_Semantic_CMR,0.6336078997339822,0.7367560753145569,0.013044067704801932,0.4424255848380926,0.0007023003770882386,0.7568917577094609,0.803958882254035,0.7443148135854999,0.5914636752587583,15.118890160178758,0.007142070881424378,0.4373235867413472,0.3140241444869165,2.2010566272312326,2.140672861577699,0.575950196719295,0.3193063117315905,0.251202135000975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,8,153.03491179842567,free_4_delay_drift_rate_Semantic_CMR,0.4659149981928637,0.06431718028759548,0.808500537778373,0.9395991723268514,0.8852376020411029,0.7369695438284709,0.11702314543102296,0.4828450852009245,5.254299907006415,74.51742869498833,0.05046970628971987,0.3297349583237829,0.3475195058618051,3.4110749551757293,2.9876694594833917,0.2699180345913873,0.6075060376103899,1.2566852098831294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,8,305.92851413904066,free_4_delay_drift_rate_Semantic_CMR,0.6007235225750561,0.1414757475532729,0.591561314945069,0.5542552366040364,0.8501349725967138,0.6404276626208887,0.33937245002279326,0.7765747742939273,15.18951162630104,0.8970905048198645,0.00445261990904211,0.3453602241437128,0.23432435661966178,3.743521388448091,4.8379883562146455,0.1875773225198868,0.38538290203044595,3.272312853083903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,8,261.43854254314505,free_4_delay_drift_rate_Semantic_CMR,0.5754310245457067,0.1387206335431242,0.4680885256456021,0.3594854838698922,0.5765305054472268,0.8524228412949602,0.3885032641901564,0.3823427422120251,3.8111246789315842,24.363047364974634,0.0032599679074297727,0.33811724464084403,0.34298052013830205,5.379692610327833,5.529302829062681,0.15868889735699204,0.9684251388589583,2.492170063170245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
