subject,trial_count,likelihood,model,0_encoding_drift_rate,0_start_drift_rate,0_recall_drift_rate,1_recall_drift_rate,0_shared_support,1_shared_support,0_item_support,0_learning_rate,0_primacy_scale,0_primacy_decay,0_stop_probability_scale,0_stop_probability_growth,1_stop_probability_growth,0_choice_sensitivity,1_choice_sensitivity,0_delay_drift_rate,0_semantic_scale,1_encoding_drift_rate,1_start_drift_rate,1_item_support,1_learning_rate,1_primacy_scale,1_primacy_decay,1_stop_probability_scale,1_delay_drift_rate,1_semantic_scale
62,8,217.9707390572678,free_3_shared_support_Semantic_CMR,0.6111052919412143,0.25283516269198136,0.8660167922286783,0.7865893627758016,0.7959341371185598,0.824152383604307,0.6555006430226817,0.6352225179217992,6.512120411459897,8.028325502338951,0.00808193229652232,0.4046850420605903,0.462837853123534,1.913849716733067,5.898274766148458,0.011330625677444084,1.0855806224478992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,8,225.9899373607658,free_3_shared_support_Semantic_CMR,0.9166342152391023,0.06473308678764535,0.7243854592766299,0.8250219564914869,0.27321087185420495,0.8221406857340114,0.8943703390113801,0.8707345122472143,7.794290706409006,45.572318355217526,0.0046823272262753015,0.3948074093895899,0.44433757763068676,3.739210341178656,6.358784253511411,0.10287659817084795,0.3942261248425603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,8,308.7206718528863,free_3_shared_support_Semantic_CMR,0.6469476915100068,0.5065893420614112,0.4849649348796359,0.4858458373257772,0.2952923013241209,0.44170522453563255,0.017853897635695226,0.6485433356270327,1.0919776124034044,0.13401023353932828,0.011194165716859661,0.1891762713907683,0.1732930155061192,7.095223484073409,7.783703795065095,0.1302015558971396,0.9973979319746853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,8,238.27718266339508,free_3_shared_support_Semantic_CMR,0.44472063233888603,0.0421038130175862,0.11024993695535945,0.8038569484278669,0.35579056423673866,0.3130288335006941,0.6128124944882929,0.7441168066056315,4.271579209838386,51.177029334861516,0.0215716272308466,0.284436815184284,0.17372500040029237,5.735489573954171,6.204142542643787,0.10212397616206725,0.6756720644848322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,8,251.4692826100513,free_3_shared_support_Semantic_CMR,0.5058427068062716,0.2168500544181482,0.4117858848987992,0.3529714895627735,0.5098814455245737,0.6822448405666549,0.8189424055115135,0.7743956629096203,0.9432596082128129,40.71529411671773,0.0001958237721406686,0.8054439978937538,0.6726165857063737,9.46479180858751,9.852049291965827,0.5805330255947487,0.5685943701167311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,8,191.4608765091018,free_3_shared_support_Semantic_CMR,0.8121321287860448,0.14850179803201774,0.027063514015947754,0.9973308597500365,0.6612617238495897,0.6173745982466028,0.6243211223014777,0.6529482992244453,8.785891593484017,71.56569426274416,0.028124094402461053,0.37459981343321136,0.199030468611479,2.5575628185233867,4.709879829826315,0.191224764250838,0.25127795188709356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,8,193.17679390070532,free_3_shared_support_Semantic_CMR,0.9335713551431029,0.1768767069665266,0.7534525953779454,0.35460421655643276,0.2848689748216367,0.03366090734462732,0.5210285485042214,0.6288668504411868,1.8114092587594646,52.91414881495663,0.0037474373727538757,0.6912983810254008,0.4456263275156344,1.7292482662406756,0.9992507552465054,0.09631970390896041,9.991066867605001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,8,344.135329252901,free_3_shared_support_Semantic_CMR,0.7624707900443036,0.20950291969848275,0.870439561324118,0.8572225095589608,0.73256288579248,0.39609080458231877,0.8384812480641266,0.433734942908114,3.6517563578609993,0.1146613794678718,0.005182999661604361,0.29947266378814746,0.18956237274761398,3.1445149445121836,4.767571588239342,0.1174317848211219,1.283121117044855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,8,249.42295873436026,free_3_shared_support_Semantic_CMR,0.9667343598675604,0.2141247822362234,0.2311250639924698,0.78564467684367,0.5456908305956312,0.9114976190856368,0.7974561558596587,0.42544077282573517,2.480834214724092,30.407387970083956,0.005425079715848508,0.3626202128269773,0.2848236560899501,3.3756355534418674,3.980915307624905,0.07447776085659075,2.64869352362354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,8,280.33299283333304,free_3_shared_support_Semantic_CMR,0.5656026838800766,0.04593626103223508,0.4824507221731569,0.6777830994669871,0.34691517365413566,0.8063230926626584,0.48308857181730547,0.85447818365416,5.632405031309808,90.53733619165854,0.005256891206082803,0.2843069616846243,0.25227382079420924,6.346255804023101,8.076925811496428,0.3173317046395967,2.221043201414361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,8,209.77158179669007,free_3_shared_support_Semantic_CMR,0.9304392851384005,0.38526755749002994,0.313657227348337,0.7084566301774885,0.7480406349571508,0.5243281247983259,0.9256022178081522,0.13352272197376452,5.481518706688242,34.329418915093314,0.044755912576517065,0.14513754534049994,0.15948049889507487,3.220134517452171,2.4028856941002767,0.0650493045670964,2.6580630511393433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,8,210.53194248204062,free_3_shared_support_Semantic_CMR,0.4594147162525746,0.2311085763545655,0.192423408926021,0.4854763904916792,0.1025647298823248,0.8768512780201442,0.8968339926727601,0.8641509963145595,0.5646922716993608,77.18597215408981,0.0022439201336936295,0.6282966514373665,0.5545804713489068,4.159445774471739,2.058688391806353,0.05180330192189112,0.3534664259101619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,8,248.89152783021768,free_3_shared_support_Semantic_CMR,0.9944957225913212,0.7213035568031785,0.885759716016455,0.8051259348939666,0.12032053014103855,0.29066723782658677,0.548939123643491,0.6353043156097027,1.4403480771703059,35.40055663829209,0.01938139387988458,0.2590948998268674,0.3408497054222126,2.796018101682589,1.347469562947159,0.05987854608547161,0.24912621214725128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,8,271.5234031987634,free_3_shared_support_Semantic_CMR,0.5568132612258687,0.8377966816280285,0.6794797100362605,0.7239196226447132,0.4252184034949328,0.5877754102879211,0.5108389236842147,0.44831350718881124,0.24246203910868758,36.77225991398038,0.0229268565321481,0.18469042799471058,0.1327432533680648,7.740000905281901,9.163854513737602,0.15477846939379786,0.39299763107496766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,8,329.3525285092776,free_3_shared_support_Semantic_CMR,0.7233153092978024,0.7796553940965726,0.3604806484559219,0.9784135177098566,0.33553530183031616,0.4093379386910045,0.126548712638845,0.6121725095120089,0.1466692280777264,66.71459893390477,0.0002671383690267659,0.4006129578481349,0.3483013680223488,9.196910498311636,7.18880189024328,0.33363485264606063,0.6373535663451595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,8,321.027996790222,free_3_shared_support_Semantic_CMR,0.845064037985882,0.32266930813712774,0.6339222443503792,0.8148523231816137,0.4455341786042151,0.4017834862537963,0.7603780311222731,0.5923736407524409,1.3214311594749435,41.58810968818029,0.0047015284388320505,0.3069485077370006,0.26187954954115356,5.322170197123675,4.8881441377093955,0.17313502193822924,0.15510104090020732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8,254.807469698626,free_3_shared_support_Semantic_CMR,0.6111399511698172,0.1868571678262368,0.024438074858839975,0.6972997362918664,0.75918309661667,0.5081683663480623,0.6523469531360735,0.10193322295160612,6.8839584158465215,51.74761798054082,0.02692186014106346,0.1732008870272388,0.20858757983629328,2.4614432229530525,1.8253632456646072,0.17108455014017782,7.001672553737449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,8,340.52622565346877,free_3_shared_support_Semantic_CMR,0.8184426686094186,0.18855570666501276,0.40873731484520265,0.1965609382991727,0.24736163586086346,0.5532526011974164,0.31705239506097016,0.7046098881824175,2.2707400524214307,8.273812601615447,0.0016609735270982084,0.31113278095431696,0.2863530365803708,4.643063337440321,9.287827827276022,0.7311875615276501,0.952672098711945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8,279.95542138638814,free_3_shared_support_Semantic_CMR,0.6591771371777553,0.2701244795038671,0.6379241793158261,0.3793439604840429,0.26686015315580014,0.18516994986678253,0.31115808537818224,0.5021544848127537,5.34044300226649,91.71416514578061,0.0033761331253507887,0.385611234398322,0.38957710835713844,2.745718105044015,2.4502256731563765,0.15519548262813837,2.1294945174648228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,8,295.4386381646434,free_3_shared_support_Semantic_CMR,0.6652043596542498,0.6777968772078391,0.4056945093254624,0.7405424670719055,0.021206277115338713,0.4281958759944089,0.6695023528304143,0.8549703351698174,1.3656381827208992,87.9871241175832,0.007960156889308175,0.23379845556517323,0.23129649279900924,2.303833901480305,9.766087241730993,0.026425499136716355,0.5358725629192125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,8,245.8135678217662,free_3_shared_support_Semantic_CMR,0.7426362789956935,0.21819288148115634,0.0666073600811225,0.9354396999325887,0.09686891926601693,0.5297817830120294,0.39946947863223564,0.7499891997404637,0.7491451401093911,41.14060893500122,0.01057831025130812,0.33355519168067804,0.23538593419713116,4.986107038153503,5.503391422348493,0.3379779290930738,0.3550015472353234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8,194.69949955546312,free_3_shared_support_Semantic_CMR,0.36518648903602874,0.016404958118558355,0.7044553445763279,0.20721389465265422,0.1149939459621257,0.19814601966918566,0.47111123084325957,0.5260722138572824,1.941312188607661,74.63128539913824,0.021288318339737933,0.30912172558468765,0.23824512811610354,6.1643459373259715,5.514895898477599,0.36026587625811596,0.10391355725170115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,8,246.63829277059415,free_3_shared_support_Semantic_CMR,0.34788696512756395,0.040588877028318704,0.30692174315887755,0.19676809349255409,0.3617636146160836,0.1553791789413395,0.21994346948560617,0.40077504798481084,2.057222273924701,15.504764311443921,0.0018227246968497424,0.39029190971891925,0.5199164851167719,8.879552870835289,4.259464370865136,0.7319927564224968,0.961668201992044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,8,303.97397773186,free_3_shared_support_Semantic_CMR,0.9143957768606092,0.36809265552049963,0.32183815207658273,0.8887225711900277,0.5455265453213083,0.8146099050535247,0.8232818979913705,0.9978165256805863,8.931865184987764,56.82313050203919,0.003369690242989165,0.40016219672234765,0.26802765123791517,1.6805807855343922,2.5285125525346914,0.38134242459067097,7.524598332758808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,8,355.41366724479724,free_3_shared_support_Semantic_CMR,0.7878863436323663,0.1258199298345844,0.992121593158128,0.922935757213756,0.5680836013172071,0.4484745371538195,0.1879605925673738,0.8347074157629357,3.00604792446714,78.67605736435411,0.019055649296118804,0.10919763718231934,0.09583265486033543,3.0655036235634365,4.626332559987022,0.269475220686352,0.4351432764516652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,8,324.01058180091593,free_3_shared_support_Semantic_CMR,0.3821795636165495,0.8410925909775542,0.4754855644818636,0.9914193787796884,0.4767654892227346,0.5491629778396332,0.19960711952160026,0.8237945646773681,1.0967750416907975,68.32206677179617,0.013205205190372438,0.17381843573938127,0.1498355675290659,7.367362069821299,5.925803010917571,0.5954330344655421,1.163587824356167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,8,249.150845247866,free_3_shared_support_Semantic_CMR,0.7283155654655517,0.057294193754749305,0.5435018115862396,0.8441000853225249,0.007844875626743015,0.10151901488129043,0.21345166439617264,0.6173734392710347,2.91843466772385,69.03480799323987,0.01706626421593011,0.2353800426983065,0.15238585271851957,1.5143274911700417,2.234563272234809,0.07441066979754334,4.289332903649883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,8,200.87233384863165,free_3_shared_support_Semantic_CMR,0.6937488591537609,0.11991961421213888,0.8245694736262797,0.24193809029201677,0.025080379793296994,0.19328811846203725,0.46877129851844673,0.5220041177270783,1.3819161808752576,74.03849629812586,0.020605342896388792,0.23889527062091934,0.33709316805864015,1.1635103395273196,5.621661978184475,0.009922914246054194,0.5080201083619751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,8,254.34738162894354,free_3_shared_support_Semantic_CMR,0.7524900378511561,0.3915527707243627,0.3479032617143294,0.8827346223822523,0.002188585481084082,0.05198527100487993,0.34696773208699677,0.653629342027324,3.0853032776798273,66.60989187745822,0.006454553563534082,0.43638086539592713,0.2661061516362926,1.8059665874861528,1.4021890629604306,0.20094808285084875,0.23795441913550341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,8,152.13287417480961,free_3_shared_support_Semantic_CMR,0.540340614211045,0.0568926802922336,0.047006789885887246,0.9980142092210167,0.7975680704780601,0.5408774810920808,0.7691963860423586,0.7160890863545265,16.134662894906384,11.922887156080606,0.011336428968783785,0.5708079258239005,0.5661653953173218,1.6136875984437191,2.0209747461508605,0.6442978666287222,2.2711980027969227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,8,305.3862107942021,free_3_shared_support_Semantic_CMR,0.7134949616829945,0.07896794714836486,0.1986577104432094,0.43539015613029663,0.6284042818861075,0.4423131275472969,0.8691301743081161,0.44267058938422177,10.55612603715609,0.9619913136931757,0.00508631445753821,0.24604242055075076,0.2647335583385928,5.165646424007252,6.4153202651861765,0.06840458584701531,0.7620398496880734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,8,262.256047656339,free_3_shared_support_Semantic_CMR,0.5417054568661204,0.48400472526033994,0.7828132303068979,0.924741180574441,0.11188054255745572,0.879579894474962,0.2670284673105668,0.9038668447055813,0.1791332926520255,70.55291478555972,0.014514074831587398,0.2459588964254209,0.23670399772578943,3.895925306854754,5.353477798015169,0.1839040397248462,2.057400615908045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
