subject,trial_count,likelihood,model,0_encoding_drift_rate,0_start_drift_rate,0_recall_drift_rate,0_shared_support,0_item_support,0_learning_rate,0_primacy_scale,1_primacy_scale,0_primacy_decay,0_stop_probability_scale,0_stop_probability_growth,0_choice_sensitivity,0_delay_drift_rate,0_semantic_scale,1_encoding_drift_rate,1_start_drift_rate,1_recall_drift_rate,1_shared_support,1_item_support,1_learning_rate,1_primacy_decay,1_stop_probability_scale,1_stop_probability_growth,1_choice_sensitivity,1_delay_drift_rate,1_semantic_scale
73,8,209.36114546718125,free_primacy_scale_Semantic_CMR,0.9975776793043238,0.0058582366911535955,0.9470082774406952,0.18126087903087745,0.6538891843193362,0.5278099996187274,63.28872361136201,18.318586276214464,80.24629961090373,0.05424447925591025,0.06035018181261975,1.9678646238593278,0.16330885358883268,0.6030185920918614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,8,220.36283954525715,free_primacy_scale_Semantic_CMR,0.9990956033402771,0.0934683765150508,0.581194078916115,0.006104416442675342,0.4667092492836433,0.7804315252279297,40.97405970150786,18.321698913623052,54.676860486073394,0.001818181482892034,0.6478820677984878,0.8362624108772119,0.21636024553855804,4.947889485145577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,8,253.1827877275158,free_primacy_scale_Semantic_CMR,0.8091924991087123,0.06029840391297414,0.45373612665366275,0.28382115838643673,0.8301563943318035,0.5767022192706666,14.549219271792609,49.3536815824918,25.215561737796264,0.028816244130682844,0.17231512485858325,1.5726208911792532,0.075188307195791,0.7469817336453293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,8,292.48079157350276,free_primacy_scale_Semantic_CMR,0.9681568183168349,0.1893696810979325,0.9483966609788198,0.8492524003812909,0.8487286151444569,0.18464549581883516,22.635204968674294,83.68883101182729,79.83745334914995,0.020735033030134964,0.16477902248550702,2.10860855567294,0.8112381276581506,5.041222339600009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,8,335.62566334825203,free_primacy_scale_Semantic_CMR,0.9036642444420468,0.516991097760659,0.9741520191862812,0.921826148704495,0.934808884706789,0.4795482510969425,2.2375112974903217,1.6954547556077273,47.729079950113025,0.0018709251867311538,0.2474925952382625,9.582473792132214,0.41652334626699195,0.4299492169543626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,8,330.54278158183047,free_primacy_scale_Semantic_CMR,0.758629744134589,0.016418427016259687,0.326427148552874,0.06433864717532863,0.7461787482121754,0.8422862074405016,1.898843258775599,2.860728490114774,91.63228196027137,0.005358447961307665,0.26501179865697533,1.6139731358197247,0.3864586302428942,0.781991585616993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8,254.12516993725015,free_primacy_scale_Semantic_CMR,0.4896377569321346,0.00924442787040669,0.011387787780607228,0.5619947294609599,0.5810388727913839,0.06401657386559417,10.029477681555157,4.650777058421042,83.72623627264241,0.023317451839093006,0.21436589413925944,3.145879802096422,0.4886536353724971,3.737884921182336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,8,340.23315498543957,free_primacy_scale_Semantic_CMR,0.7765336090553826,0.16054401891265618,0.9479665194257967,0.44416991053336663,0.8936099079921886,0.5733129975034892,9.738809975499578,3.0831241969084004,38.92590350635599,0.0031539998027358407,0.2529224999392765,3.6642499996004996,0.3752871806604698,1.6176922798351825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8,281.79728993800586,free_primacy_scale_Semantic_CMR,0.728705687840296,0.08270693022208331,0.7154765919068377,0.40561829725074344,0.8878634426522519,0.5085184704560122,33.812380183339485,21.48835621741127,1.1695334398678858,0.0014742382326645021,0.42699361004471753,2.1686579294479675,0.4443743981737183,7.314150648646352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,8,292.0590965501149,free_primacy_scale_Semantic_CMR,0.5891138828081265,0.09441698523149966,0.5442031875746558,0.13863970827217992,0.28129059198192496,0.8302053128966187,0.8757923196215742,19.573114882741415,1.1551257794519856,0.0022973488961598454,0.28716586021790214,4.862698406728557,0.3331831991610593,0.5833081567271803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,8,252.13166980805818,free_primacy_scale_Semantic_CMR,0.7974341464478836,0.037293484030418045,0.2832400700581891,0.7791872177161532,0.8059220543113582,0.24895274584553584,0.9054308660268049,8.748894594256825,37.766468864444604,0.007117839240665391,0.2685036732184054,7.801727135644255,0.1314343684438925,0.6241793376524543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8,196.82652437832184,free_primacy_scale_Semantic_CMR,0.38867804816405,0.01507126585264007,0.5030497307024753,0.006636985933866357,0.1792503245192792,0.6800540185097695,3.946036532820571,1.076220251343365,26.157862030062745,0.04177342936416778,0.19244543660428626,2.8308092268182383,0.04510327285479787,0.19743516759798663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,8,252.20963717303238,free_primacy_scale_Semantic_CMR,0.4721388183719578,0.11053325389971996,0.12985646887898994,0.022432432405036618,0.30513152454365844,0.2751464521537737,3.5068969369502767,5.310391051924071,82.31193427827264,0.009933292980859987,0.2740353752835736,2.673038965111302,0.2796325902123946,1.4688435763217922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,8,305.6290667784212,free_primacy_scale_Semantic_CMR,0.905660602690445,0.22318145246956417,0.910162952671409,0.9990083080207414,0.10607957383621491,0.5818126865428317,1.5818328560157653,23.053555546824022,70.18309087770787,0.015515083192788992,0.17832619378540038,3.1844123923568173,0.10495078473907149,1.9251465038904025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,8,355.8166487650507,free_primacy_scale_Semantic_CMR,0.7017286909999945,0.29071865144440734,0.7953278508923431,0.3377551219658844,0.9672851658443219,0.4050184995363761,5.630613225273926,8.951099877193805,0.8966964089973146,0.010816011034248618,0.1902294794821522,3.7217117903735493,0.1505380389289323,0.5670376125955743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,8,326.50367902712486,free_primacy_scale_Semantic_CMR,0.6814204487886891,0.17510370340358647,0.8423383083752987,0.666601645675259,0.714814443492467,0.24505555903406992,19.153510890562863,35.87259474936457,1.3301462997177567,0.00659859177930208,0.19330773627455522,3.2897620124706743,0.013670063982227355,2.3087886813637644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,8,249.15369276171856,free_primacy_scale_Semantic_CMR,0.8945412066804357,0.25226770143441535,0.7285896444284936,0.10494733218931923,0.8810816783023661,0.2640631314602221,4.749445280372932,0.32908477659749025,15.377340424212647,0.013125965867341549,0.2370708368932446,1.5389178013035782,0.026631288609001103,7.962533932947191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,8,205.3100107572235,free_primacy_scale_Semantic_CMR,0.6704367412035257,0.0074564380526218055,0.556600147399814,0.030360173263566104,0.6390719796214392,0.14246368552222505,20.169374228528312,3.7784200569334345,24.80729128539472,0.0048314433359106235,0.46577653542400377,2.3217594880462666,0.07377967521809986,0.6366779291957334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,8,261.58644725416735,free_primacy_scale_Semantic_CMR,0.8755355406381475,0.4357920374819001,0.6449906127650675,0.20528227441819413,0.720022941825722,0.44239025935965537,11.76955901706873,7.464410799252285,74.64654360570404,0.008623355304846314,0.25477877970244833,1.9524565395080273,0.053097660238382194,1.1074363444456092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,8,151.18185971882343,free_primacy_scale_Semantic_CMR,0.7687922753925277,0.010058257786865754,0.9328514768892364,0.5807257438522591,0.6243130497338116,0.6964910478272394,10.917160219294182,60.889216361688355,40.62221385028776,0.02279575087464797,0.46517071055916315,1.5977975501388535,0.23504752503375664,1.7512399445196318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,8,308.76172238342974,free_primacy_scale_Semantic_CMR,0.8232186356059097,0.12492135933792753,0.9216195725882453,0.6928133428218806,0.40593273088502874,0.16157847182711202,17.36535827223513,33.811560616359756,0.6592198343948611,0.0011632705418715,0.33504169603334727,3.393539245927456,0.022046594024099517,1.4727029738221546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,8,260.09409034476437,free_primacy_scale_Semantic_CMR,0.4654525507695211,0.2659152878302323,0.2792662080092908,0.9572461534586674,0.4544928501336703,0.6799562845947046,0.26162738283380094,6.2556946140006815,36.24838981910024,0.0038548473411755824,0.3439298824271546,6.438386381701438,0.0185446262943742,2.784817711779397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
