subject,trial_count,likelihood,model,0_encoding_drift_rate,0_start_drift_rate,0_recall_drift_rate,1_recall_drift_rate,0_shared_support,0_item_support,0_learning_rate,0_primacy_scale,0_primacy_decay,0_stop_probability_scale,0_stop_probability_growth,1_stop_probability_growth,0_choice_sensitivity,0_delay_drift_rate,0_semantic_scale,1_encoding_drift_rate,1_start_drift_rate,1_shared_support,1_item_support,1_learning_rate,1_primacy_scale,1_primacy_decay,1_stop_probability_scale,1_choice_sensitivity,1_delay_drift_rate,1_semantic_scale
69,8,191.3508143748412,free_1_stop_probability_growth_Semantic_CMR,0.7396991681828539,0.012941581414114611,0.22751743638956068,0.17433620475735057,0.06713489544489298,0.37509099564281745,0.6105222523247607,13.702486266641898,79.39023015151034,0.004745673573167464,0.6600310592441003,0.5113112287268811,1.6074433351997532,0.033289263883375775,1.8930549479235106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,8,349.3888743826117,free_1_stop_probability_growth_Semantic_CMR,0.9160100306328071,0.10642056586726166,0.8423803076621199,0.7216803477765236,0.32314482223555957,0.5687774869029778,0.5817310218412416,11.345921458530986,0.22918558128694724,0.006494630273056923,0.2092983589199045,0.27070635729565495,3.3346243389805337,0.07599468519509486,2.476229827967887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,8,250.497753235451,free_1_stop_probability_growth_Semantic_CMR,0.7786249613083066,0.1398424471845623,0.170470410036492,0.7710781493027474,0.7162651980807491,0.9544575386682759,0.6855364584790725,6.347063503506298,0.8044397660732585,0.017682796485326946,0.199475109064994,0.15839640671656952,3.6568202035149158,0.12211798791986123,3.8248844433389024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,8,277.95382720171744,free_1_stop_probability_growth_Semantic_CMR,0.45832310429003426,0.19320294869335247,0.667134755616136,0.5149419705418619,0.746517353202463,0.9988488138047091,0.7209875303907837,6.2522122730238365,0.2017727196745298,0.004359510602414685,0.3201571274434487,0.28691029595291173,5.9636285766475226,0.28875119608447275,3.7190372861761096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,8,209.27059777602955,free_1_stop_probability_growth_Semantic_CMR,0.96295176701474,0.4477785753358363,0.4284917510331885,0.32976902970060307,0.2116077455036045,0.208539671452105,0.24021160212046055,2.728583939047077,14.053353458592774,0.04643706804722697,0.11784315107870835,0.15037925683947773,2.392329723926424,0.1001027208437189,1.3362229004413475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,8,218.54969914848863,free_1_stop_probability_growth_Semantic_CMR,0.9565000041023937,0.10270789802506065,0.7610760128065281,0.6272642474132404,0.06994799872749444,0.7579980310392966,0.5982309534104634,10.41107943013294,91.28803274663454,0.0012278670570113656,0.6829664091292369,0.6645544316202101,0.8489672037582149,0.018731559186007263,0.0024548747012707256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,8,244.3469145024979,free_1_stop_probability_growth_Semantic_CMR,0.9831353514191704,0.08546904531652538,0.7832299580296863,0.10988587754146323,0.2292214711458725,0.8322857525359997,0.7275722105409992,1.0187827649942918,37.58922583888976,0.01902881150337743,0.18433538569112073,0.3136207001572,3.3297387159411764,0.3668733810842733,0.12999615320790703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,8,273.42152430940416,free_1_stop_probability_growth_Semantic_CMR,0.5099746269787903,0.7996752387011663,0.5920163424360803,0.6068401519602018,0.07412604625983343,0.6393356866106463,0.4420086198269708,0.6263013081134403,94.16569392871722,0.011854772871882857,0.20719629829056174,0.18671362083255527,4.862888484141202,0.6017361058283809,0.4564394948377446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,8,331.57174356691104,free_1_stop_probability_growth_Semantic_CMR,0.6733820690593865,0.7940682316389283,0.07493431700030334,0.9604212207173186,0.43991105868464286,0.06300640835615051,0.7635920834413295,0.0857605694214314,72.84190103980784,0.0005759150846542105,0.3280229025693169,0.2942847984243615,7.648717619757315,0.2090512344360707,0.6192678789835089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,8,319.09681777291416,free_1_stop_probability_growth_Semantic_CMR,0.6684747013164735,0.06915415866315294,0.5954386967553931,0.8569406566815743,0.6142989797226719,0.43379829487231514,0.7586637767022721,0.36718747116967165,44.612893775901014,0.0012535277434106429,0.3842009870548102,0.3630448176591834,7.067983377771711,0.07004930577015173,0.25194205234522293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8,251.7835418978507,free_1_stop_probability_growth_Semantic_CMR,0.377433697679542,0.03182477336681455,0.3206074030615874,0.4359467189610795,0.2769664599963734,0.1179120510242212,0.002956145943055488,2.77333151554668,50.499647820807915,0.009301725950907502,0.22743746709544244,0.3689540747920619,3.531845733173464,0.19319661642631214,1.3103378724441592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,8,338.625208493069,free_1_stop_probability_growth_Semantic_CMR,0.7849776833169452,0.12319213675760406,0.7679817779313923,0.07311210247867041,0.9877148024568301,0.7344691332039512,0.9443338724260119,2.356688634721043,40.95741103658642,0.002932234533755866,0.3256946599147071,0.2606951625433117,7.761951813711331,0.09544203344604181,1.2065894988255979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8,279.61979070306484,free_1_stop_probability_growth_Semantic_CMR,0.6413146054186709,0.6887162389498968,0.3690007972988993,0.2179580175493459,0.08212848750206053,0.31049667999257113,0.46368772702060035,1.646210078200582,34.48319306058228,0.001094860271386111,0.4722306788711981,0.4428424167230558,2.5382647724762024,0.4081877309300271,1.500482693079428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,8,297.2971745181653,free_1_stop_probability_growth_Semantic_CMR,0.7371847561137315,0.7973578754190439,0.5534826888469582,0.68432626164019,0.3932184761402485,0.28760197122286735,0.861187298274609,0.015858518103993875,31.69644314184347,0.0064913587353198025,0.2776391647255114,0.24761344316852765,7.529054759379108,0.13379296136628221,0.3627117587203837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,8,247.18250486148963,free_1_stop_probability_growth_Semantic_CMR,0.6251978566150196,0.04442895025006066,0.17822561623075578,0.8695571250788523,0.6397192728911494,0.9829072938131608,0.5464676081966269,2.507756334224773,1.2714467402793161,0.0163106065809574,0.3408737217612732,0.21262606389879934,7.225580495365059,0.10538921528980433,0.7759942232388051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8,195.10998059860736,free_1_stop_probability_growth_Semantic_CMR,0.32842068340014086,0.007428888575741144,0.7337194577232051,0.22450638921192195,0.1549115199128594,0.3293829901948827,0.7597852866716109,1.1965084427831698,17.71824326598307,0.016260960701205418,0.31314740295778787,0.29476039529119547,7.296953217002425,0.49337783957095527,0.1779623800799328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,8,248.0315046167881,free_1_stop_probability_growth_Semantic_CMR,0.3216343164882064,0.391489979239934,0.021194947122856522,0.2991098818089232,0.2909194874101264,0.485493674721478,0.6208768477222109,1.157768156220044,65.59538785017132,0.007373882166591683,0.28553474767855036,0.36867998204005836,6.962044510960762,0.20865997677562176,0.8263029257827075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,8,302.43417215198536,free_1_stop_probability_growth_Semantic_CMR,0.9183516247868257,0.02845383799998258,0.8213163457057542,0.7469052597615965,0.6524858536211917,0.6492341323488022,0.564802209911685,17.239735062962282,24.213530088886635,0.005138834959882488,0.3931242115061693,0.23623854114307274,2.8136763859963,0.7739381775103993,2.593258345261665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,8,359.01102623335566,free_1_stop_probability_growth_Semantic_CMR,0.8732977013636412,0.026642918407872918,0.981912720482188,0.8697458449131916,0.3370701596648541,0.796812719606969,0.32993307354766854,8.238163796771111,78.63291330835605,0.010564847949177225,0.16714891370201812,0.1643539979121993,2.959307304883051,0.3414871135009494,0.562326753521579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,8,324.1954702518597,free_1_stop_probability_growth_Semantic_CMR,0.7803310786900343,0.652042442785266,0.22179865837108692,0.8830313667799985,0.6333676223774938,0.08284517125595953,0.6673752974204389,3.1972494431452816,50.83576851307263,0.0037552451530935005,0.2564735720628528,0.2835404448093195,6.166495016210055,0.7750910615496983,1.0955456653385474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,8,248.23693219832072,free_1_stop_probability_growth_Semantic_CMR,0.7625682450191582,0.05138773963673826,0.5652100323427307,0.9486901787276588,0.04862363583372975,0.8357578340418119,0.3599317574536433,5.037916190157517,83.27519896437516,0.029530788753750314,0.22033399777632034,0.19042798163658503,1.7469621163054088,0.1303352034463316,1.604899333969013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,8,202.2588021777571,free_1_stop_probability_growth_Semantic_CMR,0.7590085899305216,0.14783601514441919,0.5262250923945849,0.0696691703403402,0.18530717281059722,0.5034765119014688,0.8222086298041302,0.37829639959169015,45.7338838308778,0.002543528187392452,0.4511263202949829,0.6594989091025285,3.312000035880269,0.04894514357627744,0.36230930889817614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,8,246.3343793186532,free_1_stop_probability_growth_Semantic_CMR,0.5807333809051194,0.6903482586367321,0.031803084514910596,0.5250385486450452,0.028678499545522373,0.46201834224564897,0.533413791137777,0.6728101817839445,14.10297529098436,0.005184616331521452,0.48479767165306775,0.3215484818037089,2.4662656307919573,0.45505434979717624,0.27568628159654196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,8,153.17476569983023,free_1_stop_probability_growth_Semantic_CMR,0.32459112011204305,0.19652459277787368,0.8322912926560464,0.8135714202624397,0.8923938788221114,0.8617261931074172,0.670616943386713,2.750244489109793,41.1842601562303,0.020598382297365464,0.48667219635850356,0.47564271855890766,2.0478219432688882,0.10729581333589774,4.363654247954765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,8,309.34246886780136,free_1_stop_probability_growth_Semantic_CMR,0.6010842851259064,0.039377434351012874,0.48521234883096975,0.22133541116494404,0.3608324266877802,0.737075116104073,0.8581238509745184,28.201418043286246,15.630964010659994,0.005084881461203339,0.2759284776000239,0.24581015440492138,3.3752623051017414,0.10722071213933132,4.002928204657859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,8,262.00997803864675,free_1_stop_probability_growth_Semantic_CMR,0.6390471018886672,0.49465603592639706,0.5890179422583989,0.21260762494888,0.8933607331169309,0.6229979727936534,0.6401863890750723,1.8210050297023337,26.90567654610932,0.005010783237888125,0.28744067724314015,0.33052390230729817,7.317340910375165,0.1712203040061835,1.702632358576037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
