subject,list,item,input,output,study,recall,repeat,intrusion,first_input,prior_list,prior_input,list_length
153,4,43,44,,True,False,0,False,44,,,60
153,4,44,45,,True,False,0,False,45,,,60
153,4,45,46,,True,False,0,False,46,,,60
153,4,46,47,,True,False,0,False,47,,,60
153,4,47,48,,True,False,0,False,48,,,60
153,4,48,49,4.0,True,True,0,False,49,,,60
153,4,49,50,,True,False,0,False,50,,,60
153,4,50,51,5.0,True,True,0,False,51,,,60
153,4,51,52,,True,False,0,False,52,,,60
153,4,52,53,,True,False,0,False,53,,,60
153,4,53,54,,True,False,0,False,54,,,60
153,4,54,55,,True,False,0,False,55,,,60
153,4,55,56,,True,False,0,False,56,,,60
153,4,56,57,,True,False,0,False,57,,,60
153,4,57,58,,True,False,0,False,58,,,60
153,4,58,59,,True,False,0,False,59,,,60
153,4,59,60,,True,False,0,False,60,,,60
153,5,0,1,,True,False,0,False,1,,,60
153,5,1,2,,True,False,0,False,2,,,60
153,5,2,3,,True,False,0,False,3,,,60
153,5,3,4,,True,False,0,False,4,,,60
153,5,4,5,6.0,True,True,0,False,5,,,60
153,5,5,6,,True,False,0,False,6,,,60
153,5,6,7,,True,False,0,False,7,,,60
153,5,7,8,,True,False,0,False,8,,,60
153,5,8,9,,True,False,0,False,9,,,60
153,5,9,10,11.0,True,True,0,False,10,,,60
153,5,10,11,4.0,True,True,0,False,11,,,60
153,5,11,12,,True,False,0,False,12,,,60
153,5,12,13,,True,False,0,False,13,,,60
153,5,13,14,,True,False,0,False,14,,,60
153,5,14,15,,True,False,0,False,15,,,60
153,5,15,16,,True,False,0,False,16,,,60
153,5,16,17,,True,False,0,False,17,,,60
153,5,17,18,,True,False,0,False,18,,,60
153,5,18,19,,True,False,0,False,19,,,60
153,5,19,20,,True,False,0,False,20,,,60
153,5,20,21,,True,False,0,False,21,,,60
153,5,21,22,,True,False,0,False,22,,,60
153,5,22,23,,True,False,0,False,23,,,60
153,5,23,24,3.0,True,True,0,False,24,,,60
153,5,24,25,,True,False,0,False,25,,,60
153,5,25,26,,True,False,0,False,26,,,60
153,5,26,27,,True,False,0,False,27,,,60
153,5,27,28,,True,False,0,False,28,,,60
153,5,28,29,,True,False,0,False,29,,,60
153,5,29,30,12.0,True,True,0,False,30,,,60
153,5,30,31,,True,False,0,False,31,,,60
153,5,31,32,,True,False,0,False,32,,,60
153,5,32,33,,True,False,0,False,33,,,60
153,5,33,34,,True,False,0,False,34,,,60
153,5,34,35,,True,False,0,False,35,,,60
153,5,35,36,,True,False,0,False,36,,,60
153,5,36,37,,True,False,0,False,37,,,60
153,5,37,38,,True,False,0,False,38,,,60
153,5,38,39,7.0,True,True,0,False,39,,,60
153,5,39,40,8.0,True,True,0,False,40,,,60
153,5,40,41,9.0,True,True,0,False,41,,,60
153,5,41,42,,True,False,0,False,42,,,60
153,5,42,43,,True,False,0,False,43,,,60
153,5,43,44,,True,False,0,False,44,,,60
153,5,44,45,,True,False,0,False,45,,,60
153,5,45,46,13.0,True,True,0,False,46,,,60
153,5,46,47,,True,False,0,False,47,,,60
153,5,47,48,,True,False,0,False,48,,,60
153,5,48,49,2.0,True,True,0,False,49,,,60
153,5,49,50,,True,False,0,False,50,,,60
153,5,50,51,5.0,True,True,0,False,51,,,60
153,5,51,52,,True,False,0,False,52,,,60
153,5,52,53,,True,False,0,False,53,,,60
153,5,53,54,,True,False,0,False,54,,,60
153,5,54,55,,True,False,0,False,55,,,60
153,5,55,56,,True,False,0,False,56,,,60
153,5,56,57,,True,False,0,False,57,,,60
153,5,57,58,,True,False,0,False,58,,,60
153,5,58,59,10.0,True,True,0,False,59,,,60
153,5,59,60,1.0,True,True,0,False,60,,,60
153,6,0,1,,True,False,0,False,1,,,60
153,6,1,2,4.0,True,True,0,False,2,,,60
153,6,2,3,,True,False,0,False,3,,,60
153,6,3,4,,True,False,0,False,4,,,60
153,6,4,5,,True,False,0,False,5,,,60
153,6,5,6,,True,False,0,False,6,,,60
153,6,6,7,,True,False,0,False,7,,,60
153,6,7,8,1.0,True,True,0,False,8,,,60
153,6,8,9,,True,False,0,False,9,,,60
153,6,9,10,,True,False,0,False,10,,,60
153,6,10,11,,True,False,0,False,11,,,60
153,6,11,12,,True,False,0,False,12,,,60
153,6,12,13,,True,False,0,False,13,,,60
153,6,13,14,,True,False,0,False,14,,,60
153,6,14,15,,True,False,0,False,15,,,60
153,6,15,16,,True,False,0,False,16,,,60
153,6,16,17,,True,False,0,False,17,,,60
153,6,17,18,,True,False,0,False,18,,,60
153,6,18,19,7.0,True,True,0,False,19,,,60
153,6,19,20,6.0,True,True,0,False,20,,,60
153,6,20,21,,True,False,0,False,21,,,60
153,6,21,22,,True,False,0,False,22,,,60
153,6,22,23,,True,False,0,False,23,,,60
153,6,23,24,,True,False,0,False,24,,,60
153,6,24,25,,True,False,0,False,25,,,60
153,6,25,26,,True,False,0,False,26,,,60
153,6,26,27,,True,False,0,False,27,,,60
153,6,27,28,,True,False,0,False,28,,,60
153,6,28,29,10.0,True,True,0,False,29,,,60
153,6,29,30,11.0,True,True,0,False,30,,,60
153,6,30,31,,True,False,0,False,31,,,60
153,6,31,32,,True,False,0,False,32,,,60
153,6,32,33,2.0,True,True,0,False,33,,,60
153,6,33,34,5.0,True,True,0,False,34,,,60
153,6,34,35,3.0,True,True,0,False,35,,,60
153,6,35,36,8.0,True,True,0,False,36,,,60
153,6,36,37,,True,False,0,False,37,,,60
153,6,37,38,,True,False,0,False,38,,,60
153,6,38,39,,True,False,0,False,39,,,60
153,6,39,40,,True,False,0,False,40,,,60
153,6,40,41,,True,False,0,False,41,,,60
153,6,41,42,,True,False,0,False,42,,,60
153,6,42,43,,True,False,0,False,43,,,60
153,6,43,44,,True,False,0,False,44,,,60
153,6,44,45,,True,False,0,False,45,,,60
153,6,45,46,,True,False,0,False,46,,,60
153,6,46,47,,True,False,0,False,47,,,60
153,6,47,48,,True,False,0,False,48,,,60
153,6,48,49,,True,False,0,False,49,,,60
153,6,49,50,,True,False,0,False,50,,,60
153,6,50,51,,True,False,0,False,51,,,60
153,6,51,52,,True,False,0,False,52,,,60
153,6,52,53,,True,False,0,False,53,,,60
153,6,53,54,,True,False,0,False,54,,,60
153,6,54,55,,True,False,0,False,55,,,60
153,6,55,56,,True,False,0,False,56,,,60
153,6,56,57,,True,False,0,False,57,,,60
153,6,57,58,9.0,True,True,0,False,58,,,60
153,6,58,59,,True,False,0,False,59,,,60
153,6,59,60,,True,False,0,False,60,,,60
153,7,0,1,,True,False,0,False,1,,,60
153,7,1,2,,True,False,0,False,2,,,60
153,7,2,3,,True,False,0,False,3,,,60
153,7,3,4,,True,False,0,False,4,,,60
153,7,4,5,,True,False,0,False,5,,,60
153,7,5,6,1.0,True,True,0,False,6,,,60
153,7,6,7,2.0,True,True,0,False,7,,,60
153,7,7,8,,True,False,0,False,8,,,60
153,7,8,9,,True,False,0,False,9,,,60
153,7,9,10,,True,False,0,False,10,,,60
153,7,10,11,8.0,True,True,0,False,11,,,60
153,7,11,12,,True,False,0,False,12,,,60
153,7,12,13,,True,False,0,False,13,,,60
153,7,13,14,,True,False,0,False,14,,,60
153,7,14,15,,True,False,0,False,15,,,60
153,7,15,16,,True,False,0,False,16,,,60
153,7,16,17,,True,False,0,False,17,,,60
153,7,17,18,,True,False,0,False,18,,,60
153,7,18,19,,True,False,0,False,19,,,60
153,7,19,20,,True,False,0,False,20,,,60
153,7,20,21,,True,False,0,False,21,,,60
153,7,21,22,,True,False,0,False,22,,,60
153,7,22,23,,True,False,0,False,23,,,60
153,7,23,24,,True,False,0,False,24,,,60
153,7,24,25,,True,False,0,False,25,,,60
153,7,25,26,,True,False,0,False,26,,,60
153,7,26,27,11.0,True,True,0,False,27,,,60
153,7,27,28,,True,False,0,False,28,,,60
153,7,28,29,,True,False,0,False,29,,,60
153,7,29,30,,True,False,0,False,30,,,60
153,7,30,31,,True,False,0,False,31,,,60
153,7,31,32,3.0,True,True,0,False,32,,,60
153,7,32,33,4.0,True,True,0,False,33,,,60
153,7,33,34,,True,False,0,False,34,,,60
153,7,34,35,,True,False,0,False,35,,,60
153,7,35,36,,True,False,0,False,36,,,60
153,7,36,37,,True,False,0,False,37,,,60
153,7,37,38,,True,False,0,False,38,,,60
153,7,38,39,,True,False,0,False,39,,,60
153,7,39,40,6.0,True,True,0,False,40,,,60
153,7,40,41,,True,False,0,False,41,,,60
153,7,41,42,7.0,True,True,0,False,42,,,60
153,7,42,43,9.0,True,True,0,False,43,,,60
153,7,43,44,,True,False,0,False,44,,,60
153,7,44,45,,True,False,0,False,45,,,60
153,7,45,46,,True,False,0,False,46,,,60
153,7,46,47,,True,False,0,False,47,,,60
153,7,47,48,5.0,True,True,0,False,48,,,60
153,7,48,49,,True,False,0,False,49,,,60
153,7,49,50,,True,False,0,False,50,,,60
153,7,50,51,10.0,True,True,0,False,51,,,60
153,7,51,52,,True,False,0,False,52,,,60
153,7,52,53,,True,False,0,False,53,,,60
153,7,53,54,,True,False,0,False,54,,,60
153,7,54,55,,True,False,0,False,55,,,60
153,7,55,56,,True,False,0,False,56,,,60
153,7,56,57,,True,False,0,False,57,,,60
153,7,57,58,,True,False,0,False,58,,,60
153,7,58,59,12.0,True,True,0,False,59,,,60
153,7,59,60,,True,False,0,False,60,,,60
153,8,0,1,11.0,True,True,0,False,1,,,60
153,8,1,2,,True,False,0,False,2,,,60
153,8,2,3,,True,False,0,False,3,,,60
153,8,3,4,,True,False,0,False,4,,,60
153,8,4,5,,True,False,0,False,5,,,60
153,8,5,6,,True,False,0,False,6,,,60
153,8,6,7,,True,False,0,False,7,,,60
153,8,7,8,,True,False,0,False,8,,,60
153,8,8,9,,True,False,0,False,9,,,60
153,8,9,10,,True,False,0,False,10,,,60
153,8,10,11,,True,False,0,False,11,,,60
153,8,11,12,,True,False,0,False,12,,,60
153,8,12,13,,True,False,0,False,13,,,60
153,8,13,14,,True,False,0,False,14,,,60
153,8,14,15,10.0,True,True,0,False,15,,,60
153,8,15,16,8.0,True,True,0,False,16,,,60
153,8,16,17,,True,False,0,False,17,,,60
153,8,17,18,,True,False,0,False,18,,,60
153,8,18,19,,True,False,0,False,19,,,60
153,8,19,20,5.0,True,True,0,False,20,,,60
153,8,20,21,4.0,True,True,0,False,21,,,60
153,8,21,22,9.0,True,True,0,False,22,,,60
153,8,22,23,3.0,True,True,0,False,23,,,60
153,8,23,24,,True,False,0,False,24,,,60
153,8,24,25,6.0,True,True,0,False,25,,,60
153,8,25,26,,True,False,0,False,26,,,60
153,8,26,27,,True,False,0,False,27,,,60
153,8,27,28,,True,False,0,False,28,,,60
153,8,28,29,,True,False,0,False,29,,,60
153,8,29,30,,True,False,0,False,30,,,60
153,8,30,31,,True,False,0,False,31,,,60
153,8,31,32,,True,False,0,False,32,,,60
153,8,32,33,,True,False,0,False,33,,,60
153,8,33,34,,True,False,0,False,34,,,60
153,8,34,35,,True,False,0,False,35,,,60
153,8,35,36,,True,False,0,False,36,,,60
153,8,36,37,,True,False,0,False,37,,,60
153,8,37,38,,True,False,0,False,38,,,60
153,8,38,39,,True,False,0,False,39,,,60
153,8,39,40,,True,False,0,False,40,,,60
153,8,40,41,,True,False,0,False,41,,,60
153,8,41,42,12.0,True,True,0,False,42,,,60
153,8,42,43,13.0,True,True,0,False,43,,,60
153,8,43,44,,True,False,0,False,44,,,60
153,8,44,45,,True,False,0,False,45,,,60
153,8,45,46,,True,False,0,False,46,,,60
153,8,46,47,,True,False,0,False,47,,,60
153,8,47,48,,True,False,0,False,48,,,60
153,8,48,49,,True,False,0,False,49,,,60
153,8,49,50,,True,False,0,False,50,,,60
153,8,50,51,,True,False,0,False,51,,,60
153,8,51,52,,True,False,0,False,52,,,60
153,8,52,53,,True,False,0,False,53,,,60
153,8,53,54,7.0,True,True,0,False,54,,,60
153,8,54,55,,True,False,0,False,55,,,60
153,8,55,56,,True,False,0,False,56,,,60
153,8,56,57,,True,False,0,False,57,,,60
153,8,57,58,,True,False,0,False,58,,,60
153,8,58,59,1.0,True,True,0,False,59,,,60
153,8,59,60,2.0,True,True,0,False,60,,,60
153,9,0,1,,True,False,0,False,1,,,60
153,9,1,2,13.0,True,True,0,False,2,,,60
153,9,2,3,,True,False,0,False,3,,,60
153,9,3,4,,True,False,0,False,4,,,60
153,9,4,5,5.0,True,True,0,False,5,,,60
153,9,5,6,,True,False,0,False,6,,,60
153,9,6,7,,True,False,0,False,7,,,60
153,9,7,8,,True,False,0,False,8,,,60
153,9,8,9,7.0,True,True,0,False,9,,,60
153,9,9,10,,True,False,0,False,10,,,60
153,9,10,11,,True,False,0,False,11,,,60
153,9,11,12,,True,False,0,False,12,,,60
153,9,12,13,,True,False,0,False,13,,,60
153,9,13,14,14.0,True,True,0,False,14,,,60
153,9,14,15,,True,False,0,False,15,,,60
153,9,15,16,10.0,True,True,0,False,16,,,60
153,9,16,17,,True,False,0,False,17,,,60
153,9,17,18,11.0,True,True,0,False,18,,,60
153,9,18,19,,True,False,0,False,19,,,60
153,9,19,20,,True,False,0,False,20,,,60
153,9,20,21,,True,False,0,False,21,,,60
153,9,21,22,,True,False,0,False,22,,,60
153,9,22,23,,True,False,0,False,23,,,60
153,9,23,24,,True,False,0,False,24,,,60
153,9,24,25,,True,False,0,False,25,,,60
153,9,25,26,,True,False,0,False,26,,,60
153,9,26,27,,True,False,0,False,27,,,60
153,9,27,28,12.0,True,True,0,False,28,,,60
153,9,28,29,4.0,True,True,0,False,29,,,60
153,9,29,30,,True,False,0,False,30,,,60
153,9,30,31,,True,False,0,False,31,,,60
153,9,31,32,,True,False,0,False,32,,,60
153,9,32,33,2.0,True,True,0,False,33,,,60
153,9,33,34,,True,False,0,False,34,,,60
153,9,34,35,,True,False,0,False,35,,,60
153,9,35,36,1.0,True,True,0,False,36,,,60
153,9,36,37,,True,False,0,False,37,,,60
153,9,37,38,,True,False,0,False,38,,,60
153,9,38,39,,True,False,0,False,39,,,60
153,9,39,40,,True,False,0,False,40,,,60
153,9,40,41,,True,False,0,False,41,,,60
153,9,41,42,8.0,True,True,0,False,42,,,60
153,9,42,43,,True,False,0,False,43,,,60
153,9,43,44,9.0,True,True,0,False,44,,,60
153,9,44,45,,True,False,0,False,45,,,60
153,9,45,46,,True,False,0,False,46,,,60
153,9,46,47,,True,False,0,False,47,,,60
153,9,47,48,,True,False,0,False,48,,,60
153,9,48,49,,True,False,0,False,49,,,60
153,9,49,50,6.0,True,True,0,False,50,,,60
153,9,50,51,,True,False,0,False,51,,,60
153,9,51,52,,True,False,0,False,52,,,60
153,9,52,53,,True,False,0,False,53,,,60
153,9,53,54,,True,False,0,False,54,,,60
153,9,54,55,,True,False,0,False,55,,,60
153,9,55,56,,True,False,0,False,56,,,60
153,9,56,57,,True,False,0,False,57,,,60
153,9,57,58,3.0,True,True,0,False,58,,,60
153,9,58,59,,True,False,0,False,59,,,60
153,9,59,60,,True,False,0,False,60,,,60
155,0,0,1,,True,False,0,False,1,,,60
155,0,1,2,,True,False,0,False,2,,,60
155,0,2,3,,True,False,0,False,3,,,60
155,0,3,4,,True,False,0,False,4,,,60
155,0,4,5,7.0,True,True,0,False,5,,,60
155,0,5,6,6.0,True,True,0,False,6,,,60
155,0,6,7,5.0,True,True,0,False,7,,,60
155,0,7,8,,True,False,0,False,8,,,60
155,0,8,9,,True,False,0,False,9,,,60
155,0,9,10,8.0,True,True,0,False,10,,,60
155,0,10,11,,True,False,0,False,11,,,60
155,0,11,12,,True,False,0,False,12,,,60
155,0,12,13,,True,False,0,False,13,,,60
155,0,13,14,,True,False,0,False,14,,,60
155,0,14,15,,True,False,0,False,15,,,60
155,0,15,16,,True,False,0,False,16,,,60
155,0,16,17,,True,False,0,False,17,,,60
155,0,17,18,,True,False,0,False,18,,,60
155,0,18,19,,True,False,0,False,19,,,60
155,0,19,20,1.0,True,True,0,False,20,,,60
155,0,20,21,,True,False,0,False,21,,,60
155,0,21,22,,True,False,0,False,22,,,60
155,0,22,23,,True,False,0,False,23,,,60
155,0,23,24,2.0,True,True,0,False,24,,,60
155,0,24,25,,True,False,0,False,25,,,60
155,0,25,26,,True,False,0,False,26,,,60
155,0,26,27,,True,False,0,False,27,,,60
155,0,27,28,,True,False,0,False,28,,,60
155,0,28,29,,True,False,0,False,29,,,60
155,0,29,30,,True,False,0,False,30,,,60
155,0,30,31,,True,False,0,False,31,,,60
155,0,31,32,,True,False,0,False,32,,,60
155,0,32,33,,True,False,0,False,33,,,60
155,0,33,34,3.0,True,True,0,False,34,,,60
155,0,34,35,9.0,True,True,0,False,35,,,60
155,0,35,36,,True,False,0,False,36,,,60
155,0,36,37,,True,False,0,False,37,,,60
155,0,37,38,,True,False,0,False,38,,,60
155,0,38,39,,True,False,0,False,39,,,60
155,0,39,40,,True,False,0,False,40,,,60
155,0,40,41,,True,False,0,False,41,,,60
155,0,41,42,,True,False,0,False,42,,,60
155,0,42,43,,True,False,0,False,43,,,60
155,0,43,44,,True,False,0,False,44,,,60
155,0,44,45,,True,False,0,False,45,,,60
155,0,45,46,,True,False,0,False,46,,,60
155,0,46,47,,True,False,0,False,47,,,60
155,0,47,48,,True,False,0,False,48,,,60
155,0,48,49,,True,False,0,False,49,,,60
155,0,49,50,,True,False,0,False,50,,,60
155,0,50,51,,True,False,0,False,51,,,60
155,0,51,52,,True,False,0,False,52,,,60
155,0,52,53,,True,False,0,False,53,,,60
155,0,53,54,,True,False,0,False,54,,,60
155,0,54,55,,True,False,0,False,55,,,60
155,0,55,56,,True,False,0,False,56,,,60
155,0,56,57,,True,False,0,False,57,,,60
155,0,57,58,,True,False,0,False,58,,,60
155,0,58,59,4.0,True,True,0,False,59,,,60
155,0,59,60,,True,False,0,False,60,,,60
155,1,0,1,,True,False,0,False,1,,,60
155,1,1,2,,True,False,0,False,2,,,60
155,1,2,3,,True,False,0,False,3,,,60
155,1,3,4,7.0,True,True,0,False,4,,,60
155,1,4,5,8.0,True,True,0,False,5,,,60
155,1,5,6,6.0,True,True,0,False,6,,,60
155,1,6,7,,True,False,0,False,7,,,60
155,1,7,8,,True,False,0,False,8,,,60
155,1,8,9,,True,False,0,False,9,,,60
155,1,9,10,,True,False,0,False,10,,,60
155,1,10,11,,True,False,0,False,11,,,60
155,1,11,12,,True,False,0,False,12,,,60
155,1,12,13,,True,False,0,False,13,,,60
155,1,13,14,,True,False,0,False,14,,,60
155,1,14,15,,True,False,0,False,15,,,60
155,1,15,16,,True,False,0,False,16,,,60
155,1,16,17,5.0,True,True,0,False,17,,,60
155,1,17,18,,True,False,0,False,18,,,60
155,1,18,19,,True,False,0,False,19,,,60
155,1,19,20,,True,False,0,False,20,,,60
155,1,20,21,,True,False,0,False,21,,,60
155,1,21,22,,True,False,0,False,22,,,60
155,1,22,23,,True,False,0,False,23,,,60
155,1,23,24,,True,False,0,False,24,,,60
155,1,24,25,10.0,True,True,0,False,25,,,60
155,1,25,26,,True,False,0,False,26,,,60
155,1,26,27,12.0,True,True,0,False,27,,,60
155,1,27,28,,True,False,0,False,28,,,60
155,1,28,29,,True,False,0,False,29,,,60
155,1,29,30,,True,False,0,False,30,,,60
155,1,30,31,4.0,True,True,0,False,31,,,60
155,1,31,32,,True,False,0,False,32,,,60
155,1,32,33,,True,False,0,False,33,,,60
155,1,33,34,,True,False,0,False,34,,,60
155,1,34,35,,True,False,0,False,35,,,60
155,1,35,36,,True,False,0,False,36,,,60
155,1,36,37,,True,False,0,False,37,,,60
155,1,37,38,9.0,True,True,0,False,38,,,60
155,1,38,39,,True,False,0,False,39,,,60
155,1,39,40,,True,False,0,False,40,,,60
155,1,40,41,,True,False,0,False,41,,,60
155,1,41,42,,True,False,0,False,42,,,60
155,1,42,43,,True,False,0,False,43,,,60
155,1,43,44,,True,False,0,False,44,,,60
155,1,44,45,13.0,True,True,0,False,45,,,60
155,1,45,46,11.0,True,True,0,False,46,,,60
155,1,46,47,,True,False,0,False,47,,,60
155,1,47,48,3.0,True,True,0,False,48,,,60
155,1,48,49,2.0,True,True,0,False,49,,,60
155,1,49,50,,True,False,0,False,50,,,60
155,1,50,51,14.0,True,True,0,False,51,,,60
155,1,51,52,,True,False,0,False,52,,,60
155,1,52,53,1.0,True,True,0,False,53,,,60
155,1,53,54,,True,False,0,False,54,,,60
155,1,54,55,,True,False,0,False,55,,,60
155,1,55,56,,True,False,0,False,56,,,60
155,1,56,57,,True,False,0,False,57,,,60
155,1,57,58,,True,False,0,False,58,,,60
155,1,58,59,,True,False,0,False,59,,,60
155,1,59,60,,True,False,0,False,60,,,60
155,2,0,1,3.0,True,True,0,False,1,,,60
155,2,1,2,5.0,True,True,0,False,2,,,60
155,2,2,3,1.0,True,True,0,False,3,,,60
155,2,3,4,6.0,True,True,0,False,4,,,60
155,2,4,5,9.0,True,True,0,False,5,,,60
155,2,5,6,,True,False,0,False,6,,,60
155,2,6,7,,True,False,0,False,7,,,60
155,2,7,8,,True,False,0,False,8,,,60
155,2,8,9,,True,False,0,False,9,,,60
155,2,9,10,,True,False,0,False,10,,,60
155,2,10,11,,True,False,0,False,11,,,60
155,2,11,12,,True,False,0,False,12,,,60
155,2,12,13,,True,False,0,False,13,,,60
155,2,13,14,,True,False,0,False,14,,,60
155,2,14,15,,True,False,0,False,15,,,60
155,2,15,16,,True,False,0,False,16,,,60
155,2,16,17,2.0,True,True,0,False,17,,,60
155,2,17,18,,True,False,0,False,18,,,60
155,2,18,19,13.0,True,True,0,False,19,,,60
155,2,19,20,,True,False,0,False,20,,,60
155,2,20,21,,True,False,0,False,21,,,60
155,2,21,22,,True,False,0,False,22,,,60
155,2,22,23,4.0,True,True,0,False,23,,,60
155,2,23,24,,True,False,0,False,24,,,60
155,2,24,25,,True,False,0,False,25,,,60
155,2,25,26,,True,False,0,False,26,,,60
155,2,26,27,,True,False,0,False,27,,,60
155,2,27,28,,True,False,0,False,28,,,60
155,2,28,29,10.0,True,True,0,False,29,,,60
155,2,29,30,,True,False,0,False,30,,,60
155,2,30,31,,True,False,0,False,31,,,60
155,2,31,32,,True,False,0,False,32,,,60
155,2,32,33,,True,False,0,False,33,,,60
155,2,33,34,,True,False,0,False,34,,,60
155,2,34,35,,True,False,0,False,35,,,60
155,2,35,36,,True,False,0,False,36,,,60
155,2,36,37,,True,False,0,False,37,,,60
155,2,37,38,,True,False,0,False,38,,,60
155,2,38,39,,True,False,0,False,39,,,60
155,2,39,40,,True,False,0,False,40,,,60
155,2,40,41,,True,False,0,False,41,,,60
155,2,41,42,,True,False,0,False,42,,,60
155,2,42,43,,True,False,0,False,43,,,60
155,2,43,44,,True,False,0,False,44,,,60
155,2,44,45,11.0,True,True,0,False,45,,,60
155,2,45,46,,True,False,0,False,46,,,60
155,2,46,47,,True,False,0,False,47,,,60
155,2,47,48,,True,False,0,False,48,,,60
155,2,48,49,,True,False,0,False,49,,,60
155,2,49,50,,True,False,0,False,50,,,60
155,2,50,51,,True,False,0,False,51,,,60
155,2,51,52,,True,False,0,False,52,,,60
155,2,52,53,,True,False,0,False,53,,,60
155,2,53,54,,True,False,0,False,54,,,60
155,2,54,55,,True,False,0,False,55,,,60
155,2,55,56,,True,False,0,False,56,,,60
155,2,56,57,12.0,True,True,0,False,57,,,60
155,2,57,58,,True,False,0,False,58,,,60
155,2,58,59,8.0,True,True,0,False,59,,,60
155,2,59,60,7.0,True,True,0,False,60,,,60
155,3,0,1,,True,False,0,False,1,,,60
155,3,1,2,,True,False,0,False,2,,,60
155,3,2,3,,True,False,0,False,3,,,60
155,3,3,4,,True,False,0,False,4,,,60
155,3,4,5,,True,False,0,False,5,,,60
155,3,5,6,,True,False,0,False,6,,,60
155,3,6,7,,True,False,0,False,7,,,60
155,3,7,8,,True,False,0,False,8,,,60
155,3,8,9,,True,False,0,False,9,,,60
155,3,9,10,,True,False,0,False,10,,,60
155,3,10,11,,True,False,0,False,11,,,60
155,3,11,12,3.0,True,True,0,False,12,,,60
155,3,12,13,,True,False,0,False,13,,,60
155,3,13,14,,True,False,0,False,14,,,60
155,3,14,15,,True,False,0,False,15,,,60
155,3,15,16,,True,False,0,False,16,,,60
155,3,16,17,,True,False,0,False,17,,,60
155,3,17,18,7.0,True,True,0,False,18,,,60
155,3,18,19,,True,False,0,False,19,,,60
155,3,19,20,,True,False,0,False,20,,,60
155,3,20,21,,True,False,0,False,21,,,60
155,3,21,22,,True,False,0,False,22,,,60
155,3,22,23,,True,False,0,False,23,,,60
155,3,23,24,,True,False,0,False,24,,,60
155,3,24,25,1.0,True,True,0,False,25,,,60
155,3,25,26,,True,False,0,False,26,,,60
155,3,26,27,5.0,True,True,0,False,27,,,60
155,3,27,28,,True,False,0,False,28,,,60
155,3,28,29,,True,False,0,False,29,,,60
155,3,29,30,,True,False,0,False,30,,,60
155,3,30,31,,True,False,0,False,31,,,60
155,3,31,32,8.0,True,True,0,False,32,,,60
155,3,32,33,2.0,True,True,0,False,33,,,60
155,3,33,34,,True,False,0,False,34,,,60
155,3,34,35,,True,False,0,False,35,,,60
155,3,35,36,,True,False,0,False,36,,,60
155,3,36,37,,True,False,0,False,37,,,60
155,3,37,38,,True,False,0,False,38,,,60
155,3,38,39,4.0,True,True,0,False,39,,,60
155,3,39,40,,True,False,0,False,40,,,60
155,3,40,41,,True,False,0,False,41,,,60
155,3,41,42,,True,False,0,False,42,,,60
155,3,42,43,,True,False,0,False,43,,,60
155,3,43,44,,True,False,0,False,44,,,60
155,3,44,45,,True,False,0,False,45,,,60
155,3,45,46,,True,False,0,False,46,,,60
155,3,46,47,,True,False,0,False,47,,,60
155,3,47,48,,True,False,0,False,48,,,60
155,3,48,49,,True,False,0,False,49,,,60
155,3,49,50,,True,False,0,False,50,,,60
155,3,50,51,,True,False,0,False,51,,,60
155,3,51,52,,True,False,0,False,52,,,60
155,3,52,53,,True,False,0,False,53,,,60
155,3,53,54,6.0,True,True,0,False,54,,,60
155,3,54,55,,True,False,0,False,55,,,60
155,3,55,56,,True,False,0,False,56,,,60
155,3,56,57,,True,False,0,False,57,,,60
155,3,57,58,,True,False,0,False,58,,,60
155,3,58,59,,True,False,0,False,59,,,60
155,3,59,60,,True,False,0,False,60,,,60
155,4,0,1,,True,False,0,False,1,,,60
155,4,1,2,,True,False,0,False,2,,,60
155,4,2,3,,True,False,0,False,3,,,60
155,4,3,4,,True,False,0,False,4,,,60
155,4,4,5,,True,False,0,False,5,,,60
155,4,5,6,,True,False,0,False,6,,,60
155,4,6,7,,True,False,0,False,7,,,60
155,4,7,8,,True,False,0,False,8,,,60
155,4,8,9,,True,False,0,False,9,,,60
155,4,9,10,,True,False,0,False,10,,,60
155,4,10,11,,True,False,0,False,11,,,60
155,4,11,12,,True,False,0,False,12,,,60
155,4,12,13,,True,False,0,False,13,,,60
155,4,13,14,,True,False,0,False,14,,,60
155,4,14,15,,True,False,0,False,15,,,60
155,4,15,16,,True,False,0,False,16,,,60
155,4,16,17,,True,False,0,False,17,,,60
155,4,17,18,,True,False,0,False,18,,,60
155,4,18,19,,True,False,0,False,19,,,60
155,4,19,20,,True,False,0,False,20,,,60
155,4,20,21,,True,False,0,False,21,,,60
155,4,21,22,,True,False,0,False,22,,,60
155,4,22,23,,True,False,0,False,23,,,60
155,4,23,24,,True,False,0,False,24,,,60
155,4,24,25,,True,False,0,False,25,,,60
155,4,25,26,4.0,True,True,0,False,26,,,60
155,4,26,27,,True,False,0,False,27,,,60
155,4,27,28,,True,False,0,False,28,,,60
155,4,28,29,,True,False,0,False,29,,,60
155,4,29,30,,True,False,0,False,30,,,60
155,4,30,31,,True,False,0,False,31,,,60
155,4,31,32,,True,False,0,False,32,,,60
155,4,32,33,,True,False,0,False,33,,,60
155,4,33,34,,True,False,0,False,34,,,60
155,4,34,35,,True,False,0,False,35,,,60
