subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,delay_drift_rate,sampling_rule,mfc_familiarity_scale,mcf_familiarity_scale,drift_familiarity_scale,context_sensitivity,feature_sensitivity
111,84,1902.3632181398232,InstanceCMR,0.951950613950721,2.220446049250313e-16,0.9011271527645464,0.00019479860733522477,0.08482792811609739,0.08641715028610689,6.278157078647131,71.38613599179891,0.007120336819864994,0.3252513096593635,0.6587581914765314,0.9999999999999998,,0,0,0,1,1
112,84,1646.1436015516888,InstanceCMR,0.8856098125789388,2.220446049250313e-16,0.8837753858135342,0.003581933564409917,0.5000175739555647,0.1632565283837035,3.714606534912044,54.596880620159105,0.017654549306567197,0.22627327285498305,1.438023932994682,0.8068257518480082,,0,0,0,1,1
113,84,1730.6595044449684,InstanceCMR,0.8893661171947294,2.220446049250313e-16,0.804222540581303,0.037581518306376835,0.8837039896904685,0.4679175876275183,0.8398502700417366,58.18995559624418,0.011274012941724424,0.29901692924923456,3.486024713278815,2.220446049250313e-16,,0,0,0,1,1
114,84,1579.0363632868505,InstanceCMR,0.8631995082377018,0.12548723279801066,0.8176191285656073,0.019355847593664207,0.8124802027804644,0.36180644831225506,1.7110651797144376,96.23801850080298,0.019131717065609257,0.2994800341212353,2.2037638047725108,0.923634950794113,,0,0,0,1,1
115,84,1804.0201422678833,InstanceCMR,0.9253309662345951,2.220446049250313e-16,0.8552092521520344,0.034521366542607755,0.9999999999999998,0.42282797545921486,1.126002841301009,44.12729974036051,0.004796433682035549,0.37624595383025905,3.05008328026529,0.039296507428018546,,0,0,0,1,1
117,84,1938.8116559708312,InstanceCMR,0.7395506353400488,0.0730585183656924,0.9999999999999998,0.012425714555595054,0.842404979234936,0.1693716651699169,1.154012525285082,67.18105785673367,0.004484059609779659,0.41044406093832414,1.1870942331931698,0.3087116989249813,,0,0,0,1,1
118,84,1582.530441893928,InstanceCMR,0.9258537767924245,2.220446049250313e-16,0.7425679945287139,0.05077820849575577,0.9999999999999998,0.38287260486503355,1.0052383589579483,5.365990807700875,0.017101387928270668,0.29412180870185434,4.089678934615038,0.013799497118213221,,0,0,0,1,1
119,84,2003.0402451797192,InstanceCMR,0.9576726016753521,2.220446049250313e-16,0.845875538749487,0.023804833991570476,0.9924392042011368,0.44875420751232925,1.5522533787181538,5.1663816214610545,0.004689197121660162,0.3534164416711804,1.9525912522643312,0.04890444290304776,,0,0,0,1,1
120,84,1750.0483939830754,InstanceCMR,0.809017848523344,0.08256075114651372,0.6544372798293984,0.016750939416396136,0.9999999999999998,0.3053057622946933,2.244680761675487,85.37659627988006,0.009930481728798233,0.3709962075859045,1.4971054191504083,2.220446049250313e-16,,0,0,0,1,1
122,84,2026.2302454166736,InstanceCMR,0.8465903259412143,0.0034394739725775473,0.814358527176761,0.0007697752816685589,0.050115376727205924,0.021090866907383914,2.5402266973134346,28.626553975038625,0.004473007784528749,0.34452449243270405,1.4830977320522105,0.9979467729060809,,0,0,0,1,1
123,84,1550.943624666609,InstanceCMR,0.8847102355619973,2.220446049250313e-16,0.6575683029210149,0.05359064126804564,0.9999999999999998,0.49258948683096804,0.7054122607835548,35.15270354767984,0.004011940927656917,0.4873056403205785,5.131752546110509,0.2448463468342485,,0,0,0,1,1
124,84,1863.048044496751,InstanceCMR,0.9401559748136603,2.220446049250313e-16,0.7898638453361847,0.040016542874440224,0.9328526347590256,0.525376356536224,0.8998859204367188,23.256202942767313,0.002153528817260124,0.4548423320660573,3.716047042101101,0.31036410560568106,,0,0,0,1,1
125,84,1862.326478144631,InstanceCMR,0.8416350598861893,0.04500719908598506,0.8977737622496215,0.02576245757536628,0.9999999999999998,0.26039683923551565,2.259814316776014,0.9374526685251142,0.004902828146254453,0.376804779569688,2.324419190420075,0.7565411056439048,,0,0,0,1,1
127,84,1958.6641354198064,InstanceCMR,0.9222405450147387,2.220446049250313e-16,0.8183621419918036,0.022280883306785636,0.9003881884462849,0.4186474746947748,1.4018081712438417,24.80463351999581,0.0015850993967148593,0.4771247633196989,2.1078808888375686,0.1736992478523279,,0,0,0,1,1
128,84,1972.7993861631153,InstanceCMR,0.6606739779464158,2.220446049250313e-16,0.7586909629153729,0.004680731545880598,0.25147724870255517,0.12491099242102031,3.2070279937439126,0.8747923429183402,0.0016292634975402986,0.41395149766267336,2.7251295243870324,0.9908040970532416,,0,0,0,1,1
130,84,1439.1912450245661,InstanceCMR,0.8717712439410008,2.220446049250313e-16,0.8340551237125257,0.02352978039811379,0.9999999999999998,0.3430302623730824,1.7724156572693508,87.97030935334068,0.01280226808065757,0.3556414745282559,2.5912943108001074,9.473235629558917e-08,,0,0,0,1,1
131,84,2000.1199482766074,InstanceCMR,0.9101307332112071,2.220446049250313e-16,0.7683819959581101,0.00873206751831352,0.9999999999999998,0.268010339755931,2.833394207527699,15.91952540494896,0.007775911544189868,0.31474329297966225,1.079173711490512,0.4455401669915368,,0,0,0,1,1
132,84,1829.8369188500008,InstanceCMR,0.9452008812401547,2.220446049250313e-16,0.6836227422497059,0.005462404135108319,0.9999999999999998,0.11751994741593802,6.4229075753029505,58.80327998794944,0.009383812168013352,0.33348147909854853,0.9428638336002608,0.22028546299718763,,0,0,0,1,1
133,84,1720.4298401799424,InstanceCMR,0.8888901425525755,2.220446049250313e-16,0.6834952240306761,0.03954426591503453,0.9999999999999998,0.5576358515189902,0.8673616511663916,38.030782367333344,0.008433798824646573,0.33608455031849827,3.5328372193905087,0.01836293814360088,,0,0,0,1,1
134,84,1683.2102982531237,InstanceCMR,0.8281542691577197,0.07975636018111909,0.9646552309818612,0.01879935743956831,0.9999999999999998,0.4428699041055081,1.8990473574355542,84.11381246388544,0.006154597050280167,0.318835257493129,2.3952795827680173,0.3066895272549469,,0,0,0,1,1
135,84,1595.2503499469321,InstanceCMR,0.9138408788342423,2.220446049250313e-16,0.6979240231932482,0.029578765419925653,0.9999999999999998,0.42198774020378493,0.6887746422934243,90.89077825616482,0.016804026298887203,0.28777179037720296,2.778650902009337,2.220446049250313e-16,,0,0,0,1,1
136,84,1599.126300462461,InstanceCMR,0.8159117691811728,2.220446049250313e-16,0.5404168966563574,0.005680764125648073,0.9999999999999998,0.07207950870649865,4.3926726225007275,76.91099527539085,0.010503145133627293,0.3976595729896541,1.09765798489724,0.9973560454572925,,0,0,0,1,1
137,84,2209.0500258905577,InstanceCMR,0.9959127967250713,0.05238425555287247,0.9999144409164401,7.620155846636545e-05,0.8660257506035831,0.008199987891394598,75.59838140134956,81.09026472608215,0.002154833623758751,0.390963088802519,0.29835519062263993,0.7675863773635295,,0,0,0,1,1
138,84,2123.3918811198364,InstanceCMR,0.9929886510535757,0.1640444171946734,0.719028617126932,7.251865371183332e-05,0.4969851472906687,0.4422234133007249,85.1141847481042,39.17782228760668,0.0045236215621729005,0.3649808821623222,0.28757635327652564,0.08836681546085459,,0,0,0,1,1
139,84,2135.3246502715974,InstanceCMR,0.7600386098606381,2.220446049250313e-16,0.6584569523699848,0.004751534407385574,0.5239225064849591,0.1810150387778014,4.525675861731894,0.6976259234946288,0.0036349461927050832,0.3624080837815894,1.313773862231773,0.9282212333446238,,0,0,0,1,1
